S,E,I,R
3411,175,449,15965
3447,155,466,15932
3461,164,474,15901
3488,142,470,15900
3509,158,447,15886
3537,156,432,15875
3565,149,437,15849
3601,141,423,15835
3609,149,423,15819
3635,147,421,15797
3673,159,406,15762
3705,152,405,15738
3735,147,404,15714
3759,154,392,15695
3795,150,394,15661
3820,155,395,15630
3853,155,397,15595
3891,151,409,15549
3898,169,389,15544
3906,172,391,15531
3959,161,417,15463
3987,157,424,15432
3994,175,409,15422
4005,176,419,15400
4010,179,417,15394
4030,161,408,15401
4037,171,404,15388
4085,161,410,15344
4103,156,411,15330
4095,163,417,15325
4119,165,425,15291
4146,169,416,15269
4177,166,414,15243
4224,157,420,15199
4243,160,433,15164
4260,167,417,15156
4277,180,426,15117
4303,173,448,15076
4303,210,447,15040
4313,200,469,15018
4329,187,484,15000
4337,197,487,14979
4335,194,510,14961
4343,208,504,14945
4348,215,508,14929
4359,210,514,14917
4357,193,517,14933
4358,207,533,14902
4365,207,536,14892
4379,214,525,14882
4360,217,533,14890
4350,220,544,14886
4339,211,551,14899
4345,216,550,14889
4337,228,542,14893
4334,218,539,14909
4312,224,548,14916
4307,222,547,14924
4292,228,542,14938
4276,237,536,14951
4289,234,534,14943
4306,237,543,14914
4305,231,569,14895
4322,217,579,14882
4329,211,576,14884
4331,234,557,14878
4322,247,560,14871
4316,249,573,14862
4300,281,568,14851
4297,259,601,14843
4269,278,611,14842
4274,230,647,14849
4247,263,633,14857
4233,266,633,14868
4221,265,644,14870
4197,270,664,14869
4176,257,672,14895
4131,282,683,14904
4106,284,700,14910
4089,282,713,14916
4087,267,730,14916
4066,289,714,14931
4033,298,713,14956
4013,292,723,14972
4000,274,740,14986
3964,306,720,15010
3962,284,742,15012
3929,306,732,15033
3890,317,752,15041
3866,312,785,15037
3842,305,790,15063
3823,321,766,15090
3783,335,767,15115
3750,332,766,15152
3743,310,789,15158
3704,313,808,15175
3704,295,829,15172
3675,317,831,15177
3666,302,822,15210
3675,286,809,15230
3653,279,826,15242
3629,282,823,15266
3616,280,820,15284
3569,284,809,15338
3557,294,801,15348
3539,289,814,15358
3558,279,793,15370
3545,283,781,15391
3523,285,767,15425
3512,278,749,15461
3506,272,755,15467
3498,264,753,15485
3501,282,741,15476
3492,269,754,15485
3510,264,747,15479
3499,270,756,15475
3485,270,759,15486
3460,282,747,15511
3467,280,754,15499
3465,268,758,15509
3476,270,758,15496
3482,262,731,15525
3481,248,740,15531
3476,247,742,15535
3480,247,711,15562
3467,256,693,15584
3449,282,682,15587
3442,252,701,15605
3447,246,708,15599
3452,242,711,15595
3451,246,676,15627
3455,242,692,15611
3438,264,680,15618
3436,260,681,15623
3465,243,682,15610
3469,249,673,15609
3465,240,655,15640
3482,230,664,15624
3498,226,658,15618
3528,224,642,15606
3549,228,610,15613
3558,218,617,15607
3594,196,622,15588
3624,207,611,15558
3661,205,603,15531
3667,215,591,15527
3672,219,580,15529
3688,213,581,15518
3724,203,597,15476
3733,203,585,15479
3728,211,589,15472
3747,215,575,15463
3743,229,571,15457
3754,236,559,15451
3752,221,578,15449
3756,220,593,15431
3779,225,576,15420
3805,214,575,15406
3801,233,574,15392
3820,224,568,15388
3834,229,552,15385
3850,208,561,15381
3845,226,558,15371
3871,211,569,15349
3881,205,543,15371
3898,214,536,15352
3922,220,534,15324
3925,228,547,15300
3937,217,567,15279
3946,228,566,15260
3950,240,577,15233
3942,240,585,15233
3946,229,590,15235
3942,240,615,15203
3925,242,622,15211
3941,235,622,15202
3961,229,633,15177
3945,255,634,15166
3936,233,634,15197
3925,250,625,15200
3928,263,620,15189
3933,262,635,15170
3908,259,639,15194
3903,242,660,15195
3907,234,648,15211
3915,256,636,15193
3900,266,649,15185
3892,263,662,15183
3869,263,671,15197
3848,251,698,15203
3834,242,711,15213
3809,260,700,15231
3815,261,690,15234
3796,262,705,15237
3786,253,710,15251
3781,237,715,15267
3770,246,705,15279
3766,241,683,15310
3744,243,659,15354
3739,237,664,15360
3754,220,655,15371
3763,215,647,15375
3789,206,638,15367
3803,217,605,15375
3851,189,610,15350
3850,208,610,15332
3873,219,598,15310
3880,218,584,15318
3892,219,585,15304
3900,224,576,15300
3920,215,581,15284
3929,215,593,15263
3926,229,587,15258
3906,243,605,15246
3920,235,612,15233
3916,263,592,15229
3918,249,599,15234
3943,232,593,15232
3961,217,597,15225
3973,224,588,15215
3963,228,605,15204
3988,228,605,15179
3996,234,607,15163
3995,226,619,15160
4002,219,614,15165
4013,222,596,15169
4006,221,616,15157
4004,224,605,15167
3995,240,609,15156
3990,245,612,15153
3967,259,628,15146
3950,245,654,15151
3933,248,651,15168
3935,233,625,15207
3919,246,626,15209
3893,264,642,15201
3900,258,656,15186
3901,236,655,15208
3896,252,647,15205
3864,271,652,15213
3837,279,665,15219
3846,260,665,15229
3857,246,662,15235
3851,262,664,15223
3865,246,659,15230
3831,273,659,15237
3817,279,667,15237
3810,273,685,15232
3799,266,679,15256
3793,265,691,15251
3794,238,685,15283
3785,246,685,15284
3777,259,675,15289
3764,260,686,15290
3751,275,688,15286
3741,267,693,15299
3738,265,689,15308
3718,289,661,15332
3739,283,683,15295
3734,292,666,15308
3729,273,704,15294
3695,294,685,15326
3696,267,689,15348
3684,262,693,15361
3699,268,693,15340
3687,265,698,15350
3682,262,704,15352
3661,254,722,15363
3635,266,717,15382
3629,269,708,15394
3640,253,734,15373
3638,252,721,15389
3646,260,702,15392
3651,256,700,15393
3656,258,682,15404
3678,254,680,15388
3675,275,668,15382
3667,267,672,15394
3687,258,688,15367
3686,261,698,15355
3700,244,712,15344
3686,248,700,15366
3690,244,703,15363
3675,252,694,15379
3677,254,699,15370
3658,262,703,15377
3636,267,703,15394
3644,255,707,15394
3634,265,715,15386
3620,254,731,15395
3605,262,722,15411
3596,261,712,15431
3595,265,687,15453
3608,249,691,15452
3614,263,677,15446
3623,241,691,15445
3617,238,693,15452
3638,217,697,15448
3646,213,706,15435
3647,223,684,15446
3627,235,649,15489
3636,234,635,15495
3631,247,626,15496
3644,220,643,15493
3652,236,611,15501
3662,236,597,15505
3654,245,588,15513
3685,244,580,15491
3724,202,602,15472
3725,219,609,15447
3710,249,615,15426
3716,239,645,15400
3720,228,654,15398
3716,228,640,15416
3707,244,632,15417
3716,238,630,15416
3740,230,636,15394
3713,256,639,15392
3703,261,641,15395
3722,249,625,15404
3729,238,640,15393
3743,218,622,15417
3753,227,625,15395
3761,220,628,15391
3760,226,608,15406
3768,212,630,15390
3772,229,604,15395
3772,230,604,15394
3819,202,613,15366
3818,209,616,15357
3819,210,603,15368
3860,213,580,15347
3876,241,564,15319
3898,240,570,15292
3924,223,582,15271
3940,224,601,15235
3926,242,605,15227
3930,241,600,15229
3939,233,609,15219
3934,252,604,15210
3959,240,618,15183
3970,236,628,15166
3973,253,618,15156
3948,250,636,15166
3950,248,630,15172
3961,252,639,15148
3951,270,654,15125
3963,269,627,15141
3953,259,648,15140
3925,269,664,15142
3926,259,667,15148
3923,244,683,15150
3919,251,703,15127
3904,263,699,15134
3927,255,698,15120
3935,237,701,15127
3942,247,670,15141
3933,254,660,15153
3926,271,670,15133
3899,289,668,15144
3920,252,704,15124
3884,288,686,15142
3880,289,672,15159
3848,282,672,15198
3826,298,673,15203
3806,286,693,15215
3806,294,691,15209
3789,290,709,15212
3798,260,704,15238
3806,243,720,15231
3808,256,711,15225
3813,278,684,15225
3829,263,704,15204
3823,287,684,15206
3837,259,699,15205
3852,264,700,15184
3857,259,684,15200
3851,265,683,15201
3830,271,664,15235
3831,262,685,15222
3847,233,687,15233
3846,243,689,15222
3862,245,676,15217
3888,220,683,15209
3875,232,678,15215
3882,236,675,15207
3886,231,682,15201
3874,241,672,15213
3861,255,658,15226
3843,272,644,15241
3857,262,633,15248
3857,242,644,15257
3870,239,655,15236
3875,238,647,15240
3859,269,628,15244
3874,268,634,15224
3858,280,635,15227
3850,268,656,15226
3843,286,643,15228
3838,281,661,15220
3821,279,684,15216
3830,249,694,15227
3831,242,684,15243
3814,259,680,15247
3804,280,684,15232
3816,266,689,15229
3822,252,709,15217
3828,262,688,15222
3817,257,703,15223
3824,273,678,15225
3817,272,667,15244
3801,274,692,15233
3798,282,700,15220
3811,285,685,15219
3816,272,707,15205
3807,286,714,15193
3823,281,715,15181
3793,296,701,15210
3804,267,724,15205
3803,270,714,15213
3824,272,698,15206
3804,283,696,15217
3810,265,707,15218
3802,262,714,15222
3784,278,720,15218
3785,275,726,15214
3770,263,749,15218
3749,268,757,15226
3727,281,755,15237
3707,283,776,15234
3668,310,757,15265
3618,309,762,15311
3594,302,772,15332
3583,290,782,15345
3546,288,781,15385
3521,297,779,15403
3499,310,777,15414
3503,288,803,15406
3485,288,792,15435
3458,303,772,15467
3468,284,769,15479
3477,275,770,15478
3475,267,764,15494
3456,277,768,15499
3459,268,774,15499
3444,266,766,15524
3433,266,755,15546
3431,265,745,15559
3442,245,752,15561
3414,266,722,15598
3399,250,718,15633
3437,259,690,15614
3461,238,696,15605
3489,222,670,15619
3512,228,666,15594
3519,218,660,15603
3511,232,644,15613
3525,224,638,15613
3522,235,634,15609
3570,241,628,15561
3571,220,646,15563
3582,223,633,15562
3568,238,610,15584
3589,229,613,15569
3598,219,608,15575
3586,219,616,15579
