S,E,I,R
4196,6,12,15786
4235,5,11,15749
4275,4,11,15710
4319,3,12,15666
4362,4,12,15622
4405,3,13,15579
4470,2,13,15515
4510,5,9,15476
4548,6,6,15440
4598,3,8,15391
4645,3,7,15345
4683,2,7,15308
4723,2,8,15267
4760,5,9,15226
4792,4,10,15194
4832,7,10,15151
4877,6,10,15107
4920,7,10,15063
4965,6,12,15017
5016,6,13,14965
5056,8,12,14924
5090,10,11,14889
5133,7,12,14848
5164,5,12,14819
5211,3,13,14773
5245,3,13,14739
5278,7,12,14703
5325,6,14,14655
5362,6,12,14620
5416,4,15,14565
5447,3,17,14533
5476,6,18,14500
5522,4,17,14457
5550,4,16,14430
5596,6,14,14384
5632,4,15,14349
5661,5,16,14318
5699,7,15,14279
5741,4,18,14237
5779,6,16,14199
5804,11,12,14173
5842,8,14,14136
5878,7,17,14098
5915,9,17,14059
5946,9,19,14026
5983,5,22,13990
6008,11,22,13959
6046,10,21,13923
6079,11,20,13890
6114,9,25,13852
6154,10,23,13813
6187,10,22,13781
6215,16,23,13746
6251,20,21,13708
6288,14,25,13673
6319,10,29,13642
6343,14,34,13609
6371,21,38,13570
6400,19,43,13538
6409,26,46,13519
6436,17,52,13495
6456,27,47,13470
6490,29,46,13435
6515,32,48,13405
6552,29,51,13368
6573,23,67,13337
6595,31,66,13308
6620,36,66,13278
6635,40,69,13256
6661,28,73,13238
6682,33,69,13216
6708,39,68,13185
6721,43,71,13165
6747,40,78,13135
6763,49,81,13107
6769,62,92,13077
6768,66,109,13057
6786,72,106,13036
6805,63,118,13014
6793,72,129,13006
6799,75,140,12986
6785,84,140,12991
6783,88,146,12983
6777,90,158,12975
6776,94,170,12960
6767,105,186,12942
6741,119,207,12933
6711,139,227,12923
6684,141,249,12926
6645,162,259,12934
6635,165,281,12919
6580,198,290,12932
6538,200,327,12935
6512,182,354,12952
6468,203,375,12954
6399,249,388,12964
6335,238,430,12997
6252,273,450,13025
6163,286,498,13053
6095,288,528,13089
6031,292,554,13123
5940,297,592,13171
5834,316,623,13227
5738,325,660,13277
5683,319,683,13315
5578,345,704,13373
5476,367,742,13415
5377,355,778,13490
5248,393,789,13570
5144,408,814,13634
5030,402,870,13698
4917,408,916,13759
4779,427,939,13855
4628,436,993,13943
4529,434,999,14038
4424,445,997,14134
4336,426,1008,14230
4202,432,1051,14315
4087,422,1088,14403
3964,439,1086,14511
3844,455,1095,14606
3742,417,1141,14700
3658,410,1148,14784
3571,380,1132,14917
3503,369,1105,15023
3408,386,1077,15129
3319,371,1092,15218
3245,365,1061,15329
3178,339,1070,15413
3117,319,1067,15497
3043,325,1049,15583
2977,324,1016,15683
2933,304,1010,15753
2885,308,983,15824
2851,286,969,15894
2812,276,942,15970
2771,284,911,16034
2748,249,885,16118
2738,252,850,16160
2724,232,835,16209
2690,241,812,16257
2702,231,778,16289
2701,223,740,16336
2699,214,731,16356
2709,190,724,16377
2717,184,695,16404
2717,193,664,16426
2726,185,651,16438
2746,187,626,16441
2754,200,588,16458
2784,182,583,16451
2794,178,568,16460
2809,195,532,16464
2844,179,527,16450
2854,167,528,16451
2890,152,526,16432
2922,161,508,16409
2975,134,488,16403
2999,120,480,16401
3040,130,454,16376
3081,123,454,16342
3112,121,444,16323
3144,134,417,16305
3183,114,414,16289
3222,120,385,16273
3274,119,379,16228
3323,118,382,16177
3367,123,364,16146
3389,117,361,16133
3423,118,352,16107
3450,115,354,16081
3482,110,335,16073
3504,117,304,16075
3543,109,306,16042
3606,109,292,15993
3644,109,294,15953
3699,100,290,15911
3753,98,288,15861
3768,107,291,15834
3820,119,271,15790
3846,123,287,15744
3903,109,294,15694
3958,101,290,15651
3977,120,296,15607
3989,117,311,15583
4018,112,314,15556
4062,101,311,15526
4110,103,313,15474
4160,99,318,15423
4198,113,299,15390
4224,128,295,15353
4260,120,302,15318
4301,132,301,15266
4341,129,304,15226
4375,123,311,15191
4414,135,315,15136
4448,119,336,15097
4474,119,338,15069
4492,136,343,15029
4521,133,353,14993
4512,159,355,14974
4527,173,348,14952
4542,177,355,14926
4550,176,371,14903
4568,153,378,14901
4578,165,395,14862
4599,155,402,14844
4608,162,419,14811
4608,182,423,14787
4635,166,430,14769
4642,196,417,14745
4669,185,436,14710
4667,199,444,14690
4655,215,449,14681
4664,221,463,14652
4666,204,498,14632
4657,208,510,14625
4637,228,506,14629
4601,256,498,14645
4590,238,531,14641
4568,245,531,14656
4552,253,527,14668
4551,245,545,14659
4537,235,552,14676
4526,247,561,14666
4526,240,586,14648
4499,253,596,14652
4480,254,609,14657
4479,257,616,14648
4451,284,606,14659
4425,270,625,14680
4411,265,638,14686
4374,266,650,14710
4318,281,685,14716
4281,324,672,14723
4271,304,690,14735
4253,292,724,14731
4228,311,709,14752
4225,306,727,14742
4159,310,759,14772
4133,304,762,14801
4105,313,774,14808
4085,300,785,14830
4051,328,776,14845
4018,324,795,14863
3976,331,811,14882
3931,317,836,14916
3902,336,830,14932
3890,295,840,14975
3834,330,834,15002
3791,335,840,15034
3778,295,865,15062
3736,312,865,15087
3707,293,860,15140
3700,269,847,15184
3686,276,836,15202
3661,284,843,15212
3620,294,836,15250
3603,287,832,15278
3575,303,804,15318
3575,314,800,15311
3557,295,800,15348
3546,300,783,15371
3520,294,808,15378
3477,319,794,15410
3490,297,787,15426
3481,278,773,15468
3478,267,767,15488
3482,253,760,15505
3494,223,755,15528
3484,260,723,15533
3479,258,728,15535
3500,234,717,15549
3495,231,719,15555
3495,245,701,15559
3501,243,715,15541
3489,242,709,15560
3491,256,700,15553
3491,271,691,15547
3489,270,687,15554
3509,257,682,15552
3527,257,688,15528
3530,259,672,15539
3525,253,663,15559
3533,263,641,15563
3531,258,654,15557
3536,260,659,15545
3548,247,668,15537
3537,246,688,15529
3543,237,702,15518
3545,229,700,15526
3527,240,701,15532
3554,230,698,15518
3556,236,689,15519
3568,229,672,15531
3570,227,647,15556
3593,225,640,15542
3623,213,646,15518
3623,215,661,15501
3630,218,642,15510
3627,227,632,15514
3627,222,609,15542
3648,236,611,15505
3668,224,617,15491
3690,218,602,15490
3672,226,601,15501
3679,230,599,15492
3682,243,597,15478
3713,248,587,15452
3741,232,597,15430
3747,238,603,15412
3762,223,597,15418
3788,206,613,15393
3796,209,616,15379
3790,218,613,15379
3787,222,632,15359
3786,220,642,15352
3804,218,619,15359
3815,225,610,15350
3829,217,608,15346
3839,230,600,15331
3850,211,609,15330
3886,215,585,15314
3890,219,594,15297
3898,241,595,15266
3896,251,607,15246
3898,243,627,15232
3899,238,633,15230
3874,255,648,15223
3886,239,658,15217
3884,253,624,15239
3868,275,619,15238
3883,275,625,15217
3886,240,650,15224
3891,240,651,15218
3882,237,644,15237
3872,244,647,15237
3857,265,641,15237
3860,259,645,15236
3856,253,667,15224
3849,252,669,15230
3857,260,677,15206
3854,280,676,15190
3863,274,678,15185
3857,270,674,15199
3816,296,684,15204
3808,270,709,15213
3821,269,702,15208
3831,244,732,15193
3838,231,735,15196
3836,256,716,15192
3807,279,707,15207
3803,286,701,15210
3810,281,701,15208
3783,291,706,15220
3761,308,712,15219
3734,288,729,15249
3708,279,738,15275
3710,282,734,15274
3702,270,747,15281
3706,256,750,15288
3699,248,725,15328
3700,238,721,15341
3713,241,724,15322
3705,255,720,15320
3674,267,709,15350
3681,244,708,15367
3666,267,679,15388
3664,265,645,15426
3658,258,662,15422
3665,238,672,15425
3654,254,652,15440
3678,234,653,15435
3679,233,652,15436
3666,237,673,15424
3640,253,662,15445
3644,251,666,15439
3652,233,674,15441
3625,231,679,15465
3623,250,653,15474
3643,226,658,15473
3628,241,636,15495
3646,212,649,15493
3644,234,620,15502
3628,241,600,15531
3634,236,617,15513
3666,213,621,15500
3673,224,630,15473
3651,234,623,15492
3676,209,648,15467
3671,223,633,15473
3683,219,636,15462
3684,212,656,15448
3696,202,631,15471
3716,216,617,15451
3721,217,611,15451
3713,226,614,15447
3692,235,598,15475
3683,225,602,15490
3679,218,616,15487
3677,237,608,15478
3690,233,610,15467
3684,219,623,15474
3706,210,612,15472
3690,217,604,15489
3681,225,601,15493
3678,240,588,15494
3675,248,586,15491
3697,228,602,15473
3699,232,611,15458
3705,229,603,15463
3722,204,615,15459
3708,221,601,15470
3702,231,601,15466
3732,207,625,15436
3714,234,602,15450
3701,253,617,15429
3704,245,610,15441
3699,252,596,15453
3693,245,595,15467
3698,218,612,15472
3695,222,608,15475
3686,228,608,15478
3708,232,593,15467
3739,212,602,15447
3738,217,614,15431
3720,224,619,15437
3734,213,614,15439
3749,207,635,15409
3750,222,620,15408
3756,225,618,15401
3764,227,622,15387
3745,224,620,15411
3732,243,616,15409
3736,262,620,15382
3725,283,616,15376
3717,247,656,15380
3705,243,661,15391
3712,237,656,15395
3712,238,650,15400
3717,235,647,15401
3702,237,646,15415
3728,218,646,15408
3711,228,635,15426
3690,235,652,15423
3697,247,630,15426
3712,241,623,15424
3686,270,617,15427
3684,263,623,15430
3671,262,623,15444
3651,259,632,15458
3634,272,649,15445
3654,238,661,15447
3647,258,622,15473
3658,244,610,15488
3664,249,615,15472
3664,245,617,15474
3672,238,635,15455
3677,233,625,15465
3684,240,619,15457
3699,254,606,15441
3696,239,626,15439
3705,227,635,15433
3733,235,602,15430
3743,207,628,15422
3760,206,638,15396
3732,235,614,15419
3741,250,593,15416
3771,218,605,15406
3803,195,615,15387
3810,217,578,15395
3827,211,578,15384
3833,225,586,15356
3840,225,572,15363
3846,218,606,15330
3860,209,611,15320
3872,222,612,15294
3891,215,612,15282
3922,200,616,15262
3927,205,607,15261
3919,214,612,15255
3946,228,586,15240
3950,218,595,15237
3958,227,609,15206
3972,215,604,15209
3983,228,592,15197
3997,226,595,15182
3999,232,588,15181
4018,235,583,15164
4020,248,583,15149
4028,247,570,15155
4038,232,607,15123
4036,230,621,15113
4024,238,632,15106
4037,246,644,15073
4005,286,656,15053
4017,267,684,15032
4019,234,691,15056
4037,234,682,15047
4021,263,667,15049
4020,262,669,15049
3995,276,663,15066
3981,272,667,15080
3978,260,681,15081
3969,265,686,15080
3959,254,678,15109
3960,270,678,15092
3933,279,672,15116
3936,271,689,15104
3932,264,684,15120
3917,276,683,15124
3910,256,704,15130
3907,260,697,15136
3899,274,692,15135
3903,274,691,15132
3890,265,709,15136
3860,289,702,15149
3836,285,698,15181
3845,260,700,15195
3849,265,680,15206
3839,300,668,15193
3819,305,688,15188
3821,291,693,15195
3817,273,715,15195
3845,246,739,15170
3830,254,742,15174
3810,267,722,15201
3800,267,721,15212
3786,269,698,15247
3807,254,708,15231
3811,259,688,15242
3811,275,655,15259
3823,251,672,15254
3827,253,670,15250
3815,251,683,15251
3822,247,685,15246
3818,257,683,15242
3805,256,679,15260
3823,241,678,15258
3841,252,653,15254
3833,255,674,15238
3867,231,681,15221
3874,229,671,15226
3866,255,649,15230
3854,270,657,15219
3847,266,669,15218
3819,265,665,15251
3802,261,679,15258
3832,263,666,15239
3831,259,683,15227
3827,243,698,15232
3819,247,694,15240
3820,247,698,15235
3816,260,699,15225
3816,259,692,15233
3852,239,684,15225
3847,244,687,15222
3872,240,670,15218
3888,222,668,15222
3911,243,658,15188
3894,266,658,15182
3909,253,643,15195
3892,265,640,15203
3889,259,660,15192
3884,271,654,15191
3897,273,640,15190
3901,263,633,15203
3922,251,638,15189
3924,244,663,15169
3927,253,661,15159
3924,278,645,15153
3963,251,657,15129
3969,255,641,15135
3957,251,637,15155
3950,260,646,15144
3928,273,663,15136
3938,261,667,15134
3953,248,664,15135
3954,273,639,15134
3937,265,644,15154
3927,268,648,15157
3915,283,658,15144
3907,278,657,15158
3901,282,654,15163
3893,297,656,15154
3881,289,670,15160
3857,281,688,15174
3872,268,698,15162
3854,273,712,15161
3847,251,729,15173
3838,290,709,15163
3857,278,711,15154
3853,283,725,15139
3846,285,725,15144
3820,286,733,15161
3832,251,754,15163
3808,281,735,15176
3793,286,753,15168
3795,269,750,15186
3785,277,756,15182
3780,268,770,15182
3789,269,725,15217
3777,275,732,15216
3758,269,746,15227
3742,260,762,15236
3732,256,756,15256
3723,263,756,15258
3708,276,747,15269
3689,284,752,15275
3694,278,765,15263
3694,280,745,15281
