S,E,I,R
19966,14,18,2
19956,18,23,3
19934,31,28,7
19913,37,39,11
19871,67,41,21
19822,85,68,25
19765,106,93,36
19687,152,110,51
19582,200,142,76
19479,229,193,99
19327,295,251,127
19105,398,341,156
18833,523,430,214
18445,705,568,282
17985,897,723,395
17365,1193,943,499
16649,1491,1207,653
15805,1784,1568,843
14707,2232,1974,1087
13528,2529,2555,1388
12139,2925,3131,1805
10603,3397,3694,2306
9055,3646,4447,2852
7525,3811,5207,3457
6063,3789,5892,4256
4797,3626,6495,5082
3711,3407,6904,5978
2852,3029,7249,6870
2167,2586,7427,7820
1650,2192,7377,8781
1266,1782,7218,9734
987,1406,6964,10643
802,1135,6602,11461
677,878,6188,12257
567,707,5726,13000
500,542,5273,13685
481,410,4802,14307
449,324,4319,14908
432,252,3913,15403
426,214,3507,15853
434,181,3156,16229
446,152,2819,16583
472,132,2489,16907
502,117,2210,17171
518,103,1973,17406
557,98,1726,17619
580,103,1531,17786
605,82,1373,17940
642,76,1218,18064
673,81,1086,18160
713,75,961,18251
772,62,864,18302
813,60,763,18364
867,57,682,18394
916,49,591,18444
963,44,521,18472
1004,49,461,18486
1033,39,407,18521
1094,42,360,18504
1148,35,324,18493
1213,31,283,18473
1261,29,260,18450
1312,35,225,18428
1374,31,194,18401
1442,25,156,18377
1505,18,141,18336
1556,10,124,18310
1617,14,109,18260
1668,11,86,18235
1729,12,77,18182
1776,17,66,18141
1839,15,60,18086
1890,18,53,18039
1959,16,50,17975
2016,15,45,17924
2069,12,49,17870
2115,9,43,17833
2154,7,39,17800
2209,8,36,17747
2267,9,27,17697
2320,9,22,17649
2382,8,18,17592
2432,5,19,17544
2502,4,19,17475
2556,6,20,17418
2604,6,20,17370
2656,6,19,17319
2698,7,19,17276
2754,6,17,17223
2809,6,15,17170
2855,5,15,17125
2914,6,11,17069
2978,5,10,17007
3038,6,9,16947
3094,6,9,16891
3131,6,8,16855
3189,5,9,16797
3230,2,9,16759
3272,1,9,16718
3319,1,8,16672
3364,2,6,16628
3419,3,5,16573
3455,2,7,16536
3500,2,8,16490
3555,0,8,16437
3606,1,7,16386
3657,0,8,16335
3706,1,7,16286
3755,3,4,16238
3800,2,4,16194
3848,0,6,16146
3899,1,6,16094
3939,1,6,16054
3988,2,3,16007
4035,2,4,15959
4064,2,4,15930
4108,1,4,15887
4150,1,5,15844
4198,1,6,15795
4235,1,5,15759
4282,2,4,15712
4325,2,3,15670
4361,3,3,15633
4408,2,4,15586
4440,3,4,15553
4489,4,4,15503
4544,4,3,15449
4590,2,5,15403
4626,1,6,15367
4664,1,5,15330
4713,1,4,15282
4767,0,5,15228
4810,2,5,15183
4852,2,4,15142
4892,1,4,15103
4934,1,3,15062
4974,1,3,15022
5026,0,2,14972
5067,1,1,14931
5120,0,2,14878
5163,0,0,14837
5196,0,0,14804
5239,0,0,14761
5291,0,0,14709
5328,0,0,14672
5371,0,0,14629
5407,0,0,14593
5444,0,0,14556
5486,0,0,14514
5522,0,0,14478
5555,0,0,14445
5592,0,0,14408
5622,0,0,14378
