S,E,I,R
5106,0,0,14894
5143,0,0,14857
5176,0,0,14824
5223,0,0,14777
5256,0,0,14744
5297,0,0,14703
5339,0,0,14661
5381,0,0,14619
5426,0,0,14574
5469,0,0,14531
5500,0,0,14500
5544,0,0,14456
5587,0,0,14413
5630,0,0,14370
5681,0,0,14319
5723,0,0,14277
5760,0,0,14240
5788,0,0,14212
5830,0,0,14170
5869,0,0,14131
5907,0,0,14093
5941,0,0,14059
5983,0,0,14017
6018,0,0,13982
6071,0,0,13929
6109,0,0,13891
6145,0,0,13855
6183,0,0,13817
6216,0,0,13784
6251,0,0,13749
6280,0,0,13720
6325,0,0,13675
6374,0,0,13626
6415,0,0,13585
6453,0,0,13547
6490,0,0,13510
6528,0,0,13472
6561,0,0,13439
6604,0,0,13396
6645,0,0,13355
6682,0,0,13318
6718,0,0,13282
6758,0,0,13242
6801,0,0,13199
6835,0,0,13165
6868,0,0,13132
6901,0,0,13099
6939,0,0,13061
6981,0,0,13019
7016,0,0,12984
7049,0,0,12951
7085,0,0,12915
7124,0,0,12876
7157,0,0,12843
7186,0,0,12814
7224,0,0,12776
7260,0,0,12740
7292,0,0,12708
7337,0,0,12663
7373,0,0,12627
7409,0,0,12591
7443,0,0,12557
7474,0,0,12526
7513,0,0,12487
7545,0,0,12455
7583,0,0,12417
7611,0,0,12389
7649,0,0,12351
7672,0,0,12328
7701,0,0,12299
7736,0,0,12264
7769,0,0,12231
7808,0,0,12192
7850,0,0,12150
7880,0,0,12120
7910,0,0,12090
7945,0,0,12055
7975,0,0,12025
8009,0,0,11991
8047,0,0,11953
8081,0,0,11919
8113,0,0,11887
8143,0,0,11857
8180,0,0,11820
8208,0,0,11792
8229,0,0,11771
8254,0,0,11746
8281,0,0,11719
8322,0,0,11678
8348,0,0,11652
8379,0,0,11621
8408,0,0,11592
8449,0,0,11551
8477,0,0,11523
8505,0,0,11495
8535,0,0,11465
8560,0,0,11440
8589,0,0,11411
8626,0,0,11374
8666,0,0,11334
8704,0,0,11296
8743,0,0,11257
8762,0,0,11238
8785,0,0,11215
8811,0,0,11189
8833,0,0,11167
8868,0,0,11132
8902,0,0,11098
8924,0,0,11076
8963,0,0,11037
8996,0,0,11004
9019,0,0,10981
9055,0,0,10945
9084,0,0,10916
9117,0,0,10883
9143,0,0,10857
9165,0,0,10835
9199,0,0,10801
9228,0,0,10772
9251,0,0,10749
9276,0,0,10724
9308,0,0,10692
9332,0,0,10668
9367,0,0,10633
9394,0,0,10606
9429,0,0,10571
9455,0,0,10545
9477,0,0,10523
9506,0,0,10494
9539,0,0,10461
9567,0,0,10433
9584,0,0,10416
9615,0,0,10385
9643,0,0,10357
9669,0,0,10331
9697,0,0,10303
9722,0,0,10278
9748,0,0,10252
9770,0,0,10230
9795,0,0,10205
9814,0,0,10186
9837,0,0,10163
9865,0,0,10135
9890,0,0,10110
9925,0,0,10075
9954,0,0,10046
9981,0,0,10019
10007,0,0,9993
10031,0,0,9969
10060,0,0,9940
10095,0,0,9905
10121,0,0,9879
10143,0,0,9857
10171,0,0,9829
10207,0,0,9793
10238,0,0,9762
10258,0,0,9742
10281,0,0,9719
10312,0,0,9688
10342,0,0,9658
10362,0,0,9638
10393,0,0,9607
10424,0,0,9576
10458,0,0,9542
10480,0,0,9520
10501,0,0,9499
10529,0,0,9471
10549,0,0,9451
10577,0,0,9423
10600,0,0,9400
10622,0,0,9378
10643,0,0,9357
10674,0,0,9326
10696,0,0,9304
10715,0,0,9285
10735,0,0,9265
10772,0,0,9228
10790,0,0,9210
10812,0,0,9188
10842,0,0,9158
10875,0,0,9125
10905,0,0,9095
10931,0,0,9069
10950,0,0,9050
10967,0,0,9033
10984,0,0,9016
11008,0,0,8992
11035,0,0,8965
11062,0,0,8938
11090,0,0,8910
11119,0,0,8881
11142,0,0,8858
11166,0,0,8834
11188,0,0,8812
11209,0,0,8791
11232,0,0,8768
11264,0,0,8736
11285,0,0,8715
11307,0,0,8693
11331,0,0,8669
11358,0,0,8642
11381,0,0,8619
11399,0,0,8601
11422,0,0,8578
11443,0,0,8557
11462,0,0,8538
11489,0,0,8511
11510,0,0,8490
11526,0,0,8474
11543,0,0,8457
11559,0,0,8441
11582,0,0,8418
11595,0,0,8405
11615,0,0,8385
11631,0,0,8369
11658,0,0,8342
11685,0,0,8315
11706,0,0,8294
11725,0,0,8275
11748,0,0,8252
11761,0,0,8239
11777,0,0,8223
11799,0,0,8201
11835,0,0,8165
11853,0,0,8147
11875,0,0,8125
11893,0,0,8107
11911,0,0,8089
11928,0,0,8072
11955,0,0,8045
11975,0,0,8025
11995,0,0,8005
12013,0,0,7987
12024,0,0,7976
12040,0,0,7960
12056,0,0,7944
12068,0,0,7932
12088,0,0,7912
12111,0,0,7889
12137,0,0,7863
12153,0,0,7847
12175,0,0,7825
12200,0,0,7800
12223,0,0,7777
12251,0,0,7749
12273,0,0,7727
12291,0,0,7709
12306,0,0,7694
12328,0,0,7672
12360,0,0,7640
12378,0,0,7622
12396,0,0,7604
12411,0,0,7589
12439,0,0,7561
12468,0,0,7532
12483,0,0,7517
12508,0,0,7492
12535,0,0,7465
12554,0,0,7446
12580,0,0,7420
12598,0,0,7402
12623,0,0,7377
12645,0,0,7355
12666,0,0,7334
12695,0,0,7305
12706,0,0,7294
12730,0,0,7270
12750,0,0,7250
12776,0,0,7224
12799,0,0,7201
12824,0,0,7176
12849,0,0,7151
12865,0,0,7135
12888,0,0,7112
12910,0,0,7090
12938,0,0,7062
12962,0,0,7038
12983,0,0,7017
13007,0,0,6993
13021,0,0,6979
13039,0,0,6961
13057,0,0,6943
13076,0,0,6924
13101,0,0,6899
13119,0,0,6881
13145,0,0,6855
13163,0,0,6837
13184,0,0,6816
13213,0,0,6787
13239,0,0,6761
13252,0,0,6748
13273,0,0,6727
13290,0,0,6710
13307,0,0,6693
13328,0,0,6672
13347,0,0,6653
13364,0,0,6636
13381,0,0,6619
13399,0,0,6601
13420,0,0,6580
13440,0,0,6560
13461,0,0,6539
13477,0,0,6523
13498,0,0,6502
13514,0,0,6486
13528,0,0,6472
13546,0,0,6454
13568,0,0,6432
13588,0,0,6412
13607,0,0,6393
13618,0,0,6382
13636,0,0,6364
13650,0,0,6350
13668,0,0,6332
13682,0,0,6318
13704,0,0,6296
13721,0,0,6279
13733,0,0,6267
13751,0,0,6249
13765,0,0,6235
13778,0,0,6222
13796,0,0,6204
13815,0,0,6185
13830,0,0,6170
13842,0,0,6158
13857,0,0,6143
13872,0,0,6128
13890,0,0,6110
13907,0,0,6093
13921,0,0,6079
13929,0,0,6071
13957,0,0,6043
13973,0,0,6027
13991,0,0,6009
14011,0,0,5989
14027,0,0,5973
14045,0,0,5955
14065,0,0,5935
14076,0,0,5924
14093,0,0,5907
14106,0,0,5894
14128,0,0,5872
14142,0,0,5858
14158,0,0,5842
14181,0,0,5819
14198,0,0,5802
14218,0,0,5782
14235,0,0,5765
14254,0,0,5746
14270,0,0,5730
14288,0,0,5712
14305,0,0,5695
14322,0,0,5678
14336,0,0,5664
14353,0,0,5647
14369,0,0,5631
14385,0,0,5615
14401,0,0,5599
14418,0,0,5582
14434,0,0,5566
14441,0,0,5559
14461,0,0,5539
14479,0,0,5521
14489,0,0,5511
14510,0,0,5490
14527,0,0,5473
14545,0,0,5455
14557,0,0,5443
14568,0,0,5432
14583,0,0,5417
14595,0,0,5405
14610,0,0,5390
14618,0,0,5382
14627,0,0,5373
14641,0,0,5359
14658,0,0,5342
14672,0,0,5328
14683,0,0,5317
14694,0,0,5306
14707,0,0,5293
14723,0,0,5277
14736,0,0,5264
14750,0,0,5250
14764,0,0,5236
14776,0,0,5224
14793,0,0,5207
14809,0,0,5191
14817,0,0,5183
14831,0,0,5169
14844,0,0,5156
14857,0,0,5143
14873,0,0,5127
14886,0,0,5114
14897,0,0,5103
14913,0,0,5087
14925,0,0,5075
14940,0,0,5060
14957,0,0,5043
14967,0,0,5033
14980,0,0,5020
14990,0,0,5010
15003,0,0,4997
15013,0,0,4987
15029,0,0,4971
15050,0,0,4950
15065,0,0,4935
15077,0,0,4923
15087,0,0,4913
15100,0,0,4900
15118,0,0,4882
15130,0,0,4870
15152,0,0,4848
15169,0,0,4831
15185,0,0,4815
15201,0,0,4799
15213,0,0,4787
15224,0,0,4776
15235,0,0,4765
15253,0,0,4747
15267,0,0,4733
15275,0,0,4725
15288,0,0,4712
15299,0,0,4701
15309,0,0,4691
15323,0,0,4677
15330,0,0,4670
15345,0,0,4655
15355,0,0,4645
15369,0,0,4631
15378,0,0,4622
15393,0,0,4607
15407,0,0,4593
15423,0,0,4577
15430,0,0,4570
15443,0,0,4557
15460,0,0,4540
15470,0,0,4530
15482,0,0,4518
15495,0,0,4505
15511,0,0,4489
15525,0,0,4475
15541,0,0,4459
15552,0,0,4448
15564,0,0,4436
15572,0,0,4428
15580,0,0,4420
15593,0,0,4407
15605,0,0,4395
15613,0,0,4387
15622,0,0,4378
15631,0,0,4369
15643,0,0,4357
15657,0,0,4343
15667,0,0,4333
15683,0,0,4317
15694,0,0,4306
15709,0,0,4291
15716,0,0,4284
15734,0,0,4266
15748,0,0,4252
15762,0,0,4238
15774,0,0,4226
15788,0,0,4212
15796,0,0,4204
15807,0,0,4193
15818,0,0,4182
15831,0,0,4169
15844,0,0,4156
15851,0,0,4149
15864,0,0,4136
15873,0,0,4127
15889,0,0,4111
15894,0,0,4106
15908,0,0,4092
15917,0,0,4083
15931,0,0,4069
15940,0,0,4060
15957,0,0,4043
15960,0,0,4040
15964,0,0,4036
15971,0,0,4029
15981,0,0,4019
15991,0,0,4009
16009,0,0,3991
16017,0,0,3983
16026,0,0,3974
16030,0,0,3970
16044,0,0,3956
16054,0,0,3946
16065,0,0,3935
16074,0,0,3926
16085,0,0,3915
16096,0,0,3904
16113,0,0,3887
16125,0,0,3875
16136,0,0,3864
16149,0,0,3851
16163,0,0,3837
16168,0,0,3832
16175,0,0,3825
16183,0,0,3817
16195,0,0,3805
16205,0,0,3795
16211,0,0,3789
16221,0,0,3779
16233,0,0,3767
16248,0,0,3752
16259,0,0,3741
16274,0,0,3726
16286,0,0,3714
16293,0,0,3707
16308,0,0,3692
16321,0,0,3679
16329,0,0,3671
16349,0,0,3651
16361,0,0,3639
16375,0,0,3625
16387,0,0,3613
16399,0,0,3601
16407,0,0,3593
16412,0,0,3588
16417,0,0,3583
16435,0,0,3565
16443,0,0,3557
16453,0,0,3547
16458,0,0,3542
16466,0,0,3534
16478,0,0,3522
16482,0,0,3518
16488,0,0,3512
16496,0,0,3504
16505,0,0,3495
16510,0,0,3490
16520,0,0,3480
16531,0,0,3469
16544,0,0,3456
16556,0,0,3444
16569,0,0,3431
16578,0,0,3422
16588,0,0,3412
16595,0,0,3405
16606,0,0,3394
16615,0,0,3385
16621,0,0,3379
16626,0,0,3374
16639,0,0,3361
16650,0,0,3350
16659,0,0,3341
16665,0,0,3335
16674,0,0,3326
16683,0,0,3317
16690,0,0,3310
16701,0,0,3299
16705,0,0,3295
16714,0,0,3286
16723,0,0,3277
16729,0,0,3271
16739,0,0,3261
16744,0,0,3256
16754,0,0,3246
16759,0,0,3241
16766,0,0,3234
16780,0,0,3220
16786,0,0,3214
16792,0,0,3208
16802,0,0,3198
16808,0,0,3192
16821,0,0,3179
16829,0,0,3171
16836,0,0,3164
16842,0,0,3158
16853,0,0,3147
16861,0,0,3139
16870,0,0,3130
16882,0,0,3118
16888,0,0,3112
16897,0,0,3103
16908,0,0,3092
16914,0,0,3086
16921,0,0,3079
16929,0,0,3071
16941,0,0,3059
16945,0,0,3055
16956,0,0,3044
16967,0,0,3033
16974,0,0,3026
16988,0,0,3012
16999,0,0,3001
17007,0,0,2993
