S,E,I,R
3618,261,759,15362
3598,282,773,15347
3584,277,763,15376
3577,260,753,15410
3583,252,733,15432
3593,259,717,15431
3582,267,716,15435
3564,264,717,15455
3560,239,715,15486
3581,238,716,15465
3582,254,681,15483
3600,248,675,15477
3589,243,676,15492
3592,218,685,15505
3606,211,682,15501
3637,206,656,15501
3638,229,641,15492
3622,238,638,15502
3607,242,635,15516
3618,237,620,15525
3620,228,623,15529
3620,223,631,15526
3623,208,624,15545
3612,228,604,15556
3625,219,625,15531
3631,234,609,15526
3657,228,577,15538
3673,203,593,15531
3690,194,572,15544
3720,196,583,15501
3728,183,587,15502
3743,198,577,15482
3739,219,571,15471
3754,224,552,15470
3759,223,566,15452
3758,211,588,15443
3763,217,574,15446
3765,216,587,15432
3764,232,588,15416
3757,245,601,15397
3751,248,608,15393
3751,249,619,15381
3747,250,625,15378
3755,235,633,15377
3770,232,621,15377
3765,227,635,15373
3749,222,634,15395
3737,226,619,15418
3748,223,612,15417
3758,209,620,15413
3761,213,603,15423
3754,218,617,15411
3761,235,609,15395
3762,212,634,15392
3753,232,634,15381
3736,261,616,15387
3737,270,615,15378
3737,258,608,15397
3765,232,638,15365
3761,226,632,15381
3770,234,617,15379
3785,236,609,15370
3795,227,628,15350
3773,246,618,15363
3782,241,628,15349
3786,244,627,15343
3764,249,627,15360
3779,251,634,15336
3774,247,628,15351
3773,237,641,15349
3764,241,640,15355
3767,249,646,15338
3781,241,647,15331
3774,249,657,15320
3760,258,662,15320
3734,259,664,15343
3735,242,664,15359
3724,248,661,15367
3721,251,659,15369
3702,267,635,15396
3697,246,671,15386
3718,231,653,15398
3740,224,653,15383
3739,232,644,15385
3751,238,637,15374
3735,234,643,15388
3751,241,631,15377
3736,256,604,15404
3759,262,596,15383
3774,243,612,15371
3758,250,617,15375
3748,261,610,15381
3761,262,592,15385
3757,265,600,15378
3753,259,626,15362
3747,259,634,15360
3772,236,647,15345
3758,251,640,15351
3759,245,645,15351
3744,266,635,15355
3748,255,650,15347
3746,255,651,15348
3744,268,633,15355
3771,258,630,15341
3760,234,666,15340
3769,244,655,15332
3779,228,669,15324
3781,237,672,15310
3804,232,689,15275
3800,223,690,15287
3796,236,671,15297
3813,240,672,15275
3809,250,668,15273
3806,256,675,15263
3785,245,686,15284
3765,253,720,15262
3796,227,726,15251
3806,233,705,15256
3797,250,677,15276
3807,254,691,15248
3795,271,696,15238
3798,264,706,15232
3778,273,713,15236
3779,274,709,15238
3784,239,717,15260
3782,245,702,15271
3773,241,695,15291
3758,249,667,15326
3772,263,642,15323
3786,273,614,15327
3807,269,649,15275
3791,281,667,15261
3792,259,674,15275
3802,240,676,15282
3803,227,695,15275
3789,249,687,15275
3755,271,685,15289
3762,266,686,15286
3782,241,683,15294
3786,250,672,15292
3806,236,653,15305
3809,239,663,15289
3845,233,653,15269
3861,241,640,15258
3859,265,623,15253
3855,252,646,15247
3851,264,657,15228
3870,241,666,15223
3893,245,652,15210
3892,265,656,15187
3888,266,674,15172
3908,262,676,15154
3928,245,666,15161
3910,257,680,15153
3909,265,677,15149
3909,269,676,15146
3915,270,663,15152
3923,271,674,15132
3926,278,676,15120
3936,269,681,15114
3938,277,701,15084
3930,271,729,15070
3920,280,732,15068
3910,270,738,15082
3896,281,736,15087
3888,294,726,15092
3871,300,743,15086
3855,288,752,15105
3837,282,756,15125
3822,305,758,15115
3835,285,773,15107
3823,300,749,15128
3829,282,773,15116
3826,266,782,15126
3807,282,785,15126
3788,277,784,15151
3760,321,757,15162
3727,316,784,15173
3715,299,767,15219
3694,310,751,15245
3686,326,765,15223
3657,314,783,15246
3645,288,814,15253
3649,277,802,15272
3643,289,793,15275
3640,294,786,15280
3632,298,775,15295
3663,281,778,15278
3657,277,768,15298
3630,288,765,15317
3628,298,773,15301
3610,317,793,15280
3583,315,808,15294
3570,313,792,15325
3581,282,811,15326
3545,312,771,15372
3540,285,787,15388
3498,291,798,15413
3518,272,797,15413
3517,287,774,15422
3517,266,780,15437
3528,273,770,15429
3527,281,773,15419
3545,282,773,15400
3540,279,754,15427
3539,296,746,15419
3546,283,777,15394
3549,295,755,15401
3545,285,753,15417
3535,277,755,15433
3525,284,759,15432
3528,283,766,15423
3527,272,768,15433
3525,281,753,15441
3517,277,768,15438
3538,279,776,15407
3561,249,775,15415
3583,258,746,15413
3593,260,742,15405
3623,264,741,15372
3630,251,719,15400
3607,254,719,15420
3619,246,718,15417
3618,237,713,15432
3618,233,710,15439
3620,231,700,15449
3628,243,692,15437
3674,234,689,15403
3697,249,681,15373
3696,245,696,15363
3687,244,698,15371
3700,237,685,15378
3704,232,696,15368
3712,233,684,15371
3699,248,688,15365
3681,260,695,15364
3665,276,703,15356
3647,283,714,15356
