S,E,I,R
3735,243,644,15378
3715,253,631,15401
3703,241,645,15411
3703,239,636,15422
3687,235,644,15434
3696,226,643,15435
3695,216,649,15440
3690,225,649,15436
3710,215,654,15421
3727,224,643,15406
3726,216,647,15411
3711,241,642,15406
3721,232,632,15415
3719,240,611,15430
3733,236,616,15415
3727,238,628,15407
3754,234,634,15378
3769,231,639,15361
3790,251,612,15347
3811,244,606,15339
3821,244,620,15315
3830,244,626,15300
3829,242,629,15300
3831,242,641,15286
3829,250,660,15261
3822,264,648,15266
3815,254,639,15292
3838,247,633,15282
3843,264,620,15273
3849,262,646,15243
3837,262,652,15249
3844,252,663,15241
3841,257,671,15231
3834,273,659,15234
3840,260,654,15246
3833,262,676,15229
3829,274,661,15236
3830,261,652,15257
3823,272,669,15236
3830,262,688,15220
3809,269,693,15229
3793,260,702,15245
3800,250,708,15242
3787,262,697,15254
3821,243,713,15223
3839,231,727,15203
3839,236,703,15222
3834,240,698,15228
3848,242,687,15223
3839,263,675,15223
3849,262,686,15203
3858,248,671,15223
3843,268,656,15233
3861,260,660,15219
3838,258,675,15229
3822,284,668,15226
3802,273,677,15248
3811,273,667,15249
3810,266,674,15250
3808,264,702,15226
3779,275,693,15253
3796,256,702,15246
3783,260,693,15264
3803,250,683,15264
3811,254,677,15258
3792,251,687,15270
3809,270,680,15241
3808,265,692,15235
3778,259,705,15258
3763,256,708,15273
3764,252,705,15279
3749,273,693,15285
3751,270,707,15272
3765,257,712,15266
3754,255,719,15272
3764,254,701,15281
3763,250,706,15281
3750,251,720,15279
3754,244,730,15272
3740,267,721,15272
3738,293,699,15270
3732,284,704,15280
3747,261,721,15271
3741,282,689,15288
3768,280,669,15283
3750,283,658,15309
3763,266,675,15296
3738,257,671,15334
3740,260,663,15337
3758,254,669,15319
3741,273,679,15307
3742,273,688,15297
3721,276,693,15310
3726,265,709,15300
3714,279,702,15305
3703,249,699,15349
3723,250,682,15345
3712,256,687,15345
3716,255,693,15336
3706,249,696,15349
3706,235,710,15349
3706,261,686,15347
3695,259,684,15362
3709,275,661,15355
3735,255,686,15324
3735,257,685,15323
3721,264,693,15322
3727,269,688,15316
3715,259,698,15328
3690,284,683,15343
3695,267,700,15338
3701,260,691,15348
3686,258,696,15360
3704,238,710,15348
3683,247,685,15385
3665,274,672,15389
3653,282,679,15386
3667,265,693,15375
3660,267,712,15361
3671,256,720,15353
3657,275,702,15366
3644,274,714,15368
3647,257,718,15378
3642,258,702,15398
3628,245,713,15414
3624,249,718,15409
3637,239,709,15415
3646,233,701,15420
3636,238,709,15417
3633,256,681,15430
3644,277,658,15421
3651,255,665,15429
3648,255,674,15423
3634,252,669,15445
3650,244,667,15439
3659,228,648,15465
3668,216,649,15467
3674,226,631,15469
3667,238,624,15471
3686,226,617,15471
3717,232,607,15444
3761,211,604,15424
3763,224,584,15429
3791,222,584,15403
3821,212,591,15376
3844,202,592,15362
3854,206,574,15366
3864,208,566,15362
3889,189,578,15344
3888,208,559,15345
3884,237,553,15326
3884,229,573,15314
3885,245,574,15296
3892,240,577,15291
3884,239,574,15303
3908,214,601,15277
3906,234,593,15267
3893,243,597,15267
3902,237,599,15262
3915,255,590,15240
3906,238,593,15263
3925,239,578,15258
3929,230,588,15253
