S,E,I,R
19964,16,19,1
19951,24,20,5
19931,35,22,12
19915,37,30,18
19889,52,34,25
19856,67,47,30
19822,76,59,43
19774,90,81,55
19690,140,107,63
19585,201,135,79
19453,250,198,99
19294,318,250,138
19083,410,331,176
18799,543,427,231
18433,715,542,310
17986,885,714,415
17334,1199,962,505
16570,1504,1285,641
15601,1928,1622,849
14467,2330,2105,1098
13175,2756,2643,1426
11782,3107,3296,1815
10256,3455,3968,2321
8695,3738,4625,2942
7181,3865,5339,3615
5799,3778,6027,4396
4543,3633,6602,5222
3512,3295,7032,6161
2654,2940,7270,7136
1995,2517,7393,8095
1522,2040,7375,9063
1149,1637,7243,9971
914,1276,6961,10849
740,954,6578,11728
613,788,6074,12525
549,596,5592,13263
492,490,5078,13940
451,376,4629,14544
422,296,4177,15105
401,243,3785,15571
423,206,3352,16019
436,173,2973,16418
447,154,2657,16742
470,124,2373,17033
496,116,2094,17294
522,116,1846,17516
559,88,1635,17718
585,80,1448,17887
632,82,1287,17999
670,66,1158,18106
707,64,1042,18187
744,69,921,18266
779,70,825,18326
803,71,739,18387
842,67,665,18426
887,54,588,18471
921,41,533,18505
968,41,481,18510
1009,47,418,18526
1058,42,385,18515
1128,38,339,18495
1196,27,302,18475
1249,37,264,18450
1305,35,234,18426
1343,33,204,18420
1397,30,182,18391
1446,28,173,18353
1490,23,161,18326
1559,17,152,18272
1610,19,143,18228
1661,15,127,18197
1721,19,104,18156
1779,16,95,18110
1828,11,85,18076
1883,17,77,18023
1953,18,73,17956
2019,14,70,17897
2070,18,64,17848
2140,15,62,17783
2193,19,57,17731
2237,25,54,17684
2290,20,54,17636
2348,16,54,17582
2404,18,51,17527
2454,16,47,17483
2517,13,45,17425
2575,8,46,17371
2640,14,40,17306
2695,10,41,17254
2743,14,42,17201
2791,16,40,17153
2851,12,43,17094
2903,13,39,17045
2959,11,35,16995
3015,8,34,16943
3066,7,32,16895
3122,4,33,16841
3161,7,33,16799
3213,4,35,16748
3265,10,25,16700
3319,11,24,16646
3367,8,25,16600
3418,9,24,16549
3455,9,27,16509
3499,13,24,16464
3554,10,28,16408
3595,9,29,16367
3647,10,25,16318
3692,8,23,16277
3732,5,23,16240
3784,6,19,16191
3832,10,19,16139
3861,9,22,16108
3903,6,24,16067
3949,5,22,16024
4000,7,19,15974
4055,7,19,15919
4087,8,20,15885
4125,9,22,15844
4174,6,24,15796
4214,8,22,15756
4263,10,22,15705
4302,11,23,15664
4335,12,24,15629
4389,7,26,15578
4428,11,27,15534
4463,14,30,15493
4500,11,29,15460
4532,14,30,15424
4570,15,32,15383
4607,15,33,15345
4631,15,36,15318
4667,12,40,15281
4708,13,35,15244
4756,15,32,15197
4805,12,38,15145
4843,14,34,15109
4874,16,37,15073
4910,24,35,15031
4945,21,38,14996
4991,19,37,14953
5038,19,40,14903
5075,17,45,14863
5100,23,42,14835
5130,20,44,14806
5168,19,43,14770
5211,18,41,14730
5238,19,45,14698
5275,22,48,14655
5315,25,46,14614
5344,23,53,14580
5395,21,59,14525
5424,25,55,14496
5458,29,53,14460
5491,33,52,14424
5518,34,47,14401
5552,30,53,14365
5568,35,56,14341
5589,38,65,14308
5622,33,75,14270
5645,37,76,14242
5662,42,79,14217
5682,51,81,14186
5699,53,88,14160
5726,54,96,14124
5745,50,104,14101
5773,51,103,14073
5793,51,114,14042
5801,51,122,14026
5821,57,125,13997
5833,67,120,13980
5844,70,128,13958
5865,63,140,13932
5884,61,155,13900
5897,69,151,13883
5899,75,162,13864
5899,89,165,13847
5902,97,176,13825
5900,109,192,13799
5888,116,215,13781
5886,117,209,13788
5888,109,232,13771
5870,123,236,13771
5872,116,253,13759
5842,124,265,13769
5829,155,274,13742
5798,150,304,13748
5773,152,326,13749
5755,175,325,13745
5743,172,332,13753
5702,176,342,13780
5682,169,378,13771
5638,208,380,13774
5604,212,393,13791
5558,219,426,13797
5483,234,458,13825
5430,230,499,13841
5358,258,523,13861
5294,274,552,13880
5191,316,567,13926
5117,318,587,13978
5032,332,618,14018
4950,338,649,14063
4871,332,693,14104
4769,355,718,14158
4682,355,736,14227
4606,348,770,14276
4537,330,812,14321
4428,344,834,14394
4336,351,850,14463
4251,362,840,14547
4178,317,878,14627
4091,349,864,14696
4033,368,866,14733
3956,361,887,14796
3889,347,911,14853
3794,364,909,14933
3706,362,921,15011
3640,337,931,15092
3567,336,943,15154
3503,322,941,15234
3445,315,941,15299
3408,307,931,15354
3359,305,898,15438
3331,297,877,15495
3297,290,854,15559
3270,276,843,15611
3231,277,831,15661
3202,276,823,15699
3194,250,836,15720
3141,254,791,15814
3119,272,760,15849
3108,230,744,15918
3089,223,732,15956
3087,202,720,15991
3097,200,702,16001
3105,210,671,16014
3114,201,651,16034
3098,190,663,16049
3115,184,634,16067
3117,184,604,16095
3113,203,587,16097
3118,210,565,16107
3128,210,556,16106
3142,186,557,16115
3140,191,534,16135
3159,185,541,16115
3146,177,558,16119
3177,174,550,16099
3183,165,537,16115
3189,166,527,16118
3183,170,517,16130
3184,191,497,16128
3199,170,485,16146
3249,166,457,16128
3276,156,462,16106
3329,141,459,16071
3345,144,450,16061
3374,138,455,16033
3399,149,436,16016
3426,139,432,16003
3466,144,420,15970
3480,160,419,15941
3502,153,414,15931
3502,159,418,15921
3548,156,422,15874
3575,150,413,15862
3599,147,402,15852
3628,139,378,15855
3671,128,372,15829
3714,120,343,15823
3746,119,349,15786
3788,114,357,15741
3802,122,351,15725
3825,145,348,15682
3867,121,357,15655
3898,125,360,15617
3940,113,357,15590
3981,142,345,15532
4008,131,360,15501
4036,139,361,15464
4043,156,363,15438
4064,155,364,15417
4094,139,370,15397
4114,139,383,15364
4132,154,396,15318
4147,164,389,15300
4184,165,384,15267
4218,155,396,15231
4219,165,407,15209
4231,172,399,15198
4257,149,416,15178
4276,151,420,15153
4306,155,415,15124
4301,161,422,15116
4335,164,426,15075
4340,184,425,15051
4326,202,442,15030
4348,192,442,15018
4365,188,451,14996
4395,180,463,14962
4385,219,486,14910
4373,205,510,14912
4359,212,521,14908
4339,224,531,14906
4337,217,544,14902
4337,215,552,14896
4341,215,544,14900
4335,199,542,14924
4333,218,535,14914
4331,223,537,14909
4352,224,541,14883
4350,248,526,14876
4342,244,548,14866
4348,231,567,14854
4355,218,586,14841
4325,249,577,14849
4327,252,581,14840
4334,240,594,14832
4333,226,618,14823
4321,230,618,14831
4300,260,618,14822
4291,257,660,14792
4247,284,665,14804
4235,298,669,14798
4191,327,666,14816
4172,327,668,14833
4179,276,705,14840
4158,295,693,14854
4159,290,673,14878
4143,282,703,14872
4125,264,729,14882
4123,250,751,14876
4088,263,751,14898
4074,283,744,14899
4053,276,762,14909
4009,281,766,14944
3972,300,774,14954
3925,299,795,14981
3887,317,791,15005
3881,286,808,15025
3854,314,785,15047
3819,301,790,15090
3791,310,799,15100
3757,307,793,15143
3706,325,799,15170
3671,319,818,15192
3637,314,833,15216
3619,301,816,15264
3609,269,830,15292
3614,260,800,15326
3617,259,789,15335
3611,273,777,15339
3623,275,763,15339
3609,270,776,15345
3614,266,773,15347
3599,291,770,15340
3609,269,765,15357
3610,264,736,15390
3608,254,755,15383
3607,254,758,15381
3614,257,758,15371
3605,243,746,15406
3626,233,727,15414
3625,258,678,15439
3624,259,680,15437
3614,244,680,15462
3601,252,692,15455
3607,256,686,15451
3618,241,690,15451
3640,248,694,15418
3623,263,675,15439
3628,264,685,15423
3617,274,696,15413
3625,296,686,15393
3621,282,697,15400
3606,285,693,15416
3608,269,700,15423
3620,256,703,15421
3631,257,690,15422
3626,278,670,15426
3643,265,677,15415
3635,260,690,15415
3636,234,682,15448
3644,230,665,15461
3634,237,668,15461
3636,250,656,15458
3644,238,632,15486
3672,231,624,15473
3673,244,641,15442
3662,236,661,15441
3680,234,645,15441
3678,230,630,15462
3673,222,645,15460
3676,242,634,15448
3680,219,640,15461
3710,220,648,15422
3718,221,645,15416
3711,205,667,15417
3725,219,654,15402
3733,216,643,15408
3762,196,640,15402
3772,215,620,15393
3803,210,608,15379
3813,221,599,15367
3852,211,609,15328
3849,231,579,15341
3834,226,584,15356
3821,239,582,15358
3844,231,601,15324
3830,230,596,15344
3861,216,584,15339
3862,216,577,15345
3864,236,580,15320
3851,230,578,15341
3864,212,587,15337
3863,229,580,15328
3895,223,577,15305
3910,221,575,15294
3907,234,562,15297
3936,224,555,15285
3940,206,577,15277
3951,210,590,15249
3971,215,579,15235
4008,214,562,15216
4016,221,557,15206
4025,219,559,15197
4014,211,577,15198
4021,212,571,15196
4014,232,580,15174
4026,250,582,15142
4004,247,596,15153
3984,257,611,15148
3971,261,621,15147
3964,260,630,15146
3969,257,625,15149
3957,258,644,15141
3951,252,658,15139
3948,247,676,15129
3943,243,672,15142
3927,261,657,15155
3901,275,652,15172
3889,259,659,15193
3890,257,669,15184
3878,289,670,15163
3866,272,706,15156
3857,253,701,15189
3855,259,677,15209
3842,255,681,15222
3823,264,680,15233
3824,263,673,15240
3837,270,655,15238
3839,258,660,15243
3844,258,656,15242
3828,264,650,15258
3843,249,644,15264
3874,231,644,15251
3881,238,649,15232
3865,244,636,15255
3865,242,637,15256
3867,233,640,15260
3886,224,651,15239
3864,247,644,15245
3825,262,649,15264
3830,262,657,15251
3824,249,662,15265
3815,240,663,15282
3803,262,649,15286
3814,253,640,15293
3813,253,643,15291
3815,272,643,15270
3809,260,659,15272
3817,254,659,15270
3797,249,677,15277
3803,247,681,15269
3774,273,673,15280
3758,287,688,15267
3753,276,696,15275
3741,261,711,15287
3716,267,700,15317
3708,241,688,15363
3740,231,656,15373
3744,240,658,15358
3734,271,645,15350
3723,270,661,15346
3722,264,666,15348
3720,254,676,15350
3700,255,688,15357
3673,265,687,15375
3681,249,676,15394
3674,260,662,15404
3683,237,654,15426
3680,219,679,15422
3657,267,646,15430
3656,269,662,15413
3657,232,672,15439
3667,221,675,15437
3640,260,656,15444
3646,250,670,15434
3636,247,661,15456
3650,239,663,15448
3664,245,641,15450
3681,233,634,15452
3671,256,618,15455
3683,250,622,15445
3685,250,627,15438
3702,251,621,15426
3700,242,628,15430
3702,246,613,15439
3729,223,636,15412
3729,222,638,15411
3746,225,638,15391
3729,232,649,15390
3726,243,644,15387
3756,218,654,15372
3758,236,620,15386
3758,259,611,15372
3772,240,642,15346
3772,217,658,15353
3756,234,666,15344
3753,241,655,15351
3757,235,648,15360
3748,253,637,15362
3768,238,626,15368
3795,216,634,15355
3801,221,631,15347
3801,210,624,15365
3802,212,605,15381
3810,219,606,15365
3805,209,627,15359
3827,219,614,15340
3841,226,599,15334
3844,223,605,15328
3839,236,608,15317
3836,235,621,15308
3843,220,634,15303
3834,238,595,15333
3847,234,610,15309
3846,241,598,15315
3848,258,592,15302
3874,247,594,15285
3883,255,611,15251
3868,266,623,15243
3904,238,648,15210
3910,216,665,15209
3885,248,676,15191
3875,247,693,15185
3850,266,668,15216
3839,248,688,15225
3825,263,671,15241
3811,269,695,15225
3811,270,687,15232
3812,279,688,15221
3791,279,680,15250
3782,298,688,15232
3773,289,717,15221
3779,276,716,15229
3777,287,710,15226
3775,270,725,15230
3743,300,699,15258
3747,292,707,15254
3741,301,720,15238
3759,281,730,15230
3758,286,704,15252
3750,293,707,15250
3754,265,716,15265
3735,265,714,15286
3724,279,736,15261
3709,280,742,15269
3702,291,731,15276
3726,272,728,15274
3728,253,741,15278
3748,253,731,15268
3726,254,715,15305
3721,257,710,15312
3742,246,688,15324
3750,250,679,15321
3737,272,670,15321
3749,253,688,15310
3753,250,687,15310
3727,263,694,15316
3741,254,684,15321
3754,240,711,15295
3743,234,707,15316
3730,268,678,15324
3723,271,675,15331
3698,283,652,15367
3728,261,665,15346
3746,247,673,15334
3746,219,672,15363
3757,229,665,15349
3760,249,659,15332
3775,229,672,15324
3765,232,679,15324
3772,239,670,15319
3754,248,663,15335
3734,272,649,15345
3725,261,661,15353
3737,253,661,15349
3721,258,683,15338
3720,257,696,15327
3731,246,690,15333
3721,252,669,15358
3700,271,670,15359
3693,280,686,15341
3697,279,697,15327
3709,259,711,15321
3696,260,698,15346
3714,249,698,15339
3738,225,714,15323
3735,248,703,15314
3725,262,700,15313
3741,242,700,15317
3727,258,682,15333
3746,246,685,15323
3747,253,660,15340
3749,244,689,15318
3756,241,685,15318
3745,251,689,15315
3748,249,678,15325
3761,274,659,15306
3762,249,673,15316
3770,244,679,15307
3758,272,668,15302
3762,276,687,15275
3758,262,690,15290
3754,270,685,15291
3746,288,687,15279
3742,289,692,15277
3755,260,720,15265
3754,250,722,15274
3730,279,703,15288
3734,284,698,15284
3735,289,682,15294
3715,285,690,15310
3720,266,732,15282
3727,281,718,15274
3715,275,722,15288
3717,271,733,15279
3710,283,745,15262
3740,246,739,15275
3749,252,719,15280
3746,248,736,15270
3762,248,751,15239
3755,259,745,15241
3733,268,730,15269
3699,271,729,15301
3687,296,716,15301
3711,262,710,15317
3692,250,709,15349
3692,268,703,15337
3724,259,702,15315
3706,268,714,15312
3690,288,702,15320
3687,260,718,15335
3662,276,701,15361
3675,258,709,15358
3682,244,710,15364
3674,260,716,15350
3679,248,715,15358
3671,266,699,15364
3666,269,696,15369
3662,275,695,15368
3668,257,710,15365
3683,232,729,15356
3663,266,698,15373
3657,256,680,15407
3667,264,686,15383
3658,272,696,15374
3671,264,703,15362
3691,255,681,15373
3708,238,688,15366
3713,235,695,15357
3709,238,667,15386
3714,239,677,15370
3725,228,683,15364
3743,230,670,15357
3773,223,660,15344
3763,240,661,15336
3750,255,671,15324
3750,266,668,15316
3761,239,693,15307
3758,247,676,15319
3742,246,671,15341
3750,234,667,15349
3749,236,645,15370
3753,236,652,15359
3765,234,653,15348
3774,229,655,15342
3749,252,659,15340
3769,234,660,15337
3750,264,623,15363
3755,254,626,15365
3775,234,616,15375
3780,231,617,15372
3787,229,616,15368
3813,216,610,15361
3823,217,622,15338
3820,233,625,15322
3831,232,610,15327
3834,221,617,15328
3827,243,614,15316
3826,253,611,15310
3849,226,638,15287
3878,236,623,15263
3874,248,645,15233
3878,278,632,15212
3884,266,651,15199
3889,243,658,15210
3885,234,675,15206
3904,233,659,15204
3897,233,661,15209
3900,240,646,15214
3904,258,640,15198
3907,246,658,15189
3910,238,676,15176
3919,254,667,15160
3929,246,668,15157
3912,263,668,15157
3898,256,678,15168
3919,255,671,15155
3908,265,660,15167
3881,289,662,15168
3870,296,663,15171
3866,280,691,15163
3878,256,709,15157
3849,255,706,15190
3852,261,708,15179
3848,269,688,15195
3858,265,680,15197
