S,E,I,R
5466,3,14,14517
5508,5,13,14474
5545,5,14,14436
5581,4,17,14398
5618,3,15,14364
5657,1,15,14327
5691,2,14,14293
5722,5,10,14263
5763,5,10,14222
5798,4,10,14188
5838,2,13,14147
5867,4,11,14118
5900,6,11,14083
5935,5,13,14047
5966,6,13,14015
6004,6,15,13975
6037,7,11,13945
6067,9,13,13911
6100,10,16,13874
6131,14,19,13836
6167,12,24,13797
6205,12,27,13756
6255,13,28,13704
6291,15,25,13669
6314,19,24,13643
6342,17,30,13611
6379,21,37,13563
6411,22,39,13528
6446,22,43,13489
6489,24,40,13447
6526,21,41,13412
6550,25,43,13382
6568,28,50,13354
6589,33,55,13323
6606,36,60,13298
6637,33,61,13269
6650,36,63,13251
6676,35,64,13225
6690,39,67,13204
6718,39,77,13166
6735,51,81,13133
6751,49,90,13110
6768,49,90,13093
6770,60,94,13076
6787,59,107,13047
6777,77,119,13027
6777,87,128,13008
6763,101,136,13000
6769,87,154,12990
6781,89,160,12970
6777,98,174,12951
6768,97,197,12938
6757,111,204,12928
6743,130,203,12924
6730,134,222,12914
6702,148,247,12903
6682,135,276,12907
6668,144,302,12886
6636,167,311,12886
6611,168,335,12886
6542,206,356,12896
6485,217,383,12915
6423,222,416,12939
6342,246,445,12967
6258,286,474,12982
6151,314,522,13013
6073,313,559,13055
5969,355,583,13093
5912,328,612,13148
5802,349,634,13215
5705,371,660,13264
5580,395,704,13321
5452,423,738,13387
5343,417,789,13451
5234,430,816,13520
5124,431,865,13580
5008,431,907,13654
4875,436,959,13730
4726,479,973,13822
4609,465,1015,13911
4483,450,1086,13981
4333,468,1105,14094
4207,469,1129,14195
4072,486,1120,14322
3944,487,1163,14406
3835,456,1209,14500
3719,438,1200,14643
3613,445,1197,14745
3511,436,1192,14861
3419,402,1198,14981
3296,414,1178,15112
3222,403,1161,15214
3133,404,1137,15326
3029,412,1146,15413
2963,377,1135,15525
2901,359,1113,15627
2859,325,1097,15719
2808,321,1097,15774
2747,319,1099,15835
2697,295,1068,15940
2669,270,1041,16020
2655,268,987,16090
2616,274,959,16151
2584,257,930,16229
2536,263,905,16296
2527,233,870,16370
2526,222,837,16415
2526,217,794,16463
2532,197,762,16509
2547,182,740,16531
2568,177,713,16542
2587,172,659,16582
2597,191,624,16588
2610,178,598,16614
2606,194,560,16640
2647,171,547,16635
2652,164,525,16659
2685,169,497,16649
2728,163,490,16619
2769,145,492,16594
2792,145,483,16580
2822,138,475,16565
2853,123,467,16557
2897,141,460,16502
2953,133,438,16476
2994,135,419,16452
3057,121,405,16417
3091,115,400,16394
3137,120,390,16353
3171,111,381,16337
3220,105,378,16297
3252,105,365,16278
3298,112,356,16234
3324,115,356,16205
3373,112,354,16161
3419,102,341,16138
3482,95,327,16096
3517,97,315,16071
3577,108,293,16022
3619,106,282,15993
3655,112,274,15959
3706,108,268,15918
3754,109,273,15864
3781,131,268,15820
3809,120,277,15794
3845,113,280,15762
3868,123,285,15724
3909,124,290,15677
3948,111,300,15641
3979,123,304,15594
3991,137,306,15566
4042,129,302,15527
4071,118,312,15499
4089,125,304,15482
4095,139,292,15474
4119,143,299,15439
4156,147,305,15392
4198,123,332,15347
4235,120,333,15312
4249,132,320,15299
4284,131,322,15263
4312,137,330,15221
4336,134,349,15181
4345,156,340,15159
4368,179,349,15104
4382,176,380,15062
4395,166,385,15054
4388,181,393,15038
4394,196,405,15005
4401,197,417,14985
4420,181,440,14959
4424,186,431,14959
4435,189,446,14930
4438,198,446,14918
4454,188,459,14899
4460,184,466,14890
4447,209,453,14891
4452,198,470,14880
4459,206,469,14866
4460,210,490,14840
4447,220,515,14818
4427,230,509,14834
4427,221,528,14824
4402,242,546,14810
4381,245,544,14830
4360,265,549,14826
4338,235,577,14850
4329,237,569,14865
4300,261,561,14878
4309,249,596,14846
4284,254,618,14844
4272,276,611,14841
4248,273,637,14842
4225,289,660,14826
4188,312,668,14832
4203,303,665,14829
4160,305,681,14854
4140,291,707,14862
4105,297,707,14891
4068,291,747,14894
4050,281,753,14916
4012,299,759,14930
4009,264,771,14956
3981,277,760,14982
3966,293,758,14983
3923,324,761,14992
3859,317,791,15033
3827,309,801,15063
3807,297,791,15105
3796,287,794,15123
3754,308,808,15130
3713,317,814,15156
3694,323,829,15154
3691,287,832,15190
3683,275,816,15226
3670,298,798,15234
3642,313,798,15247
3632,316,804,15248
3633,300,821,15246
3620,297,802,15281
3644,266,802,15288
3621,286,769,15324
3605,284,771,15340
3581,283,770,15366
3599,278,758,15365
3573,297,781,15349
3568,306,767,15359
3536,300,778,15386
3525,286,785,15404
3518,307,762,15413
3508,298,779,15415
3524,272,801,15403
3509,252,803,15436
3514,257,793,15436
3500,275,773,15452
3476,270,778,15476
3464,278,754,15504
3422,302,743,15533
3402,277,748,15573
3416,283,735,15566
3428,277,724,15571
3454,241,722,15583
3483,234,717,15566
3496,238,690,15576
3505,222,705,15568
3517,229,693,15561
3503,264,668,15565
3507,277,663,15553
3511,257,687,15545
3525,246,667,15562
3538,249,677,15536
3554,238,682,15526
3559,245,664,15532
3565,239,661,15535
3588,240,643,15529
3593,259,623,15525
3582,251,640,15527
3613,230,631,15526
3609,243,615,15533
3619,251,620,15510
3638,258,607,15497
3630,257,615,15498
3651,254,632,15463
3633,275,637,15455
3641,262,662,15435
3642,240,699,15419
3667,256,663,15414
3667,259,666,15408
3681,244,679,15396
3683,253,661,15403
3702,247,663,15388
3704,260,656,15380
3711,261,667,15361
3708,253,685,15354
3717,255,687,15341
3741,226,696,15337
3749,258,651,15342
3764,236,659,15341
3758,235,651,15356
3772,241,642,15345
3790,230,647,15333
3784,235,655,15326
3791,238,643,15328
3796,214,661,15329
3771,247,630,15352
3783,251,633,15333
3783,243,630,15344
3794,234,629,15343
3793,248,643,15316
3798,250,643,15309
3800,244,647,15309
3837,218,639,15306
3844,241,632,15283
3832,249,641,15278
3850,237,657,15256
3853,254,655,15238
3854,243,666,15237
3873,252,656,15219
3873,257,686,15184
3848,287,692,15173
3827,297,697,15179
3796,301,701,15202
3807,286,694,15213
3795,279,698,15228
3794,276,716,15214
3764,305,693,15238
3737,309,693,15261
3728,281,713,15278
3736,268,732,15264
3721,272,731,15276
3719,259,721,15301
3714,258,710,15318
3702,248,705,15345
3694,241,704,15361
3690,264,687,15359
3683,256,680,15381
3688,255,676,15381
3675,260,682,15383
3697,238,686,15379
3674,244,672,15410
3659,266,699,15376
3661,250,700,15389
3660,245,691,15404
3653,238,687,15422
3658,236,671,15435
3664,223,682,15431
3677,213,674,15436
3674,219,662,15445
3685,216,652,15447
3673,232,634,15461
3661,231,618,15490
3672,247,604,15477
3688,224,614,15474
3696,236,615,15453
3703,226,624,15447
3705,229,626,15440
3721,231,600,15448
3749,231,588,15432
3745,226,580,15449
3766,210,583,15441
3757,225,596,15422
3769,223,604,15404
3765,230,608,15397
3770,231,589,15410
3781,218,616,15385
3767,234,616,15383
3774,232,602,15392
3791,244,586,15379
3776,267,594,15363
3772,254,599,15375
3801,211,617,15371
3805,220,597,15378
3811,209,606,15374
3806,211,620,15363
3801,234,593,15372
3833,196,628,15343
3836,194,621,15349
3816,229,616,15339
3813,224,620,15343
3810,223,621,15346
3821,231,610,15338
3811,239,598,15352
3824,224,591,15361
3827,214,588,15371
3794,242,607,15357
3808,230,612,15350
3812,236,586,15366
3814,239,598,15349
3805,238,611,15346
3818,210,626,15346
3814,234,606,15346
3806,231,625,15338
3790,229,648,15333
3782,238,642,15338
3772,247,642,15339
3760,255,631,15354
3778,232,642,15348
3755,243,643,15359
3752,251,649,15348
3736,250,647,15367
3746,245,639,15370
3752,249,632,15367
3764,231,645,15360
3763,237,636,15364
3765,240,627,15368
3787,221,627,15365
3786,242,609,15363
3751,256,625,15368
3754,252,616,15378
3752,252,628,15368
3751,244,632,15373
3754,246,645,15355
3769,246,647,15338
3792,234,629,15345
3795,220,651,15334
3784,245,629,15342
3772,271,607,15350
3780,261,627,15332
3762,247,657,15334
3758,244,647,15351
3767,228,643,15362
3791,207,664,15338
3763,242,635,15360
3766,247,628,15359
3786,242,617,15355
3786,233,633,15348
3775,235,627,15363
3778,248,632,15342
3790,245,626,15339
3784,245,637,15334
3775,263,646,15316
3780,246,667,15307
3766,242,680,15312
3777,235,687,15301
3771,249,675,15305
3778,243,684,15295
3785,226,683,15306
3780,248,651,15321
3791,235,635,15339
3782,257,640,15321
3767,269,639,15325
3750,271,644,15335
3747,272,656,15325
3748,266,649,15337
3741,252,681,15326
3741,245,697,15317
3723,250,690,15337
3738,230,698,15334
3738,230,695,15337
3731,245,675,15349
3721,253,658,15368
3721,264,655,15360
3737,253,650,15360
3730,268,629,15373
3735,251,645,15369
3773,243,621,15363
3772,245,627,15356
3758,258,631,15353
3750,248,643,15359
3739,247,654,15360
3734,266,649,15351
3719,258,670,15353
3705,260,674,15361
3701,255,707,15337
3684,278,710,15328
3682,278,699,15341
3667,274,720,15339
3638,276,736,15350
3639,261,740,15360
3640,257,729,15374
3629,267,711,15393
3634,261,708,15397
3629,270,691,15410
3616,249,692,15443
3626,243,675,15456
3642,231,687,15440
3634,218,697,15451
3638,226,682,15454
3642,241,670,15447
3665,243,639,15453
3666,245,623,15466
3664,243,632,15461
3671,245,634,15450
3679,240,639,15442
3687,242,639,15432
3671,271,626,15432
3684,265,629,15422
3701,251,651,15397
3698,251,664,15387
3719,252,672,15357
3702,260,667,15371
3716,251,667,15366
3724,250,663,15363
3721,234,675,15370
3704,242,680,15374
3716,234,659,15391
3764,242,623,15371
3783,227,624,15366
3811,236,625,15328
3831,253,604,15312
3848,247,599,15306
3876,253,588,15283
3916,226,603,15255
3935,229,621,15215
3933,218,626,15223
3942,224,625,15209
3952,222,642,15184
3967,250,602,15181
3987,241,613,15159
3999,229,630,15142
3999,254,627,15120
3997,249,640,15114
3993,245,643,15119
4033,236,644,15087
4022,244,664,15070
4044,230,671,15055
4058,241,650,15051
4034,252,650,15064
4031,262,652,15055
4015,259,678,15048
4020,269,678,15033
4003,294,673,15030
3990,310,667,15033
3986,308,685,15021
3985,300,702,15013
3966,288,730,15016
3953,284,752,15011
3935,301,726,15038
3943,276,759,15022
3912,305,756,15027
3896,320,788,14996
3882,295,787,15036
3848,323,755,15074
3814,328,762,15096
3814,315,790,15081
3782,334,782,15102
3774,342,801,15083
3756,331,802,15111
3698,341,793,15168
3684,319,803,15194
3675,308,807,15210
3657,317,815,15211
3651,308,815,15226
3603,329,817,15251
3582,319,840,15259
3577,339,804,15280
3552,344,828,15276
3548,315,843,15294
3535,319,808,15338
3522,303,806,15369
3491,304,831,15374
3454,305,834,15407
3471,281,828,15420
3450,289,824,15437
3437,296,812,15455
3443,271,818,15468
3430,262,795,15513
3417,299,781,15503
3437,270,798,15495
3429,299,772,15500
3424,279,776,15521
3415,265,776,15544
3398,265,776,15561
3406,250,768,15576
3393,252,758,15597
3399,258,749,15594
3395,238,748,15619
3375,270,706,15649
3416,239,716,15629
3404,264,703,15629
3409,258,715,15618
3423,254,723,15600
3432,250,709,15609
3448,240,699,15613
3459,255,693,15593
3477,242,704,15577
3490,235,706,15569
3509,228,703,15560
3507,247,674,15572
3527,243,656,15574
3543,248,645,15564
3555,225,657,15563
3545,228,648,15579
3535,239,636,15590
3559,230,604,15607
3582,208,623,15587
3588,233,611,15568
3600,238,617,15545
3600,228,632,15540
3603,220,627,15550
3619,222,624,15535
3620,224,614,15542
3628,236,619,15517
3655,228,605,15512
3692,217,607,15484
3696,224,591,15489
3694,200,612,15494
3686,218,582,15514
