S,E,I,R
3727,5,20,16248
3764,7,17,16212
3815,8,17,16160
3847,7,19,16127
3894,8,18,16080
3929,11,20,16040
3974,14,18,15994
4022,13,19,15946
4066,10,21,15903
4114,10,17,15859
4165,10,18,15807
4219,9,21,15751
4259,7,24,15710
4293,8,26,15673
4338,8,29,15625
4379,9,27,15585
4413,11,27,15549
4450,13,27,15510
4483,13,21,15483
4521,16,17,15446
4561,13,21,15405
4599,14,23,15364
4644,10,27,15319
4691,7,30,15272
4724,11,30,15235
4758,11,30,15201
4791,14,30,15165
4843,13,31,15113
4891,18,23,15068
4924,18,25,15033
4949,22,26,15003
4995,16,32,14957
5040,15,31,14914
5075,17,34,14874
5119,12,37,14832
5161,12,38,14789
5194,14,34,14758
5223,16,41,14720
5240,15,48,14697
5277,23,44,14656
5313,21,45,14621
5343,28,38,14591
5386,25,37,14552
5430,23,43,14504
5458,21,50,14471
5488,25,49,14438
5519,28,50,14403
5547,24,57,14372
5576,29,56,14339
5612,28,59,14301
5644,32,63,14261
5672,37,64,14227
5707,47,63,14183
5730,46,75,14149
5753,50,71,14126
5779,50,76,14095
5809,43,84,14064
5829,44,88,14039
5851,49,92,14008
5871,50,99,13980
5889,56,99,13956
5905,59,107,13929
5925,58,119,13898
5937,65,121,13877
5947,63,127,13863
5961,70,131,13838
5969,71,144,13816
5961,86,144,13809
5975,82,158,13785
5978,97,167,13758
5987,99,174,13740
5987,91,190,13732
5998,91,198,13713
6000,92,210,13698
5982,96,235,13687
5969,118,235,13678
5974,113,250,13663
5965,128,257,13650
5951,136,260,13653
5916,153,274,13657
5917,153,288,13642
5871,169,319,13641
5840,181,337,13642
5809,193,353,13645
5772,209,372,13647
5740,212,380,13668
5703,204,426,13667
5635,226,451,13688
5569,247,479,13705
5532,242,508,13718
5456,263,521,13760
5380,283,551,13786
5275,325,568,13832
5212,311,614,13863
5146,320,636,13898
5055,343,647,13955
4960,364,681,13995
4873,364,722,14041
4779,358,727,14136
4694,357,752,14197
4589,393,769,14249
4501,380,801,14318
4419,351,831,14399
4335,361,834,14470
4242,356,852,14550
4179,356,848,14617
4090,346,873,14691
3996,368,878,14758
3917,361,883,14839
3836,351,893,14920
3766,354,872,15008
3729,328,889,15054
3665,310,880,15145
3591,326,868,15215
3562,303,871,15264
3516,306,858,15320
3478,316,827,15379
3435,321,838,15406
3403,283,847,15467
3387,259,847,15507
3367,271,816,15546
3333,287,793,15587
3308,263,809,15620
3284,244,809,15663
3295,233,798,15674
3286,222,780,15712
3271,225,742,15762
3265,234,722,15779
3256,223,714,15807
3215,233,699,15853
3196,243,695,15866
3178,252,682,15888
3169,232,673,15926
3147,225,668,15960
3145,209,671,15975
3133,204,651,16012
3140,199,637,16024
3141,205,617,16037
3148,175,622,16055
3165,196,583,16056
3180,198,566,16056
3196,195,544,16065
3207,201,531,16061
3222,196,531,16051
3237,189,522,16052
3266,173,534,16027
3306,168,525,16001
3317,175,512,15996
3352,166,500,15982
3356,163,486,15995
3354,172,483,15991
3383,155,478,15984
3410,158,475,15957
3415,164,482,15939
3446,147,474,15933
3471,149,471,15909
3481,150,459,15910
3489,166,438,15907
3508,175,439,15878
3540,171,434,15855
3563,158,434,15845
3594,152,445,15809
3632,153,440,15775
3667,142,438,15753
3707,132,435,15726
3735,159,419,15687
3778,153,421,15648
3800,159,419,15622
3828,152,414,15606
3848,148,421,15583
3863,139,437,15561
3889,147,432,15532
3908,145,419,15528
3929,150,406,15515
3947,145,404,15504
3994,152,408,15446
4029,147,413,15411
4050,146,399,15405
4062,144,388,15406
4091,139,391,15379
4105,141,394,15360
4125,139,394,15342
4138,156,384,15322
4171,161,375,15293
4197,155,371,15277
4216,150,373,15261
4225,172,381,15222
4264,152,399,15185
4307,152,386,15155
4346,159,394,15101
4356,186,392,15066
4365,180,397,15058
4385,178,412,15025
4426,167,433,14974
4430,163,450,14957
4435,164,456,14945
4434,183,455,14928
4416,193,441,14950
4425,192,458,14925
4407,208,478,14907
4411,212,488,14889
4383,237,501,14879
4388,241,520,14851
4372,231,540,14857
4378,225,543,14854
4374,234,541,14851
4371,240,545,14844
4364,235,552,14849
4355,236,560,14849
4336,240,566,14858
4345,234,567,14854
4329,237,571,14863
4327,226,584,14863
4345,210,589,14856
4338,240,576,14846
4320,244,604,14832
4308,251,609,14832
4288,266,612,14834
4254,279,621,14846
4267,274,627,14832
4231,288,621,14860
4208,284,667,14841
4199,263,686,14852
4186,274,669,14871
4147,306,688,14859
4141,282,690,14887
4144,280,684,14892
4154,248,682,14916
4105,263,676,14956
4091,252,672,14985
4092,263,654,14991
4067,286,661,14986
4053,295,668,14984
4037,285,682,14996
4042,283,676,14999
4016,286,682,15016
4031,274,698,14997
4008,286,713,14993
3958,305,711,15026
3948,291,719,15042
3914,298,712,15076
3862,328,716,15094
3857,297,753,15093
3840,281,765,15114
3824,268,772,15136
3834,274,750,15142
3799,307,735,15159
3791,290,745,15174
3775,285,752,15188
3781,280,752,15187
3765,282,765,15188
3761,286,741,15212
3752,283,748,15217
3734,295,722,15249
3714,274,760,15252
3724,277,745,15254
3686,305,750,15259
3689,295,765,15251
3671,310,770,15249
3651,320,767,15262
3638,304,765,15293
3639,309,778,15274
3630,304,780,15286
3621,296,784,15299
3590,307,765,15338
3560,300,771,15369
3553,275,803,15369
3521,279,799,15401
3524,265,791,15420
3500,267,778,15455
3494,255,775,15476
3502,252,771,15475
3489,241,769,15501
3487,246,744,15523
3507,250,717,15526
3520,250,698,15532
3524,247,685,15544
3553,232,667,15548
3582,220,653,15545
3607,239,632,15522
3633,217,636,15514
3656,218,638,15488
3638,240,647,15475
3656,225,659,15460
3670,236,648,15446
3698,217,652,15433
3716,223,637,15424
3716,238,637,15409
3697,246,642,15415
3710,249,619,15422
3721,235,633,15411
3715,252,629,15404
3724,251,627,15398
3734,240,624,15402
3743,249,616,15392
3744,226,631,15399
3776,213,602,15409
3811,209,600,15380
3816,222,603,15359
3833,225,606,15336
3822,221,610,15347
3815,236,596,15353
3827,244,598,15331
3835,236,614,15315
3850,231,618,15301
3860,250,605,15285
3879,220,616,15285
3890,220,641,15249
3901,228,643,15228
3882,240,653,15225
3884,236,649,15231
3870,253,644,15233
3873,248,664,15215
3840,251,662,15247
3846,229,687,15238
3814,242,682,15262
3807,242,657,15294
3808,241,648,15303
3789,255,656,15300
3773,266,632,15329
3773,258,625,15344
3776,252,616,15356
3770,255,606,15369
3803,228,623,15346
3805,235,616,15344
3822,224,621,15333
3827,221,607,15345
3826,243,625,15306
3826,239,631,15304
3821,251,628,15300
3825,233,647,15295
3820,234,654,15292
3824,248,637,15291
3808,238,646,15308
3798,251,638,15313
3779,265,636,15320
3766,263,650,15321
3754,252,663,15331
3743,246,652,15359
3763,246,652,15339
3762,257,643,15338
3759,264,645,15332
3765,249,656,15330
3757,253,668,15322
3751,265,672,15312
3734,265,678,15323
3726,267,675,15332
3727,276,667,15330
3731,251,704,15314
3709,269,690,15332
3692,263,682,15363
3714,258,677,15351
3699,256,692,15353
3702,262,687,15349
3702,263,696,15339
3703,269,684,15344
3709,247,693,15351
3727,234,703,15336
3720,254,685,15341
3697,295,685,15323
3698,277,689,15336
3666,298,694,15342
3644,284,718,15354
3646,276,719,15359
3639,279,725,15357
3635,282,725,15358
3624,262,748,15366
3638,240,747,15375
3624,258,732,15386
3601,251,705,15443
3605,243,732,15420
3591,246,716,15447
3619,225,704,15452
3621,233,686,15460
3610,215,670,15505
3629,200,679,15492
3624,228,646,15502
3632,221,666,15481
3659,236,648,15457
3665,240,645,15450
3690,239,644,15427
3699,240,637,15424
3697,233,655,15415
3718,220,656,15406
3699,227,639,15435
3689,247,610,15454
3717,220,633,15430
3745,194,646,15415
3761,214,640,15385
3776,230,625,15369
3762,253,605,15380
3764,249,605,15382
3767,235,615,15383
3765,245,608,15382
3767,243,605,15385
3764,231,610,15395
3759,232,626,15383
3746,247,641,15366
3748,243,641,15368
3754,231,635,15380
3772,223,625,15380
3786,246,602,15366
3774,248,601,15377
3804,228,616,15352
3825,228,626,15321
3831,230,631,15308
3862,225,619,15294
3848,245,633,15274
3840,250,650,15260
3861,243,652,15244
3854,253,619,15274
3852,253,620,15275
3841,252,636,15271
3859,239,644,15258
3839,245,633,15283
3851,249,634,15266
3846,264,641,15249
3834,259,640,15267
3823,255,645,15277
3821,248,648,15283
3833,240,651,15276
3824,252,658,15266
3807,245,647,15301
3831,239,640,15290
3827,251,633,15289
3830,247,634,15289
3845,238,625,15292
3870,221,639,15270
3863,228,632,15277
3842,259,637,15262
3855,266,643,15236
3848,259,655,15238
3845,268,645,15242
3861,258,652,15229
3845,261,661,15233
3846,258,662,15234
3854,257,661,15228
3833,258,662,15247
3820,265,664,15251
3830,258,682,15230
3832,259,684,15225
3833,262,667,15238
3834,258,661,15247
3844,267,654,15235
3831,279,685,15205
3821,272,708,15199
3820,267,726,15187
3803,265,727,15205
3804,254,723,15219
3800,237,714,15249
3808,258,682,15252
3806,261,686,15247
3818,257,670,15255
3780,278,675,15267
3800,261,667,15272
3803,240,673,15284
3828,242,671,15259
3830,233,689,15248
3810,259,691,15240
3775,275,680,15270
3771,268,681,15280
3766,260,713,15261
3780,260,707,15253
3757,267,715,15261
3754,263,702,15281
3749,264,702,15285
3774,244,696,15286
3766,253,669,15312
3760,266,668,15306
3756,262,684,15298
3737,275,697,15291
3719,281,715,15285
3709,303,725,15263
3700,290,737,15273
3694,288,751,15267
3689,298,757,15256
3663,307,737,15293
3656,302,740,15302
3656,301,743,15300
3646,306,747,15301
3654,282,762,15302
3631,292,754,15323
3653,266,760,15321
3639,276,733,15352
3635,264,739,15362
3628,254,763,15355
3624,281,755,15340
3620,292,748,15340
3598,281,773,15348
3590,280,759,15371
3582,272,744,15402
3586,273,743,15398
3571,289,737,15403
3562,295,738,15405
3570,294,750,15386
3591,271,748,15390
3603,257,727,15413
3607,264,732,15397
3603,244,734,15419
3595,259,734,15412
3601,257,724,15418
3601,248,723,15428
3591,275,713,15421
3623,258,696,15423
3630,290,657,15423
3625,267,663,15445
3639,243,670,15448
3626,263,673,15438
3636,262,684,15418
3647,257,668,15428
3662,243,692,15403
3670,242,700,15388
3677,233,710,15380
3653,258,700,15389
3684,258,687,15371
3689,249,699,15363
3688,255,691,15366
3680,253,701,15366
3678,259,696,15367
3702,256,681,15361
3714,242,666,15378
3737,258,655,15350
3749,247,662,15342
3739,259,670,15332
3763,228,690,15319
3769,234,672,15325
3767,242,681,15310
3761,260,663,15316
3783,255,658,15304
3777,258,673,15292
3775,259,672,15294
3767,240,688,15305
3780,228,674,15318
3780,232,670,15318
3809,231,643,15317
3793,238,656,15313
3795,225,679,15301
3806,241,637,15316
3800,250,627,15323
3770,263,605,15362
3810,236,615,15339
3816,222,637,15325
3806,233,640,15321
3823,221,652,15304
3840,219,649,15292
3869,225,627,15279
3842,262,638,15258
3846,254,651,15249
3831,253,667,15249
3837,244,672,15247
3826,238,647,15289
3837,242,646,15275
3886,221,641,15252
3891,231,643,15235
3910,231,638,15221
3916,221,649,15214
3889,257,623,15231
3886,257,625,15232
3903,248,616,15233
3919,237,629,15215
3918,246,640,15196
3909,255,651,15185
3919,247,641,15193
3898,271,632,15199
3908,259,640,15193
3915,250,630,15205
3924,245,634,15197
3921,252,640,15187
3926,250,648,15176
3911,254,668,15167
3887,268,668,15177
3871,280,688,15161
3902,255,686,15157
3876,275,689,15160
3859,263,691,15187
3852,269,689,15190
3842,283,670,15205
3832,279,673,15216
3853,262,687,15198
3809,286,671,15234
3809,265,711,15215
3813,276,707,15204
3797,287,711,15205
3761,304,712,15223
3752,290,743,15215
3764,299,753,15184
3743,310,742,15205
3757,291,742,15210
3758,290,766,15186
3730,316,768,15186
3713,309,762,15216
3714,297,780,15209
3683,294,785,15238
3658,305,757,15280
3604,314,766,15316
3592,302,767,15339
3593,278,778,15351
3584,290,771,15355
3556,298,778,15368
3540,286,770,15404
3532,290,791,15387
3525,313,779,15383
3507,311,779,15403
3499,304,777,15420
3495,308,776,15421
3474,285,787,15454
3470,281,788,15461
3476,280,778,15466
3461,297,773,15469
3441,306,787,15466
3424,299,780,15497
3430,295,769,15506
3432,271,772,15525
3417,270,755,15558
3429,265,729,15577
3442,251,728,15579
3445,252,719,15584
3418,256,719,15607
3415,272,695,15618
3444,263,701,15592
