S,E,I,R
19967,13,18,2
19949,28,20,3
19939,26,27,8
19921,29,39,11
19883,57,40,20
19855,62,57,26
19796,98,73,33
19722,132,101,45
19642,168,128,62
19509,229,175,87
19352,300,230,118
19168,368,306,158
18873,507,410,210
18519,664,534,283
18053,883,690,374
17515,1106,889,490
16835,1362,1151,652
15930,1733,1504,833
14875,2125,1926,1074
13739,2443,2444,1374
12362,2896,2961,1781
10838,3309,3604,2249
9282,3589,4302,2827
7726,3800,5000,3474
6319,3776,5738,4167
4986,3678,6322,5014
3829,3484,6780,5907
2981,3025,7218,6776
2243,2587,7382,7788
1715,2185,7383,8717
1303,1786,7216,9695
1011,1443,6932,10614
819,1116,6585,11480
690,871,6147,12292
605,697,5744,12954
526,553,5273,13648
491,446,4810,14253
452,358,4363,14827
425,289,3951,15335
437,226,3595,15742
433,203,3197,16167
448,152,2860,16540
465,142,2516,16877
491,129,2252,17128
529,115,2014,17342
569,96,1780,17555
588,97,1561,17754
626,88,1402,17884
665,83,1259,17993
710,75,1106,18109
763,70,1001,18166
814,61,893,18232
864,56,787,18293
915,61,699,18325
957,60,625,18358
1013,55,546,18386
1063,60,471,18406
1108,59,414,18419
1176,50,371,18403
1244,41,340,18375
1298,28,311,18363
1359,28,277,18336
1418,32,250,18300
1458,41,230,18271
1507,34,199,18260
1562,33,175,18230
1620,24,151,18205
1671,24,141,18164
1716,23,126,18135
1767,17,119,18097
1829,21,103,18047
1873,25,100,18002
1934,22,88,17956
1991,19,77,17913
2039,16,79,17866
2089,12,75,17824
2150,16,66,17768
2204,14,57,17725
2258,9,49,17684
2315,11,40,17634
2371,8,41,17580
2416,13,38,17533
2471,14,40,17475
2531,20,31,17418
2577,9,38,17376
2637,11,33,17319
2682,11,33,17274
2744,8,30,17218
2789,5,27,17179
2837,8,24,17131
2886,6,25,17083
2937,9,24,17030
2993,9,21,16977
3052,10,22,16916
3088,12,22,16878
3134,12,23,16831
3173,11,21,16795
3220,8,23,16749
3262,7,21,16710
3303,6,20,16671
3348,2,23,16627
3394,9,20,16577
3437,9,21,16533
3485,11,20,16484
3538,6,21,16435
3589,6,18,16387
3634,2,18,16346
3681,4,16,16299
3723,4,17,16256
3773,5,15,16207
3819,11,15,16155
3867,5,20,16108
3918,5,21,16056
3971,6,18,16005
4002,8,17,15973
4039,7,17,15937
4076,8,16,15900
4118,6,17,15859
4159,7,14,15820
4208,5,14,15773
4262,4,18,15716
4298,9,17,15676
4339,12,18,15631
4377,8,23,15592
4410,8,26,15556
4448,5,27,15520
4485,9,23,15483
4524,8,21,15447
4573,6,16,15405
4630,5,16,15349
4681,6,15,15298
4729,8,16,15247
4766,7,16,15211
4802,8,17,15173
4846,4,17,15133
4887,9,18,15086
4928,11,20,15041
4958,11,19,15012
5000,10,21,14969
5037,12,20,14931
5076,11,20,14893
5108,5,25,14862
5156,8,23,14813
5196,12,23,14769
5239,10,26,14725
5278,12,25,14685
5306,13,25,14656
5344,15,24,14617
5390,15,27,14568
5420,19,32,14529
5461,19,35,14485
5500,17,39,14444
5517,24,44,14415
5550,28,46,14376
5569,34,48,14349
5608,28,51,14313
5642,28,50,14280
5686,29,47,14238
5713,28,53,14206
5748,28,54,14170
5787,20,61,14132
5811,29,64,14096
5835,34,60,14071
5870,34,60,14036
5905,32,68,13995
5929,35,69,13967
5948,41,70,13941
5979,41,68,13912
6005,49,73,13873
6031,46,79,13844
6049,48,90,13813
6065,56,92,13787
6103,53,90,13754
6127,55,91,13727
6157,54,94,13695
6160,57,107,13676
6165,59,128,13648
6178,63,131,13628
6182,72,143,13603
6190,81,145,13584
6188,81,157,13574
6192,91,165,13552
6201,94,168,13537
6192,91,185,13532
6191,95,198,13516
6179,111,209,13501
6153,132,223,13492
6146,129,240,13485
6127,136,244,13493
6091,158,266,13485
6074,158,283,13485
6039,164,307,13490
6011,178,327,13484
5963,185,355,13497
5912,195,377,13516
5879,211,389,13521
5808,233,407,13552
5769,230,449,13552
5700,263,462,13575
5651,269,488,13592
5570,268,521,13641
5493,289,550,13668
5407,312,559,13722
5327,314,606,13753
5249,304,644,13803
5149,309,669,13873
5060,327,687,13926
4967,353,703,13977
4875,347,748,14030
4769,367,763,14101
4675,363,815,14147
4573,366,835,14226
4468,376,822,14334
4343,401,858,14398
4228,430,884,14458
4128,402,942,14528
4053,393,937,14617
3955,381,946,14718
3861,362,973,14804
3766,366,992,14876
3702,348,973,14977
3649,322,994,15035
3583,347,966,15104
3521,348,952,15179
3455,329,938,15278
3412,314,922,15352
3357,317,906,15420
3333,296,906,15465
3310,281,901,15508
3262,290,876,15572
3213,296,868,15623
3170,299,844,15687
3136,291,839,15734
3105,284,834,15777
3097,272,788,15843
3078,262,781,15879
3067,237,786,15910
3053,234,771,15942
3039,219,741,16001
3040,204,726,16030
3041,214,688,16057
3052,204,659,16085
3051,194,646,16109
3050,188,624,16138
3048,196,622,16134
3053,183,616,16148
3062,177,623,16138
3072,177,580,16171
3093,175,544,16188
