S,E,I,R
3644,246,663,15447
3642,261,666,15431
3636,253,674,15437
3637,234,692,15437
3631,236,697,15436
3611,243,700,15446
3595,253,698,15454
3607,247,678,15468
3611,253,662,15474
3602,259,651,15488
3605,253,657,15485
3626,243,673,15458
3634,228,681,15457
3617,250,656,15477
3626,246,653,15475
3633,258,642,15467
3635,258,626,15481
3652,246,628,15474
3660,252,629,15459
3667,221,661,15451
3696,211,643,15450
3704,223,636,15437
3719,228,631,15422
3734,226,636,15404
3724,241,635,15400
3693,253,651,15403
3694,260,649,15397
3695,254,673,15378
3683,251,688,15378
3674,264,664,15398
3691,251,659,15399
3686,238,693,15383
3706,236,688,15370
3712,240,670,15378
3706,257,657,15380
3695,265,619,15421
3683,263,639,15415
3680,265,645,15410
3705,252,661,15382
3712,250,669,15369
3684,270,664,15382
3696,256,654,15394
3675,268,668,15389
3671,268,675,15386
3655,261,672,15412
3690,258,674,15378
3696,264,651,15389
3708,244,662,15386
3729,247,648,15376
3727,256,659,15358
3741,239,668,15352
3771,233,653,15343
3750,249,649,15352
3729,274,634,15363
3731,255,647,15367
3742,257,637,15364
3741,262,636,15361
3754,236,650,15360
3787,252,638,15323
3805,251,657,15287
3827,232,654,15287
3815,248,654,15283
3801,264,646,15289
3808,265,653,15274
3807,269,662,15262
3812,271,671,15246
3811,255,686,15248
3814,251,707,15228
3779,289,704,15228
3806,273,702,15219
3812,267,710,15211
3797,267,726,15210
3806,269,720,15205
3810,264,715,15211
3815,273,699,15213
3841,259,694,15206
3847,263,694,15196
3836,266,694,15204
3825,285,678,15212
3853,247,693,15207
3870,234,696,15200
3872,259,701,15168
3879,281,666,15174
3869,283,670,15178
3838,302,677,15183
3865,272,700,15163
3844,277,698,15181
3872,250,715,15163
3852,261,712,15175
3839,259,726,15176
3840,267,705,15188
3859,264,698,15179
3848,269,699,15184
3855,233,725,15187
3850,255,706,15189
3848,243,711,15198
3838,244,706,15212
3820,277,707,15196
3810,276,701,15213
3805,281,689,15225
3812,267,710,15211
3804,253,731,15212
3804,284,722,15190
3807,288,735,15170
3809,277,734,15180
3798,273,771,15158
3765,290,754,15191
3757,282,768,15193
3745,272,752,15231
3727,270,758,15245
3722,287,742,15249
3743,273,736,15248
3706,278,752,15264
3675,274,754,15297
3658,291,754,15297
3658,289,742,15311
3634,295,732,15339
3635,297,723,15345
3635,271,751,15343
3612,289,768,15331
3598,291,769,15342
3590,264,763,15383
3584,281,750,15385
3584,251,781,15384
3585,240,764,15411
3593,267,739,15401
3593,279,718,15410
3589,272,734,15405
3597,273,730,15400
3602,280,724,15394
3606,257,742,15395
3614,254,733,15399
3597,265,731,15407
3609,256,737,15398
3602,258,720,15420
3583,278,707,15432
3593,247,722,15438
3599,248,709,15444
3623,241,694,15442
3616,234,699,15451
3636,221,694,15449
3650,233,688,15429
3651,239,673,15437
3640,249,649,15462
3660,241,649,15450
3661,243,635,15461
3693,226,658,15423
3700,241,670,15389
3693,270,660,15377
3699,262,678,15361
3716,251,670,15363
3743,240,671,15346
3752,223,677,15348
3739,236,671,15354
3745,240,648,15367
3763,234,665,15338
3744,248,658,15350
3731,248,665,15356
3728,254,668,15350
3723,277,657,15343
3714,263,676,15347
3697,274,687,15342
3711,253,695,15341
3724,262,660,15354
3713,270,679,15338
3725,236,692,15347
3700,263,687,15350
3677,268,688,15367
3685,256,678,15381
3715,251,662,15372
3740,242,645,15373
3744,247,644,15365
