S,E,I,R
19974,6,18,2
19958,19,18,5
19947,25,19,9
19927,33,26,14
19914,33,37,16
19883,48,47,22
19833,75,60,32
19786,100,76,38
19722,127,100,51
19631,175,125,69
19532,206,173,89
19369,289,218,124
19176,375,288,161
18940,489,358,213
18631,591,506,272
18217,801,636,346
17685,1013,845,457
17020,1302,1101,577
16269,1579,1398,754
15327,1945,1746,982
14216,2329,2216,1239
12931,2720,2745,1604
11525,3126,3326,2023
10058,3445,3985,2512
8500,3700,4704,3096
6979,3838,5386,3797
5535,3850,6062,4553
4319,3636,6593,5452
3354,3250,7053,6343
2538,2835,7368,7259
1918,2418,7445,8219
1485,1943,7361,9211
1156,1558,7111,10175
909,1249,6839,11003
748,967,6447,11838
625,747,6032,12596
545,596,5533,13326
479,489,5065,13967
446,373,4624,14557
434,314,4165,15087
437,230,3771,15562
435,196,3343,16026
447,189,2949,16415
465,166,2635,16734
489,128,2349,17034
506,123,2089,17282
524,116,1835,17525
561,112,1596,17731
607,105,1411,17877
628,94,1252,18026
674,88,1112,18126
726,73,990,18211
789,70,886,18255
838,65,782,18315
899,52,694,18355
951,46,618,18385
994,56,557,18393
1030,55,501,18414
1077,60,442,18421
1128,51,395,18426
1173,37,372,18418
1225,35,316,18424
1282,31,294,18393
1337,34,256,18373
1390,30,223,18357
1453,28,192,18327
1530,21,181,18268
1592,25,151,18232
1643,26,142,18189
1680,28,130,18162
1739,23,114,18124
1792,22,93,18093
1837,27,88,18048
1893,28,80,17999
1970,21,71,17938
2017,15,70,17898
2077,14,66,17843
2137,13,63,17787
2184,19,55,17742
2233,17,52,17698
2284,21,47,17648
2336,17,45,17602
2387,15,46,17552
2470,14,45,17471
2532,12,42,17414
2578,15,40,17367
2624,15,41,17320
2690,10,45,17255
2750,11,37,17202
2798,11,33,17158
2846,17,26,17111
2899,15,29,17057
2939,8,33,17020
2991,6,35,16968
3052,6,32,16910
3103,5,30,16862
3154,10,31,16805
3197,10,29,16764
3243,7,27,16723
3285,4,27,16684
3339,2,22,16637
3393,6,20,16581
3448,7,18,16527
3494,5,21,16480
3536,6,21,16437
3583,8,20,16389
3629,5,19,16347
3676,5,18,16301
3725,11,17,16247
3768,11,18,16203
3814,9,20,16157
3857,8,19,16116
3901,8,17,16074
3941,7,17,16035
3996,8,17,15979
4039,8,17,15936
4082,8,17,15893
4135,6,20,15839
4184,7,21,15788
4233,5,20,15742
4274,9,17,15700
4324,6,19,15651
4373,5,18,15604
4416,5,17,15562
4452,6,18,15524
4494,3,19,15484
4540,4,15,15441
4582,5,14,15399
4633,9,12,15346
4682,9,15,15294
4710,8,17,15265
4750,9,17,15224
4789,10,19,15182
4832,9,20,15139
4866,8,21,15105
4897,12,22,15069
4935,15,24,15026
4968,13,31,14988
5006,16,33,14945
5045,13,33,14909
5081,16,38,14865
5119,16,44,14821
5156,21,39,14784
5178,24,37,14761
5219,20,43,14718
5259,20,47,14674
5288,27,51,14634
5309,25,59,14607
5332,32,62,14574
5357,32,60,14551
5379,31,54,14536
5394,34,56,14516
5436,24,60,14480
5471,22,64,14443
5494,29,67,14410
5521,28,69,14382
5548,33,70,14349
5575,41,71,14313
5595,39,75,14291
5613,41,86,14260
5638,40,93,14229
5652,50,89,14209
5679,36,109,14176
5681,48,103,14168
5692,56,113,14139
5703,59,116,14122
5725,58,130,14087
5748,71,121,14060
5771,61,127,14041
5782,73,140,14005
5785,73,146,13996
5795,74,146,13985
5811,79,153,13957
5830,73,160,13937
5825,83,174,13918
5811,111,174,13904
5823,91,197,13889
5823,111,190,13876
5829,112,189,13870
5831,120,197,13852
5828,123,217,13832
5807,141,239,13813
5782,145,256,13817
5764,132,281,13823
5754,137,294,13815
5762,127,318,13793
5727,170,312,13791
5698,178,335,13789
5670,190,336,13804
5638,195,352,13815
5601,209,361,13829
5561,217,385,13837
5522,230,409,13839
5495,220,438,13847
5442,238,476,13844
5378,244,503,13875
5309,277,511,13903
5260,260,553,13927
5172,274,590,13964
5105,289,617,13989
5028,299,623,14050
4960,301,650,14089
4893,302,654,14151
4805,308,680,14207
4729,317,697,14257
4629,349,721,14301
4554,340,766,14340
4482,323,798,14397
4380,344,808,14468
4294,361,815,14530
4218,380,802,14600
4134,356,828,14682
4048,363,854,14735
3962,383,873,14782
3894,365,902,14839
3822,380,892,14906
3750,383,893,14974
3680,372,927,15021
3613,370,922,15095
3513,377,946,15164
3441,376,975,15208
3358,359,973,15310
3311,353,944,15392
3254,337,934,15475
3209,325,930,15536
3171,305,904,15620
3113,314,904,15669
3068,310,883,15739
3042,287,879,15792
3018,283,859,15840
2985,274,821,15920
2958,285,790,15967
2924,277,768,16031
2921,242,787,16050
2904,235,771,16090
2924,212,760,16104
2912,219,725,16144
2895,220,698,16187
2886,214,676,16224
2876,204,647,16273
2886,197,633,16284
2903,202,609,16286
2929,190,589,16292
2948,175,586,16291
2980,174,556,16290
2996,173,539,16292
3010,183,528,16279
3039,161,511,16289
3053,164,498,16285
3080,160,499,16261
3112,163,496,16229
3149,152,476,16223
3184,154,458,16204
3213,153,457,16177
3262,140,455,16143
3280,150,434,16136
3322,152,423,16103
3370,144,422,16064
3387,141,420,16052
3402,144,406,16048
3430,141,416,16013
3462,143,409,15986
3515,129,390,15966
3540,119,399,15942
3551,133,374,15942
3596,128,373,15903
3625,124,371,15880
3640,132,371,15857
3684,133,374,15809
3719,124,368,15789
3759,121,369,15751
3808,129,360,15703
3844,131,351,15674
3874,139,353,15634
3897,147,355,15601
3919,143,355,15583
3921,161,348,15570
3944,175,350,15531
3976,154,372,15498
3999,149,398,15454
4024,156,398,15422
4044,154,376,15426
4063,146,373,15418
4085,158,372,15385
4101,155,372,15372
4147,149,378,15326
4180,156,359,15305
4206,163,362,15269
4233,159,364,15244
4273,162,363,15202
4294,139,383,15184
4330,142,379,15149
4335,149,379,15137
4363,153,384,15100
4355,183,370,15092
4368,187,394,15051
4404,176,410,15010
4401,177,424,14998
4412,165,455,14968
4425,178,441,14956
4406,211,450,14933
4416,190,467,14927
4410,195,471,14924
4398,219,467,14916
4404,218,464,14914
4389,223,482,14906
4373,236,503,14888
4404,224,514,14858
4419,207,531,14843
4441,199,534,14826
4448,210,535,14807
4444,234,518,14804
4472,208,526,14794
4447,250,516,14787
4448,234,537,14781
4468,238,515,14779
4451,243,543,14763
4437,238,568,14757
4404,276,564,14756
4358,300,588,14754
4346,260,611,14783
4323,267,618,14792
4283,286,650,14781
4242,278,667,14813
4198,284,692,14826
4183,281,708,14828
4159,298,694,14849
4134,311,679,14876
4129,297,699,14875
4097,291,717,14895
4083,287,724,14906
4055,289,716,14940
4047,274,715,14964
4039,302,715,14944
4005,325,732,14938
3976,304,745,14975
3963,298,757,14982
3964,309,735,14992
3975,284,758,14983
3954,297,743,15006
3919,305,750,15026
3895,299,750,15056
3871,308,758,15063
3857,300,773,15070
3821,302,754,15123
3804,280,774,15142
3790,292,760,15158
3800,278,778,15144
3792,272,772,15164
3771,287,752,15190
3762,274,768,15196
3751,271,772,15206
3717,299,760,15224
3706,289,758,15247
3687,283,778,15252
3664,309,761,15266
3659,285,753,15303
3631,280,762,15327
3619,298,732,15351
3603,307,739,15351
3615,268,753,15364
3621,252,754,15373
3612,246,735,15407
3618,229,741,15412
3629,234,722,15415
