S,E,I,R
19968,12,16,4
19947,28,19,6
19930,34,28,8
19895,49,41,15
19866,63,49,22
19829,76,63,32
19779,104,77,40
19703,141,99,57
19601,186,141,72
19486,228,188,98
19311,312,250,127
19101,413,320,166
18831,522,433,214
18509,644,557,290
18073,828,718,381
17559,1019,924,498
16855,1322,1172,651
15996,1684,1469,851
14978,2065,1864,1093
13792,2478,2349,1381
12493,2859,2885,1763
11014,3244,3537,2205
9483,3583,4156,2778
7899,3809,4894,3398
6477,3822,5583,4118
5153,3710,6203,4934
4042,3443,6723,5792
3078,3141,7068,6713
2350,2715,7315,7620
1775,2308,7337,8580
1346,1892,7261,9501
1047,1513,7083,10357
839,1200,6720,11241
715,925,6297,12063
626,721,5794,12859
559,551,5333,13557
520,433,4858,14189
478,355,4391,14776
460,284,3984,15272
441,244,3570,15745
458,205,3218,16119
470,169,2927,16434
492,147,2610,16751
517,135,2288,17060
551,118,2072,17259
584,103,1851,17462
590,105,1667,17638
641,96,1458,17805
676,96,1296,17932
711,86,1184,18019
729,84,1050,18137
780,75,946,18199
830,75,854,18241
872,75,766,18287
913,48,696,18343
951,54,623,18372
995,46,547,18412
1039,56,472,18433
1098,47,425,18430
1148,45,390,18417
1199,45,355,18401
1259,41,312,18388
1321,32,280,18367
1366,35,247,18352
1433,33,215,18319
1478,37,187,18298
1537,33,170,18260
1601,30,152,18217
1655,31,129,18185
1701,29,125,18145
1747,28,107,18118
1809,19,96,18076
1861,27,88,18024
1933,24,74,17969
1993,18,72,17917
2036,13,73,17878
2090,12,68,17830
2146,13,59,17782
2193,14,52,17741
2239,19,45,17697
2313,16,44,17627
2380,12,41,17567
2454,7,43,17496
2511,6,42,17441
2563,8,39,17390
2630,10,35,17325
2671,14,29,17286
2726,11,31,17232
2772,7,34,17187
2817,10,31,17142
2873,10,31,17086
2918,9,29,17044
2986,7,25,16982
3042,6,24,16928
3111,3,22,16864
3148,8,22,16822
3193,8,20,16779
3234,7,22,16737
3286,9,17,16688
3349,6,19,16626
3390,6,17,16587
3428,6,14,16552
3477,2,17,16504
3518,4,15,16463
3570,5,14,16411
3605,5,12,16378
3638,4,13,16345
3685,5,13,16297
3744,8,11,16237
3795,6,12,16187
3845,4,11,16140
3889,4,10,16097
3946,3,10,16041
4010,5,8,15977
4057,5,7,15931
4108,6,8,15878
4152,6,10,15832
4196,6,9,15789
4249,4,12,15735
4295,6,12,15687
4334,7,13,15646
4368,5,16,15611
4401,3,19,15577
4445,3,16,15536
4485,5,11,15499
4533,1,11,15455
4584,1,9,15406
4635,1,10,15354
4692,2,9,15297
4737,4,7,15252
4785,2,8,15205
4830,3,9,15158
4854,3,9,15134
4901,3,10,15086
4947,3,10,15040
4987,6,9,14998
5024,8,6,14962
5056,8,8,14928
5102,5,9,14884
5150,4,11,14835
5185,9,12,14794
5219,9,12,14760
5244,8,13,14735
5291,8,15,14686
5330,13,14,14643
5368,8,18,14606
5401,7,21,14571
5433,14,21,14532
5468,11,23,14498
5502,10,20,14468
5529,13,22,14436
5559,18,25,14398
5598,16,23,14363
5620,20,24,14336
5659,14,27,14300
5704,13,29,14254
5738,15,29,14218
5768,19,29,14184
5792,20,33,14155
5831,27,36,14106
5866,21,43,14070
5890,22,43,14045
5917,26,49,14008
5937,36,43,13984
5973,24,50,13953
5999,33,48,13920
6028,29,56,13887
6060,28,56,13856
6094,25,59,13822
6123,28,66,13783
6139,38,64,13759
6171,36,75,13718
6192,51,72,13685
6213,46,79,13662
6249,39,87,13625
6266,46,84,13604
6294,42,90,13574
6319,53,93,13535
6345,54,96,13505
6357,56,103,13484
6370,65,111,13454
6363,79,119,13439
6364,86,122,13428
6365,79,140,13416
6365,88,152,13395
6371,87,166,13376
6367,90,174,13369
6361,109,181,13349
6348,120,197,13335
6328,132,208,13332
6340,134,232,13294
6325,142,238,13295
6301,164,263,13272
6259,156,302,13283
6224,170,305,13301
6182,176,327,13315
6142,199,320,13339
6115,199,350,13336
6056,225,377,13342
6026,218,413,13343
5976,222,435,13367
5916,236,455,13393
5829,258,483,13430
5741,277,509,13473
5686,260,545,13509
5601,302,554,13543
5524,305,587,13584
5419,336,635,13610
5301,355,679,13665
5217,368,699,13716
5127,376,716,13781
5021,362,770,13847
4902,385,772,13941
4812,384,783,14021
4709,388,819,14084
4624,348,871,14157
4530,378,881,14211
4416,389,899,14296
4312,422,895,14371
4206,426,925,14443
4100,429,937,14534
4027,411,960,14602
3951,391,957,14701
3873,385,971,14771
3801,358,982,14859
3723,354,966,14957
3646,353,987,15014
3580,348,991,15081
3533,330,990,15147
3460,330,980,15230
3377,341,958,15324
3317,329,972,15382
3258,322,954,15466
3208,317,938,15537
3168,315,916,15601
3123,314,918,15645
3089,301,935,15675
3037,292,945,15726
3014,284,906,15796
2990,261,878,15871
2985,254,858,15903
2986,235,849,15930
2954,260,838,15948
2918,269,815,15998
2904,258,823,16015
2883,254,836,16027
2854,266,821,16059
2848,239,797,16116
2829,237,752,16182
2835,236,721,16208
2847,227,698,16228
2845,230,672,16253
2863,211,656,16270
2862,209,640,16289
2848,209,625,16318
2889,202,593,16316
2897,190,581,16332
2924,187,558,16331
2927,165,561,16347
2931,170,546,16353
2930,171,542,16357
2959,153,544,16344
2988,145,531,16336
3023,143,511,16323
3045,144,505,16306
3066,145,477,16312
3106,142,473,16279
3139,145,438,16278
3174,141,429,16256
3206,160,415,16219
3224,161,428,16187
3243,139,445,16173
3282,142,422,16154
3287,157,425,16131
3309,141,433,16117
3328,138,421,16113
3358,145,415,16082
3404,143,413,16040
3427,144,406,16023
3457,150,410,15983
3506,149,410,15935
3526,146,417,15911
3545,149,401,15905
3585,149,395,15871
3628,138,402,15832
3670,148,394,15788
3713,154,385,15748
3740,152,382,15726
3764,165,380,15691
3815,154,375,15656
3863,135,384,15618
3901,133,379,15587
3926,157,360,15557
3969,138,369,15524
4019,134,365,15482
4049,137,374,15440
4069,155,379,15397
4084,145,388,15383
4106,155,386,15353
4130,147,380,15343
4139,158,381,15322
4163,163,383,15291
4205,160,392,15243
4224,173,391,15212
4252,160,393,15195
4287,167,396,15150
4297,165,413,15125
4322,176,413,15089
4346,175,412,15067
4358,174,420,15048
4373,177,420,15030
4388,176,431,15005
4396,183,449,14972
4396,203,427,14974
4404,200,431,14965
4414,194,443,14949
4417,193,457,14933
4424,178,462,14936
4436,179,468,14917
4439,193,479,14889
4435,207,483,14875
4436,209,473,14882
4441,209,505,14845
4457,198,523,14822
4470,199,537,14794
4463,200,535,14802
4455,210,545,14790
4444,206,552,14798
4424,228,542,14806
4440,237,553,14770
4454,228,573,14745
4443,257,571,14729
4437,263,579,14721
4428,263,600,14709
4435,276,613,14676
4403,273,622,14702
4379,279,620,14722
4357,280,635,14728
4340,289,644,14727
4329,296,661,14714
4296,298,663,14743
4277,302,662,14759
4280,286,678,14756
4261,276,689,14774
4232,289,684,14795
4178,318,685,14819
4158,319,702,14821
4152,297,732,14819
4151,279,737,14833
4120,301,733,14846
4094,316,747,14843
4066,305,753,14876
4028,325,754,14893
4032,304,781,14883
3981,346,788,14885
3930,339,818,14913
3913,310,852,14925
3865,331,847,14957
3851,320,880,14949
3813,328,886,14973
3798,319,875,15008
3752,322,875,15051
3737,315,880,15068
3703,326,889,15082
3686,315,903,15096
3644,332,888,15136
3568,354,900,15178
3550,337,894,15219
3568,300,897,15235
3516,335,872,15277
3493,315,890,15302
3495,309,874,15322
3493,293,856,15358
3488,307,861,15344
3465,301,859,15375
3407,302,847,15444
3408,281,840,15471
3401,272,825,15502
3392,290,805,15513
3366,275,822,15537
3369,256,824,15551
3379,269,791,15561
3373,263,789,15575
3371,278,777,15574
3356,275,770,15599
3348,276,765,15611
3334,278,778,15610
3326,265,761,15648
3352,244,756,15648
3356,258,764,15622
3354,256,759,15631
3354,256,760,15630
3371,257,749,15623
3421,231,733,15615
3435,236,709,15620
3450,224,683,15643
3468,239,658,15635
3487,242,661,15610
3504,222,663,15611
3500,244,637,15619
3506,237,634,15623
3534,241,628,15597
3558,222,631,15589
3581,222,633,15564
3604,230,648,15518
3631,235,632,15502
3643,227,603,15527
3651,221,615,15513
3665,213,631,15491
3697,205,622,15476
3713,220,617,15450
3713,219,604,15464
3706,245,590,15459
3740,221,613,15426
3751,229,613,15407
3753,227,598,15422
3781,225,578,15416
3788,239,573,15400
3799,239,584,15378
3809,229,604,15358
3805,235,607,15353
3801,241,593,15365
3797,227,609,15367
3795,244,597,15364
3783,258,599,15360
3824,221,617,15338
3825,224,622,15329
3851,217,608,15324
3863,227,602,15308
3857,222,601,15320
3878,210,624,15288
3876,217,616,15291
3867,219,612,15302
3878,229,597,15296
3897,225,582,15296
3901,222,591,15286
3913,224,586,15277
3934,215,592,15259
3914,235,603,15248
3917,240,614,15229
3907,246,608,15239
3888,271,613,15228
3900,244,608,15248
3896,246,621,15237
3908,258,600,15234
3908,248,629,15215
3889,263,626,15222
3887,264,623,15226
3878,263,624,15235
3864,261,625,15250
3871,259,638,15232
3878,242,655,15225
3885,246,665,15204
3872,256,667,15205
3878,266,681,15175
3887,264,667,15182
3887,241,678,15194
3875,247,678,15200
3871,259,686,15184
3887,260,667,15186
3858,276,675,15191
3828,272,698,15202
3823,267,689,15221
3795,269,690,15246
3776,266,689,15269
3791,245,702,15262
3785,280,678,15257
3792,253,694,15261
3785,269,672,15274
3763,268,674,15295
3770,249,670,15311
3757,243,690,15310
3767,235,708,15290
3748,246,705,15301
3743,252,688,15317
3753,235,676,15336
3770,239,663,15328
3785,227,650,15338
3765,241,637,15357
3786,227,634,15353
3781,228,649,15342
3790,246,638,15326
3787,243,646,15324
3783,253,649,15315
3768,246,658,15328
3753,250,663,15334
3734,259,692,15315
3722,265,680,15333
3697,260,683,15360
3672,268,692,15368
3662,260,689,15389
3661,267,683,15389
3651,279,690,15380
3663,252,699,15386
3683,256,663,15398
3668,251,679,15402
3656,254,670,15420
3671,225,678,15426
3674,240,676,15410
3678,236,690,15396
3687,244,668,15401
3690,230,692,15388
3676,231,695,15398
3657,250,683,15410
3650,249,683,15418
3648,263,657,15432
3644,284,658,15414
3632,277,679,15412
3637,248,679,15436
3652,252,673,15423
3665,268,664,15403
3676,266,669,15389
3668,262,671,15399
3700,236,683,15381
3719,221,673,15387
3704,229,667,15400
3697,249,652,15402
3696,231,662,15411
3699,222,656,15423
3717,224,641,15418
3709,246,625,15420
3703,243,637,15417
3715,227,639,15419
3722,225,645,15408
3698,264,636,15402
3712,245,640,15403
3744,236,629,15391
3767,236,624,15373
3794,218,616,15372
3782,219,632,15367
3778,208,647,15367
3777,211,663,15349
3782,226,622,15370
3801,221,601,15377
3825,229,590,15356
3838,224,584,15354
3847,222,576,15355
3872,233,564,15331
3880,234,558,15328
3876,211,573,15340
3894,239,556,15311
3901,244,553,15302
3903,249,557,15291
3901,231,569,15299
3905,229,592,15274
3933,223,584,15260
3931,238,587,15244
3921,220,617,15242
3942,238,605,15215
3932,236,619,15213
3942,248,601,15209
3947,249,616,15188
3944,248,626,15182
3946,237,623,15194
3958,239,602,15201
3961,244,604,15191
3953,251,603,15193
3957,238,604,15201
3971,252,586,15191
4002,236,612,15150
4002,232,630,15136
4002,238,627,15133
3978,257,624,15141
3966,266,649,15119
3950,266,659,15125
3946,276,686,15092
3950,260,696,15094
3954,243,703,15100
3952,246,685,15117
3915,269,675,15141
3919,270,694,15117
3901,275,689,15135
3896,292,685,15127
3881,294,690,15135
3855,291,698,15156
3866,303,709,15122
3882,290,694,15134
3881,278,713,15128
3862,293,706,15139
3876,287,713,15124
3850,282,740,15128
3861,273,744,15122
3848,274,727,15151
3844,264,716,15176
3857,268,697,15178
3875,237,720,15168
3882,259,711,15148
3839,289,699,15173
3852,267,713,15168
3826,276,719,15179
3799,276,715,15210
3797,276,701,15226
3818,253,695,15234
3796,269,688,15247
3785,265,689,15261
3771,267,701,15261
3786,256,718,15240
3747,287,698,15268
3760,255,711,15274
3769,256,705,15270
3775,268,698,15259
3803,259,697,15241
3813,268,699,15220
3820,266,720,15194
3811,261,734,15194
3803,257,714,15226
3785,269,718,15228
3778,250,753,15219
3761,270,730,15239
3778,247,720,15255
3763,249,714,15274
3753,256,708,15283
3742,271,696,15291
3749,266,698,15287
3756,262,681,15301
3762,257,684,15297
3767,267,667,15299
3749,266,672,15313
3756,258,683,15303
3783,248,683,15286
