S,E,I,R
3753,103,277,15867
3794,103,273,15830
3818,110,267,15805
3879,91,276,15754
3920,88,279,15713
3942,95,275,15688
3984,104,253,15659
4041,100,249,15610
4073,101,253,15573
4118,105,240,15537
4167,95,260,15478
4214,96,264,15426
4228,109,258,15405
4283,101,253,15363
4343,91,258,15308
4395,95,253,15257
4434,101,246,15219
4470,104,253,15173
4499,126,258,15117
4535,126,269,15070
4567,120,281,15032
4616,121,292,14971
4649,132,262,14957
4678,127,278,14917
4700,120,293,14887
4748,114,288,14850
4777,132,280,14811
4821,123,298,14758
4867,114,314,14705
4856,144,313,14687
4887,141,320,14652
4915,155,308,14622
4962,142,338,14558
4978,159,345,14518
4988,169,357,14486
4990,184,370,14456
5008,193,386,14413
5024,179,419,14378
5040,196,436,14328
5001,226,427,14346
5001,222,458,14319
4995,219,468,14318
4997,210,498,14295
4984,225,525,14266
4960,247,519,14274
4966,221,550,14263
4952,237,564,14247
4922,262,578,14238
4888,272,609,14231
4847,290,612,14251
4786,302,644,14268
4713,330,645,14312
4671,312,687,14330
4629,321,710,14340
4590,318,744,14348
4537,309,781,14373
4499,324,782,14395
4440,349,768,14443
4378,354,802,14466
4293,371,807,14529
4247,364,833,14556
4218,365,825,14592
4187,335,853,14625
4125,350,879,14646
4065,366,889,14680
4006,369,909,14716
3943,360,936,14761
3888,366,945,14801
3812,390,936,14862
3759,387,943,14911
3722,373,976,14929
3688,366,966,14980
3675,327,981,15017
3623,324,970,15083
3600,322,951,15127
3590,330,938,15142
3547,342,935,15176
3529,349,929,15193
3487,343,943,15227
3431,345,954,15270
3396,352,951,15301
3381,330,951,15338
3357,322,922,15399
3355,305,926,15414
3320,298,899,15483
3295,299,886,15520
3287,296,885,15532
3279,284,875,15562
3276,274,877,15573
3271,268,883,15578
3255,273,855,15617
3253,276,831,15640
3243,272,816,15669
3259,272,792,15677
3254,274,755,15717
3256,267,775,15702
3263,265,749,15723
3265,239,773,15723
3295,239,744,15722
3341,220,712,15727
3338,248,694,15720
3372,223,701,15704
3384,234,681,15701
3413,242,655,15690
3418,230,644,15708
3426,227,641,15706
3437,225,631,15707
3464,237,620,15679
3483,229,617,15671
3498,225,618,15659
3528,217,634,15621
3575,226,624,15575
3591,205,632,15572
3596,225,608,15571
3618,223,570,15589
3645,204,596,15555
3669,214,592,15525
3671,223,591,15515
3683,223,604,15490
3690,226,597,15487
3704,211,621,15464
3739,220,600,15441
3747,223,577,15453
3780,218,568,15434
3790,217,577,15416
3794,226,569,15411
3799,242,565,15394
3789,257,573,15381
3816,233,587,15364
3832,223,573,15372
3821,236,564,15379
3824,217,588,15371
3841,221,597,15341
3815,243,601,15341
3819,256,619,15306
3812,252,624,15312
3814,253,626,15307
3793,268,624,15315
3821,244,665,15270
3832,241,660,15267
3842,243,659,15256
3830,268,656,15246
3834,277,651,15238
3851,246,670,15233
3870,238,662,15230
3876,249,637,15238
3882,257,640,15221
3898,243,655,15204
3876,267,646,15211
3884,267,661,15188
3897,244,670,15189
3881,268,666,15185
3853,269,692,15186
3841,280,689,15190
3822,282,690,15206
3783,276,707,15234
3795,279,705,15221
3788,275,733,15204
3798,253,727,15222
3785,269,723,15223
3757,297,725,15221
3743,283,735,15239
3706,298,741,15255
3706,277,765,15252
3689,288,746,15277
3688,275,747,15290
3659,282,749,15310
3657,273,767,15303
3642,275,753,15330
3659,254,759,15328
3640,269,749,15342
3636,257,758,15349
3642,260,746,15352
3637,272,754,15337
3628,282,770,15320
3631,283,738,15348
3652,245,761,15342
3637,284,750,15329
3621,297,729,15353
3624,286,731,15359
3615,284,727,15374
3602,267,746,15385
3605,272,730,15393
3606,260,737,15397
3598,266,730,15406
3580,266,721,15433
3560,260,708,15472
3549,262,705,15484
3561,260,689,15490
3558,252,698,15492
3574,230,710,15486
3559,257,689,15495
3547,250,690,15513
3544,247,675,15534
3532,246,664,15558
3547,244,660,15549
3541,249,652,15558
3551,250,652,15547
3561,234,637,15568
3597,213,631,15559
3616,208,631,15545
3650,191,636,15523
3647,213,614,15526
3664,215,591,15530
3645,223,580,15552
3658,214,579,15549
3687,218,553,15542
3708,228,546,15518
3732,204,554,15510
3732,208,561,15499
3729,217,555,15499
3731,216,558,15495
3748,209,548,15495
3752,204,558,15486
3760,215,563,15462
3742,241,550,15467
3770,210,576,15444
3773,227,580,15420
3789,210,590,15411
3788,222,578,15412
3795,248,569,15388
3800,245,565,15390
3796,237,592,15375
3791,224,586,15399
3804,221,589,15386
3820,221,583,15376
3803,244,587,15366
3767,271,591,15371
3757,261,608,15374
3742,265,606,15387
3730,262,619,15389
3728,266,619,15387
3705,271,642,15382
3686,254,662,15398
3686,244,649,15421
3671,252,657,15420
3688,265,638,15409
3695,268,641,15396
3683,271,648,15398
3658,246,686,15410
3645,247,693,15415
3651,241,693,15415
3648,241,695,15416
3666,245,672,15417
3668,251,651,15430
3659,249,653,15439
3655,258,642,15445
3649,251,667,15433
3625,276,660,15439
3611,262,673,15454
3605,251,666,15478
3608,246,660,15486
3572,259,662,15507
3596,227,673,15504
3593,251,662,15494
3604,222,682,15492
3603,227,658,15512
3598,239,657,15506
3615,218,661,15506
3609,225,652,15514
3632,225,638,15505
3637,234,622,15507
3635,234,632,15499
3642,235,628,15495
3664,224,612,15500
3657,223,604,15516
3667,212,609,15512
3689,219,583,15509
3691,213,586,15510
3699,210,573,15518
3700,213,566,15521
3707,209,571,15513
3739,204,555,15502
3756,213,548,15483
3782,193,558,15467
3779,207,555,15459
3779,234,562,15425
3793,230,609,15368
3795,236,598,15371
3786,230,607,15377
3789,242,599,15370
3803,210,600,15387
3812,207,593,15388
3803,212,596,15389
3802,220,583,15395
3793,231,592,15384
3800,223,602,15375
3801,231,609,15359
3816,224,628,15332
3818,208,634,15340
3809,223,606,15362
3828,228,582,15362
3851,215,584,15350
3886,212,573,15329
3895,206,568,15331
3899,226,546,15329
3935,220,560,15285
3931,234,554,15281
3963,222,562,15253
3989,229,557,15225
3993,228,571,15208
4007,242,563,15188
4003,231,586,15180
4022,229,600,15149
4030,228,603,15139
4054,219,588,15139
4059,226,562,15153
4055,232,565,15148
4062,234,557,15147
4078,215,558,15149
4099,208,561,15132
4115,213,561,15111
4140,204,570,15086
4138,213,574,15075
4167,198,585,15050
4178,230,570,15022
4182,236,570,15012
4159,258,572,15011
4157,271,574,14998
4175,250,604,14971
4189,241,611,14959
4204,242,627,14927
4205,255,618,14922
4189,281,625,14905
4198,285,641,14876
4177,311,620,14892
4149,287,673,14891
4103,290,700,14907
4086,298,700,14916
4077,290,723,14910
4056,295,743,14906
4045,285,743,14927
4041,269,755,14935
4032,262,743,14963
3997,303,735,14965
3982,287,745,14986
3955,308,736,15001
3932,310,746,15012
3934,311,758,14997
3931,310,746,15013
3903,313,774,15010
3892,310,796,15002
3853,325,806,15016
3840,315,809,15036
3830,292,802,15076
3797,307,794,15102
3785,314,775,15126
3775,322,775,15128
3754,327,799,15120
3734,323,815,15128
3736,302,826,15136
3712,306,831,15151
3690,301,824,15185
3655,324,837,15184
3643,301,845,15211
3642,298,852,15208
3620,286,841,15253
3572,311,821,15296
3567,313,821,15299
3567,331,808,15294
3571,319,811,15299
3544,298,835,15323
3523,292,851,15334
3529,290,833,15348
3510,292,844,15354
3499,293,838,15370
3502,304,837,15357
3486,305,838,15371
3483,309,831,15377
3477,295,854,15374
3479,295,862,15364
3481,297,865,15357
3453,314,852,15381
3457,321,848,15374
3463,309,846,15382
3449,295,861,15395
3436,283,866,15415
3441,284,853,15422
3434,298,819,15449
3416,285,814,15485
3403,298,811,15488
3417,299,806,15478
3416,295,786,15503
3403,293,778,15526
3408,288,763,15541
3409,297,742,15552
3414,289,742,15555
3426,280,746,15548
3442,255,753,15550
3463,263,750,15524
3466,267,760,15507
3471,259,748,15522
3459,251,756,15534
3445,271,703,15581
3458,244,694,15604
3471,242,709,15578
3480,257,711,15552
3484,263,691,15562
3509,235,688,15568
3511,236,674,15579
3516,245,682,15557
3533,227,686,15554
3553,214,668,15565
3556,218,667,15559
3581,238,630,15551
3601,244,659,15496
3610,246,668,15476
3629,239,657,15475
3650,257,642,15451
3660,259,650,15431
3657,285,638,15420
3670,252,658,15420
3709,235,640,15416
3738,215,654,15393
3745,197,655,15403
3729,213,644,15414
3732,217,637,15414
3761,224,610,15405
3749,248,599,15404
3772,240,604,15384
3769,248,595,15388
3768,258,608,15366
3773,229,633,15365
3800,212,620,15368
3785,242,605,15368
3776,264,603,15357
3788,251,621,15340
3798,257,631,15314
3796,246,639,15319
3799,246,646,15309
3790,245,641,15324
3812,213,649,15326
3793,238,646,15323
3821,225,664,15290
3834,224,647,15295
3855,207,653,15285
