S,E,I,R
3408,350,1049,15193
3307,361,1032,15300
3230,393,1000,15377
3148,362,1004,15486
3089,349,997,15565
3047,317,1010,15626
3008,302,974,15716
2966,291,944,15799
2915,290,937,15858
2879,287,909,15925
2857,276,872,15995
2843,266,845,16046
2828,255,812,16105
2808,234,808,16150
2813,208,774,16205
2802,199,740,16259
2801,206,718,16275
2790,201,700,16309
2779,206,693,16322
2787,195,679,16339
2788,171,648,16393
2799,169,628,16404
2846,153,590,16411
2878,153,572,16397
2911,153,544,16392
2919,161,517,16403
2949,142,501,16408
2976,148,468,16408
3004,134,471,16391
3018,146,439,16397
3060,140,424,16376
3094,148,400,16358
3118,150,402,16330
3149,132,396,16323
3190,121,381,16308
3237,126,355,16282
3271,117,360,16252
3295,130,360,16215
3341,117,366,16176
3369,132,342,16157
3420,130,332,16118
3454,121,343,16082
3486,129,327,16058
3534,113,339,16014
3559,114,353,15974
3617,109,342,15932
3664,121,336,15879
3687,110,345,15858
3745,110,341,15804
3769,122,326,15783
3810,130,329,15731
3859,119,336,15686
3891,122,338,15649
3919,122,340,15619
3957,119,344,15580
3985,139,320,15556
4001,143,324,15532
4056,141,316,15487
4074,150,327,15449
4113,123,348,15416
4128,137,335,15400
4171,131,345,15353
4209,138,348,15305
4256,146,359,15239
4270,160,362,15208
4280,167,373,15180
4321,155,365,15159
4324,155,366,15155
4348,158,380,15114
4341,171,391,15097
4336,179,407,15078
4344,181,419,15056
4356,181,428,15035
4375,179,437,15009
4390,178,451,14981
4388,199,453,14960
4372,215,450,14963
4415,190,461,14934
4398,200,487,14915
4385,203,495,14917
4380,216,518,14886
4389,221,532,14858
4371,227,546,14856
4354,237,551,14858
4340,247,550,14863
4298,271,575,14856
4285,247,597,14871
4273,240,616,14871
4275,247,637,14841
4266,251,637,14846
4255,259,636,14850
4236,256,636,14872
4216,247,658,14879
4192,271,659,14878
4166,276,647,14911
4139,266,677,14918
4090,277,679,14954
4073,269,693,14965
4041,274,704,14981
4034,257,708,15001
4022,256,714,15008
4011,249,704,15036
3993,270,669,15068
3988,273,666,15073
3970,265,700,15065
3957,268,703,15072
3952,273,696,15079
3966,238,717,15079
3933,269,703,15095
3927,259,719,15095
3901,279,702,15118
3892,283,708,15117
3861,279,699,15161
3839,289,698,15174
3833,283,712,15172
3834,284,722,15160
3829,276,721,15174
3815,289,713,15183
3784,287,727,15202
3778,285,743,15194
3787,277,769,15167
3792,279,767,15162
3763,286,756,15195
3765,271,765,15199
3784,272,762,15182
3782,269,741,15208
3754,311,736,15199
3734,314,751,15201
3713,309,772,15206
3685,333,756,15226
3685,297,784,15234
3686,311,782,15221
3684,289,777,15250
3691,288,779,15242
3678,289,789,15244
3650,296,781,15273
3608,310,765,15317
3598,298,771,15333
3575,302,766,15357
3549,315,777,15359
3545,291,802,15362
3524,287,797,15392
3525,281,798,15396
3509,293,795,15403
3516,276,816,15392
3507,277,805,15411
3497,261,802,15440
3506,262,783,15449
3508,244,784,15464
3518,235,778,15469
3496,260,760,15484
3514,229,763,15494
3499,235,748,15518
3507,231,720,15542
3507,249,698,15546
3499,270,685,15546
3498,273,684,15545
3513,253,713,15521
3519,242,710,15529
3536,259,704,15501
3539,253,702,15506
3521,267,681,15531
3525,262,709,15504
3532,257,714,15497
3541,230,720,15509
3539,240,714,15507
3534,248,683,15535
3552,258,673,15517
3585,262,668,15485
3579,253,676,15492
3581,228,703,15488
3587,240,692,15481
3579,235,696,15490
3569,234,688,15509
3571,236,672,15521
3578,247,682,15493
3569,239,684,15508
3578,253,668,15501
3571,261,664,15504
3593,242,669,15496
3590,248,688,15474
3594,238,689,15479
3590,231,688,15491
3592,213,692,15503
3577,245,667,15511
3589,244,635,15532
3618,238,620,15524
3634,234,604,15528
3649,217,601,15533
3655,215,601,15529
3684,196,603,15517
3691,212,574,15523
3702,226,575,15497
3705,211,567,15517
3723,212,578,15487
3741,228,562,15469
3755,220,582,15443
3767,220,578,15435
3773,229,571,15427
3773,229,593,15405
3782,242,593,15383
3800,235,611,15354
3813,237,617,15333
3819,231,627,15323
3811,223,622,15344
3821,216,611,15352
3835,219,611,15335
3836,236,614,15314
3809,249,612,15330
3810,249,616,15325
3820,250,596,15334
3822,253,613,15312
3841,219,641,15299
3826,240,633,15301
3837,239,610,15314
3820,251,601,15328
3823,241,619,15317
3811,237,633,15319
3821,241,624,15314
3830,226,622,15322
3825,230,616,15329
3824,236,612,15328
3840,229,624,15307
3844,234,607,15315
3848,232,601,15319
3859,220,616,15305
3847,241,604,15308
3859,223,636,15282
3862,231,602,15305
3889,226,614,15271
3896,230,599,15275
3893,221,623,15263
3890,232,624,15254
3889,254,611,15246
3871,244,619,15266
3875,232,627,15266
3882,223,624,15271
3847,246,619,15288
3853,257,613,15277
3879,241,632,15248
3879,226,638,15257
3870,238,655,15237
3860,220,673,15247
3850,232,643,15275
3846,243,639,15272
3839,253,632,15276
3865,229,643,15263
3843,250,634,15273
3832,252,640,15276
3838,259,640,15263
3837,240,660,15263
3807,260,672,15261
3785,242,678,15295
3757,269,665,15309
3727,263,673,15337
3713,265,681,15341
3706,254,666,15374
3683,270,654,15393
3701,243,664,15392
3693,247,677,15383
3698,230,675,15397
3691,247,640,15422
3664,250,670,15416
3656,270,650,15424
3670,266,674,15390
3663,256,682,15399
3663,254,667,15416
3662,262,655,15421
3655,257,659,15429
3632,257,672,15439
3632,262,675,15431
3632,255,671,15442
3627,254,674,15445
3618,251,681,15450
3622,251,688,15439
3625,247,690,15438
3635,251,690,15424
3633,250,682,15435
3629,227,699,15445
3613,252,680,15455
3627,233,690,15450
3624,242,670,15464
3625,249,674,15452
3645,261,660,15434
3612,271,683,15434
3588,267,691,15454
3606,245,688,15461
3615,234,680,15471
3595,247,655,15503
3599,243,667,15491
3618,232,667,15483
3633,252,665,15450
3644,239,671,15446
3623,258,661,15458
3635,249,649,15467
3653,235,669,15443
3640,250,668,15442
3639,248,677,15436
3647,251,667,15435
3662,232,666,15440
3678,236,653,15433
3700,208,669,15423
3698,220,646,15436
3692,241,646,15421
3695,234,634,15437
3706,230,621,15443
3709,231,636,15424
3720,232,631,15417
3735,230,633,15402
3711,245,633,15411
3714,242,633,15411
3732,247,613,15408
3718,259,610,15413
3702,260,631,15407
3717,228,670,15385
3726,255,633,15386
3736,253,628,15383
3746,256,612,15386
3740,234,638,15388
3738,245,627,15390
3747,248,632,15373
3759,246,628,15367
3754,226,640,15380
3761,251,631,15357
3795,242,626,15337
3790,251,629,15330
3795,257,623,15325
3810,226,660,15304
3818,247,636,15299
3847,243,636,15274
3830,254,653,15263
3846,230,675,15249
3843,233,662,15262
3851,233,668,15248
3869,235,660,15236
3841,274,660,15225
3829,285,663,15223
3841,262,689,15208
3796,276,706,15222
3790,266,712,15232
3777,259,695,15269
3773,258,698,15271
3776,264,689,15271
3770,281,665,15284
3777,248,683,15292
3769,257,687,15287
3762,260,679,15299
3776,239,685,15300
3782,227,668,15323
3773,245,675,15307
3777,265,661,15297
3786,258,665,15291
3799,235,678,15288
3826,230,676,15268
3857,228,668,15247
3855,233,674,15238
3868,242,656,15234
3860,243,669,15228
3882,233,676,15209
3885,247,666,15202
3871,236,703,15190
3876,262,674,15188
3871,279,660,15190
3873,288,662,15177
3852,309,675,15164
3864,272,699,15165
3862,263,710,15165
3849,263,708,15180
3850,268,703,15179
3863,259,707,15171
3850,275,707,15168
3859,265,713,15163
3851,263,716,15170
3825,264,723,15188
3810,273,711,15206
3801,275,707,15217
3781,266,719,15234
3765,277,690,15268
3760,270,709,15261
3758,273,695,15274
3767,259,688,15286
3767,264,679,15290
3786,243,703,15268
3775,257,695,15273
3771,272,691,15266
3775,258,715,15252
3763,269,717,15251
3784,239,730,15247
3770,245,719,15266
3754,276,718,15252
3741,274,727,15258
3736,273,714,15277
3727,270,707,15296
3718,280,694,15308
3687,276,695,15342
3693,265,705,15337
3682,271,714,15333
3666,285,707,15342
3664,287,705,15344
3677,283,736,15304
3669,269,748,15314
3668,274,742,15316
3664,279,734,15323
3660,265,723,15352
3651,280,725,15344
3637,283,712,15368
3630,266,740,15364
3646,280,728,15346
3632,279,722,15367
3627,278,717,15378
3648,260,714,15378
3658,269,716,15357
3653,253,712,15382
3643,259,702,15396
3666,250,709,15375
3666,248,708,15378
3643,272,695,15390
3619,272,729,15380
3621,262,701,15416
3635,275,673,15417
3654,259,696,15391
3638,260,703,15399
3624,257,692,15427
3626,234,694,15446
3639,236,691,15434
3666,227,693,15414
3678,236,663,15423
3686,242,668,15404
3679,248,697,15376
3691,251,682,15376
3715,245,671,15369
3722,258,662,15358
3710,273,664,15353
3705,272,655,15368
3698,265,662,15375
3659,275,692,15374
3688,258,685,15369
3701,249,684,15366
3721,228,679,15372
3730,240,670,15360
3741,254,669,15336
3753,245,677,15325
3735,262,665,15338
3732,264,679,15325
3749,235,689,15327
3749,230,711,15310
3744,236,694,15326
3752,254,663,15331
3756,256,662,15326
3777,239,653,15331
3816,217,642,15325
3814,221,650,15315
3797,239,641,15323
3811,232,636,15321
3817,248,601,15334
3813,252,612,15323
3817,242,608,15333
3805,246,619,15330
3821,245,616,15318
3843,230,627,15300
3843,239,638,15280
3815,229,662,15294
3820,238,660,15282
3823,242,645,15290
3816,259,630,15295
3832,242,632,15294
3819,256,631,15294
3821,260,636,15283
3866,251,630,15253
3860,248,638,15254
3865,260,647,15228
3838,256,663,15243
3841,244,665,15250
3851,253,653,15243
3859,244,658,15239
3861,243,669,15227
3890,225,665,15220
3888,227,667,15218
3888,241,655,15216
3862,263,647,15228
3823,273,647,15257
3842,255,644,15259
3848,249,666,15237
3834,263,671,15232
3816,271,684,15229
3819,273,687,15221
3802,270,699,15229
3824,261,693,15222
3805,277,692,15226
3795,269,705,15231
3814,245,724,15217
3800,264,729,15207
3749,295,739,15217
3734,293,727,15246
3727,271,725,15277
3725,255,727,15293
3715,250,715,15320
3718,263,719,15300
3712,270,706,15312
3701,289,696,15314
3703,281,715,15301
3713,267,720,15300
3693,280,715,15312
3726,245,720,15309
3726,235,718,15321
3713,249,704,15334
3680,278,694,15348
3692,262,727,15319
3680,257,727,15336
3654,284,722,15340
3647,269,718,15366
