S,E,I,R
19960,20,18,2
19944,26,24,6
19925,36,26,13
19905,42,38,15
19869,58,53,20
19827,75,70,28
19765,107,91,37
19694,137,112,57
19599,182,144,75
19465,238,204,93
19276,327,267,130
19059,430,350,161
18773,553,457,217
18350,768,596,286
17849,992,782,377
17261,1196,1038,505
16512,1516,1291,681
15590,1868,1645,897
14394,2361,2119,1126
13068,2786,2688,1458
11637,3153,3328,1882
10126,3439,4049,2386
8474,3782,4729,3015
6957,3925,5417,3701
5563,3847,6127,4463
4339,3638,6735,5288
3332,3275,7230,6163
2504,2867,7491,7138
1896,2430,7557,8117
1472,1993,7432,9103
1157,1625,7196,10022
907,1288,6908,10897
742,994,6576,11688
603,811,6117,12469
539,599,5651,13211
481,472,5152,13895
455,360,4696,14489
432,303,4188,15077
431,263,3782,15524
436,196,3446,15922
454,175,3041,16330
466,167,2711,16656
481,143,2429,16947
520,109,2177,17194
524,111,1937,17428
548,110,1720,17622
580,98,1537,17785
619,87,1346,17948
648,88,1178,18086
695,69,1053,18183
736,60,958,18246
782,58,862,18298
826,55,770,18349
882,51,685,18382
938,47,600,18415
991,46,534,18429
1041,40,482,18437
1108,34,411,18447
1167,29,378,18426
1229,25,319,18427
1287,31,255,18427
1342,27,238,18393
1393,28,196,18383
1461,24,176,18339
1514,14,156,18316
1575,12,137,18276
1635,22,118,18225
1699,20,102,18179
1757,11,99,18133
1821,10,88,18081
1876,14,81,18029
1935,16,70,17979
1986,14,66,17934
2031,13,60,17896
2076,14,55,17855
2151,12,52,17785
2210,12,53,17725
2280,10,46,17664
2342,9,43,17606
2400,9,37,17554
2456,7,35,17502
2510,7,33,17450
2562,10,30,17398
2609,12,29,17350
2665,13,27,17295
2720,11,26,17243
2759,8,25,17208
2809,10,23,17158
2852,8,26,17114
2896,10,27,17067
2943,11,28,17018
2994,8,30,16968
3053,8,28,16911
3111,3,27,16859
3168,4,25,16803
3218,5,22,16755
3268,2,21,16709
3326,2,13,16659
3374,1,11,16614
3419,5,9,16567
3465,6,9,16520
3520,5,12,16463
3570,3,13,16414
3620,3,12,16365
3666,5,12,16317
3715,4,14,16267
3761,3,15,16221
3817,2,16,16165
3858,5,12,16125
3908,4,11,16077
3955,8,10,16027
3992,4,13,15991
4032,3,11,15954
4079,5,11,15905
4119,8,9,15864
4166,6,10,15818
4207,4,8,15781
4258,3,10,15729
4294,3,8,15695
4335,5,8,15652
4387,5,9,15599
4423,3,11,15563
4471,3,11,15515
4531,6,9,15454
4584,4,13,15399
4613,8,15,15364
4655,7,17,15321
4699,7,15,15279
4739,6,17,15238
4781,5,18,15196
4827,3,21,15149
4871,3,17,15109
4914,3,13,15070
4965,6,9,15020
5007,5,13,14975
5057,3,13,14927
5091,4,10,14895
5129,3,11,14857
5169,4,10,14817
5215,4,12,14769
5242,7,11,14740
5282,6,11,14701
5327,9,9,14655
5365,9,11,14615
5405,9,15,14571
5444,8,19,14529
5478,7,21,14494
5504,14,22,14460
5538,18,23,14421
5577,22,18,14383
5615,18,23,14344
5648,18,25,14309
5685,25,26,14264
5727,18,36,14219
5769,18,36,14177
5793,28,34,14145
5821,28,39,14112
5838,30,47,14085
5859,34,54,14053
5886,33,66,14015
5912,36,69,13983
5946,40,74,13940
5961,46,78,13915
5994,54,80,13872
6003,56,93,13848
6009,69,100,13822
6028,66,112,13794
6046,58,117,13779
6052,77,127,13744
6067,78,139,13716
6087,82,148,13683
6080,92,160,13668
6082,112,163,13643
6079,105,184,13632
6083,104,197,13616
6071,120,208,13601
6073,113,226,13588
6055,122,240,13583
6044,138,254,13564
6021,154,262,13563
5991,159,288,13562
5965,175,309,13551
5930,176,347,13547
5894,182,345,13579
5853,202,355,13590
5819,206,373,13602
5769,213,403,13615
5708,230,427,13635
5672,227,457,13644
5612,245,486,13657
5553,253,503,13691
5499,254,525,13722
5421,280,558,13741
5338,291,582,13789
5239,308,617,13836
5174,318,641,13867
5097,301,668,13934
5017,306,681,13996
4906,329,710,14055
4824,333,743,14100
4733,337,785,14145
4649,352,793,14206
4540,376,819,14265
4442,370,865,14323
4351,373,869,14407
4246,394,896,14464
4112,387,945,14556
4053,390,908,14649
3964,390,903,14743
3881,357,928,14834
3793,363,933,14911
3727,360,903,15010
3647,352,896,15105
3583,337,920,15160
3504,347,936,15213
3430,355,936,15279
3336,378,930,15356
3276,349,936,15439
3225,319,932,15524
3173,319,930,15578
3131,296,949,15624
