S,E,I,R
6073,29,54,13844
6089,27,61,13823
6114,28,60,13798
6126,45,66,13763
6146,41,76,13737
6158,49,84,13709
6181,54,79,13686
6216,53,90,13641
6225,65,91,13619
6247,55,106,13592
6256,51,113,13580
6263,64,112,13561
6273,65,129,13533
6280,78,135,13507
6287,86,146,13481
6297,81,157,13465
6298,81,162,13459
6310,82,176,13432
6315,80,182,13423
6302,103,193,13402
6285,118,213,13384
6263,140,212,13385
6238,146,236,13380
6205,157,268,13370
6194,168,278,13360
6157,174,301,13368
6128,163,330,13379
6086,190,338,13386
6034,210,358,13398
5971,224,397,13408
5925,236,427,13412
5855,242,467,13436
5811,252,490,13447
5757,259,512,13472
5680,273,534,13513
5615,282,551,13552
5544,261,596,13599
5464,263,628,13645
5378,295,626,13701
5272,321,659,13748
5178,339,678,13805
5102,317,738,13843
5007,346,752,13895
4934,329,779,13958
4815,374,805,14006
4718,363,843,14076
4594,392,840,14174
4512,367,873,14248
4405,386,866,14343
4326,392,877,14405
4225,392,901,14482
4105,402,912,14581
4028,386,939,14647
3945,358,955,14742
3879,349,940,14832
3815,321,938,14926
3750,323,919,15008
3674,331,903,15092
3597,320,917,15166
3535,300,926,15239
3445,313,894,15348
3392,306,870,15432
3358,287,867,15488
3289,287,868,15556
3229,284,869,15618
3210,280,845,15665
3150,278,824,15748
3135,270,819,15776
3125,257,780,15838
3072,262,769,15897
3041,257,763,15939
3011,261,744,15984
2994,249,730,16027
2995,227,731,16047
2990,229,730,16051
2986,221,698,16095
3002,197,700,16101
2993,203,683,16121
2984,196,693,16127
2991,208,656,16145
3010,202,623,16165
2999,216,606,16179
2988,220,594,16198
3027,181,583,16209
3039,175,569,16217
3043,175,548,16234
3077,151,556,16216
3080,165,545,16210
3093,176,535,16196
3118,154,530,16198
3127,179,508,16186
3175,158,496,16171
3199,158,472,16171
3217,149,469,16165
3249,145,451,16155
3273,134,456,16137
3300,136,433,16131
3314,140,431,16115
3342,138,420,16100
3385,129,403,16083
3407,147,392,16054
3441,141,399,16019
3451,133,389,16027
3490,120,380,16010
3519,121,360,16000
3551,127,351,15971
3586,125,341,15948
3605,113,347,15935
3648,114,344,15894
3672,120,349,15859
3685,138,358,15819
3715,134,363,15788
3761,147,345,15747
3790,154,341,15715
3815,144,361,15680
3840,146,353,15661
3852,146,352,15650
3878,134,359,15629
3923,134,353,15590
3952,128,345,15575
3974,135,356,15535
3984,145,360,15511
4003,158,377,15462
4017,149,393,15441
4038,144,401,15417
4070,135,402,15393
4094,149,388,15369
4124,157,381,15338
4141,156,391,15312
4156,170,383,15291
4178,151,397,15274
4205,158,382,15255
4234,163,389,15214
4251,176,392,15181
4275,163,398,15164
4288,158,396,15158
4303,166,397,15134
4306,156,416,15122
4319,164,419,15098
4350,159,415,15076
4365,180,401,15054
4386,186,410,15018
4385,185,430,15000
4399,178,440,14983
4404,191,447,14958
4422,197,463,14918
4406,213,471,14910
4413,199,485,14903
4423,197,496,14884
4415,199,518,14868
4406,198,541,14855
4401,224,514,14861
4390,205,524,14881
4362,233,507,14898
4364,218,520,14898
4367,232,523,14878
4367,248,529,14856
4347,219,565,14869
4332,240,569,14859
4322,247,563,14868
4314,248,569,14869
4295,250,579,14876
4315,235,606,14844
4310,259,590,14841
4299,258,606,14837
4274,252,628,14846
4242,279,644,14835
4224,268,658,14850
4212,262,677,14849
4237,255,669,14839
4199,278,667,14856
4179,278,676,14867
4170,257,696,14877
4111,318,697,14874
4097,292,717,14894
4080,293,729,14898
4043,306,735,14916
4030,294,753,14923
3988,300,757,14955
3967,290,780,14963
3908,307,778,15007
3894,303,780,15023
3879,287,808,15026
3852,300,792,15056
3832,309,756,15103
3788,313,771,15128
3760,296,789,15155
3721,310,788,15181
3681,329,789,15201
3674,318,790,15218
3660,301,804,15235
3644,293,817,15246
3632,283,803,15282
3603,293,779,15325
3613,256,808,15323
3609,250,800,15341
3616,242,797,15345
3595,251,774,15380
3599,236,750,15415
3586,250,740,15424
3579,256,728,15437
3572,249,724,15455
3588,228,726,15458
3589,230,716,15465
3584,231,706,15479
3563,242,691,15504
3555,238,685,15522
3540,262,676,15522
3546,264,672,15518
3543,265,687,15505
3541,242,709,15508
3537,262,689,15512
3552,247,695,15506
3562,232,695,15511
3547,259,691,15503
3564,252,664,15520
3583,231,677,15509
3592,238,668,15502
3602,235,682,15481
3629,229,678,15464
3641,232,661,15466
3663,214,656,15467
3665,230,649,15456
3671,237,634,15458
3675,241,633,15451
3697,220,621,15462
3700,230,605,15465
3705,242,622,15431
3722,233,622,15423
3710,249,611,15430
3711,251,605,15433
3708,247,630,15415
3712,232,640,15416
3705,234,643,15418
3705,239,628,15428
3700,244,631,15425
3713,256,628,15403
3711,251,639,15399
3717,243,655,15385
3708,238,646,15408
3727,242,647,15384
3712,228,654,15406
3730,204,668,15398
3721,220,642,15417
3744,207,645,15404
3741,232,606,15421
3762,238,596,15404
3755,229,615,15401
3775,221,604,15400
3806,220,587,15387
3805,242,585,15368
3784,271,583,15362
3788,261,604,15347
3794,252,617,15337
3807,242,615,15336
3821,224,645,15310
3804,255,656,15285
3808,248,669,15275
3808,250,657,15285
3828,245,658,15269
3804,254,654,15288
3777,258,671,15294
3764,244,682,15310
3750,250,682,15318
3725,265,692,15318
3731,259,681,15329
3744,242,687,15327
3747,235,694,15324
3725,265,690,15320
3704,274,690,15332
3690,251,703,15356
3665,263,708,15364
3657,254,708,15381
3673,241,715,15371
3629,280,682,15409
3652,267,678,15403
3645,271,689,15395
3648,249,701,15402
3651,264,708,15377
3632,264,711,15393
3628,280,695,15397
3626,275,697,15402
3590,289,713,15408
3597,274,721,15408
3606,261,730,15403
3630,244,740,15386
3619,243,728,15410
3632,249,731,15388
3632,253,716,15399
3609,259,703,15429
3602,272,696,15430
3623,256,701,15420
3624,239,718,15419
3615,249,696,15440
3621,257,675,15447
3611,246,678,15465
3601,262,676,15461
3609,242,661,15488
3600,257,642,15501
3590,247,671,15492
3600,226,680,15494
3610,231,665,15494
3575,254,669,15502
3590,225,670,15515
3619,206,649,15526
3628,213,614,15545
3655,213,605,15527
3672,214,606,15508
3662,215,609,15514
3660,207,607,15526
3644,242,568,15546
3683,230,573,15514
3710,228,559,15503
3762,191,562,15485
3779,192,565,15464
3794,208,547,15451
3805,195,568,15432
3822,186,567,15425
3858,192,547,15403
3869,178,525,15428
3869,191,514,15426
3876,184,528,15412
3868,198,534,15400
3886,203,540,15371
3890,192,543,15375
3890,218,542,15350
3890,224,548,15338
3890,217,549,15344
3903,206,555,15336
3903,202,556,15339
3897,206,556,15341
3910,223,540,15327
3927,211,546,15316
3944,213,537,15306
3964,196,557,15283
3971,200,555,15274
3966,219,555,15260
3978,209,585,15228
3993,208,580,15219
3979,237,559,15225
3989,235,573,15203
3990,231,576,15203
3993,238,573,15196
4008,224,595,15173
3996,236,604,15164
4027,221,601,15151
4028,238,603,15131
4012,237,608,15143
3985,243,609,15163
4010,225,611,15154
4031,218,603,15148
4022,217,607,15154
4020,243,586,15151
4018,233,601,15148
4026,231,607,15136
4046,210,606,15138
4054,217,619,15110
4028,233,615,15124
4017,226,625,15132
4014,251,625,15110
4008,251,641,15100
4003,238,660,15099
3992,237,666,15105
3989,239,663,15109
3966,250,658,15126
3939,245,676,15140
3940,237,654,15169
3949,239,660,15152
3937,268,643,15152
3931,257,658,15154
3944,233,672,15151
3950,237,685,15128
3946,247,685,15122
3924,252,679,15145
3912,269,669,15150
3894,275,663,15168
3883,267,670,15180
3867,256,679,15198
3845,254,688,15213
3837,263,669,15231
3812,264,689,15235
3789,276,694,15241
3787,248,707,15258
3778,256,701,15265
3791,232,710,15267
3780,257,694,15269
3749,278,698,15275
3750,274,700,15276
3755,280,685,15280
3761,287,673,15279
3761,284,671,15284
3768,270,685,15277
3765,278,688,15269
3740,280,689,15291
3725,275,700,15300
3707,279,706,15308
3692,278,703,15327
3669,266,731,15334
3658,277,728,15337
3653,284,718,15345
3668,259,720,15353
3668,268,715,15349
3657,254,740,15349
3629,279,729,15363
3598,288,738,15376
3609,268,744,15379
3605,265,750,15380
3602,263,740,15395
3608,264,726,15402
3591,278,719,15412
3572,279,722,15427
3557,269,734,15440
3562,256,733,15449
3557,230,749,15464
3554,241,719,15486
3594,234,706,15466
3608,226,710,15456
3615,229,695,15461
3598,229,700,15473
3610,258,671,15461
3612,258,660,15470
3621,243,672,15464
3600,257,682,15461
3613,264,663,15460
3631,262,669,15438
3663,249,668,15420
3647,254,684,15415
3664,259,659,15418
3667,255,650,15428
3686,229,654,15431
3696,242,652,15410
3721,249,649,15381
3708,244,645,15403
3738,250,636,15376
3739,259,635,15367
3724,280,642,15354
3746,240,675,15339
3740,257,679,15324
3744,256,685,15315
3752,247,681,15320
3763,233,709,15295
3769,239,708,15284
3778,234,697,15291
3776,244,695,15285
3762,241,705,15292
3763,245,673,15319
3754,258,667,15321
3762,255,667,15316
3748,249,661,15342
3771,255,668,15306
3768,261,689,15282
3774,269,698,15259
3740,279,700,15281
3728,253,704,15315
3731,274,679,15316
3733,272,701,15294
3758,238,706,15298
3754,251,674,15321
3758,243,690,15309
3762,247,672,15319
3768,240,685,15307
3744,250,668,15338
3743,267,660,15330
3742,259,670,15329
3754,243,676,15327
3777,233,680,15310
3805,225,666,15304
3801,246,653,15300
3827,238,659,15276
3833,228,648,15291
3864,215,628,15293
3863,232,615,15290
3875,245,618,15262
3878,241,623,15258
3862,232,656,15250
3841,245,652,15262
3855,236,642,15267
3837,257,623,15283
3866,217,649,15268
3865,219,650,15266
3868,244,627,15261
3858,246,624,15272
3834,240,629,15297
3856,211,641,15292
3849,229,643,15279
3849,234,629,15288
3857,244,631,15268
3851,234,649,15266
3884,216,619,15281
3895,202,622,15281
3908,204,627,15261
3936,214,610,15240
3949,219,588,15244
3931,230,590,15249
3946,240,598,15216
3946,228,606,15220
3946,221,629,15204
3961,212,648,15179
3956,243,642,15159
3959,236,654,15151
3968,257,615,15160
3951,264,648,15137
3941,243,662,15154
3923,257,660,15160
3927,263,660,15150
3929,244,675,15152
3915,263,686,15136
3902,266,690,15142
3912,256,671,15161
3902,269,652,15177
3907,250,664,15179
3933,235,663,15169
3912,247,678,15163
3916,248,679,15157
3921,236,666,15177
3935,220,652,15193
3929,243,644,15184
3917,242,645,15196
3935,234,629,15202
3931,252,625,15192
3925,259,630,15186
3911,259,649,15181
3917,248,670,15165
3908,234,679,15179
3908,259,658,15175
3905,252,659,15184
3897,271,649,15183
3910,246,666,15178
3899,263,643,15195
3878,250,639,15233
3909,257,636,15198
3923,245,639,15193
3918,256,651,15175
3895,263,641,15201
3894,258,637,15211
3920,240,623,15217
3910,268,631,15191
3940,267,629,15164
3945,252,652,15151
3928,254,663,15155
3901,258,678,15163
3899,252,707,15142
3886,268,716,15130
3884,266,706,15144
3890,264,718,15128
3868,271,736,15125
3821,280,723,15176
3811,291,700,15198
3799,289,697,15215
3801,279,719,15201
3771,295,720,15214
3771,278,737,15214
3746,272,743,15239
3759,251,740,15250
3740,273,714,15273
3681,311,729,15279
3691,265,743,15301
3678,288,723,15311
3659,277,725,15339
3651,269,730,15350
3648,264,732,15356
