S,E,I,R
19964,16,18,2
19951,26,17,6
19938,27,28,7
19916,37,34,13
19885,52,43,20
19856,64,51,29
19820,81,55,44
19772,103,72,53
19718,120,97,65
19648,147,122,83
19537,200,166,97
19399,267,216,118
19206,364,278,152
18961,463,375,201
18653,611,480,256
18215,833,626,326
17714,1015,832,439
17036,1297,1091,576
16226,1605,1416,753
15265,1941,1836,958
14096,2346,2315,1243
12701,2861,2838,1600
11175,3266,3500,2059
9667,3559,4161,2613
8081,3799,4861,3259
6618,3834,5557,3991
5278,3763,6193,4766
4076,3532,6754,5638
3157,3189,7128,6526
2405,2751,7379,7465
1806,2338,7418,8438
1400,1879,7292,9429
1072,1530,7058,10340
853,1198,6698,11251
687,948,6338,12027
580,770,5849,12801
499,602,5419,13480
452,470,4969,14109
431,327,4526,14716
419,250,4084,15247
416,205,3667,15712
429,166,3237,16168
437,157,2892,16514
461,140,2581,16818
488,138,2313,17061
524,121,2065,17290
541,126,1805,17528
574,109,1626,17691
626,85,1463,17826
648,79,1326,17947
690,71,1180,18059
732,77,1032,18159
763,72,903,18262
814,76,791,18319
859,68,691,18382
902,57,607,18434
938,59,538,18465
983,55,487,18475
1030,54,427,18489
1074,52,377,18497
1137,39,330,18494
1202,27,295,18476
1256,34,256,18454
1312,28,230,18430
1368,24,209,18399
1417,28,190,18365
1484,21,161,18334
1540,17,147,18296
1592,18,129,18261
1660,25,103,18212
1715,29,93,18163
1775,23,90,18112
1828,17,84,18071
1879,16,78,18027
1935,17,69,17979
2001,12,71,17916
2059,16,61,17864
2111,14,58,17817
2165,13,55,17767
2205,11,52,17732
2265,11,43,17681
2322,11,36,17631
2374,8,29,17589
2425,10,30,17535
2480,8,29,17483
2536,7,25,17432
2592,4,24,17380
2641,3,23,17333
2692,2,24,17282
2739,3,17,17241
2789,5,15,17191
2832,6,11,17151
2876,4,12,17108
2913,4,14,17069
2965,3,11,17021
3018,3,12,16967
3066,6,12,16916
3121,3,11,16865
3179,4,10,16807
3225,5,8,16762
3279,3,9,16709
3331,3,8,16658
3374,5,8,16613
3424,2,12,16562
3454,2,13,16531
3502,5,11,16482
3561,5,12,16422
3606,5,12,16377
3650,6,11,16333
3699,3,13,16285
3746,6,11,16237
3794,6,12,16188
3826,6,12,16156
3879,7,11,16103
3923,7,10,16060
3963,6,12,16019
4012,6,13,15969
4051,6,12,15931
4102,7,14,15877
4141,10,15,15834
4181,11,17,15791
4214,11,21,15754
4256,11,21,15712
4288,9,20,15683
4334,5,19,15642
4379,6,20,15595
4411,11,19,15559
4449,10,20,15521
4481,11,17,15491
4526,9,17,15448
4572,9,14,15405
4614,9,15,15362
4656,7,18,15319
4694,7,21,15278
4741,5,22,15232
4782,9,21,15188
4823,10,23,15144
4874,7,26,15093
4919,6,27,15048
4961,7,23,15009
4995,8,24,14973
5028,11,23,14938
5071,17,23,14889
5121,15,26,14838
5167,14,30,14789
5202,12,36,14750
5234,18,34,14714
5271,22,31,14676
5305,19,37,14639
5343,15,39,14603
5378,17,39,14566
5413,12,45,14530
5441,16,39,14504
5476,18,38,14468
5511,21,39,14429
5554,16,38,14392
5588,16,41,14355
5630,18,42,14310
5657,24,37,14282
5696,25,36,14243
5729,21,42,14208
5766,16,44,14174
5803,17,47,14133
5838,22,50,14090
5868,26,54,14052
5891,29,61,14019
5903,36,68,13993
5919,41,80,13960
5928,56,84,13932
5948,52,94,13906
5955,61,95,13889
5977,60,104,13859
5983,62,108,13847
5980,72,114,13834
5989,81,117,13813
6004,80,127,13789
6014,79,146,13761
6023,73,163,13741
6038,69,162,13731
6042,78,162,13718
6042,80,175,13703
6037,85,185,13693
6033,93,193,13681
6018,99,208,13675
6002,106,214,13678
6000,117,233,13650
5982,127,244,13647
5965,135,256,13644
5943,149,278,13630
5928,148,295,13629
5902,169,304,13625
5875,172,331,13622
5841,176,354,13629
5802,184,374,13640
5757,195,386,13662
5723,195,411,13671
5674,218,409,13699
5628,220,434,13718
5614,206,454,13726
5565,219,477,13739
5491,247,506,13756
5422,249,524,13805
5349,259,551,13841
5283,272,543,13902
5212,281,549,13958
5145,285,584,13986
5076,280,611,14033
5011,294,614,14081
4951,285,632,14132
4845,302,659,14194
4805,300,678,14217
4744,321,664,14271
4651,349,694,14306
4573,334,744,14349
4483,355,771,14391
4408,348,788,14456
4341,342,798,14519
4267,336,835,14562
4164,356,864,14616
4098,326,896,14680
4025,326,893,14756
3968,333,899,14800
3902,313,906,14879
3785,336,921,14958
3724,325,928,15023
3642,342,939,15077
3582,341,924,15153
3500,353,927,15220
3459,331,925,15285
3394,315,927,15364
3341,314,903,15442
3287,297,894,15522
3257,283,856,15604
3205,280,873,15642
3191,267,840,15702
3165,249,809,15777
3150,239,799,15812
3098,267,785,15850
3081,258,779,15882
3059,253,756,15932
3057,245,746,15952
3036,255,745,15964
3028,255,724,15993
3010,241,728,16021
3028,201,726,16045
3030,198,704,16068
3036,183,695,16086
3014,212,662,16112
3014,201,648,16137
3046,187,627,16140
3029,189,604,16178
3036,196,597,16171
3036,194,572,16198
3042,180,577,16201
3066,167,566,16201
3100,159,559,16182
3115,157,524,16204
3135,138,527,16200
3152,140,516,16192
3183,149,502,16166
3196,138,506,16160
3238,149,475,16138
3255,151,466,16128
3270,157,448,16125
3303,162,438,16097
3339,158,442,16061
3353,169,425,16053
3390,154,414,16042
3416,159,398,16027
3440,154,406,16000
3477,151,408,15964
3524,153,404,15919
3540,158,416,15886
3563,153,419,15865
3584,139,444,15833
3622,135,434,15809
3646,126,421,15807
3672,130,399,15799
3691,141,399,15769
3728,137,393,15742
3752,145,393,15710
3789,133,390,15688
3817,135,367,15681
3856,130,373,15641
3866,150,362,15622
3907,134,375,15584
3926,154,353,15567
3962,141,378,15519
3998,144,370,15488
