S,E,I,R
5759,16,19,14206
5791,12,22,14175
5828,13,20,14139
5867,10,22,14101
5897,11,25,14067
5931,14,27,14028
5963,20,25,13992
5994,20,30,13956
6023,24,36,13917
6055,26,40,13879
6090,22,45,13843
6111,32,44,13813
6131,23,57,13789
6164,32,54,13750
6213,28,57,13702
6246,31,57,13666
6258,39,66,13637
6273,34,71,13622
6280,39,75,13606
6290,44,77,13589
6309,45,86,13560
6332,48,89,13531
6337,48,100,13515
6357,44,111,13488
6371,60,108,13461
6382,65,110,13443
6393,70,114,13423
6400,74,132,13394
6404,78,135,13383
6395,90,148,13367
6402,77,164,13357
6406,84,169,13341
6396,104,169,13331
6385,110,189,13316
6377,120,207,13296
6361,134,209,13296
6344,141,224,13291
6314,153,235,13298
6302,149,257,13292
6272,151,291,13286
6252,161,310,13277
6208,177,335,13280
6179,187,361,13273
6146,184,384,13286
6077,209,410,13304
6017,226,416,13341
5943,251,438,13368
5881,264,451,13404
5808,287,488,13417
5745,282,530,13443
5680,287,546,13487
5606,297,578,13519
5523,300,623,13554
5414,348,641,13597
5326,340,707,13627
5218,356,741,13685
5099,373,767,13761
5017,387,779,13817
4892,387,806,13915
4771,398,840,13991
4681,378,881,14060
4535,420,888,14157
4414,423,929,14234
4301,458,926,14315
4198,459,941,14402
4110,405,1010,14475
3992,437,1016,14555
3904,426,1033,14637
3799,431,1046,14724
3715,389,1081,14815
3605,409,1054,14932
3542,392,1067,14999
3462,376,1061,15101
3405,359,1053,15183
3338,356,1044,15262
3274,330,1048,15348
3232,311,1015,15442
3172,300,981,15547
3117,301,944,15638
3058,308,913,15721
3024,282,901,15793
2989,278,884,15849
2960,280,864,15896
2937,264,835,15964
2902,264,812,16022
2894,263,795,16048
2869,241,791,16099
2859,227,781,16133
2849,234,776,16141
2876,217,730,16177
2889,199,712,16200
2883,193,688,16236
2880,215,656,16249
2885,183,662,16270
2889,179,638,16294
2925,191,584,16300
2922,182,570,16326
2942,169,552,16337
2962,164,524,16350
3015,156,509,16320
3041,160,489,16310
3061,160,466,16313
3098,149,452,16301
3142,139,441,16278
3158,141,453,16248
3176,158,439,16227
3213,147,428,16212
3260,139,413,16188
3296,134,397,16173
3337,144,388,16131
3343,161,372,16124
3366,145,378,16111
3396,153,371,16080
3416,148,363,16073
3465,149,351,16035
3489,128,367,16016
3520,130,367,15983
3560,120,353,15967
3593,118,347,15942
3635,125,336,15904
3651,119,346,15884
3688,111,347,15854
3728,116,328,15828
3764,116,330,15790
3802,100,347,15751
3849,117,342,15692
3865,125,356,15654
3880,144,350,15626
3921,140,348,15591
3941,141,370,15548
3951,150,377,15522
3978,146,390,15486
4026,132,396,15446
4047,130,392,15431
4068,149,388,15395
4074,156,389,15381
4093,157,377,15373
4113,153,374,15360
4139,155,379,15327
4146,167,374,15313
4161,152,391,15296
4178,149,403,15270
4218,151,395,15236
4239,169,376,15216
4252,156,374,15218
4282,152,373,15193
4318,139,388,15155
4338,156,380,15126
4361,153,384,15102
4390,128,391,15091
4425,135,379,15061
4466,149,382,15003
4486,157,391,14966
4522,147,387,14944
4530,151,392,14927
4544,168,390,14898
4550,169,400,14881
4565,173,421,14841
4559,190,438,14813
4562,187,430,14821
4578,199,430,14793
4592,203,420,14785
4603,203,439,14755
4610,201,444,14745
4617,213,453,14717
4612,217,478,14693
4605,225,495,14675
4607,233,486,14674
4592,240,498,14670
4579,240,521,14660
4590,241,515,14654
4580,237,527,14656
4540,247,544,14669
4548,231,572,14649
4535,243,575,14647
4501,267,573,14659
4476,271,605,14648
4466,270,610,14654
4455,252,643,14650
4416,273,641,14670
4392,287,652,14669
4386,279,670,14665
4354,294,686,14666
4328,295,701,14676
4261,336,693,14710
4201,341,725,14733
4163,330,754,14753
4127,317,786,14770
4113,318,784,14785
4080,318,787,14815
4052,325,786,14837
4014,330,800,14856
3965,335,813,14887
3939,335,795,14931
3912,329,809,14950
3891,316,841,14952
3865,298,850,14987
3847,302,844,15007
3827,290,862,15021
3822,277,826,15075
3801,296,808,15095
3757,305,809,15129
3745,292,824,15139
3709,309,809,15173
3681,293,806,15220
3684,284,822,15210
3626,311,807,15256
3618,301,789,15292
3610,310,786,15294
3604,283,809,15304
3590,305,802,15303
3554,311,805,15330
3540,301,798,15361
3502,314,789,15395
3518,298,778,15406
3506,293,786,15415
3508,294,774,15424
3495,306,753,15446
3501,296,753,15450
3477,282,760,15481
3485,257,762,15496
3491,251,753,15505
3482,257,753,15508
3473,268,728,15531
3468,263,735,15534
3452,261,719,15568
3472,267,698,15563
3471,271,704,15554
3466,244,710,15580
3481,235,703,15581
3487,248,689,15576
3499,242,672,15587
3491,241,670,15598
3503,242,650,15605
3495,259,649,15597
3502,271,649,15578
3522,258,652,15568
3542,242,671,15545
3560,232,656,15552
3555,241,624,15580
3580,236,627,15557
3582,249,615,15554
3621,224,633,15522
3625,237,653,15485
3636,224,676,15464
3647,216,652,15485
3642,234,637,15487
3660,223,633,15484
3666,240,611,15483
3656,254,597,15493
3677,234,610,15479
3694,217,626,15463
3689,227,612,15472
3715,214,599,15472
3739,212,580,15469
3754,187,601,15458
3750,210,576,15464
3774,214,566,15446
3788,218,565,15429
3815,201,559,15425
3826,207,570,15397
3830,210,560,15400
3855,210,554,15381
3888,193,537,15382
3884,201,543,15372
3897,201,532,15370
3923,191,522,15364
3937,196,511,15356
3960,203,493,15344
3980,199,504,15317
3999,206,500,15295
4012,213,516,15259
4019,220,508,15253
4022,219,534,15225
4007,233,549,15211
4006,235,562,15197
4015,227,560,15198
4030,226,567,15177
4043,217,569,15171
4052,231,565,15152
4068,202,567,15163
4070,212,551,15167
4066,224,555,15155
4056,234,568,15142
4066,237,569,15128
4073,238,569,15120
4095,233,579,15093
4096,238,585,15081
4087,240,586,15087
4099,228,592,15081
4096,230,598,15076
4087,233,596,15084
4090,233,591,15086
4086,239,588,15087
4088,230,588,15094
4080,211,608,15101
4061,222,622,15095
4032,237,627,15104
4022,247,622,15109
4044,239,632,15085
4019,263,641,15077
4003,254,645,15098
3987,261,645,15107
3983,252,639,15126
3972,253,655,15120
3979,255,637,15129
3971,255,645,15129
3970,259,651,15120
3948,269,652,15131
3920,263,676,15141
3926,253,662,15159
3918,268,654,15160
3907,267,683,15143
3889,286,674,15151
3858,286,689,15167
3856,280,680,15184
3834,295,685,15186
3819,278,707,15196
3815,258,698,15229
3828,251,723,15198
3788,280,728,15204
3746,282,731,15241
3726,278,744,15252
3720,297,723,15260
3703,284,733,15280
3689,277,735,15299
3684,271,731,15314
3626,293,747,15334
3641,272,757,15330
3637,281,755,15327
3596,288,761,15355
3576,273,747,15404
3590,266,747,15397
3590,250,745,15415
3580,252,748,15420
3555,273,750,15422
3544,258,775,15423
3519,253,762,15466
3518,256,737,15489
3519,245,708,15528
3503,273,676,15548
3507,258,688,15547
3527,249,685,15539
3536,246,676,15542
3547,236,663,15554
3550,240,639,15571
3566,250,642,15542
3564,244,647,15545
3550,240,668,15542
3555,245,651,15549
3556,242,649,15553
3562,243,638,15557
3546,254,628,15572
3556,246,625,15573
3550,256,635,15559
3564,235,642,15559
3578,234,615,15573
3574,235,634,15557
3586,211,640,15563
3603,209,626,15562
3611,215,610,15564
3655,204,592,15549
3670,228,558,15544
3687,221,560,15532
3696,219,569,15516
3711,212,566,15511
3726,205,552,15517
3743,202,558,15497
3753,204,560,15483
3773,206,557,15464
3772,218,546,15464
3822,201,542,15435
3844,179,540,15437
3854,199,542,15405
3854,195,560,15391
3889,187,545,15379
3859,204,542,15395
3862,203,551,15384
3850,228,525,15397
3877,216,532,15375
3899,198,533,15370
3900,213,507,15380
3903,213,502,15382
3925,217,495,15363
3944,221,498,15337
3956,206,538,15300
3970,205,546,15279
3970,215,540,15275
3981,203,543,15273
4010,201,533,15256
4013,212,554,15221
4012,232,539,15217
4017,230,535,15218
4035,230,555,15180
4045,237,574,15144
4065,236,573,15126
4051,251,581,15117
4059,257,585,15099
4062,268,590,15080
4088,253,603,15056
4069,247,633,15051
4098,236,634,15032
4112,252,604,15032
4105,260,615,15020
4095,253,625,15027
4076,256,618,15050
4059,264,645,15032
4063,256,641,15040
4045,246,652,15057
4061,262,643,15034
4045,266,648,15041
4035,261,647,15057
4019,284,644,15053
4022,278,648,15052
3995,279,670,15056
3977,270,679,15074
3998,250,684,15068
4016,244,696,15044
4010,246,702,15042
4008,247,720,15025
4013,247,712,15028
3991,251,716,15042
3993,246,708,15053
3956,270,700,15074
3961,257,709,15073
3939,274,718,15069
3918,282,739,15061
3915,291,724,15070
3908,290,735,15067
3879,286,754,15081
3859,282,745,15114
3865,286,720,15129
3853,288,728,15131
3834,292,717,15157
3803,303,727,15167
3780,288,744,15188
3797,256,759,15188
3788,255,753,15204
3781,254,743,15222
3766,256,740,15238
3745,271,729,15255
3769,246,746,15239
3773,252,737,15238
3742,283,720,15255
3735,276,732,15257
3735,273,725,15267
3739,292,699,15270
3731,277,720,15272
3731,268,712,15289
3741,256,711,15292
3755,244,710,15291
3742,258,681,15319
3726,261,690,15323
3730,259,699,15312
3722,272,679,15327
3731,278,695,15296
3731,260,706,15303
3727,250,715,15308
3709,256,722,15313
3690,258,712,15340
3688,258,718,15336
3713,250,717,15320
3722,248,706,15324
3726,249,682,15343
3724,252,693,15331
3718,251,697,15334
3713,278,680,15329
3683,308,664,15345
3681,287,692,15340
3676,279,702,15343
3677,276,715,15332
3663,268,718,15351
3652,269,731,15348
3650,263,727,15360
3651,272,717,15360
3639,286,723,15352
3624,293,721,15362
3614,287,736,15363
3607,264,751,15378
3625,271,735,15369
3613,289,716,15382
3623,268,723,15386
3607,256,720,15417
3594,262,708,15436
3595,243,711,15451
3570,257,707,15466
3571,260,700,15469
3609,263,684,15444
3609,257,693,15441
3626,252,679,15443
3660,227,680,15433
3683,226,677,15414
3696,233,660,15411
3708,218,666,15408
3715,213,659,15413
3748,217,640,15395
3779,213,608,15400
3795,222,591,15392
3812,227,583,15378
3841,218,584,15357
3861,222,596,15321
3876,227,591,15306
3899,230,588,15283
3919,218,599,15264
3921,225,605,15249
3918,256,605,15221
3924,247,612,15217
3924,261,602,15213
3910,266,624,15200
3918,272,631,15179
3918,256,657,15169
3935,243,664,15158
3953,253,641,15153
3942,261,632,15165
3939,274,619,15168
3946,255,628,15171
3962,246,629,15163
3962,244,640,15154
3969,262,630,15139
3986,229,658,15127
3985,246,651,15118
3980,272,644,15104
3974,281,650,15095
3985,245,660,15110
3971,276,644,15109
3956,292,665,15087
3946,288,676,15090
3929,292,677,15102
3927,264,684,15125
3899,279,691,15131
3896,269,706,15129
3889,266,730,15115
3875,277,735,15113
3860,280,719,15141
3826,291,726,15157
3826,287,742,15145
3822,285,754,15139
3832,280,753,15135
3826,283,738,15153
3802,284,731,15183
3799,268,753,15180
3811,262,742,15185
3786,281,741,15192
3796,263,750,15191
3800,261,762,15177
3774,297,742,15187
3760,281,752,15207
3745,282,751,15222
3753,276,739,15232
3720,284,724,15272
3711,281,708,15300
3692,285,700,15323
3694,278,697,15331
3676,267,721,15336
3672,271,731,15326
3671,261,760,15308
3652,281,735,15332
3671,274,727,15328
3653,273,742,15332
3651,296,709,15344
3641,286,729,15344
3634,290,713,15363
3629,271,700,15400
3621,269,706,15404
3608,272,714,15406
3610,261,729,15400
3622,256,737,15385
3616,250,736,15398
3629,249,722,15400
3623,252,719,15406
3625,254,725,15396
3621,246,722,15411
3620,243,699,15438
