S,E,I,R
19970,10,19,1
19949,27,22,2
19930,37,28,5
19894,61,35,10
19859,67,57,17
19811,87,73,29
19739,132,89,40
19672,157,116,55
19582,183,166,69
19437,259,215,89
19249,356,270,125
19029,422,386,163
18716,575,471,238
18314,767,602,317
17810,988,774,428
17195,1222,1027,556
16414,1527,1361,698
15433,1928,1720,919
14314,2279,2216,1191
13003,2721,2702,1574
11547,3113,3343,1997
10022,3453,4028,2497
8400,3790,4725,3085
6868,3878,5493,3761
5500,3797,6132,4571
4265,3567,6718,5450
3273,3258,7090,6379
2490,2863,7286,7361
1882,2422,7398,8298
1444,1951,7356,9249
1114,1538,7186,10162
875,1235,6847,11043
700,944,6447,11909
597,729,6013,12661
523,588,5506,13383
461,434,5006,14099
455,349,4538,14658
444,282,4109,15165
424,235,3717,15624
438,193,3373,15996
428,168,3030,16374
434,150,2706,16710
437,134,2378,17051
461,119,2124,17296
478,114,1875,17533
526,87,1654,17733
559,73,1486,17882
589,72,1314,18025
630,64,1167,18139
673,59,1035,18233
712,57,909,18322
752,54,787,18407
807,50,698,18445
869,50,615,18466
918,45,556,18481
971,46,486,18497
1034,45,433,18488
1074,47,378,18501
1127,45,344,18484
1188,41,309,18462
1248,38,279,18435
1326,24,251,18399
1377,23,236,18364
1432,25,208,18335
1491,24,163,18322
1534,22,148,18296
1587,20,125,18268
1649,19,115,18217
1700,21,106,18173
1748,16,96,18140
1795,15,83,18107
1845,15,72,18068
1903,12,68,18017
1951,10,64,17975
2006,9,60,17925
2048,13,53,17886
2099,14,49,17838
2155,7,50,17788
2194,11,49,17746
2255,13,48,17684
2298,16,44,17642
2350,10,43,17597
2405,11,36,17548
2472,9,34,17485
2519,8,32,17441
2557,8,34,17401
2599,10,35,17356
2655,11,35,17299
2708,10,33,17249
2762,9,33,17196
2816,7,30,17147
2878,5,31,17086
2927,9,26,17038
2965,8,29,16998
3005,11,24,16960
3048,14,23,16915
3107,11,22,16860
3160,7,26,16807
3206,9,26,16759
3268,4,26,16702
3316,7,24,16653
3361,7,26,16606
3397,9,29,16565
3460,7,29,16504
3502,10,15,16473
3539,10,16,16435
3581,13,17,16389
3633,11,21,16335
3678,10,24,16288
3720,5,28,16247
3770,6,21,16203
3809,3,20,16168
3849,4,18,16129
3897,7,15,16081
3938,8,15,16039
3987,9,16,15988
4031,8,17,15944
4078,8,17,15897
4115,6,18,15861
4158,6,16,15820
4209,5,17,15769
4247,10,15,15728
4293,7,20,15680
4336,9,17,15638
4379,6,18,15597
4422,5,16,15557
4462,4,17,15517
4503,5,15,15477
4541,5,17,15437
4584,7,16,15393
4615,5,16,15364
4651,5,17,15327
4695,7,17,15281
4735,9,15,15241
4777,8,17,15198
4821,10,18,15151
4864,11,18,15107
4917,8,21,15054
4956,6,27,15011
4989,12,22,14977
5028,14,21,14937
5057,13,23,14907
5102,15,25,14858
5131,18,29,14822
5160,21,32,14787
5186,22,38,14754
5215,19,46,14720
5243,26,45,14686
5267,26,55,14652
5291,30,51,14628
5313,33,56,14598
5355,23,62,14560
5386,27,60,14527
5417,35,59,14489
5443,32,69,14456
5473,32,75,14420
5509,32,76,14383
5543,31,84,14342
5554,48,81,14317
5578,46,96,14280
5599,47,97,14257
5615,46,108,14231
5636,49,110,14205
5654,54,108,14184
5685,54,112,14149
5711,59,98,14132
5728,67,107,14098
5743,72,117,14068
5743,73,127,14057
5750,67,137,14046
5782,57,141,14020
5799,51,149,14001
5806,58,140,13996
5803,71,141,13985
5799,84,146,13971
5817,81,151,13951
5845,75,158,13922
5855,88,168,13889
5852,91,182,13875
5842,115,196,13847
5842,119,209,13830
5835,121,213,13831
5820,133,232,13815
5830,126,256,13788
5807,138,278,13777
5790,149,292,13769
5773,162,302,13763
5740,175,311,13774
5725,168,332,13775
5711,149,356,13784
5689,175,354,13782
5655,192,359,13794
5627,206,359,13808
5572,222,390,13816
5527,221,413,13839
5469,222,434,13875
5416,221,462,13901
5365,231,479,13925
5309,240,504,13947
5251,252,525,13972
5197,241,569,13993
5121,269,589,14021
5041,289,619,14051
5001,274,627,14098
4920,301,646,14133
4825,323,665,14187
4724,330,710,14236
4661,333,713,14293
4585,339,726,14350
4496,319,794,14391
4443,311,798,14448
4340,342,798,14520
4241,352,810,14597
4154,371,832,14643
4067,370,846,14717
3973,375,835,14817
3895,378,867,14860
3808,361,889,14942
3759,328,925,14988
3696,341,930,15033
3614,356,949,15081
3565,336,937,15162
3502,346,908,15244
3452,328,905,15315
3407,295,918,15380
3341,314,902,15443
3294,305,887,15514
3237,306,880,15577
3191,287,879,15643
3147,299,861,15693
3094,284,873,15749
3041,280,843,15836
3017,288,828,15867
2990,297,797,15916
2965,267,788,15980
2961,242,783,16014
2924,237,792,16047
2915,232,779,16074
2923,231,743,16103
2904,224,716,16156
2897,226,713,16164
2891,228,682,16199
2885,209,680,16226
2886,192,667,16255
2906,182,639,16273
2918,184,619,16279
2952,161,589,16298
2959,176,571,16294
2977,182,560,16281
2980,175,555,16290
2983,181,528,16308
2992,179,507,16322
3002,165,506,16327
3037,162,488,16313
3072,153,477,16298
3108,149,456,16287
3157,130,438,16275
3186,127,416,16271
3217,115,422,16246
3241,120,408,16231
3274,109,394,16223
3321,107,376,16196
3339,121,365,16175
3389,118,344,16149
3445,107,345,16103
3491,97,341,16071
3524,111,322,16043
3568,110,332,15990
3598,114,321,15967
3643,117,307,15933
3672,120,302,15906
3713,114,306,15867
3764,120,306,15810
3825,108,320,15747
3855,124,318,15703
3888,127,325,15660
3921,138,326,15615
3972,132,316,15580
3990,142,300,15568
4051,128,302,15519
4084,115,317,15484
4125,116,322,15437
4158,134,306,15402
4205,124,315,15356
4229,123,323,15325
4247,126,338,15289
4253,130,342,15275
4267,138,351,15244
4301,123,353,15223
4326,141,337,15196
4346,142,340,15172
4368,151,334,15147
4398,142,357,15103
4439,147,349,15065
4464,152,350,15034
4470,153,371,15006
4467,171,357,15005
4480,162,369,14989
4486,174,367,14973
4505,171,381,14943
4531,165,387,14917
4545,164,411,14880
4540,189,420,14851
4532,203,438,14827
4548,209,436,14807
4559,204,456,14781
4560,204,476,14760
4558,205,493,14744
4561,212,483,14744
4590,195,506,14709
4593,219,487,14701
4598,216,508,14678
4580,225,519,14676
4579,221,536,14664
4578,227,536,14659
4556,239,541,14664
4545,238,547,14670
4553,223,564,14660
4548,225,547,14680
4503,241,559,14697
4482,255,566,14697
4459,250,591,14700
4468,252,598,14682
4443,281,627,14649
4432,276,649,14643
4413,281,645,14661
4382,295,650,14673
4357,285,655,14703
4331,292,674,14703
4286,304,708,14702
4255,308,736,14701
4223,300,750,14727
4177,331,754,14738
4125,318,783,14774
4067,329,787,14817
4018,315,785,14882
4000,292,795,14913
3974,291,810,14925
3958,293,804,14945
3917,297,807,14979
3872,304,813,15011
3840,317,788,15055
3807,324,787,15082
3777,321,783,15119
3746,310,785,15159
3713,317,801,15169
3712,299,830,15159
3673,312,838,15177
3632,315,836,15217
3637,289,850,15224
3590,303,850,15257
3570,297,841,15292
3527,313,827,15333
3517,295,811,15377
