S,E,I,R
6117,161,246,13476
6111,150,274,13465
6093,154,284,13469
6074,159,300,13467
6028,190,311,13471
5996,187,342,13475
5958,189,376,13477
5911,217,376,13496
5884,224,395,13497
5836,228,422,13514
5768,237,466,13529
5709,252,482,13557
5650,265,499,13586
5582,276,536,13606
5526,289,568,13617
5443,313,592,13652
5377,323,593,13707
5313,307,634,13746
5225,318,681,13776
5128,324,714,13834
5020,359,728,13893
4918,372,774,13936
4827,391,782,14000
4747,365,831,14057
4635,382,858,14125
4512,383,893,14212
4382,392,937,14289
4279,400,954,14367
4181,393,962,14464
4080,423,966,14531
4006,409,1003,14582
3925,421,1004,14650
3802,440,1030,14728
3693,426,1054,14827
3603,406,1066,14925
3520,397,1077,15006
3425,413,1072,15090
3354,398,1082,15166
3282,390,1080,15248
3215,366,1076,15343
3142,374,1063,15421
3087,369,1064,15480
3044,341,1058,15557
2991,326,1055,15628
2925,325,1033,15717
2896,301,1015,15788
2851,292,983,15874
2824,274,958,15944
2808,256,921,16015
2771,251,892,16086
2756,231,864,16149
2734,249,814,16203
2712,222,803,16263
2692,231,765,16312
2707,208,759,16326
2708,224,710,16358
2718,214,689,16379
2730,203,669,16398
2732,210,641,16417
2744,185,638,16433
2773,173,611,16443
2791,157,593,16459
2808,159,570,16463
2825,164,530,16481
2859,168,520,16453
2891,154,497,16458
2924,141,491,16444
2948,139,471,16442
2979,139,463,16419
3018,141,440,16401
3072,134,425,16369
3087,146,410,16357
3124,136,409,16331
3167,124,425,16284
3177,150,421,16252
3213,138,417,16232
3241,134,398,16227
3278,126,389,16207
3321,126,380,16173
3361,126,369,16144
3388,128,367,16117
3407,135,351,16107
3453,119,353,16075
3475,141,352,16032
3531,124,353,15992
3569,128,350,15953
3602,126,333,15939
3643,109,345,15903
3676,117,342,15865
3721,102,337,15840
3765,95,327,15813
3798,103,325,15774
3849,108,319,15724
3889,109,313,15689
3937,111,311,15641
3969,134,289,15608
3998,136,297,15569
4042,125,299,15534
4084,123,317,15476
4123,121,325,15431
4157,126,314,15403
4198,124,308,15370
4231,123,311,15335
4245,139,296,15320
4279,137,307,15277
4317,127,329,15227
4349,135,331,15185
4378,148,333,15141
4420,136,356,15088
4440,137,359,15064
4466,130,377,15027
4480,157,370,14993
4488,187,350,14975
4517,183,356,14944
4541,166,377,14916
4564,165,386,14885
4578,175,378,14869
4596,179,389,14836
4622,185,404,14789
4638,179,423,14760
4648,191,431,14730
4648,191,461,14700
4641,200,460,14699
4630,183,485,14702
4637,215,487,14661
4619,230,510,14641
4620,223,525,14632
4635,220,530,14615
4628,231,557,14584
4611,248,556,14585
4597,256,560,14587
4572,256,600,14572
4538,263,617,14582
4519,273,604,14604
4517,254,607,14622
4491,263,618,14628
4470,266,636,14628
4476,255,637,14632
4413,303,637,14647
4380,294,684,14642
4358,304,692,14646
4348,303,718,14631
4318,315,728,14639
4267,332,738,14663
4210,340,763,14687
4171,315,806,14708
4126,321,810,14743
4098,309,825,14768
4038,333,832,14797
3975,367,854,14804
3948,361,892,14799
3891,373,877,14859
3813,375,887,14925
3773,348,913,14966
3717,372,904,15007
3678,370,940,15012
3643,352,947,15058
3601,363,935,15101
3571,349,941,15139
3529,346,942,15183
3497,336,934,15233
3435,347,923,15295
3409,338,911,15342
3372,324,907,15397
3345,326,907,15422
3330,331,860,15479
3332,310,847,15511
3301,315,812,15572
3294,294,819,15593
3292,300,809,15599
3291,278,836,15595
3307,269,838,15586
3292,287,809,15612
3294,300,790,15616
3291,273,788,15648
3290,275,784,15651
3277,291,779,15653
3295,281,746,15678
3288,288,725,15699
3280,274,730,15716
3295,244,724,15737
3310,227,734,15729
3319,236,702,15743
3332,230,704,15734
3349,239,709,15703
3371,209,707,15713
3408,204,683,15705
3435,220,674,15671
3428,227,662,15683
3456,239,638,15667
3484,215,645,15656
3486,238,622,15654
3498,234,601,15667
3505,231,622,15642
3541,232,618,15609
3565,230,597,15608
3582,218,601,15599
3606,212,603,15579
3624,200,611,15565
3633,207,604,15556
3650,223,585,15542
3672,227,588,15513
3700,218,579,15503
3710,220,583,15487
3717,209,587,15487
3728,210,586,15476
3761,218,569,15452
3776,217,572,15435
3797,220,565,15418
3810,222,558,15410
3802,221,566,15411
3818,226,593,15363
3822,225,592,15361
3845,207,599,15349
3867,219,584,15330
3871,207,593,15329
3871,221,580,15328
3893,219,583,15305
3902,203,604,15291
3924,208,600,15268
3919,228,586,15267
3919,226,600,15255
3914,265,588,15233
3896,261,602,15241
3914,272,595,15219
3942,243,627,15188
3971,224,645,15160
3965,241,650,15144
3988,226,620,15166
4000,245,604,15151
4023,230,618,15129
4002,266,621,15111
3989,261,646,15104
4004,252,629,15115
4005,258,634,15103
4003,247,651,15099
4003,253,648,15096
3992,261,669,15078
3998,267,666,15069
3971,258,674,15097
3986,262,672,15080
3945,290,652,15113
3917,293,665,15125
3907,289,678,15126
3894,291,689,15126
3883,279,710,15128
3860,278,695,15167
3851,268,698,15183
3848,269,717,15166
3828,276,713,15183
3847,260,716,15177
3831,258,734,15177
3809,259,723,15209
3808,268,721,15203
3810,265,702,15223
3787,281,693,15239
3782,268,696,15254
3775,271,705,15249
3770,253,724,15253
3785,244,705,15266
3757,244,708,15291
3750,251,704,15295
3732,244,711,15313
3710,256,701,15333
3695,255,714,15336
3682,269,714,15335
3669,279,703,15349
3662,271,699,15368
3688,263,703,15346
3688,248,699,15365
3658,259,689,15394
3658,250,706,15386
3664,251,698,15387
3649,267,674,15410
3640,266,676,15418
3654,250,689,15407
3684,234,698,15384
3652,261,680,15407
3661,242,696,15401
3645,269,659,15427
3638,274,672,15416
3624,262,688,15426
3638,257,698,15407
3625,248,715,15412
3633,254,708,15405
3644,236,714,15406
3638,244,709,15409
3645,237,708,15410
3659,244,690,15407
3661,245,692,15402
3671,239,661,15429
3673,229,670,15428
3672,236,685,15407
3669,264,653,15414
3660,279,650,15411
3627,270,668,15435
3629,244,684,15443
3625,246,686,15443
3631,231,688,15450
3634,248,668,15450
3608,283,643,15466
3591,271,653,15485
3568,278,666,15488
3565,268,683,15484
3563,259,673,15505
3568,263,659,15510
3573,248,673,15506
3576,244,673,15507
3560,249,685,15506
3580,243,693,15484
3586,246,690,15478
3585,254,683,15478
3579,250,675,15496
3578,253,668,15501
3586,248,674,15492
3562,259,663,15516
3558,251,676,15515
3560,243,670,15527
3538,239,672,15551
3528,259,677,15536
3529,250,673,15548
3551,234,676,15539
3553,229,677,15541
3545,232,672,15551
3561,246,644,15549
3552,253,619,15576
3563,243,637,15557
3559,233,651,15557
3582,230,647,15541
3589,227,640,15544
3600,232,622,15546
3612,247,611,15530
3614,246,627,15513
3611,246,607,15536
3628,224,614,15534
3636,237,609,15518
3637,247,613,15503
3649,232,610,15509
3648,235,619,15498
3658,230,618,15494
3674,223,606,15497
3672,226,611,15491
3675,237,609,15479
3696,209,617,15478
3672,235,596,15497
3685,225,598,15492
3713,208,596,15483
3728,215,585,15472
3739,217,576,15468
3741,219,583,15457
3779,189,585,15447
3837,170,590,15403
3843,205,567,15385
3844,210,574,15372
3830,231,566,15373
3828,244,563,15365
3807,260,568,15365
3803,256,587,15354
3790,237,605,15368
3779,231,606,15384
3773,239,603,15385
3792,230,609,15369
3809,221,603,15367
3813,231,612,15344
3827,224,614,15335
3856,222,605,15317
3904,215,580,15301
3921,220,589,15270
3919,215,608,15258
3913,237,622,15228
3922,215,650,15213
3912,231,644,15213
3928,232,620,15220
3913,233,607,15247
3926,226,618,15230
3940,235,623,15202
3950,238,601,15211
3966,239,593,15202
4008,198,623,15171
4023,204,614,15159
4011,239,599,15151
4016,243,603,15138
3990,257,615,15138
3986,259,640,15115
3979,256,639,15126
3984,257,668,15091
3959,268,682,15091
3942,263,680,15115
3937,278,668,15117
3932,277,688,15103
3925,282,697,15096
3918,297,690,15095
3921,277,702,15100
3899,259,744,15098
3889,263,743,15105
3873,283,738,15106
3896,268,736,15100
3897,267,746,15090
3867,293,740,15100
3855,304,718,15123
3832,307,725,15136
3839,294,746,15121
3814,293,760,15133
3822,296,755,15127
3796,313,753,15138
3795,306,741,15158
3766,307,744,15183
3765,300,763,15172
3757,308,753,15182
3726,301,767,15206
3733,272,780,15215
3730,284,775,15211
3720,286,764,15230
3732,266,767,15235
3747,259,752,15242
3725,283,742,15250
3708,305,750,15237
3725,287,777,15211
3726,286,780,15208
3735,280,782,15203
3748,260,771,15221
3741,274,758,15227
3755,270,768,15207
3751,290,754,15205
3759,286,751,15204
3779,272,752,15197
3781,279,753,15187
3803,268,748,15181
3804,288,719,15189
3785,285,745,15185
3786,287,739,15188
3772,297,737,15194
3762,294,741,15203
3745,310,733,15212
3713,322,747,15218
3716,298,765,15221
3714,307,775,15204
3706,297,783,15214
3688,306,791,15215
3660,300,818,15222
3655,294,827,15224
3630,291,833,15246
3612,277,835,15276
3594,283,819,15304
3562,305,793,15340
3571,290,803,15336
3561,308,786,15345
3556,295,782,15367
3577,280,776,15367
3579,280,781,15360
3562,287,765,15386
3555,294,767,15384
3554,278,775,15393
3551,282,766,15401
3565,278,764,15393
3555,293,754,15398
3540,294,747,15419
3527,296,743,15434
3529,284,739,15448
3524,276,748,15452
3526,254,766,15454
3531,258,747,15464
3531,265,735,15469
3515,270,720,15495
3538,263,709,15490
3554,252,707,15487
3541,290,686,15483
3554,249,695,15502
3555,257,713,15475
3572,260,716,15452
3550,277,694,15479
3561,253,717,15469
3559,267,701,15473
3567,261,715,15457
3555,263,712,15470
3559,260,701,15480
3575,247,695,15483
3546,262,694,15498
3574,228,689,15509
3572,242,661,15525
3577,245,662,15516
3579,224,682,15515
3585,241,664,15510
3585,254,662,15499
3592,245,668,15495
3624,235,682,15459
3657,234,658,15451
3637,253,646,15464
3656,235,656,15453
3658,227,649,15466
3656,245,635,15464
3687,237,627,15449
3688,238,643,15431
3674,242,647,15437
3685,250,646,15419
3679,250,652,15419
3688,235,670,15407
3669,243,677,15411
3661,249,672,15418
3676,258,671,15395
3678,252,675,15395
3691,235,677,15397
3697,258,677,15368
3703,260,678,15359
3694,263,659,15384
3694,264,657,15385
3712,242,655,15391
3708,247,670,15375
3713,237,687,15363
3682,257,682,15379
3690,234,687,15389
3691,246,681,15382
3700,253,653,15394
3725,229,663,15383
3725,235,658,15382
3726,230,651,15393
3716,238,656,15390
3727,242,657,15374
3735,229,653,15383
3763,218,672,15347
3758,231,644,15367
3758,244,641,15357
3757,247,645,15351
3751,249,642,15358
3758,236,666,15340
3766,228,679,15327
3747,267,646,15340
3751,262,651,15336
3760,261,643,15336
3786,259,638,15317
3782,232,655,15331
3781,248,641,15330
3759,239,672,15330
3746,260,651,15343
3756,247,655,15342
3750,265,649,15336
3738,260,636,15366
3738,257,647,15358
3736,273,653,15338
3751,238,659,15352
3749,240,666,15345
