S,E,I,R
19962,18,19,1
19946,28,23,3
19929,33,32,6
19903,43,42,12
19864,63,57,16
19823,77,77,23
19758,115,89,38
19669,160,124,47
19552,202,173,73
19415,276,201,108
19242,338,281,139
18985,475,353,187
18700,589,474,237
18318,768,597,317
17827,978,787,408
17200,1251,1017,532
16437,1571,1299,693
15534,1865,1692,909
14362,2349,2117,1172
13109,2761,2642,1488
11716,3104,3292,1888
10153,3473,3987,2387
8567,3745,4719,2969
7034,3840,5464,3662
5629,3779,6080,4512
4335,3609,6676,5380
3303,3289,7131,6277
2489,2860,7400,7251
1857,2399,7550,8194
1409,2007,7391,9193
1085,1595,7144,10176
859,1249,6811,11081
710,976,6400,11914
609,760,5936,12695
523,628,5482,13367
485,472,5022,14021
451,396,4563,14590
433,309,4158,15100
426,246,3714,15614
403,217,3345,16035
429,166,2986,16419
424,141,2685,16750
447,114,2387,17052
462,123,2085,17330
498,98,1841,17563
528,91,1624,17757
566,85,1436,17913
624,72,1269,18035
667,67,1130,18136
709,65,1003,18223
746,56,901,18297
767,65,805,18363
812,52,722,18414
866,57,657,18420
924,60,576,18440
978,53,536,18433
1029,41,494,18436
1094,45,445,18416
1148,43,392,18417
1199,40,357,18404
1237,39,318,18406
1297,35,291,18377
1338,46,262,18354
1397,47,245,18311
1446,43,233,18278
1495,39,209,18257
1551,36,195,18218
1616,33,167,18184
1650,26,154,18170
1711,31,138,18120
1772,31,134,18063
1819,31,129,18021
1874,26,119,17981
1922,21,111,17946
1978,18,101,17903
2035,20,83,17862
2082,16,80,17822
2145,14,73,17768
2198,9,71,17722
2250,11,64,17675
2308,12,64,17616
2363,6,59,17572
2420,6,56,17518
2472,11,48,17469
2524,14,42,17420
2585,11,37,17367
2648,6,36,17310
2702,5,37,17256
2749,6,32,17213
2804,8,31,17157
2861,10,27,17102
2910,7,26,17057
2961,8,26,17005
3023,6,26,16945
3070,10,25,16895
3139,11,26,16824
3168,9,27,16796
3228,9,26,16737
3267,7,26,16700
3316,5,22,16657
3364,5,18,16613
3415,6,16,16563
3461,6,15,16518
3509,7,14,16470
3567,8,14,16411
3614,6,14,16366
3661,10,14,16315
3704,6,16,16274
3747,6,16,16231
3790,7,16,16187
3843,2,19,16136
3892,3,16,16089
3941,4,16,16039
3989,4,16,15991
4035,3,16,15946
4082,4,14,15900
4127,5,13,15855
4160,6,13,15821
4207,8,12,15773
4237,8,13,15742
4269,10,16,15705
4317,11,15,15657
4351,10,14,15625
4395,8,17,15580
4438,8,20,15534
4479,8,22,15491
4525,8,17,15450
4564,9,16,15411
4608,4,20,15368
4641,7,19,15333
4686,9,17,15288
4716,5,21,15258
4764,7,19,15210
4803,12,18,15167
4832,8,22,15138
4866,8,24,15102
4907,8,22,15063
4948,9,18,15025
4978,10,16,14996
5016,7,20,14957
5064,8,20,14908
5106,4,20,14870
5156,6,18,14820
5197,6,18,14779
5243,3,18,14736
5281,2,16,14701
5332,3,15,14650
5361,3,15,14621
5397,4,13,14586
5434,9,11,14546
5476,8,11,14505
5513,8,11,14468
5556,8,12,14424
5588,5,14,14393
5624,3,16,14357
5672,3,16,14309
5717,2,15,14266
5752,7,13,14228
5792,4,14,14190
5814,7,13,14166
5846,9,13,14132
5882,7,15,14096
5914,8,18,14060
5959,10,16,14015
6006,9,18,13967
6041,11,21,13927
6070,14,19,13897
6103,14,21,13862
6138,12,22,13828
6178,8,27,13787
6213,8,27,13752
6253,10,27,13710
6286,15,25,13674
6318,15,27,13640
6345,13,35,13607
6370,17,39,13574
6402,22,34,13542
6431,22,39,13508
6453,20,41,13486
6485,21,40,13454
6505,16,51,13428
6527,31,57,13385
6547,36,58,13359
6566,35,64,13335
6590,35,67,13308
6610,42,66,13282
6638,39,75,13248
6651,51,74,13224
6668,63,79,13190
6684,61,94,13161
6686,65,105,13144
6700,67,113,13120
6715,66,119,13100
6729,76,118,13077
6728,79,126,13067
6732,86,135,13047
6745,90,147,13018
6740,98,169,12993
6721,115,186,12978
6703,133,190,12974
6699,118,223,12960
6685,130,241,12944
6658,138,269,12935
6635,154,289,12922
6597,165,314,12924
6569,170,329,12932
6526,186,332,12956
6502,199,344,12955
6444,216,361,12979
6373,232,417,12978
6309,258,436,12997
6227,288,470,13015
6149,285,510,13056
6059,303,532,13106
5964,309,577,13150
5867,332,606,13195
5755,344,660,13241
5660,358,707,13275
5538,384,735,13343
5423,380,776,13421
5294,407,801,13498
5157,421,858,13564
5016,414,908,13662
4857,459,933,13751
4738,437,981,13844
4598,449,1005,13948
4460,463,1032,14045
4314,482,1047,14157
4199,484,1085,14232
4114,418,1137,14331
4017,424,1146,14413
3891,442,1131,14536
3786,468,1112,14634
3658,470,1130,14742
3569,449,1143,14839
3464,408,1144,14984
3380,393,1138,15089
3324,346,1124,15206
3244,363,1091,15302
3201,368,1078,15353
3130,352,1063,15455
3085,322,1041,15552
3042,327,1011,15620
3008,302,1003,15687
2964,290,961,15785
2917,299,929,15855
2887,304,889,15920
2875,265,891,15969
2814,276,860,16050
2786,251,847,16116
2759,248,829,16164
2750,249,808,16193
2737,226,813,16224
2742,214,769,16275
2743,210,707,16340
2748,212,678,16362
2752,189,669,16390
2770,173,661,16396
2790,170,632,16408
2820,156,606,16418
2842,152,580,16426
2868,150,547,16435
2895,156,516,16433
2928,155,491,16426
2970,156,479,16395
3014,141,471,16374
3058,137,444,16361
3086,135,436,16343
3093,144,433,16330
3123,137,428,16312
3152,138,425,16285
3176,148,400,16276
3195,149,417,16239
3218,153,408,16221
3245,142,403,16210
3276,139,389,16196
3317,133,383,16167
3366,123,379,16132
3425,109,375,16091
3442,120,364,16074
3480,136,349,16035
3530,114,361,15995
3556,142,339,15963
3597,140,343,15920
3639,131,323,15907
3676,116,339,15869
3708,125,328,15839
3747,114,330,15809
3770,121,321,15788
3826,109,338,15727
3859,116,328,15697
3897,125,328,15650
3935,134,333,15598
3970,140,342,15548
3988,142,355,15515
4024,139,349,15488
4037,141,342,15480
4088,140,353,15419
4105,139,357,15399
4135,134,358,15373
4141,144,355,15360
4166,143,350,15341
4184,141,367,15308
4197,153,354,15296
4248,148,355,15249
4282,152,359,15207
4290,153,375,15182
4315,147,385,15153
4336,167,361,15136
4350,163,367,15120
4371,153,386,15090
4388,157,397,15058
4389,173,389,15049
4413,169,408,15010
4433,153,423,14991
4456,168,414,14962
4476,169,411,14944
4492,161,423,14924
4508,164,416,14912
4517,175,413,14895
4539,175,417,14869
4561,169,422,14848
4582,173,433,14812
4591,178,431,14800
4626,158,437,14779
4635,165,436,14764
4642,196,424,14738
4635,195,441,14729
4646,203,445,14706
4646,212,459,14683
4646,207,483,14664
4694,187,507,14612
4655,237,505,14603
4645,257,511,14587
4652,253,515,14580
4643,216,553,14588
4641,232,570,14557
4620,238,600,14542
4602,247,599,14552
4585,241,614,14560
4578,247,602,14573
4558,262,611,14569
4533,254,627,14586
4530,276,623,14571
4510,282,617,14591
4497,292,628,14583
4456,295,663,14586
4431,297,660,14612
4420,298,667,14615
4392,294,686,14628
4343,306,712,14639
4297,306,729,14668
4269,326,723,14682
4234,327,754,14685
4209,341,744,14706
4179,343,755,14723
4155,327,789,14729
4136,332,809,14723
4111,320,837,14732
4059,340,846,14755
4008,337,861,14794
3965,336,866,14833
3912,344,895,14849
3871,347,879,14903
3826,359,868,14947
3807,336,875,14982
3767,337,863,15033
3724,351,870,15055
3675,326,908,15091
3649,317,900,15134
3610,314,904,15172
3584,316,900,15200
3559,335,858,15248
3525,330,865,15280
3521,316,873,15290
3499,312,860,15329
3493,303,850,15354
3483,304,848,15365
3486,309,825,15380
3497,291,801,15411
3506,276,813,15405
3505,288,790,15417
3504,292,782,15422
3482,289,794,15435
3473,293,787,15447
3455,293,801,15451
3437,299,793,15471
3441,257,796,15506
3436,264,763,15537
3452,262,770,15516
3455,259,748,15538
3445,253,753,15549
3442,246,728,15584
3458,241,726,15575
3456,236,729,15579
3459,229,721,15591
3462,230,714,15594
3462,230,685,15623
3471,233,693,15603
