S,E,I,R
3940,301,761,14998
3877,331,776,15016
3837,351,774,15038
3800,321,798,15081
3740,332,792,15136
3716,322,800,15162
3695,318,814,15173
3677,310,816,15197
3673,302,825,15200
3669,320,792,15219
3647,321,787,15245
3623,305,799,15273
3593,318,817,15272
3574,300,847,15279
3566,293,847,15294
3524,315,833,15328
3510,302,843,15345
3496,293,842,15369
3474,312,836,15378
3441,295,850,15414
3424,293,829,15454
3401,290,831,15478
3387,279,827,15507
3375,284,807,15534
3373,273,813,15541
3375,275,815,15535
3383,251,815,15551
3367,277,788,15568
3371,268,785,15576
3370,257,794,15579
3385,240,799,15576
3358,251,788,15603
3353,260,790,15597
3341,264,768,15627
3325,253,777,15645
3319,264,739,15678
3344,229,737,15690
3360,203,738,15699
3382,242,701,15675
3390,214,715,15681
3382,236,696,15686
3400,240,680,15680
3434,225,672,15669
3432,234,671,15663
3440,231,675,15654
3470,226,660,15644
3453,257,665,15625
3471,246,681,15602
3474,242,677,15607
3486,232,682,15600
3479,235,690,15596
3490,218,687,15605
3506,226,653,15615
3505,234,656,15605
3527,215,649,15609
3548,233,630,15589
3576,207,634,15583
3593,210,613,15584
3598,214,605,15583
3611,226,614,15549
3601,230,620,15549
3602,244,618,15536
3636,235,630,15499
3662,217,638,15483
3656,209,641,15494
3674,217,610,15499
3683,218,620,15479
3698,226,609,15467
3729,224,599,15448
3757,208,622,15413
3759,238,608,15395
3762,240,600,15398
3775,242,599,15384
3775,232,604,15389
3797,231,603,15369
3807,233,594,15366
3844,210,610,15336
3849,225,585,15341
3861,210,584,15345
3869,210,590,15331
3891,202,597,15310
3901,207,582,15310
3915,197,580,15308
3903,217,570,15310
3920,226,564,15290
3945,210,542,15303
3963,207,553,15277
3978,211,559,15252
3969,215,587,15229
3962,220,583,15235
3967,226,576,15231
3998,229,564,15209
3970,255,562,15213
3977,248,579,15196
3980,238,587,15195
3979,257,587,15177
3980,255,584,15181
4009,227,602,15162
4017,220,598,15165
4022,229,608,15141
4006,254,631,15109
3985,236,639,15140
3972,246,611,15171
3961,254,608,15177
3964,240,632,15164
3963,233,652,15152
3970,232,640,15158
3965,245,637,15153
3958,261,651,15130
3945,271,659,15125
3922,283,683,15112
3899,290,712,15099
3901,263,731,15105
3886,264,728,15122
3857,276,711,15156
3850,259,718,15173
3857,253,709,15181
3838,274,706,15182
3808,260,704,15228
3786,262,703,15249
3786,263,705,15246
3773,278,697,15252
3767,256,717,15260
3764,247,705,15284
3768,260,701,15271
3760,251,702,15287
3764,252,703,15281
3739,257,699,15305
3738,259,707,15296
3755,246,697,15302
3736,258,707,15299
3727,250,714,15309
3745,246,677,15332
3738,273,659,15330
3748,253,666,15333
3740,262,657,15341
3728,263,681,15328
3750,253,673,15324
3761,250,671,15318
3760,242,685,15313
3782,233,682,15303
3787,241,672,15300
3769,245,668,15318
3757,232,668,15343
3756,214,675,15355
3753,213,671,15363
3758,219,642,15381
3757,241,619,15383
3750,248,629,15373
3738,252,636,15374
3751,229,635,15385
3755,226,631,15388
3742,242,615,15401
3733,247,626,15394
3749,224,641,15386
3751,216,639,15394
3755,243,613,15389
3746,264,587,15403
3760,243,594,15403
3774,231,607,15388
3809,201,638,15352
3831,210,634,15325
3823,216,641,15320
3840,215,639,15306
3838,216,637,15309
3833,227,630,15310
3812,236,624,15328
3825,235,607,15333
3831,237,624,15308
3842,241,607,15310
3841,228,603,15328
3860,205,601,15334
3850,220,608,15322
3854,228,607,15311
3834,244,600,15322
3870,228,613,15289
3862,241,624,15273
3876,230,627,15267
3881,233,604,15282
3855,238,627,15280
3869,237,629,15265
3882,219,645,15254
3888,215,633,15264
3859,229,642,15270
3866,225,629,15280
3857,237,614,15292
3859,226,619,15296
3853,239,605,15303
3844,237,620,15299
3840,225,631,15304
3829,249,612,15310
3832,251,600,15317
3836,240,600,15324
3851,233,617,15299
3852,234,614,15300
3851,248,593,15308
3855,242,615,15288
3831,252,636,15281
3827,255,638,15280
3828,268,616,15288
3815,259,625,15301
3798,245,640,15317
3810,241,642,15307
3826,233,654,15287
3804,276,662,15258
3790,268,676,15266
3787,247,654,15312
3817,251,646,15286
3806,246,657,15291
3795,253,648,15304
3802,233,675,15290
3793,242,672,15293
3794,251,667,15288
3797,258,681,15264
3804,270,681,15245
3822,249,691,15238
3806,265,689,15240
3808,265,704,15223
3786,263,712,15239
3777,280,721,15222
3745,282,726,15247
3730,267,740,15263
3736,257,732,15275
3727,269,729,15275
3727,266,700,15307
3720,273,697,15310
3714,255,713,15318
3710,256,717,15317
3717,256,718,15309
3741,241,733,15285
3755,263,716,15266
3750,251,699,15300
3744,260,691,15305
3738,249,706,15307
3751,261,691,15297
3734,270,698,15298
3744,258,708,15290
3748,244,706,15302
3757,268,692,15283
3765,276,696,15263
3773,274,686,15267
3765,271,684,15280
3764,266,703,15267
3767,255,701,15277
3759,255,699,15287
3743,275,678,15304
3754,263,696,15287
3761,261,686,15292
3768,266,678,15288
3739,275,682,15304
3720,286,699,15295
3699,268,709,15324
3686,264,719,15331
3667,273,726,15334
3660,254,737,15349
3662,244,721,15373
3653,270,694,15383
3659,257,698,15386
3653,264,710,15373
3662,274,690,15374
3672,266,690,15372
3667,282,694,15357
3662,268,722,15348
3679,269,712,15340
3669,282,708,15341
3665,276,714,15345
3656,288,694,15362
3637,291,690,15382
3643,288,694,15375
3653,271,701,15375
3669,285,689,15357
3683,253,718,15346
3679,267,710,15344
3688,250,729,15333
3677,250,733,15340
3664,258,715,15363
3659,263,719,15359
3656,261,729,15354
3659,253,718,15370
3639,283,717,15361
3649,269,732,15350
3648,269,743,15340
3634,274,728,15364
3611,263,745,15381
3627,246,759,15368
3648,240,743,15369
3643,241,720,15396
3649,259,718,15374
3650,249,710,15391
3666,229,714,15391
3670,240,697,15393
3682,248,686,15384
3663,259,700,15378
3648,253,707,15392
3618,261,708,15413
3603,265,703,15429
3622,262,713,15403
3599,281,708,15412
3623,289,716,15372
3616,288,741,15355
3588,290,761,15361
3591,278,747,15384
3564,291,763,15382
3549,278,770,15403
3523,278,786,15413
3513,282,777,15428
3507,277,770,15446
3516,273,784,15427
3520,277,769,15434
3529,255,778,15438
3531,254,767,15448
3538,265,754,15443
3526,275,753,15446
3501,272,764,15463
3508,283,731,15478
3501,280,730,15489
3500,269,719,15512
3490,264,723,15523
3501,264,710,15525
3518,280,699,15503
3495,265,711,15529
3511,258,703,15528
3513,255,719,15513
3544,265,709,15482
3567,243,698,15492
3566,242,691,15501
3560,250,665,15525
3545,266,670,15519
3550,254,676,15520
3570,233,674,15523
3573,239,685,15503
3590,224,691,15495
3585,243,655,15517
3603,248,657,15492
3606,246,636,15512
3612,248,636,15504
3625,217,665,15493
3633,215,647,15505
3663,221,633,15483
3671,230,621,15478
3683,223,640,15454
3699,214,625,15462
3707,218,614,15461
3721,227,604,15448
3751,216,596,15437
3748,234,589,15429
3780,220,596,15404
3791,228,595,15386
3793,226,610,15371
3788,242,602,15368
3760,260,602,15378
3789,244,618,15349
3827,222,633,15318
3833,225,635,15307
3853,214,643,15290
3851,220,632,15297
3864,242,602,15292
3886,225,637,15252
3882,229,620,15269
3867,226,634,15273
3858,242,636,15264
3896,245,610,15249
3891,247,617,15245
3882,251,635,15232
3892,246,646,15216
3882,252,646,15220
3878,252,640,15230
3882,251,645,15222
3857,264,648,15231
3872,251,657,15220
3897,255,638,15210
3905,253,644,15198
3882,241,660,15217
3881,249,658,15212
3893,243,664,15200
3868,248,672,15212
3864,242,689,15205
3860,246,680,15214
3832,243,671,15254
3845,237,670,15248
3849,243,664,15244
3851,242,661,15246
3849,262,673,15216
3862,242,695,15201
3853,262,683,15202
3841,266,682,15211
3854,254,681,15211
3847,260,698,15195
3833,278,700,15189
3830,276,715,15179
3800,285,724,15191
3797,279,725,15199
3813,248,712,15227
3800,255,712,15233
3792,268,694,15246
3785,261,703,15251
3779,266,706,15249
3775,288,698,15239
3781,273,693,15253
3771,255,714,15260
3778,255,716,15251
