S,E,I,R
6328,19,35,13618
6357,14,40,13589
6379,19,39,13563
6413,17,42,13528
6433,23,45,13499
6476,21,46,13457
6493,20,54,13433
6524,22,54,13400
6546,26,57,13371
6578,21,60,13341
6602,30,59,13309
6622,32,59,13287
6648,33,68,13251
6672,37,78,13213
6687,37,83,13193
6708,45,82,13165
6732,54,79,13135
6729,65,92,13114
6738,70,105,13087
6757,73,109,13061
6762,80,111,13047
6772,91,121,13016
6797,90,137,12976
6786,105,149,12960
6788,99,171,12942
6761,121,181,12937
6757,121,203,12919
6736,137,222,12905
6722,139,243,12896
6690,145,268,12897
6662,164,274,12900
6614,176,296,12914
6576,188,330,12906
6545,177,359,12919
6505,187,373,12935
6432,220,381,12967
6345,251,412,12992
6282,247,458,13013
6208,258,502,13032
6108,291,525,13076
6005,313,567,13115
5904,325,601,13170
5823,331,637,13209
5705,363,678,13254
5597,382,709,13312
5510,390,723,13377
5406,380,769,13445
5307,394,796,13503
5193,418,820,13569
5060,426,876,13638
4964,420,905,13711
4837,424,933,13806
4729,419,968,13884
4602,434,983,13981
4480,448,1019,14053
4368,454,1011,14167
4258,458,1050,14234
4134,462,1069,14335
4041,438,1059,14462
3935,430,1102,14533
3819,439,1111,14631
3724,433,1133,14710
3622,417,1166,14795
3514,417,1159,14910
3450,395,1158,14997
3340,405,1146,15109
3263,423,1125,15189
3183,386,1145,15286
3119,344,1149,15388
3039,340,1120,15501
2994,333,1079,15594
2953,332,1045,15670
2913,311,1031,15745
2874,301,999,15826
2824,317,956,15903
2781,300,962,15957
2748,297,925,16030
2745,261,900,16094
2728,257,873,16142
2728,241,850,16181
2715,242,805,16238
2720,228,776,16276
2754,208,762,16276
2738,215,725,16322
2738,212,698,16352
2754,209,678,16359
2755,216,650,16379
2769,193,634,16404
2798,188,617,16397
2806,177,605,16412
2812,170,593,16425
2822,171,585,16422
2837,173,548,16442
2866,166,530,16438
2884,168,537,16411
2902,158,524,16416
2928,146,513,16413
2944,150,497,16409
2969,152,477,16402
2991,160,450,16399
3032,140,448,16380
3060,133,457,16350
3110,133,432,16325
3112,159,421,16308
3147,143,410,16300
3170,128,414,16288
3217,128,397,16258
3266,123,389,16222
3309,127,386,16178
3339,122,364,16175
3389,109,350,16152
3408,112,340,16140
3431,125,332,16112
3472,121,331,16076
3509,118,334,16039
3553,114,313,16020
3605,103,314,15978
3662,100,323,15915
3715,98,314,15873
3746,110,307,15837
3765,97,326,15812
3826,100,309,15765
3860,107,309,15724
3901,108,295,15696
3937,115,292,15656
3975,101,305,15619
4014,105,302,15579
4052,114,299,15535
4085,110,307,15498
4124,108,299,15469
4162,119,297,15422
4211,114,298,15377
4247,116,285,15352
4278,122,280,15320
4294,128,283,15295
4322,131,283,15264
4375,108,287,15230
4417,104,290,15189
4452,110,289,15149
4484,110,310,15096
4515,116,303,15066
4554,120,296,15030
4573,126,291,15010
4595,129,306,14970
4616,129,330,14925
4640,123,338,14899
4660,127,339,14874
4681,149,344,14826
4700,147,341,14812
4749,141,339,14771
4761,150,340,14749
4791,154,342,14713
4812,149,340,14699
4836,161,346,14657
4844,172,355,14629
4865,173,350,14612
4869,182,351,14598
4880,184,371,14565
4895,185,375,14545
4884,190,392,14534
4896,184,407,14513
4899,189,422,14490
4893,198,437,14472
4887,200,460,14453
4877,207,466,14450
4880,216,469,14435
4893,208,496,14403
4882,241,460,14417
4885,230,498,14387
4864,245,515,14376
4850,253,534,14363
4843,262,533,14362
4808,260,553,14379
4788,264,571,14377
4749,276,594,14381
4718,300,602,14380
4676,296,629,14399
4647,296,637,14420
4602,312,637,14449
4573,301,677,14449
4549,298,681,14472
4498,309,708,14485
4481,306,717,14496
4426,338,732,14504
4397,326,759,14518
4346,341,776,14537
4307,362,798,14533
4254,385,819,14542
4208,371,862,14559
4175,345,891,14589
4097,366,925,14612
4061,351,920,14668
3994,371,918,14717
3947,363,922,14768
3883,356,935,14826
3815,359,933,14893
3777,334,954,14935
3703,361,953,14983
3661,343,973,15023
3649,331,972,15048
3622,323,959,15096
3609,305,946,15140
3562,331,934,15173
3527,334,930,15209
3488,325,922,15265
3498,309,929,15264
3459,320,894,15327
3425,330,897,15348
3407,312,901,15380
3376,299,896,15429
3382,279,901,15438
3365,281,852,15502
3358,286,828,15528
3354,274,803,15569
3357,267,797,15579
3370,240,781,15609
3377,248,785,15590
3368,239,782,15611
3366,248,768,15618
3383,226,778,15613
3355,252,748,15645
3381,238,758,15623
3380,249,749,15622
3394,243,747,15616
3405,256,716,15623
3416,247,711,15626
3405,260,697,15638
3404,254,692,15650
3412,238,699,15651
3410,256,687,15647
3459,224,691,15626
3467,245,672,15616
3488,232,674,15606
3509,224,677,15590
3534,227,667,15572
3549,229,639,15583
3562,243,620,15575
3564,254,601,15581
3574,248,603,15575
3594,243,592,15571
3631,230,602,15537
3641,224,579,15556
3669,213,591,15527
3666,226,592,15516
3669,247,585,15499
3694,228,590,15488
3707,235,566,15492
3721,223,581,15475
3735,217,569,15479
3748,223,571,15458
3781,212,556,15451
3798,208,554,15440
3830,219,568,15383
3843,218,576,15363
3847,208,580,15365
3888,210,582,15320
3907,208,584,15301
3907,222,571,15300
3916,216,578,15290
3935,217,590,15258
3953,220,581,15246
3982,208,577,15233
3988,218,579,15215
3983,220,592,15205
3989,239,588,15184
4001,235,600,15164
3996,240,603,15161
4010,239,601,15150
4003,247,611,15139
4025,228,615,15132
4042,211,623,15124
4037,233,629,15101
4052,232,626,15090
4063,225,641,15071
4060,218,636,15086
4034,241,616,15109
4017,257,611,15115
4015,256,607,15122
4014,260,624,15102
4031,247,627,15095
4057,231,637,15075
4054,256,621,15069
4039,289,608,15064
4033,288,613,15066
4022,283,632,15063
4011,268,663,15058
3994,265,659,15082
3953,289,656,15102
3930,273,709,15088
3899,294,729,15078
3866,309,733,15092
3869,289,754,15088
3852,286,755,15107
3815,293,747,15145
3776,311,743,15170
3744,312,737,15207
3716,298,765,15221
3694,305,779,15222
3675,288,808,15229
3645,288,806,15261
3633,285,796,15286
3621,263,795,15321
3608,291,778,15323
3599,266,781,15354
3608,266,769,15357
3580,285,760,15375
3565,288,756,15391
3522,301,760,15417
3531,278,759,15432
3530,269,751,15450
3522,246,765,15467
3520,270,715,15495
3506,269,701,15524
3496,260,699,15545
3534,240,700,15526
3502,262,678,15558
3484,260,707,15549
3484,237,697,15582
3522,224,694,15560
3514,237,679,15570
3539,230,674,15557
3537,221,689,15553
3559,228,680,15533
3563,235,672,15530
3576,222,697,15505
3548,259,683,15510
3553,238,683,15526
3574,221,661,15544
3590,216,639,15555
3588,221,615,15576
3599,230,594,15577
3591,226,611,15572
3599,223,612,15566
3598,237,596,15569
3598,247,589,15566
3613,233,599,15555
3638,235,600,15527
3650,221,605,15524
3654,220,589,15537
3676,214,581,15529
3683,202,584,15531
3704,202,590,15504
3719,206,597,15478
3732,205,610,15453
3754,207,596,15443
3737,232,597,15434
3740,225,602,15433
3754,230,589,15427
3752,249,581,15418
3742,242,602,15414
3742,231,611,15416
3767,241,591,15401
3782,226,597,15395
3787,234,610,15369
3800,234,620,15346
3764,254,606,15376
3768,230,614,15388
3795,220,604,15381
3777,239,599,15385
3744,262,601,15393
3747,248,620,15385
3741,247,620,15392
3731,254,625,15390
3710,258,637,15395
3717,240,644,15399
3706,240,661,15393
3710,239,648,15403
3714,237,659,15390
3710,237,656,15397
3704,241,658,15397
3708,248,658,15386
3708,247,650,15395
3729,238,641,15392
3715,258,642,15385
3712,253,649,15386
3718,253,638,15391
3708,268,631,15393
3696,256,644,15404
3692,261,647,15400
3672,254,661,15413
3674,255,665,15406
3675,255,658,15412
3677,257,680,15386
3664,277,667,15392
3633,295,673,15399
3633,269,677,15421
3617,281,659,15443
3623,272,672,15433
3630,267,677,15426
3610,277,676,15437
3577,266,695,15462
3566,261,690,15483
3596,234,697,15473
3589,253,685,15473
3579,240,707,15474
3577,245,702,15476
3574,235,713,15478
3578,250,695,15477
3610,235,689,15466
3594,258,685,15463
3598,257,697,15448
3593,271,668,15468
3582,278,665,15475
3585,258,679,15478
3585,258,692,15465
3622,224,698,15456
3612,250,675,15463
3603,257,651,15489
3595,243,676,15486
3604,246,677,15473
3631,240,660,15469
3615,228,664,15493
3648,222,636,15494
3634,224,635,15507
3663,204,628,15505
3666,200,612,15522
3690,203,616,15491
3704,211,597,15488
3707,234,588,15471
3720,233,592,15455
3737,228,595,15440
3747,220,594,15439
3767,212,590,15431
3782,209,583,15426
3774,227,565,15434
3791,225,563,15421
3797,234,554,15415
3794,240,556,15410
3800,225,559,15416
3816,229,562,15393
3799,251,566,15384
3823,238,585,15354
3844,218,581,15357
3863,213,597,15327
3867,220,604,15309
3873,203,604,15320
3882,218,597,15303
3896,224,595,15285
3889,239,575,15297
3897,243,571,15289
3924,254,568,15254
3937,242,579,15242
3932,239,591,15238
3947,230,596,15227
3972,223,606,15199
3987,222,610,15181
3998,241,587,15174
3999,223,595,15183
4016,221,603,15160
4054,218,588,15140
4048,249,575,15128
4036,264,574,15126
4043,265,579,15113
4052,250,614,15084
4058,250,603,15089
4045,259,617,15079
4041,237,665,15057
4047,252,650,15051
4051,260,657,15032
4025,280,675,15020
4007,280,684,15029
4018,279,681,15022
4024,280,692,15004
4000,289,679,15032
3989,290,690,15031
3986,277,708,15029
3969,285,717,15029
3934,314,748,15004
3915,300,770,15015
3904,293,778,15025
3890,302,788,15020
3861,303,792,15044
3872,304,764,15060
3848,306,780,15066
3840,309,794,15057
3835,318,798,15049
3820,326,825,15029
3786,332,834,15048
3754,335,840,15071
3708,346,846,15100
3711,326,866,15097
3694,344,869,15093
3676,332,892,15100
3639,339,892,15130
3635,341,872,15152
3615,341,874,15170
3598,332,888,15182
3560,362,881,15197
3524,365,902,15209
3511,342,881,15266
3487,313,916,15284
3465,332,900,15303
3451,306,901,15342
3435,309,901,15355
3412,310,888,15390
3385,307,895,15413
3404,298,874,15424
3405,294,856,15445
3427,279,842,15452
3440,259,816,15485
3434,272,802,15492
3445,260,765,15530
3471,242,729,15558
3484,251,720,15545
3499,236,733,15532
3530,230,726,15514
3495,265,721,15519
3521,247,722,15510
3531,244,713,15512
3532,247,709,15512
3534,259,702,15505
3554,263,682,15501
3550,264,665,15521
3570,250,663,15517
3588,249,663,15500
3623,237,651,15489
3640,234,640,15486
3651,241,637,15471
3679,211,649,15461
3686,233,623,15458
3701,232,629,15438
3710,246,636,15408
3707,248,648,15397
3704,267,645,15384
3709,262,649,15380
3711,263,665,15361
3711,258,664,15367
3719,247,663,15371
3740,234,650,15376
3757,242,639,15362
3774,251,633,15342
3804,247,632,15317
3811,254,618,15317
3832,225,637,15306
3836,236,641,15287
3854,224,659,15263
3873,210,633,15284
3871,223,634,15272
3857,214,632,15297
3840,234,629,15297
3871,216,652,15261
3872,234,631,15263
3871,227,631,15271
3877,215,612,15296
3872,236,588,15304
3876,237,572,15315
3903,229,577,15291
3919,236,589,15256
3915,237,604,15244
3913,240,605,15242
3943,231,587,15239
3953,231,587,15229
3962,225,592,15221
3975,244,581,15200
