S,E,I,R
3798,237,626,15339
3802,250,604,15344
3813,261,606,15320
3825,245,613,15317
3847,244,601,15308
3863,227,622,15288
3872,221,620,15287
3881,229,613,15277
3865,258,602,15275
3847,274,601,15278
3853,264,633,15250
3864,260,651,15225
3886,249,643,15222
3890,245,639,15226
3899,247,642,15212
3897,256,641,15206
3885,246,665,15204
3872,253,666,15209
3882,227,681,15210
3891,200,681,15228
3873,220,678,15229
3884,242,650,15224
3886,242,636,15236
3883,245,653,15219
3871,247,661,15221
3867,249,668,15216
3873,244,667,15216
3884,243,654,15219
3874,217,656,15253
3902,218,642,15238
3903,247,622,15228
3926,235,617,15222
3903,241,640,15216
3905,235,643,15217
3898,222,641,15239
3920,235,645,15200
3919,234,644,15203
3929,238,638,15195
3927,258,622,15193
3937,249,633,15181
3938,230,651,15181
3910,264,650,15176
3906,270,677,15147
3903,254,682,15161
3911,237,687,15165
3917,258,665,15160
3918,272,647,15163
3905,286,653,15156
3896,272,660,15172
3901,255,667,15177
3887,267,655,15191
3879,247,678,15196
3893,225,684,15198
3917,234,668,15181
3915,240,664,15181
3910,250,651,15189
3883,268,662,15187
3866,270,664,15200
3855,253,659,15233
3860,253,650,15237
3862,246,658,15234
3870,243,656,15231
3854,268,652,15226
3850,272,663,15215
3853,264,645,15238
3853,255,656,15236
3843,263,654,15240
3863,247,646,15244
3855,244,664,15237
3837,274,663,15226
3820,279,663,15238
3806,272,683,15239
3782,278,713,15227
3762,281,723,15234
3762,261,737,15240
3747,289,706,15258
3754,261,713,15272
3751,252,710,15287
3738,271,692,15299
3728,261,698,15313
3715,271,692,15322
3697,277,696,15330
3700,254,696,15350
3696,235,699,15370
3689,264,689,15358
3684,254,700,15362
3705,240,695,15360
3689,263,699,15349
3688,262,695,15355
3659,262,698,15381
3683,234,698,15385
3690,247,675,15388
3700,234,680,15386
3678,234,665,15423
3669,234,657,15440
3655,252,630,15463
3647,229,659,15465
3645,221,660,15474
3650,225,646,15479
3663,230,637,15470
3655,238,636,15471
3652,234,644,15470
3650,228,647,15475
3660,248,641,15451
3674,233,651,15442
3671,253,639,15437
3670,246,641,15443
3655,247,653,15445
3639,260,671,15430
3615,275,649,15461
3612,236,671,15481
3615,242,647,15496
3625,222,654,15499
3631,236,635,15498
3619,246,626,15509
3639,233,617,15511
3670,225,615,15490
3665,226,614,15495
3673,210,617,15500
3688,208,618,15486
3696,203,623,15478
3710,197,615,15478
3711,213,602,15474
3716,224,592,15468
3697,250,594,15459
3706,243,614,15437
3705,250,608,15437
3718,246,618,15418
3727,247,610,15416
3734,256,608,15402
3749,246,632,15373
3772,220,646,15362
3771,235,642,15352
3775,234,639,15352
3762,234,616,15388
3743,235,628,15394
3739,241,635,15385
3753,204,648,15395
3747,224,626,15403
3773,212,626,15389
3803,221,616,15360
3810,217,618,15355
3824,217,607,15352
3832,218,614,15336
3857,221,613,15309
3865,229,602,15304
3902,207,607,15284
3932,220,604,15244
3927,223,596,15254
3932,234,567,15267
3935,230,570,15265
3934,236,583,15247
3941,221,604,15234
3964,224,605,15207
3986,225,599,15190
3988,245,603,15164
4002,241,613,15144
3997,245,634,15124
3978,240,630,15152
3979,251,616,15154
3957,264,620,15159
3957,271,623,15149
3985,243,632,15140
3960,245,630,15165
3992,229,630,15149
3960,249,624,15167
3936,267,613,15184
3961,232,620,15187
4002,220,595,15183
4007,232,593,15168
4015,235,594,15156
4018,235,598,15149
4015,253,598,15134
3998,258,606,15138
4006,271,595,15128
4024,263,606,15107
4036,264,624,15076
4038,251,638,15073
4030,259,635,15076
4040,252,636,15072
4034,282,636,15048
4013,264,656,15067
3980,291,657,15072
4022,254,658,15066
4004,249,678,15069
3997,250,703,15050
3991,260,695,15054
3982,268,689,15061
3977,261,715,15047
3947,297,706,15050
3952,289,699,15060
3943,306,689,15062
3937,298,705,15060
3955,288,702,15055
3945,280,712,15063
3921,281,715,15083
3900,286,727,15087
3900,286,725,15089
3913,275,731,15081
3915,254,742,15089
3889,276,760,15075
3876,311,739,15074
3861,309,754,15076
3846,299,762,15093
3816,314,766,15104
3777,302,771,15150
3762,279,791,15168
3744,274,793,15189
3714,298,795,15193
3721,275,795,15209
3678,299,783,15240
3700,282,791,15227
3685,322,754,15239
3688,304,782,15226
3646,303,797,15254
3660,274,822,15244
3620,318,804,15258
3621,314,798,15267
3614,319,803,15264
3608,291,800,15301
3588,305,797,15310
3595,299,791,15315
3586,294,798,15322
3573,282,807,15338
3571,312,774,15343
3555,297,806,15342
3573,269,815,15343
3547,280,810,15363
3535,270,819,15376
3525,292,792,15391
3523,296,782,15399
3497,289,784,15430
3503,265,761,15471
3506,269,734,15491
3538,266,737,15459
3523,268,745,15464
3539,244,757,15460
3523,267,726,15484
3548,250,723,15479
3555,255,691,15499
3550,247,696,15507
3576,243,682,15499
3588,245,675,15492
3597,253,675,15475
3618,238,682,15462
3611,244,659,15486
3627,231,648,15494
3655,214,665,15466
3662,215,645,15478
3651,228,635,15486
3665,243,624,15468
3665,238,646,15451
3681,220,642,15457
3684,227,641,15448
3715,231,624,15430
3736,235,631,15398
3731,251,633,15385
3741,253,618,15388
3755,241,606,15398
3762,227,624,15387
3770,234,637,15359
3766,255,628,15351
3807,241,637,15315
3816,256,612,15316
3805,251,617,15327
3831,247,625,15297
3839,234,632,15295
3840,262,624,15274
3834,265,637,15264
3837,261,659,15243
3869,243,654,15234
3861,265,647,15227
3844,256,675,15225
3837,253,666,15244
3848,247,660,15245
3839,245,678,15238
3814,261,678,15247
3836,249,695,15220
3849,241,687,15223
3862,255,672,15211
3848,271,681,15200
3831,274,678,15217
3825,269,678,15228
3807,273,695,15225
3800,265,701,15234
3799,264,709,15228
3791,256,703,15250
3777,278,696,15249
3761,281,715,15243
3762,285,712,15241
3742,299,713,15246
3740,292,718,15250
3738,265,733,15264
3736,262,730,15272
3722,274,710,15294
3710,266,756,15268
3686,258,754,15302
3687,265,752,15296
3676,264,736,15324
3651,290,720,15339
3641,276,723,15360
3628,275,730,15367
3625,268,738,15369
3609,287,708,15396
3599,279,708,15414
3595,276,727,15402
3593,259,739,15409
3578,262,716,15444
3587,249,695,15469
3574,261,684,15481
3587,231,702,15480
3598,236,673,15493
3606,232,665,15497
3625,217,680,15478
3627,241,665,15467
3647,246,621,15486
3679,226,638,15457
3697,235,606,15462
3717,238,595,15450
3730,229,613,15428
3751,220,612,15417
