S,E,I,R
19966,14,18,2
19949,25,23,3
19921,39,34,6
19893,55,38,14
19861,70,50,19
19811,95,65,29
19747,122,95,36
19664,158,123,55
19553,204,163,80
19408,269,215,108
19231,350,278,141
19017,433,355,195
18720,564,469,247
18324,744,603,329
17846,942,783,429
17227,1226,986,561
16486,1479,1316,719
15573,1816,1678,933
14501,2176,2121,1202
13244,2650,2554,1552
11854,3041,3144,1961
10364,3394,3811,2431
8826,3687,4461,3026
7303,3741,5229,3727
5908,3789,5813,4490
4613,3666,6409,5312
3552,3349,6887,6212
2743,2916,7161,7180
2090,2448,7393,8069
1610,2032,7269,9089
1264,1647,7027,10062
1029,1277,6786,10908
816,1027,6412,11745
697,786,6046,12471
615,595,5608,13182
559,467,5164,13810
492,390,4704,14414
457,303,4307,14933
445,249,3881,15425
459,213,3487,15841
465,178,3111,16246
469,145,2777,16609
472,133,2419,16976
499,99,2188,17214
516,89,1941,17454
548,87,1715,17650
595,78,1516,17811
628,63,1346,17963
669,73,1203,18055
703,80,1057,18160
728,77,923,18272
762,79,811,18348
805,65,735,18395
853,66,648,18433
903,55,587,18455
961,52,529,18458
1020,42,481,18457
1063,43,428,18466
1110,42,386,18462
1162,37,346,18455
1218,44,307,18431
1279,44,270,18407
1337,35,245,18383
1390,38,224,18348
1466,30,207,18297
1523,29,182,18266
1592,26,165,18217
1644,23,147,18186
1695,16,137,18152
1747,19,120,18114
1800,16,104,18080
1850,18,90,18042
1904,23,79,17994
1948,17,77,17958
1996,17,73,17914
2048,19,61,17872
2113,11,59,17817
2185,6,50,17759
2240,8,45,17707
2287,12,41,17660
2332,9,39,17620
2381,6,34,17579
2448,9,32,17511
2506,10,31,17453
2545,13,29,17413
2601,8,31,17360
2643,9,28,17320
2696,10,27,17267
2740,7,28,17225
2789,9,25,17177
2834,10,22,17134
2889,7,23,17081
2944,7,24,17025
2998,10,22,16970
3037,13,24,16926
3073,13,24,16890
3118,13,27,16842
3165,12,30,16793
3206,17,26,16751
3252,12,26,16710
3302,8,30,16660
3361,7,30,16602
3412,9,29,16550
3452,6,29,16513
3506,5,29,16460
3540,8,26,16426
3580,8,25,16387
3619,12,24,16345
3655,8,27,16310
3704,9,23,16264
3741,6,23,16230
3788,8,20,16184
3831,7,20,16142
3887,9,19,16085
3943,9,15,16033
3989,6,19,15986
4034,5,20,15941
4072,7,19,15902
4115,6,18,15861
4153,8,17,15822
4194,7,18,15781
4241,8,18,15733
4279,8,20,15693
4313,12,18,15657
4369,6,23,15602
4408,3,19,15570
4448,4,20,15528
4501,3,15,15481
4530,5,15,15450
4570,6,15,15409
4606,3,17,15374
4641,6,14,15339
4690,5,15,15290
4726,2,17,15255
4774,3,16,15207
4824,3,14,15159
4851,2,13,15134
4883,5,12,15100
4921,4,13,15062
4961,5,10,15024
5002,4,11,14983
5060,7,11,14922
5107,4,13,14876
5147,4,11,14838
5187,5,10,14798
5230,3,11,14756
5274,2,11,14713
5311,5,10,14674
5350,6,6,14638
5394,4,9,14593
5430,4,11,14555
5474,6,10,14510
5510,5,11,14474
5535,9,11,14445
5561,8,13,14418
5606,7,17,14370
5634,7,18,14341
5675,6,18,14301
5708,9,15,14268
5745,11,15,14229
5778,10,19,14193
5821,12,16,14151
5849,12,20,14119
5886,12,22,14080
5915,15,28,14042
5957,15,32,13996
5995,14,36,13955
6020,17,35,13928
6051,12,34,13903
6082,16,31,13871
6113,20,35,13832
6142,23,38,13797
6178,22,36,13764
6202,18,46,13734
6235,18,48,13699
6252,34,50,13664
6280,30,55,13635
6309,30,62,13599
6334,40,61,13565
6364,41,66,13529
6383,33,73,13511
6409,40,74,13477
6429,40,82,13449
6449,43,87,13421
6475,43,90,13392
6497,60,79,13364
6513,53,91,13343
6539,53,97,13311
6560,59,105,13276
6573,66,110,13251
6568,69,130,13233
6577,72,137,13214
6584,78,143,13195
6585,84,152,13179
6592,91,159,13158
6591,101,161,13147
6599,103,166,13132
6596,104,183,13117
6601,106,182,13111
6576,128,195,13101
6561,124,224,13091
6542,143,236,13079
6518,153,248,13081
6505,151,273,13071
6466,175,291,13068
6446,178,299,13077
6415,174,322,13089
6366,195,322,13117
6333,189,370,13108
6287,207,381,13125
6225,238,392,13145
6163,250,430,13157
6103,264,449,13184
6031,275,477,13217
5940,294,533,13233
5825,318,571,13286
5727,329,610,13334
5644,339,626,13391
5544,349,647,13460
5441,368,686,13505
5357,346,744,13553
5257,359,776,13608
5159,371,796,13674
5021,422,820,13737
4904,416,865,13815
4798,409,916,13877
4683,408,958,13951
4543,432,981,14044
4457,433,1005,14105
4334,439,1037,14190
4202,458,1055,14285
4066,458,1091,14385
3953,459,1112,14476
3831,435,1111,14623
3724,415,1126,14735
3648,442,1094,14816
3548,439,1097,14916
3472,416,1117,14995
3354,414,1101,15131
3280,386,1105,15229
3218,364,1117,15301
3132,344,1105,15419
3081,339,1061,15519
3030,347,1045,15578
2971,351,1040,15638
2916,325,1029,15730
2865,325,992,15818
2846,306,986,15862
2825,268,968,15939
2808,254,947,15991
2786,246,907,16061
2766,248,855,16131
2753,245,831,16171
2734,250,803,16213
2740,232,767,16261
2724,217,745,16314
2729,203,740,16328
2719,215,711,16355
2724,219,682,16375
2730,208,659,16403
2746,198,641,16415
2768,186,624,16422
2772,184,610,16434
2792,163,607,16438
2820,163,591,16426
2832,164,578,16426
2861,168,550,16421
2893,163,519,16425
2938,136,530,16396
2973,126,511,16390
3009,124,484,16383
3035,144,462,16359
3052,153,438,16357
3083,143,413,16361
3128,131,395,16346
3153,130,390,16327
3174,138,368,16320
3213,136,357,16294
3264,108,371,16257
3280,116,357,16247
3319,107,360,16214
3362,124,340,16174
3403,127,320,16150
3449,124,320,16107
3492,112,322,16074
3557,99,326,16018
3610,90,317,15983
3642,105,314,15939
3686,111,298,15905
3726,120,275,15879
3780,108,285,15827
3822,111,282,15785
3875,120,258,15747
3900,128,262,15710
3962,97,289,15652
3995,109,290,15606
4020,118,290,15572
4046,107,295,15552
4059,119,291,15531
4105,122,280,15493
4131,128,289,15452
4177,107,314,15402
4215,118,302,15365
4248,133,297,15322
4265,139,295,15301
4302,135,294,15269
4345,120,293,15242
4369,117,310,15204
4400,114,300,15186
4423,113,319,15145
4438,127,318,15117
4464,138,311,15087
4462,147,314,15077
4499,136,330,15035
4545,131,333,14991
4561,120,336,14983
4566,144,339,14951
4593,131,354,14922
4615,126,371,14888
4654,143,371,14832
4634,170,368,14828
4642,166,380,14812
4636,177,377,14810
4647,174,404,14775
4664,191,400,14745
4663,211,411,14715
4672,217,423,14688
4672,211,447,14670
4682,213,452,14653
4674,236,480,14610
4646,242,506,14606
4623,250,520,14607
4596,265,538,14601
4576,256,574,14594
4545,252,594,14609
4524,263,596,14617
4498,268,627,14607
4451,268,642,14639
4443,263,662,14632
4375,288,683,14654
4342,295,690,14673
4303,300,719,14678
4236,326,739,14699
4204,326,753,14717
4139,355,756,14750
4096,350,783,14771
4046,341,814,14799
3997,347,806,14850
3958,348,806,14888
3922,343,815,14920
3874,338,834,14954
3850,316,833,15001
3836,312,832,15020
3812,319,817,15052
3791,315,839,15055
3753,310,834,15103
3719,302,833,15146
3661,310,845,15184
3634,317,844,15205
3614,306,847,15233
3591,312,824,15273
3576,310,831,15283
3556,299,849,15296
3511,319,859,15311
3503,317,850,15330
3469,327,845,15359
3442,316,865,15377
3399,324,846,15431
3389,319,842,15450
3383,317,832,15468
3369,296,837,15498
3372,290,821,15517
3373,271,830,15526
3370,261,825,15544
3376,252,814,15558
3366,270,794,15570
3367,280,775,15578
3383,274,763,15580
3393,262,768,15577
