S,E,I,R
5740,249,464,13547
5679,256,497,13568
5630,265,522,13583
5543,297,549,13611
5462,320,569,13649
5377,324,616,13683
5297,327,653,13723
5221,339,685,13755
5098,374,721,13807
4981,379,776,13864
4879,392,796,13933
4761,414,833,13992
4655,416,882,14047
4560,423,905,14112
4429,445,957,14169
4332,433,992,14243
4200,448,1035,14317
4112,393,1080,14415
4015,393,1080,14512
3906,415,1067,14612
3812,412,1056,14720
3698,412,1065,14825
3613,397,1069,14921
3525,405,1057,15013
3437,383,1058,15122
3379,365,1057,15199
3298,387,1043,15272
3219,354,1074,15353
3164,345,1064,15427
3126,333,1037,15504
3064,315,1035,15586
3005,305,1007,15683
2963,309,967,15761
2904,302,965,15829
2861,310,944,15885
2829,286,935,15950
2822,276,901,16001
2841,229,876,16054
2844,211,837,16108
2832,224,765,16179
2819,221,755,16205
2828,214,713,16245
2825,230,679,16266
2815,201,661,16323
2831,188,623,16358
2857,194,594,16355
2880,180,597,16343
2890,184,585,16341
2893,198,570,16339
2925,185,558,16332
2938,175,558,16329
2965,175,531,16329
2985,170,507,16338
2996,158,492,16354
3034,156,485,16325
3071,158,474,16297
3099,149,463,16289
3139,130,463,16268
3162,134,454,16250
3200,114,445,16241
3219,119,417,16245
3249,136,398,16217
3263,149,400,16188
3291,134,410,16165
3311,142,398,16149
3343,132,394,16131
3360,131,384,16125
3395,122,384,16099
3423,116,381,16080
3455,117,378,16050
3500,107,376,16017
3544,105,364,15987
3589,119,358,15934
3656,113,363,15868
3674,139,347,15840
3714,121,357,15808
3765,104,356,15775
3803,104,356,15737
3833,119,338,15710
3869,116,326,15689
3906,121,309,15664
3943,117,293,15647
3972,117,296,15615
4004,99,321,15576
4063,108,306,15523
4088,122,306,15484
4138,131,296,15435
4181,119,310,15390
4224,115,310,15351
4270,111,304,15315
4304,123,299,15274
4358,128,302,15212
4371,145,309,15175
4399,140,325,15136
4446,127,324,15103
4484,119,333,15064
4522,109,334,15035
4547,136,332,14985
4575,150,321,14954
4605,154,333,14908
4632,144,349,14875
4651,139,363,14847
4676,145,376,14803
4696,134,391,14779
4703,167,382,14748
4738,168,390,14704
4744,189,388,14679
4726,198,404,14672
4749,201,408,14642
4768,192,420,14620
4761,201,445,14593
4766,208,456,14570
4753,217,485,14545
4739,221,502,14538
4729,228,517,14526
4710,238,523,14529
4673,261,529,14537
4647,270,559,14524
4618,256,610,14516
4615,271,605,14509
4560,298,634,14508
4525,299,656,14520
4512,295,686,14507
4461,313,682,14544
4446,321,711,14522
4410,323,726,14541
4358,338,752,14552
4310,342,773,14575
4253,348,787,14612
4237,341,792,14630
4181,354,806,14659
4132,343,840,14685
4055,339,846,14760
3992,343,858,14807
3922,349,891,14838
3882,354,903,14861
3837,368,889,14906
3770,362,913,14955
3734,367,917,14982
3700,362,939,14999
3644,354,948,15054
3609,370,932,15089
3552,375,941,15132
3483,383,946,15188
3457,330,972,15241
3409,335,953,15303
3399,317,929,15355
3384,320,904,15392
3380,323,901,15396
3356,319,895,15430
3353,310,896,15441
3344,291,878,15487
3330,289,839,15542
3340,259,857,15544
3306,287,827,15580
3305,286,812,15597
3290,284,806,15620
3279,289,796,15636
3289,287,777,15647
3297,270,766,15667
3316,273,767,15644
3313,256,773,15658
3324,261,779,15636
3329,252,766,15653
3333,270,744,15653
3329,247,763,15661
3339,240,769,15652
3371,237,729,15663
3371,263,714,15652
3369,254,702,15675
3355,261,697,15687
3359,247,705,15689
3397,241,697,15665
3409,241,684,15666
3404,236,679,15681
3411,235,659,15695
3427,224,671,15678
3449,208,653,15690
3471,226,634,15669
3477,224,617,15682
3484,228,618,15670
3491,222,618,15669
3508,230,599,15663
3536,232,605,15627
3560,204,613,15623
3594,205,598,15603
3621,202,605,15572
3629,194,586,15591
3660,210,570,15560
3674,225,551,15550
3695,233,548,15524
3732,206,587,15475
3749,205,591,15455
3757,232,592,15419
3759,227,608,15406
3770,221,609,15400
3755,218,607,15420
3776,223,613,15388
3790,228,601,15381
3819,231,600,15350
3832,224,608,15336
3861,213,617,15309
3856,248,602,15294
3879,236,616,15269
3893,246,610,15251
3903,232,632,15233
3914,229,640,15217
3905,233,644,15218
3917,224,640,15219
3917,245,628,15210
3934,237,631,15198
3943,253,646,15158
3920,264,645,15171
3906,260,650,15184
3878,293,657,15172
3891,267,669,15173
3873,250,672,15205
3859,269,677,15195
3841,265,681,15213
3837,263,687,15213
3818,272,680,15230
3805,275,696,15224
3798,283,714,15205
3793,276,726,15205
3752,282,719,15247
3758,303,682,15257
3748,280,703,15269
3742,279,704,15275
3757,242,710,15291
3746,234,723,15297
3740,259,689,15312
3712,273,690,15325
3716,247,701,15336
3705,249,685,15361
3677,267,702,15354
3709,249,721,15321
3705,273,696,15326
3690,277,729,15304
3661,297,723,15319
3639,306,741,15314
3634,305,742,15319
3598,300,748,15354
3582,306,738,15374
3573,275,766,15386
3579,273,775,15373
3597,247,768,15388
3589,272,744,15395
3587,260,747,15406
3588,262,744,15406
3580,293,726,15401
3588,282,740,15390
3577,258,749,15416
3573,254,747,15426
3568,256,739,15437
3556,274,708,15462
3565,257,705,15473
3570,248,710,15472
3570,248,710,15472
3554,263,697,15486
3537,277,671,15515
3523,285,657,15535
3555,256,671,15518
3562,254,651,15533
3565,249,645,15541
3591,254,618,15537
3614,236,610,15540
3610,240,620,15530
3652,215,639,15494
3644,233,639,15484
3658,231,643,15468
3649,233,637,15481
3647,220,652,15481
3635,248,635,15482
3648,237,634,15481
3634,250,647,15469
3618,249,653,15480
3633,239,645,15483
3635,247,630,15488
3639,249,637,15475
3633,242,651,15474
3621,241,654,15484
3647,211,664,15478
3649,236,646,15469
3660,222,645,15473
3648,243,653,15456
3656,232,654,15458
3662,224,644,15470
3650,238,637,15475
3656,227,627,15490
3682,221,607,15490
3700,213,590,15497
3708,227,559,15506
3740,213,570,15477
3740,217,566,15477
3747,211,571,15471
3739,242,573,15446
3748,228,590,15434
3753,212,611,15424
3759,215,630,15396
3760,247,619,15374
3778,231,626,15365
3772,228,630,15370
3765,238,640,15357
3743,265,631,15361
3753,251,635,15361
3735,253,641,15371
3742,216,675,15367
3756,224,673,15347
3758,223,665,15354
3759,216,661,15364
3756,232,645,15367
3743,225,662,15370
3741,251,648,15360
3729,243,650,15378
3725,237,634,15404
3738,217,637,15408
3726,223,629,15422
3709,223,629,15439
3701,250,610,15439
3685,260,620,15435
3704,242,626,15428
3697,243,643,15417
3685,242,643,15430
3685,258,623,15434
3688,248,625,15439
3673,251,637,15439
3636,248,660,15456
3636,244,663,15457
3594,272,655,15479
3621,252,658,15469
3618,249,650,15483
3624,251,649,15476
3618,259,636,15487
3646,243,641,15470
3655,232,665,15448
3653,233,679,15435
3668,236,670,15426
3659,233,659,15449
3677,223,635,15465
3664,229,645,15462
3656,241,637,15466
3662,245,657,15436
3667,238,662,15433
3692,216,652,15440
3684,230,643,15443
3690,246,619,15445
3714,241,629,15416
3734,230,635,15401
3752,203,636,15409
3765,217,617,15401
3768,239,604,15389
3770,235,603,15392
3755,243,616,15386
3766,239,631,15364
3773,263,621,15343
3766,245,641,15348
3785,232,642,15341
3793,246,642,15319
3788,254,641,15317
3808,231,633,15328
3812,231,613,15344
3846,250,604,15300
3859,240,627,15274
3866,240,620,15274
3878,236,624,15262
3888,230,626,15256
3879,247,642,15232
3879,257,654,15210
3890,265,643,15202
3900,264,657,15179
3894,272,655,15179
3884,269,672,15175
3894,263,656,15187
3898,245,661,15196
3870,268,665,15197
3874,246,680,15200
3876,254,695,15175
3847,260,706,15187
3852,268,690,15190
3841,282,687,15190
3810,292,712,15186
3784,311,713,15192
3789,267,729,15215
3805,255,726,15214
3805,250,724,15221
3809,242,720,15229
3800,262,699,15239
3762,285,721,15232
3774,282,717,15227
3765,286,728,15221
3737,298,738,15227
3742,290,755,15213
3768,290,750,15192
3763,280,748,15209
3762,280,758,15200
3761,274,740,15225
3750,271,746,15233
3727,306,733,15234
3734,303,732,15231
3742,276,733,15249
3741,281,713,15265
3742,271,746,15241
3759,256,756,15229
3762,260,750,15228
3724,294,749,15233
3743,298,741,15218
3757,280,734,15229
3740,278,752,15230
3736,269,775,15220
3747,280,778,15195
3723,290,783,15204
3712,289,787,15212
3697,270,783,15250
3675,273,779,15273
3673,281,761,15285
3676,282,768,15274
3689,291,756,15264
3708,256,776,15260
3719,252,766,15263
3692,279,764,15265
3678,288,776,15258
3656,290,783,15271
3639,301,754,15306
3655,290,745,15310
3676,280,750,15294
3671,285,738,15306
3659,278,741,15322
3665,263,754,15318
3660,266,771,15303
3653,259,773,15315
3644,274,740,15342
3640,301,714,15345
3652,284,719,15345
3642,285,725,15348
3635,288,716,15361
3630,290,726,15354
3635,287,726,15352
3660,284,725,15331
3693,256,742,15309
3691,252,736,15321
3667,291,719,15323
3664,283,746,15307
3654,287,743,15316
3640,282,754,15324
3642,284,749,15325
3644,289,739,15328
3655,289,736,15320
3662,292,727,15319
3666,273,740,15321
3665,277,736,15322
3662,288,726,15324
3658,288,734,15320
3654,291,737,15318
3669,279,743,15309
3663,273,740,15324
3646,260,745,15349
3635,276,737,15352
3638,272,750,15340
3637,267,731,15365
3627,271,707,15395
3651,275,691,15383
3685,262,725,15328
3706,261,717,15316
3684,277,723,15316
3672,278,717,15333
3657,273,731,15339
3655,278,737,15330
3642,285,726,15347
3635,282,737,15346
3643,268,732,15357
3625,281,732,15362
3609,279,727,15385
3579,293,711,15417
3573,287,718,15422
3584,285,724,15407
3602,280,740,15378
3617,266,752,15365
3607,266,749,15378
3587,279,732,15402
3597,260,748,15395
3584,264,745,15407
3578,275,752,15395
3597,247,746,15410
3618,245,700,15437
3632,236,694,15438
3611,242,681,15466
3623,246,679,15452
3624,242,666,15468
3628,246,668,15458
3632,249,665,15454
3619,259,656,15466
3612,241,659,15488
3584,253,662,15501
3606,232,674,15488
3637,211,689,15463
3646,212,688,15454
3644,217,688,15451
3637,229,660,15474
3617,240,657,15486
3623,247,647,15483
3640,238,652,15470
3664,231,656,15449
3669,232,654,15445
3664,244,644,15448
3664,233,660,15443
3654,247,656,15443
3652,262,641,15445
3668,247,629,15456
3687,219,619,15475
3679,231,631,15459
3677,235,628,15460
3691,209,629,15471
3715,223,629,15433
3720,229,640,15411
3736,209,650,15405
3727,236,636,15401
3733,243,631,15393
3730,261,634,15375
3757,232,655,15356
3738,226,665,15371
3758,221,661,15360
3782,205,634,15379
3790,224,623,15363
3773,233,618,15376
3773,216,628,15383
