S,E,I,R
3769,244,678,15309
3763,254,656,15327
3743,267,647,15343
3719,248,667,15366
3709,265,642,15384
3712,246,661,15381
3725,239,662,15374
3736,224,661,15379
3741,220,651,15388
3732,235,633,15400
3746,234,644,15376
3738,249,631,15382
3712,257,652,15379
3721,252,649,15378
3703,272,648,15377
3705,266,669,15360
3735,257,643,15365
3744,249,656,15351
3745,256,658,15341
3746,237,663,15354
3742,239,677,15342
3742,238,687,15333
3718,250,703,15329
3711,250,705,15334
3713,246,702,15339
3733,246,689,15332
3717,249,683,15351
3724,247,680,15349
3740,245,668,15347
3738,257,651,15354
3740,256,654,15350
3748,244,663,15345
3754,255,662,15329
3747,245,678,15330
3752,238,678,15332
3740,235,697,15328
3739,252,695,15314
3750,246,684,15320
3760,243,700,15297
3765,243,677,15315
3765,240,692,15303
3741,247,699,15313
3752,242,686,15320
3765,230,687,15318
3785,243,661,15311
3777,242,666,15315
3770,240,664,15326
3782,229,675,15314
3780,249,676,15295
3780,246,704,15270
3791,258,686,15265
3801,246,693,15260
3788,262,687,15263
3782,279,675,15264
3783,301,674,15242
3793,273,698,15236
3788,274,727,15211
3796,264,750,15190
3783,254,770,15193
3752,301,741,15206
3723,295,749,15233
3725,292,734,15249
3730,291,722,15257
3730,255,740,15275
3719,263,753,15265
3733,260,767,15240
3739,284,732,15245
3741,300,718,15241
3750,286,753,15211
3738,277,763,15222
3728,298,755,15219
3713,298,768,15221
3686,299,785,15230
3665,294,785,15256
3642,307,783,15268
3618,316,791,15275
3596,309,797,15298
3586,307,813,15294
3573,310,802,15315
3570,290,814,15326
3577,278,813,15332
3577,293,806,15324
3575,285,789,15351
3558,295,762,15385
3565,279,760,15396
3576,268,750,15406
3558,285,744,15413
3548,300,752,15400
3514,302,763,15421
3515,279,786,15420
3520,282,779,15419
3515,280,771,15434
3531,276,765,15428
3510,296,747,15447
3510,277,756,15457
3508,278,731,15483
3525,249,732,15494
3531,242,723,15504
3544,243,720,15493
3555,242,741,15462
3572,246,743,15439
3578,252,737,15433
3564,286,693,15457
3555,291,685,15469
3544,273,707,15476
3538,265,714,15483
3559,248,716,15477
3572,244,721,15463
3563,246,701,15490
3565,249,701,15485
3557,265,696,15482
3578,263,699,15460
3587,253,717,15443
3596,232,724,15448
3575,248,710,15467
3573,261,707,15459
3557,237,726,15480
3557,257,693,15493
3570,253,693,15484
3568,258,688,15486
3566,246,685,15503
3576,246,678,15500
3563,257,669,15511
3538,261,677,15524
3531,266,670,15533
3560,237,670,15533
3595,225,660,15520
3614,245,629,15512
3642,221,671,15466
3648,221,653,15478
3656,235,639,15470
3656,235,654,15455
3653,252,648,15447
3646,241,661,15452
3653,228,672,15447
3659,228,647,15466
3662,249,641,15448
3662,261,610,15467
3686,245,626,15443
3693,261,632,15414
3704,234,655,15407
3711,252,656,15381
3725,244,651,15380
3721,255,662,15362
3721,250,682,15347
3703,270,663,15364
3735,231,683,15351
3767,215,673,15345
3763,225,654,15358
3761,249,647,15343
3784,240,666,15310
3797,238,680,15285
3791,258,649,15302
3795,253,680,15272
3795,263,683,15259
3772,263,676,15289
3755,268,665,15312
3744,260,671,15325
3759,262,677,15302
3768,251,680,15301
3773,250,690,15287
3769,252,709,15270
3737,258,719,15286
3730,260,721,15289
3702,250,704,15344
3689,276,687,15348
3730,264,674,15332
3735,247,689,15329
3739,263,692,15306
3716,271,697,15316
3697,257,724,15322
3704,264,707,15325
3708,247,718,15327
3684,255,704,15357
3668,247,706,15379
3668,252,682,15398
3652,259,691,15398
3673,246,688,15393
3656,268,665,15411
3639,274,668,15419
3631,270,676,15423
3605,289,692,15414
3590,268,706,15436
3593,259,707,15441
