S,E,I,R
19961,19,18,2
19941,31,26,2
19916,39,38,7
19882,51,51,16
19832,78,66,24
19787,90,85,38
19715,130,99,56
19622,171,138,69
19509,213,179,99
19334,310,229,127
19160,368,308,164
18917,489,377,217
18570,656,498,276
18122,859,656,363
17599,1057,850,494
16955,1329,1099,617
16153,1618,1440,789
15138,2017,1817,1028
13972,2362,2327,1339
12649,2789,2849,1713
11173,3244,3439,2144
9582,3600,4125,2693
8036,3769,4889,3306
6617,3769,5582,4032
5278,3622,6305,4795
4122,3448,6767,5663
3171,3128,7119,6582
2435,2691,7349,7525
1834,2262,7435,8469
1407,1864,7337,9392
1083,1488,7063,10366
863,1165,6710,11262
713,900,6301,12086
608,720,5813,12859
539,577,5338,13546
480,438,4856,14226
445,371,4410,14774
425,305,3987,15283
422,244,3583,15751
423,194,3203,16180
433,154,2852,16561
438,155,2534,16873
452,131,2281,17136
477,114,1983,17426
502,109,1753,17636
540,86,1540,17834
578,82,1363,17977
622,74,1214,18090
665,59,1078,18198
681,66,941,18312
731,67,825,18377
784,59,736,18421
832,49,665,18454
880,48,604,18468
921,52,512,18515
977,38,470,18515
1041,35,415,18509
1093,40,357,18510
1140,38,318,18504
1200,34,284,18482
1247,34,259,18460
1296,26,239,18439
1342,24,210,18424
1395,27,187,18391
1456,25,167,18352
1512,23,159,18306
1565,24,142,18269
1619,21,131,18229
1671,18,123,18188
1729,21,108,18142
1800,18,98,18084
1849,16,87,18048
1902,13,83,18002
1958,15,75,17952
2021,22,53,17904
2077,16,53,17854
2129,15,58,17798
2176,11,58,17755
2247,12,53,17688
2293,10,44,17653
2361,5,42,17592
2408,6,28,17558
2456,5,28,17511
2532,5,23,17440
2589,4,23,17384
2640,6,20,17334
2690,10,14,17286
2744,7,16,17233
2789,4,18,17189
2832,9,15,17144
2875,11,16,17098
2928,7,20,17045
2960,7,20,17013
3014,8,15,16963
3057,6,15,16922
3101,6,12,16881
3150,9,11,16830
3190,5,13,16792
3247,1,17,16735
3283,4,14,16699
3334,7,10,16649
3376,5,11,16608
3421,5,9,16565
3466,3,11,16520
3508,4,9,16479
3542,4,8,16446
3602,3,10,16385
3649,2,12,16337
3699,3,11,16287
3755,3,10,16232
3801,2,10,16187
3840,2,7,16151
3882,2,7,16109
3929,3,6,16062
3978,2,5,16015
4022,2,5,15971
4067,0,7,15926
4106,1,5,15888
4154,3,5,15838
4207,3,6,15784
4247,2,7,15744
4286,1,7,15706
4334,1,7,15658
4384,2,5,15609
4421,2,3,15574
4458,2,2,15538
4495,0,4,15501
4550,0,3,15447
4587,0,3,15410
4623,1,3,15373
4665,1,4,15330
4702,2,1,15295
4750,1,2,15247
4788,1,2,15209
4827,1,1,15171
4874,1,1,15124
4912,1,0,15087
4957,1,0,15042
5004,0,1,14995
5045,0,1,14954
5085,1,1,14913
5139,1,1,14859
5179,2,1,14818
5224,1,2,14773
5267,0,3,14730
5305,0,3,14692
5350,0,1,14649
5375,1,1,14623
5421,1,1,14577
5457,1,2,14540
5495,0,3,14502
5546,1,1,14452
5575,0,2,14423
5611,0,0,14389
5652,0,0,14348
5690,0,0,14310
5722,0,0,14278
5771,0,0,14229
5812,0,0,14188
5853,0,0,14147
5889,0,0,14111
5942,0,0,14058
5979,0,0,14021
6015,0,0,13985
6050,0,0,13950
6092,0,0,13908
6133,0,0,13867
6175,0,0,13825
6213,0,0,13787
6248,0,0,13752
6288,0,0,13712
6325,0,0,13675
6353,0,0,13647
6399,0,0,13601
6445,0,0,13555
6490,0,0,13510
6521,0,0,13479
6549,0,0,13451
6589,0,0,13411
6629,0,0,13371
6661,0,0,13339
6698,0,0,13302
6736,0,0,13264
6774,0,0,13226
6799,0,0,13201
6856,0,0,13144
6894,0,0,13106
6934,0,0,13066
6976,0,0,13024
7004,0,0,12996
7039,0,0,12961
7066,0,0,12934
7093,0,0,12907
7125,0,0,12875
7160,0,0,12840
7195,0,0,12805
7231,0,0,12769
7265,0,0,12735
7292,0,0,12708
7327,0,0,12673
7367,0,0,12633
7407,0,0,12593
7450,0,0,12550
7491,0,0,12509
7530,0,0,12470
7565,0,0,12435
7607,0,0,12393
7633,0,0,12367
7672,0,0,12328
7699,0,0,12301
7736,0,0,12264
7775,0,0,12225
7811,0,0,12189
7836,0,0,12164
7872,0,0,12128
7907,0,0,12093
7934,0,0,12066
7954,0,0,12046
7992,0,0,12008
8026,0,0,11974
8055,0,0,11945
8086,0,0,11914
8121,0,0,11879
8156,0,0,11844
8186,0,0,11814
8221,0,0,11779
8251,0,0,11749
8284,0,0,11716
8310,0,0,11690
8352,0,0,11648
8371,0,0,11629
8405,0,0,11595
8438,0,0,11562
8467,0,0,11533
8491,0,0,11509
8538,0,0,11462
8568,0,0,11432
8592,0,0,11408
8618,0,0,11382
8655,0,0,11345
8685,0,0,11315
8723,0,0,11277
8757,0,0,11243
8777,0,0,11223
8805,0,0,11195
8836,0,0,11164
8874,0,0,11126
8910,0,0,11090
8941,0,0,11059
8970,0,0,11030
8996,0,0,11004
9016,0,0,10984
9052,0,0,10948
9080,0,0,10920
9102,0,0,10898
9139,0,0,10861
9165,0,0,10835
9196,0,0,10804
9232,0,0,10768
9254,0,0,10746
9282,0,0,10718
9310,0,0,10690
9337,0,0,10663
9362,0,0,10638
9401,0,0,10599
9425,0,0,10575
9458,0,0,10542
9481,0,0,10519
9505,0,0,10495
9535,0,0,10465
9556,0,0,10444
9591,0,0,10409
9625,0,0,10375
9659,0,0,10341
9690,0,0,10310
9725,0,0,10275
9754,0,0,10246
9780,0,0,10220
9811,0,0,10189
9839,0,0,10161
9866,0,0,10134
9895,0,0,10105
9926,0,0,10074
9962,0,0,10038
10001,0,0,9999
10026,0,0,9974
10053,0,0,9947
10076,0,0,9924
10105,0,0,9895
10134,0,0,9866
10157,0,0,9843
10183,0,0,9817
10207,0,0,9793
10234,0,0,9766
10262,0,0,9738
10288,0,0,9712
10317,0,0,9683
10340,0,0,9660
10369,0,0,9631
10404,0,0,9596
10440,0,0,9560
10462,0,0,9538
10489,0,0,9511
10517,0,0,9483
