S,E,I,R
5358,24,48,14570
5378,31,52,14539
5414,22,65,14499
5441,22,66,14471
5466,24,66,14444
5494,23,63,14420
5530,23,60,14387
5552,24,65,14359
5576,27,71,14326
5603,24,75,14298
5628,31,73,14268
5648,33,81,14238
5672,33,83,14212
5692,38,82,14188
5721,50,77,14152
5752,46,87,14115
5771,53,87,14089
5790,59,93,14058
5801,65,102,14032
5825,63,103,14009
5832,72,112,13984
5841,73,122,13964
5847,72,122,13959
5855,67,132,13946
5863,74,141,13922
5856,79,161,13904
5842,99,173,13886
5827,112,196,13865
5832,110,207,13851
5821,117,222,13840
5803,132,237,13828
5805,127,255,13813
5793,131,268,13808
5758,146,292,13804
5705,178,307,13810
5676,197,322,13805
5645,205,330,13820
5604,200,360,13836
5586,199,374,13841
5548,197,419,13836
5487,222,438,13853
5442,226,458,13874
5377,225,499,13899
5302,249,519,13930
5261,246,522,13971
5209,264,549,13978
5163,270,567,14000
5096,268,594,14042
5026,279,620,14075
4961,297,618,14124
4883,303,641,14173
4811,302,655,14232
4741,293,680,14286
4677,296,698,14329
4599,293,713,14395
4507,336,701,14456
4465,307,724,14504
4395,294,754,14557
4315,314,746,14625
4249,311,774,14666
4182,311,788,14719
4100,331,793,14776
4047,305,823,14825
3964,317,835,14884
3885,333,844,14938
3831,318,849,15002
3759,326,856,15059
3680,349,850,15121
3622,323,873,15182
3555,303,882,15260
3518,299,871,15312
3467,304,878,15351
3406,318,853,15423
3348,324,842,15486
3319,301,837,15543
3277,273,850,15600
3254,267,833,15646
3203,280,829,15688
3152,290,818,15740
3125,274,806,15795
3099,273,794,15834
3069,279,780,15872
3071,257,773,15899
3058,263,740,15939
3054,230,749,15967
3019,233,716,16032
3008,243,706,16043
2996,243,687,16074
2993,225,693,16089
3000,211,667,16122
2998,201,642,16159
2996,195,632,16177
2992,188,617,16203
3005,176,599,16220
3027,169,598,16206
3042,180,576,16202
3030,172,575,16223
3056,174,539,16231
3079,175,516,16230
3124,170,495,16211
3156,172,482,16190
3199,167,471,16163
3228,162,456,16154
3249,153,460,16138
3277,153,444,16126
3314,157,447,16082
3338,158,439,16065
3391,144,445,16020
3441,129,436,15994
3474,116,432,15978
3500,127,417,15956
3523,126,414,15937
3540,139,404,15917
3560,145,405,15890
3576,142,401,15881
3610,138,398,15854
3640,147,387,15826
3662,159,378,15801
3690,156,378,15776
3706,145,396,15753
3724,152,403,15721
3728,161,408,15703
3759,153,410,15678
3792,151,430,15627
3820,147,419,15614
3841,149,407,15603
3859,154,411,15576
3887,157,413,15543
3898,163,414,15525
3941,144,433,15482
3954,159,432,15455
3984,167,435,15414
4007,177,421,15395
4022,174,428,15376
4036,169,427,15368
4048,180,424,15348
4080,171,435,15314
4105,162,450,15283
4122,173,453,15252
4130,186,461,15223
4126,198,467,15209
4130,183,474,15213
4148,193,469,15190
4160,182,481,15177
4167,188,476,15169
4182,188,486,15144
4205,195,474,15126
4204,206,490,15100
4218,209,485,15088
4216,209,518,15057
4215,207,538,15040
4203,212,550,15035
4189,226,557,15028
4197,217,560,15026
4198,206,576,15020
4203,205,594,14998
4212,225,571,14992
4207,214,582,14997
4219,221,573,14987
4206,235,585,14974
4200,232,616,14952
4182,247,625,14946
4196,244,628,14932
4175,241,622,14962
4181,247,611,14961
4177,255,614,14954
4175,255,611,14959
4153,244,622,14981
4141,256,591,15012
4125,270,588,15017
4125,254,599,15022
4137,255,611,14997
4121,254,629,14996
4136,241,643,14980
4179,225,661,14935
4162,249,655,14934
4146,257,657,14940
4120,281,653,14946
4102,273,671,14954
4052,299,669,14980
4035,295,691,14979
4018,304,683,14995
4003,281,707,15009
3959,315,703,15023
3915,325,713,15047
3895,304,720,15081
3886,299,741,15074
3863,303,748,15086
3836,301,740,15123
3826,295,755,15124
3803,301,768,15128
3771,302,777,15150
3743,293,768,15196
3739,290,779,15192
3706,300,785,15209
3675,306,787,15232
3656,304,776,15264
3652,298,791,15259
3619,299,802,15280
3610,299,798,15293
3625,292,790,15293
3585,323,764,15328
3588,303,774,15335
3591,294,792,15323
3574,289,794,15343
3561,289,782,15368
3544,274,801,15381
3553,264,809,15374
3539,263,805,15393
3558,262,810,15370
3536,282,795,15387
3556,259,797,15388
3532,281,763,15424
3539,270,762,15429
3509,296,737,15458
3523,292,730,15455
3524,251,754,15471
3500,254,746,15500
3502,274,733,15491
3514,253,723,15510
3529,244,710,15517
3529,236,706,15529
3508,241,711,15540
3498,252,676,15574
3509,236,685,15570
3535,213,681,15571
3550,228,649,15573
3565,212,631,15592
3550,224,641,15585
3571,211,644,15574
3582,232,627,15559
3592,225,633,15550
3606,226,642,15526
3609,242,621,15528
3609,239,638,15514
3620,229,627,15524
3623,222,620,15535
3630,216,603,15551
3636,219,593,15552
3660,216,594,15530
3661,242,589,15508
3685,232,602,15481
3705,231,582,15482
3727,225,596,15452
3728,235,586,15451
3760,229,595,15416
3766,224,583,15427
3784,203,589,15424
3815,194,593,15398
3804,231,578,15387
3826,221,585,15368
3846,210,583,15361
3851,227,566,15356
3876,218,582,15324
3907,210,581,15302
3907,219,567,15307
3899,221,576,15304
3902,215,584,15299
3908,236,576,15280
3926,234,586,15254
3918,238,592,15252
3938,223,604,15235
3950,218,610,15222
3955,228,598,15219
3968,237,562,15233
3961,237,565,15237
3960,209,596,15235
3980,230,580,15210
3989,209,584,15218
3972,216,568,15244
3948,223,578,15251
3950,222,575,15253
3957,212,588,15243
3954,216,586,15244
3955,224,569,15252
3953,218,561,15268
3944,223,593,15240
3957,225,606,15212
3953,241,607,15199
3953,239,587,15221
3944,252,585,15219
3950,232,602,15216
3976,214,599,15211
3990,216,602,15192
4008,229,591,15172
4011,229,611,15149
4002,230,616,15152
3975,249,614,15162
3979,239,617,15165
3988,230,624,15158
3983,241,607,15169
3988,231,625,15156
3967,257,626,15150
3956,258,609,15177
3949,251,621,15179
3915,274,608,15203
3941,251,639,15169
3946,255,639,15160
3912,284,630,15174
3877,295,654,15174
3876,285,687,15152
3881,260,714,15145
3867,249,718,15166
3861,269,685,15185
3843,270,709,15178
3841,283,693,15183
3840,289,700,15171
3819,284,707,15190
3834,274,711,15181
3814,267,725,15194
3814,266,727,15193
3805,250,728,15217
3788,256,715,15241
3779,262,704,15255
3762,249,726,15263
3731,254,730,15285
3722,264,702,15312
3728,252,715,15305
3724,254,720,15302
3718,254,712,15316
3715,241,712,15332
3718,237,730,15315
3707,234,728,15331
3705,235,722,15338
3669,256,710,15365
3666,253,696,15385
3644,261,688,15407
3647,252,685,15416
3638,247,693,15422
3628,262,675,15435
3617,280,678,15425
3622,256,705,15417
3625,233,708,15434
3622,236,710,15432
3629,231,696,15444
3627,229,690,15454
3623,247,662,15468
3600,247,663,15490
3607,232,667,15494
3603,226,665,15506
3598,239,634,15529
3600,236,627,15537
3610,256,617,15517
3627,243,638,15492
3627,234,634,15505
3615,242,625,15518
3630,220,614,15536
3624,238,610,15528
3641,234,611,15514
3646,235,608,15511
3673,216,609,15502
3685,209,611,15495
3683,227,618,15472
3694,223,623,15460
3696,231,627,15446
3721,219,626,15434
3746,199,612,15443
3767,195,593,15445
3788,199,591,15422
3813,202,582,15403
3841,197,574,15388
3837,214,548,15401
3869,198,566,15367
3883,231,534,15352
3923,207,556,15314
3925,224,556,15295
3928,229,569,15274
3941,233,559,15267
3947,214,581,15258
3950,224,574,15252
3952,215,581,15252
3966,231,569,15234
3979,226,565,15230
3984,239,578,15199
3969,251,574,15206
3996,221,587,15196
4010,222,595,15173
3998,234,588,15180
3983,265,580,15172
4006,228,600,15166
3983,238,618,15161
3966,258,630,15146
3966,273,628,15133
3952,261,641,15146
3954,261,630,15155
3930,266,666,15138
3911,268,671,15150
3923,254,682,15141
3910,261,674,15155
3930,239,686,15145
3920,256,692,15132
3931,247,692,15130
3942,232,690,15136
3931,251,675,15143
3928,247,693,15132
3926,247,706,15121
3924,274,702,15100
3902,270,700,15128
3882,255,703,15160
3870,276,687,15167
3860,268,681,15191
3859,248,690,15203
3869,243,712,15176
3879,257,693,15171
3883,253,695,15169
3877,252,704,15167
3851,265,704,15180
3846,273,705,15176
3831,293,697,15179
3814,275,717,15194
3827,283,717,15173
3792,283,750,15175
3762,319,741,15178
3749,274,766,15211
3767,268,751,15214
3764,270,742,15224
3731,286,746,15237
3712,288,746,15254
3691,312,743,15254
3665,303,750,15282
3674,274,769,15283
3676,278,752,15294
3670,266,758,15306
3669,264,758,15309
3685,302,740,15273
3699,288,752,15261
3686,278,768,15268
3702,279,751,15268
3692,266,756,15286
3691,280,749,15280
3665,272,763,15300
3662,262,753,15323
3637,280,739,15344
3646,270,760,15324
3629,289,741,15341
3611,298,773,15318
3599,297,760,15344
3604,302,776,15318
3601,291,786,15322
3599,271,804,15326
3606,285,801,15308
3610,284,782,15324
3583,287,769,15361
3570,280,793,15357
3557,299,790,15354
3565,265,795,15375
3562,292,776,15370
3563,270,798,15369
3543,270,798,15389
3555,271,787,15387
3543,288,798,15371
3556,285,777,15382
3563,275,764,15398
3566,280,754,15400
3574,260,739,15427
3552,256,731,15461
3548,242,738,15472
3549,242,713,15496
3530,245,702,15523
3541,245,686,15528
3576,221,690,15513
3590,232,651,15527
3616,227,649,15508
3639,229,644,15488
3671,235,614,15480
3669,241,623,15467
3680,235,639,15446
3681,250,620,15449
3704,233,644,15419
3732,223,638,15407
3747,227,645,15381
3778,211,648,15363
3779,224,639,15358
3785,228,637,15350
3778,243,632,15347
3806,222,648,15324
3825,236,616,15323
3838,243,602,15317
3856,218,598,15328
3841,255,614,15290
3858,253,629,15260
3871,234,650,15245
3887,224,661,15228
3893,224,645,15238
3884,230,667,15219
3914,236,648,15202
3906,250,644,15200
3912,270,641,15177
3916,270,640,15174
3923,268,642,15167
3913,257,673,15157
3923,257,682,15138
3932,251,682,15135
3924,263,681,15132
3918,271,688,15123
3930,260,682,15128
3917,282,697,15104
3935,274,700,15091
3920,280,697,15103
3913,273,712,15102
3907,263,697,15133
3903,274,705,15118
3893,282,721,15104
3883,285,708,15124
3871,284,715,15130
3855,298,705,15142
3843,311,739,15107
3801,319,771,15109
3778,315,765,15142
3766,317,767,15150
3742,316,783,15159
3748,301,790,15161
3741,281,797,15181
3735,272,784,15209
3740,259,761,15240
3722,274,742,15262
3706,282,737,15275
3708,272,730,15290
3722,232,751,15295
3736,226,747,15291
3735,227,729,15309
3723,235,737,15305
3727,230,732,15311
3733,234,723,15310
3727,239,708,15326
3696,263,679,15362
3689,265,664,15382
3714,241,669,15376
3726,249,672,15353
3725,243,680,15352
3735,245,683,15337
3686,265,676,15373
3684,281,669,15366
3662,270,671,15397
3646,293,668,15393
3670,271,683,15376
3684,255,682,15379
3687,238,690,15385
3680,254,698,15368
3672,268,693,15367
3675,256,699,15370
3695,233,701,15371
3694,226,696,15384
3697,245,671,15387
3682,267,674,15377
3699,267,665,15369
3706,260,665,15369
3708,250,683,15359
3690,262,675,15373
3675,246,689,15390
3684,251,690,15375
3662,287,683,15368
3668,281,693,15358
3669,273,700,15358
3673,244,703,15380
3658,253,692,15397
3662,265,687,15386
3664,278,688,15370
3658,265,678,15399
3668,240,690,15402
3672,259,683,15386
3707,239,663,15391
3708,239,664,15389
3696,248,649,15407
3685,256,654,15405
3701,240,644,15415
3698,239,642,15421
3712,223,650,15415
3712,222,654,15412
3740,220,642,15398
3740,224,644,15392
3765,216,648,15371
3751,221,640,15388
3761,237,640,15362
3793,218,630,15359
3794,229,614,15363
3820,221,605,15354
3819,236,590,15355
3820,231,607,15342
3824,232,609,15335
3833,228,609,15330
3854,207,616,15323
3859,225,595,15321
3886,214,585,15315
