S,E,I,R
5650,2,11,14337
5688,7,10,14295
5729,5,13,14253
5774,4,12,14210
5819,5,10,14166
5858,2,10,14130
5897,3,9,14091
5930,2,11,14057
5968,3,10,14019
6007,5,10,13978
6041,6,9,13944
6074,5,13,13908
6099,8,16,13877
6137,6,17,13840
6172,11,17,13800
6209,7,21,13763
6243,10,18,13729
6275,10,24,13691
6301,12,25,13662
6342,12,28,13618
6376,15,29,13580
6402,21,22,13555
6435,20,26,13519
6460,18,32,13490
6497,20,36,13447
6524,20,38,13418
6557,19,37,13387
6587,21,41,13351
6616,22,43,13319
6637,19,44,13300
6669,26,44,13261
6695,30,48,13227
6719,23,51,13207
6750,31,51,13168
6766,36,61,13137
6781,41,66,13112
6802,50,66,13082
6816,56,80,13048
6820,68,90,13022
6831,67,101,13001
6843,65,111,12981
6836,78,121,12965
6831,83,132,12954
6807,87,156,12950
6794,94,169,12943
6778,111,183,12928
6762,113,194,12931
6744,132,205,12919
6714,147,229,12910
6687,165,240,12908
6657,177,259,12907
6605,199,282,12914
6557,192,328,12923
6513,208,345,12934
6472,194,394,12940
6411,232,401,12956
6360,238,422,12980
6289,259,441,13011
6220,280,471,13029
6154,273,507,13066
6075,287,534,13104
5993,303,575,13129
5876,337,617,13170
5774,340,682,13204
5668,363,711,13258
5562,387,721,13330
5443,397,757,13403
5328,402,784,13486
5212,397,844,13547
5043,442,873,13642
4902,456,932,13710
4759,469,957,13815
4611,473,995,13921
4487,474,1024,14015
4352,500,1042,14106
4214,484,1084,14218
4085,481,1129,14305
3967,450,1168,14415
3839,462,1170,14529
3738,437,1180,14645
3620,445,1178,14757
3539,412,1179,14870
3452,404,1160,14984
3350,411,1150,15089
3270,362,1173,15195
3189,377,1142,15292
3124,353,1121,15402
3049,366,1062,15523
3001,357,1071,15571
2944,348,1034,15674
2902,306,1029,15763
2831,301,1012,15856
2794,300,972,15934
2769,281,945,16005
2747,263,912,16078
2731,241,889,16139
2722,249,839,16190
2706,250,812,16232
2690,225,802,16283
2663,227,781,16329
2674,194,759,16373
2678,192,733,16397
2682,186,714,16418
2691,177,663,16469
2685,164,639,16512
2688,160,613,16539
2683,164,589,16564
2713,156,580,16551
2733,164,544,16559
2769,158,521,16552
2808,141,521,16530
2830,150,483,16537
2853,154,461,16532
2879,154,463,16504
2902,130,467,16501
2946,119,442,16493
2968,137,407,16488
3025,131,405,16439
3086,125,400,16389
3110,126,402,16362
3136,122,386,16356
3178,114,389,16319
3209,123,376,16292
3245,139,356,16260
3279,121,366,16234
3319,113,372,16196
3349,128,371,16152
3391,132,369,16108
3432,131,359,16078
3474,131,345,16050
3506,126,334,16034
3534,138,322,16006
3548,138,317,15997
3605,123,328,15944
3655,128,312,15905
3696,124,312,15868
3732,116,317,15835
3759,115,321,15805
3777,120,324,15779
3820,127,316,15737
3879,98,325,15698
3919,101,294,15686
3948,107,291,15654
3956,133,291,15620
3989,115,304,15592
4022,112,287,15579
4063,106,283,15548
4103,110,297,15490
4136,105,306,15453
4184,104,299,15413
4205,108,289,15398
4239,115,282,15364
4254,124,288,15334
4283,129,288,15300
4315,128,304,15253
4331,132,307,15230
4354,126,305,15215
4375,147,293,15185
4394,160,295,15151
4425,141,324,15110
4443,141,343,15073
4460,162,339,15039
4483,150,362,15005
4501,153,370,14976
4519,161,367,14953
4547,165,366,14922
4586,151,388,14875
4596,159,407,14838
4592,181,410,14817
4592,189,413,14806
4585,201,418,14796
4594,189,444,14773
4597,191,467,14745
4585,203,466,14746
4590,214,490,14706
4590,244,489,14677
4580,231,513,14676
4585,217,532,14666
4576,232,549,14643
4551,261,544,14644
4530,267,542,14661
4527,251,565,14657
4509,243,599,14649
4492,258,603,14647
4478,246,628,14648
4472,248,624,14656
4467,258,616,14659
4436,270,638,14656
4392,290,662,14656
4372,280,680,14668
4348,287,679,14686
4323,292,682,14703
4321,270,691,14718
4292,290,667,14751
4261,313,684,14742
4264,296,706,14734
4227,309,729,14735
4201,313,732,14754
4191,315,739,14755
4151,319,763,14767
4129,297,799,14775
4088,299,795,14818
4045,306,797,14852
4032,291,813,14864
4014,295,803,14888
3967,328,786,14919
3921,336,792,14951
3885,337,815,14963
3868,317,813,15002
3843,329,792,15036
3836,292,825,15047
3811,285,830,15074
3783,300,802,15115
3749,301,808,15142
3718,296,817,15169
3710,296,802,15192
3684,296,781,15239
3682,277,772,15269
3658,293,758,15291
3614,296,748,15342
3638,298,739,15325
3628,277,732,15363
3649,270,715,15366
3658,240,736,15366
3642,258,711,15389
3633,258,716,15393
3633,247,708,15412
3643,252,717,15388
3634,263,718,15385
3618,265,695,15422
3603,285,687,15425
3615,261,717,15407
3587,266,724,15423
3575,255,739,15431
3586,242,740,15432
3573,245,737,15445
3586,243,722,15449
3588,255,699,15458
3571,275,713,15441
3571,260,716,15453
3549,260,722,15469
3558,254,719,15469
3561,248,704,15487
3593,243,697,15467
3565,254,701,15480
3571,250,700,15479
3565,256,677,15502
3593,253,663,15491
3583,244,679,15494
3596,254,684,15466
3618,241,663,15478
3635,235,662,15468
3640,244,654,15462
3660,232,642,15466
3670,233,652,15445
3698,230,658,15414
3691,234,643,15432
3717,237,633,15413
3741,251,613,15395
3750,243,616,15391
3785,237,625,15353
3794,246,603,15357
3785,258,621,15336
3794,251,638,15317
3790,247,621,15342
3773,264,602,15361
3763,260,625,15352
3775,244,629,15352
3776,236,652,15336
3759,256,646,15339
3764,239,660,15337
3781,235,655,15329
3806,247,640,15307
3832,246,651,15271
3837,257,644,15262
3822,257,656,15265
3827,265,648,15260
3826,258,654,15262
3819,273,657,15251
3829,262,649,15260
3833,254,649,15264
3822,256,648,15274
3832,254,635,15279
3857,235,637,15271
3855,248,642,15255
3843,268,636,15253
3866,246,630,15258
3869,220,650,15261
3865,235,643,15257
3847,271,646,15236
3824,292,649,15235
3862,241,682,15215
3855,237,683,15225
3832,262,680,15226
3840,240,677,15243
3834,254,646,15266
3836,244,642,15278
3844,233,645,15278
3859,229,668,15244
3850,254,667,15229
3877,230,672,15221
3836,252,663,15249
3822,273,665,15240
3847,228,692,15233
3830,254,669,15247
3829,253,654,15264
3835,254,656,15255
3833,235,669,15263
3836,236,668,15260
3851,225,685,15239
3843,246,657,15254
3857,243,646,15254
3852,236,650,15262
3842,233,650,15275
3844,228,656,15272
3844,243,634,15279
3838,257,625,15280
3848,246,624,15282
3838,264,612,15286
3856,230,625,15289
3861,222,634,15283
3869,216,631,15284
3874,228,617,15281
3880,228,628,15264
3838,250,642,15270
3844,252,633,15271
3840,267,631,15262
3809,281,674,15236
3807,270,670,15253
3807,269,650,15274
3776,278,657,15289
3785,258,669,15288
3794,255,677,15274
3768,267,680,15285
3758,254,680,15308
3738,264,675,15323
3719,264,678,15339
3715,273,670,15342
3714,257,678,15351
3698,273,686,15343
3707,262,694,15337
3702,259,706,15333
3698,277,686,15339
3662,275,694,15369
3642,276,688,15394
3669,253,693,15385
3647,267,673,15413
3637,266,674,15423
3639,250,689,15422
3649,242,673,15436
3645,230,667,15458
3657,217,675,15451
3657,234,654,15455
3637,264,636,15463
3648,230,640,15482
3638,241,627,15494
3641,251,634,15474
3604,274,629,15493
3627,255,637,15481
3613,251,644,15492
3624,236,654,15486
3631,240,639,15490
3635,233,637,15495
3648,230,653,15469
3623,252,655,15470
3617,256,657,15470
3619,247,644,15490
3636,218,639,15507
3636,233,619,15512
3632,249,596,15523
3641,225,605,15529
3659,201,590,15550
3696,185,574,15545
3707,181,575,15537
3743,171,571,15515
3757,189,571,15483
3768,207,571,15454
3757,201,550,15492
3783,199,545,15473
3812,193,547,15448
3833,190,564,15413
3838,187,554,15421
3854,204,531,15411
3866,192,539,15403
3875,197,534,15394
3888,213,518,15381
3903,206,518,15373
3911,221,529,15339
3929,209,545,15317
3942,211,553,15294
3933,211,549,15307
3947,218,546,15289
3965,221,534,15280
3990,202,549,15259
3982,219,548,15251
3981,227,551,15241
3983,214,542,15261
3963,232,543,15262
3981,222,549,15248
3985,226,572,15217
3986,207,593,15214
3971,232,592,15205
3970,243,586,15201
3983,251,570,15196
3977,246,588,15189
3988,219,583,15210
3989,225,579,15207
3994,234,560,15212
4006,246,560,15188
4003,240,555,15202
4019,232,575,15174
4033,207,590,15170
4038,239,587,15136
4047,226,608,15119
4055,230,617,15098
4041,224,625,15110
4056,210,613,15121
4048,224,604,15124
4043,231,589,15137
4038,231,583,15148
4040,233,589,15138
4049,260,568,15123
4040,279,585,15096
4035,257,622,15086
4031,246,627,15096
4027,241,636,15096
4018,259,623,15100
4029,237,654,15080
4002,261,643,15094
3999,242,656,15103
3998,244,662,15096
3978,251,671,15100
3977,240,655,15128
3986,231,660,15123
3988,235,642,15135
3995,245,627,15133
4012,232,634,15122
4011,262,621,15106
3995,274,610,15121
3976,278,627,15119
3983,264,652,15101
3976,250,665,15109
3988,226,677,15109
3970,253,648,15129
3974,265,655,15106
3947,278,655,15120
3928,282,651,15139
3903,295,674,15128
3892,293,678,15137
3860,293,685,15162
3872,279,701,15148
3857,291,692,15160
3864,270,714,15152
3855,283,705,15157
3836,292,709,15163
3849,287,715,15149
3874,254,712,15160
3891,262,711,15136
3891,257,711,15141
3881,273,707,15139
3869,274,746,15111
3844,275,742,15139
3821,265,752,15162
3802,290,761,15147
3796,264,779,15161
3772,278,762,15188
3767,286,746,15201
3740,287,766,15207
3705,294,785,15216
3683,310,758,15249
3696,298,764,15242
3698,285,758,15259
3695,302,770,15233
3677,316,759,15248
3667,296,775,15262
3681,280,797,15242
3652,290,802,15256
3639,289,815,15257
3620,301,798,15281
3595,307,794,15304
3578,325,777,15320
3575,311,793,15321
3566,304,804,15326
3565,292,784,15359
3547,302,778,15373
3560,290,794,15356
3571,279,801,15349
3549,290,789,15372
3543,265,799,15393
3545,255,772,15428
3548,265,772,15415
3572,256,757,15415
3565,262,746,15427
3597,247,742,15414
3595,268,707,15430
3614,264,704,15418
3632,236,720,15412
3640,227,721,15412
3635,234,733,15398
3646,230,737,15387
3667,220,716,15397
3642,235,698,15425
3631,258,673,15438
3635,253,678,15434
3636,244,681,15439
3654,226,670,15450
3651,243,653,15453
3643,243,654,15460
3639,244,643,15474
3642,246,641,15471
3647,264,623,15466
3642,259,642,15457
3645,275,644,15436
3648,250,676,15426
3660,244,674,15422
3671,229,675,15425
3698,221,673,15408
3711,226,636,15427
3731,216,614,15439
3737,223,602,15438
3754,223,586,15437
3746,242,584,15428
3759,234,599,15408
3779,237,606,15378
3802,226,609,15363
3803,233,607,15357
3819,223,593,15365
3849,198,608,15345
3839,221,590,15350
3864,226,592,15318
3887,221,606,15286
3890,235,585,15290
3916,228,597,15259
3953,215,609,15223
3956,234,584,15226
3974,239,590,15197
3972,237,604,15187
3967,253,602,15178
3982,230,608,15180
3976,236,626,15162
3968,244,624,15164
3975,256,609,15160
3959,274,610,15157
3980,261,626,15133
4009,256,626,15109
4014,251,627,15108
4004,239,665,15092
4011,244,657,15088
4002,264,654,15080
3998,255,663,15084
4005,243,656,15096
3988,257,655,15100
4002,242,651,15105
4019,254,640,15087
4031,267,626,15076
3998,284,638,15080
3990,267,671,15072
3973,265,679,15083
3953,261,691,15095
3954,253,687,15106
3940,255,694,15111
3919,260,692,15129
3913,263,678,15146
3913,253,682,15152
3904,253,686,15157
3912,254,685,15149
3936,245,676,15143
3917,269,661,15153
3911,263,656,15170
3897,253,659,15191
3858,268,649,15225
3855,250,679,15216
3864,235,678,15223
3825,257,664,15254
3831,238,661,15270
