S,E,I,R
5943,227,406,13424
5889,238,435,13438
5820,271,466,13443
5774,262,509,13455
5697,282,547,13474
5626,298,566,13510
5555,310,610,13525
5477,314,640,13569
5393,344,670,13593
5278,367,698,13657
5203,356,735,13706
5088,373,763,13776
5006,378,799,13817
4877,423,822,13878
4781,408,872,13939
4688,395,890,14027
4575,392,935,14098
4461,410,944,14185
4365,424,963,14248
4258,446,969,14327
4157,450,1008,14385
4047,442,1027,14484
3960,431,1015,14594
3847,448,1011,14694
3762,445,1024,14769
3668,439,1031,14862
3596,421,1021,14962
3532,400,1052,15016
3459,379,1069,15093
3351,404,1058,15187
3277,378,1074,15271
3217,367,1053,15363
3157,338,1071,15434
3089,314,1058,15539
3049,293,1025,15633
2992,305,999,15704
2948,309,981,15762
2908,299,979,15814
2892,299,930,15879
2852,281,929,15938
2856,261,902,15981
2842,249,879,16030
2834,250,859,16057
2812,248,837,16103
2819,220,825,16136
2813,211,810,16166
2793,226,773,16208
2813,203,734,16250
2814,208,707,16271
2845,207,678,16270
2845,212,648,16295
2840,230,640,16290
2867,205,630,16298
2857,210,620,16313
2877,195,621,16307
2882,168,615,16335
2902,185,596,16317
2921,197,562,16320
2929,191,550,16330
2951,185,551,16313
2961,178,541,16320
2983,171,521,16325
3000,172,506,16322
3022,162,492,16324
3061,162,474,16303
3095,156,466,16283
3114,139,466,16281
3156,132,469,16243
3184,143,449,16224
3207,149,443,16201
3251,154,437,16158
3290,159,420,16131
3328,144,418,16110
3372,140,411,16077
3391,134,400,16075
3424,126,408,16042
3455,135,387,16023
3481,129,389,16001
3512,139,383,15966
3568,123,382,15927
3597,126,383,15894
3638,139,373,15850
3672,128,386,15814
3711,124,365,15800
3739,136,349,15776
3775,145,340,15740
3811,127,353,15709
3850,133,362,15655
3907,122,361,15610
3949,126,353,15572
3965,133,357,15545
4015,121,333,15531
4062,128,326,15484
4103,117,330,15450
4137,121,317,15425
4174,128,324,15374
4201,131,318,15350
4231,134,315,15320
4254,141,319,15286
4287,133,332,15248
4309,127,334,15230
4335,143,332,15190
4367,144,335,15154
4396,142,344,15118
4420,156,356,15068
4456,170,349,15025
4483,153,365,14999
4491,163,372,14974
4512,171,364,14953
4532,163,378,14927
4524,181,388,14907
4548,182,397,14873
4592,173,400,14835
4608,169,424,14799
4623,171,419,14787
4629,180,427,14764
4620,204,446,14730
4632,206,479,14683
4640,224,484,14652
4646,230,481,14643
4631,235,506,14628
4603,246,514,14637
4599,233,536,14632
4577,254,550,14619
4576,248,556,14620
4540,279,556,14625
4519,267,589,14625
4505,262,603,14630
4522,246,606,14626
4503,241,619,14637
4500,247,642,14611
4487,266,670,14577
4464,267,690,14579
4422,279,675,14624
4379,300,681,14640
4329,309,708,14654
4314,303,706,14677
4275,309,711,14705
4228,310,715,14747
4200,321,707,14772
4189,297,721,14793
4148,286,756,14810
4116,305,764,14815
4056,333,741,14870
4049,306,778,14867
4016,316,766,14902
3984,303,785,14928
3939,343,775,14943
3920,318,794,14968
3890,319,782,15009
3873,299,802,15026
3845,317,807,15031
3836,276,852,15036
3814,297,798,15091
3776,301,806,15117
3754,298,804,15144
3725,302,793,15180
3696,296,813,15195
3662,297,802,15239
3648,311,775,15266
3605,334,770,15291
3604,293,794,15309
3592,295,787,15326
3584,309,772,15335
3563,305,789,15343
3535,318,793,15354
3525,303,779,15393
3531,285,797,15387
3517,308,773,15402
3510,290,778,15422
3486,299,758,15457
3473,298,754,15475
3488,274,745,15493
3500,256,745,15499
3507,257,734,15502
3531,250,734,15485
3534,229,740,15497
3551,255,726,15468
3572,246,705,15477
3568,261,690,15481
3537,260,718,15485
3539,253,742,15466
3537,255,745,15463
3547,258,738,15457
3565,266,706,15463
3566,264,708,15462
3603,241,696,15460
3614,249,687,15450
3619,251,677,15453
3610,252,692,15446
3603,255,690,15452
3601,261,695,15443
3598,263,677,15462
3613,232,697,15458
3632,239,704,15425
3629,249,697,15425
3618,249,684,15449
3610,265,683,15442
3642,251,685,15422
3626,266,678,15430
3616,275,695,15414
3632,276,699,15393
3629,276,708,15387
3643,255,733,15369
3654,247,721,15378
3624,270,689,15417
3624,271,691,15414
3642,269,673,15416
3595,281,685,15439
3623,256,680,15441
3642,264,646,15448
3661,262,630,15447
3693,255,623,15429
3705,244,622,15429
3718,248,631,15403
3708,232,671,15389
3712,239,672,15377
3719,243,660,15378
3734,238,637,15391
3772,227,626,15375
3803,199,623,15375
3805,216,605,15374
3801,224,601,15374
3802,251,599,15348
3818,241,613,15328
3840,225,619,15316
3864,224,618,15294
3883,221,597,15299
3885,218,598,15299
3867,231,593,15309
3900,239,581,15280
3920,220,583,15277
3903,244,562,15291
3920,233,576,15271
3919,244,558,15279
3944,218,578,15260
3956,214,587,15243
3940,227,595,15238
3971,222,589,15218
3981,247,581,15191
3971,258,574,15197
3960,277,565,15198
3981,244,604,15171
3982,238,617,15163
3971,258,627,15144
3953,248,656,15143
3932,279,639,15150
3904,272,666,15158
3893,264,679,15164
3899,253,691,15157
3882,268,687,15163
3877,267,688,15168
3884,274,666,15176
3898,270,661,15171
3890,279,659,15172
3865,281,685,15169
3842,279,698,15181
3840,277,705,15178
3815,286,703,15196
3802,278,705,15215
3788,267,719,15226
3760,280,735,15225
3740,283,746,15231
3715,286,753,15246
3709,268,763,15260
3684,273,775,15268
3680,279,767,15274
3679,284,754,15283
3649,281,752,15318
3626,279,737,15358
3625,262,746,15367
3614,266,732,15388
3627,257,745,15371
3602,263,718,15417
3628,259,714,15399
3622,256,708,15414
3621,267,700,15412
3606,274,703,15417
3605,268,702,15425
3610,275,709,15406
3626,253,722,15399
3625,242,731,15402
3617,248,718,15417
3622,249,718,15411
3610,257,724,15409
3609,271,735,15385
3566,264,770,15400
3573,268,755,15404
3570,251,735,15444
3568,241,746,15445
3588,238,732,15442
3573,252,740,15435
3576,244,747,15433
3566,247,741,15446
3567,254,716,15463
3532,276,710,15482
3531,274,704,15491
3523,268,706,15503
3518,267,701,15514
3500,274,699,15527
3492,262,688,15558
3492,272,676,15560
3510,248,664,15578
3534,245,661,15560
3532,239,649,15580
3527,228,655,15590
3530,242,652,15576
3544,238,646,15572
3530,249,641,15580
3541,234,632,15593
3578,240,608,15574
3606,236,609,15549
3638,206,632,15524
3632,217,616,15535
3616,237,622,15525
3629,225,627,15519
3602,233,641,15524
3618,220,650,15512
3619,221,643,15517
3650,228,624,15498
3679,229,602,15490
3713,222,595,15470
3726,230,590,15454
3722,227,583,15468
3723,221,579,15477
3754,220,571,15455
3780,206,594,15420
3823,196,593,15388
3828,207,562,15403
3832,217,562,15389
3866,207,564,15363
3889,208,559,15344
3885,214,553,15348
3905,212,549,15334
3931,193,565,15311
3948,187,576,15289
3973,188,572,15267
3981,219,551,15249
3977,226,561,15236
3963,242,566,15229
3985,228,566,15221
3983,241,551,15225
3993,245,552,15210
3991,244,578,15187
3968,256,582,15194
3976,241,610,15173
3953,254,612,15181
3950,257,625,15168
3960,249,615,15176
3967,252,633,15148
3959,269,623,15149
3965,275,613,15147
3957,266,650,15127
3948,283,630,15139
3925,282,662,15131
3877,306,673,15144
3881,270,677,15172
3835,296,687,15182
3813,277,719,15191
3794,270,729,15207
3760,277,723,15240
3752,260,721,15267
3756,256,726,15262
3747,260,719,15274
3753,249,717,15281
3762,237,711,15290
3738,267,711,15284
3707,282,707,15304
3702,267,718,15313
3696,258,721,15325
3689,263,719,15329
3706,239,724,15331
3701,265,702,15332
3694,276,717,15313
3692,283,699,15326
3687,271,712,15330
3677,256,736,15331
3667,263,743,15327
3658,267,735,15340
3674,264,720,15342
3687,252,732,15329
3679,262,711,15348
3696,254,699,15351
3694,253,683,15370
3707,240,697,15356
3712,272,668,15348
3707,267,670,15356
3692,280,673,15355
3692,268,669,15371
3692,261,678,15369
3704,262,684,15350
3693,255,672,15380
3712,256,663,15369
3726,260,666,15348
3740,269,654,15337
3744,280,658,15318
3754,245,661,15340
3768,251,643,15338
3767,258,646,15329
3796,238,657,15309
3795,239,662,15304
3816,249,651,15284
3808,264,649,15279
3830,239,670,15261
3831,261,657,15251
3835,250,667,15248
3806,279,653,15262
3811,272,685,15232
3801,271,685,15243
3804,256,715,15225
3796,269,695,15240
3801,275,691,15233
3814,271,687,15228
3804,277,685,15234
3804,264,720,15212
3801,265,701,15233
3816,269,697,15218
3823,281,709,15187
3788,309,721,15182
3780,292,742,15186
3754,289,748,15209
3744,289,736,15231
3739,295,739,15227
3746,278,762,15214
3718,296,764,15222
3702,313,763,15222
3707,297,762,15234
3719,276,777,15228
3702,297,753,15248
3675,298,754,15273
3672,280,770,15278
3658,301,760,15281
3671,279,765,15285
3683,268,752,15297
3669,280,750,15301
3658,281,761,15300
3668,262,765,15305
3668,267,745,15320
3652,273,732,15343
3630,259,722,15389
3625,279,720,15376
3630,271,742,15357
3630,283,724,15363
3661,267,722,15350
3646,285,711,15358
3651,266,730,15353
3634,282,712,15372
3660,250,708,15382
3643,268,695,15394
3650,250,741,15359
3650,273,716,15361
3663,261,726,15350
3694,246,728,15332
3670,263,717,15350
3659,288,699,15354
3637,287,718,15358
3639,273,712,15376
3632,262,712,15394
3647,270,688,15395
3627,281,696,15396
3630,261,734,15375
3624,280,722,15374
3587,285,708,15420
3609,267,709,15415
3611,250,691,15448
3612,258,672,15458
3617,254,683,15446
3621,255,666,15458
3657,209,691,15443
3657,237,652,15454
3634,258,656,15452
3645,250,657,15448
3672,229,673,15426
3676,242,664,15418
3672,259,677,15392
3670,253,662,15415
3691,230,669,15410
3701,250,666,15383
3716,256,669,15359
3744,253,661,15342
3748,254,677,15321
3741,257,667,15335
3731,270,658,15341
3720,253,659,15368
3731,252,659,15358
3730,260,655,15355
3723,249,676,15352
3724,263,664,15349
3742,248,664,15346
3745,234,645,15376
3733,226,653,15388
3712,250,647,15391
3704,265,647,15384
3697,241,674,15388
3689,268,644,15399
3736,247,624,15393
3749,228,626,15397
3750,240,624,15386
3746,252,614,15388
3761,230,632,15377
3762,254,622,15362
3772,251,637,15340
3791,243,637,15329
3799,245,643,15313
3802,236,642,15320
3800,245,626,15329
3823,224,640,15313
3824,224,629,15323
3842,225,638,15295
3860,230,635,15275
3859,251,614,15276
3892,220,632,15256
3897,246,624,15233
3899,251,623,15227
3903,276,614,15207
3917,243,649,15191
3926,238,649,15187
3928,249,654,15169
3946,224,664,15166
3931,255,636,15178
3911,269,629,15191
3908,274,616,15202
3920,249,642,15189
3903,258,645,15194
