S,E,I,R
4244,132,320,15304
4279,127,333,15261
4301,125,334,15240
4315,139,334,15212
4344,158,326,15172
4373,178,339,15110
4402,177,358,15063
4416,173,359,15052
4445,175,364,15016
4470,178,371,14981
4497,172,388,14943
4508,177,385,14930
4526,186,385,14903
4543,182,381,14894
4572,174,404,14850
4585,182,406,14827
4613,191,409,14787
4632,197,407,14764
4630,200,420,14750
4635,187,451,14727
4618,224,449,14709
4618,213,474,14695
4621,221,471,14687
4626,216,492,14666
4611,208,527,14654
4608,216,535,14641
4630,211,538,14621
4605,237,539,14619
4576,225,572,14627
4555,227,571,14647
4552,237,574,14637
4551,246,563,14640
4533,248,571,14648
4524,261,576,14639
4521,245,591,14643
4486,270,599,14645
4476,263,624,14637
4447,258,642,14653
4413,263,652,14672
4369,286,645,14700
4331,297,666,14706
4308,321,683,14688
4282,323,687,14708
4230,316,709,14745
4199,320,722,14759
4180,307,723,14790
4139,328,738,14795
4127,316,754,14803
4095,324,759,14822
4060,321,775,14844
4048,308,793,14851
4048,275,820,14857
4010,302,815,14873
3972,310,803,14915
3902,337,793,14968
3893,335,782,14990
3867,337,788,15008
3838,331,799,15032
3810,342,813,15035
3797,328,840,15035
3774,342,834,15050
3705,356,848,15091
3686,306,884,15124
3695,290,879,15136
3648,313,863,15176
3637,323,861,15179
3620,309,843,15228
3594,306,862,15238
3564,310,855,15271
3539,311,845,15305
3506,291,871,15332
3475,300,866,15359
3463,284,877,15376
3438,308,865,15389
3419,293,874,15414
3387,308,853,15452
3366,333,830,15471
3352,307,841,15500
3337,300,845,15518
3330,298,847,15525
3297,306,826,15571
3292,280,829,15599
3269,288,819,15624
3267,272,835,15626
3247,280,815,15658
3262,281,811,15646
3261,273,777,15689
3263,259,775,15703
3247,264,737,15752
3238,290,722,15750
3232,284,735,15749
3252,259,740,15749
3253,247,764,15736
3257,241,764,15738
3271,237,740,15752
3277,235,702,15786
3279,238,695,15788
3283,234,703,15780
3302,235,689,15774
3330,217,694,15759
3335,217,673,15775
3370,225,647,15758
3410,200,643,15747
3417,211,618,15754
3428,215,605,15752
3455,199,606,15740
3477,202,589,15732
3525,181,579,15715
3563,194,547,15696
3617,186,542,15655
3635,195,545,15625
3666,200,528,15606
3691,195,512,15602
3724,205,513,15558
3763,192,511,15534
3757,205,529,15509
3765,227,520,15488
3787,242,519,15452
3807,206,556,15431
3823,202,543,15432
3823,209,562,15406
3837,238,552,15373
3871,235,570,15324
3871,231,575,15323
3869,236,546,15349
3884,238,555,15323
3898,207,570,15325
3904,220,573,15303
3910,231,569,15290
3928,225,555,15292
3935,234,551,15280
3952,233,561,15254
3931,229,588,15252
3937,227,577,15259
3936,227,584,15253
3935,236,589,15240
3921,257,592,15230
3934,249,613,15204
3922,244,631,15203
3921,236,649,15194
3921,247,649,15183
3915,270,648,15167
3932,261,659,15148
3927,288,670,15115
3911,292,664,15133
3908,277,672,15143
3860,298,695,15147
3826,310,705,15159
3801,296,710,15193
3808,267,739,15186
3791,266,733,15210
3780,260,743,15217
3756,273,736,15235
3760,279,722,15239
3738,276,722,15264
3730,262,725,15283
3712,270,726,15292
3710,271,712,15307
3705,268,703,15324
3700,252,710,15338
3691,258,706,15345
3677,265,703,15355
3681,251,702,15366
3648,266,687,15399
3629,279,690,15402
3646,245,705,15404
3643,230,689,15438
3649,232,677,15442
3645,239,672,15444
3655,240,683,15422
3653,241,690,15416
3649,233,693,15425
3634,245,695,15426
3632,255,681,15432
3622,258,674,15446
3614,251,687,15448
3614,260,670,15456
3636,242,653,15469
3629,248,658,15465
3632,246,657,15465
3644,239,650,15467
3631,241,664,15464
3631,230,656,15483
3622,253,648,15477
3628,250,637,15485
3612,238,647,15503
3625,234,640,15501
3638,236,617,15509
3639,231,623,15507
3645,219,610,15526
3647,223,637,15493
3641,243,639,15477
3638,244,608,15510
3635,254,608,15503
3646,247,609,15498
3647,231,619,15503
3648,232,629,15491
3637,251,621,15491
3638,255,637,15470
3630,248,627,15495
3687,212,626,15475
3707,205,616,15472
3695,226,596,15483
3696,202,615,15487
3728,190,618,15464
3742,207,605,15446
3741,221,599,15439
3737,239,594,15430
3742,239,604,15415
3741,235,612,15412
3761,229,631,15379
3775,226,619,15380
3773,228,611,15388
3770,230,614,15386
3764,235,630,15371
3783,234,621,15362
3767,248,618,15367
3759,245,606,15390
3757,212,641,15390
3753,214,634,15399
3765,223,631,15381
3751,236,637,15376
3748,232,640,15380
3759,251,624,15366
3760,238,648,15354
3736,247,649,15368
3753,252,635,15360
3747,255,642,15356
3738,248,661,15353
3742,234,673,15351
3753,240,673,15334
3741,242,680,15337
3733,243,659,15365
3722,244,672,15362
3754,238,656,15352
3731,255,640,15374
3732,259,658,15351
3714,246,680,15360
3686,269,652,15393
3678,240,662,15420
3665,257,642,15436
3669,265,639,15427
3653,267,662,15418
3633,281,658,15428
3635,277,650,15438
3636,279,664,15421
3647,267,660,15426
3633,278,659,15430
3646,235,686,15433
3635,245,668,15452
3651,262,654,15433
3653,274,659,15414
3684,255,666,15395
3661,277,661,15401
3683,249,684,15384
3684,256,677,15383
3683,267,655,15395
3703,253,655,15389
3703,242,667,15388
3708,235,667,15390
3693,251,634,15422
3689,247,644,15420
3691,253,652,15404
3694,254,649,15403
3703,261,632,15404
3693,270,649,15388
3694,253,651,15402
3707,247,660,15386
3717,245,669,15369
3725,236,663,15376
3717,253,653,15377
3727,273,648,15352
3753,253,646,15348
3756,246,641,15357
3760,250,642,15348
3747,261,643,15349
3732,274,656,15338
3721,264,665,15350
3717,261,679,15343
3709,261,677,15353
3681,275,685,15359
3684,277,707,15332
3693,241,723,15343
3670,247,712,15371
3656,257,711,15376
3656,259,696,15389
3671,230,686,15413
3685,226,676,15413
3696,233,655,15416
3697,238,645,15420
3707,248,649,15396
3698,260,660,15382
3688,249,661,15402
3687,247,666,15400
3696,261,652,15391
3695,272,644,15389
3711,252,657,15380
3732,247,644,15377
3764,231,643,15362
3778,234,638,15350
3763,249,647,15341
3773,254,657,15316
3798,231,653,15318
3791,237,649,15323
3784,259,625,15332
3785,250,617,15348
3793,237,621,15349
3762,252,621,15365
3779,237,630,15354
3763,265,612,15360
3754,254,621,15371
3749,248,629,15374
3768,220,649,15363
3772,247,646,15335
3792,241,633,15334
3820,228,629,15323
3834,221,628,15317
3823,223,608,15346
3856,219,606,15319
3862,219,605,15314
3861,234,608,15297
3855,247,619,15279
3865,236,617,15282
3857,243,628,15272
3860,264,641,15235
3857,263,643,15237
3854,262,653,15231
3845,264,650,15241
3820,275,653,15252
3828,272,642,15258
3823,280,647,15250
3845,277,660,15218
3850,269,673,15208
3881,262,681,15176
3875,278,672,15175
3878,292,674,15156
3870,287,673,15170
3865,270,705,15160
3860,264,703,15173
3856,277,712,15155
3860,265,722,15153
3844,288,713,15155
3838,292,717,15153
3828,291,713,15168
3811,289,746,15154
3829,275,767,15129
3852,283,762,15103
3856,272,749,15123
3842,260,751,15147
3828,291,736,15145
3809,297,741,15153
3800,275,768,15157
3767,296,728,15209
3763,298,724,15215
3778,293,740,15189
3761,285,738,15216
3741,306,742,15211
3720,311,758,15211
3700,302,792,15206
3714,310,772,15204
3710,302,788,15200
3691,307,787,15215
3674,297,806,15223
3652,295,806,15247
3624,307,795,15274
3591,324,786,15299
3573,314,762,15351
3570,288,798,15344
3577,298,784,15341
3552,313,755,15380
3563,282,759,15396
3572,279,761,15388
3576,272,752,15400
3558,294,746,15402
3570,285,757,15388
3583,278,765,15374
3562,281,760,15397
3548,294,750,15408
3568,280,763,15389
3587,271,765,15377
3571,284,758,15387
3543,292,765,15400
3554,267,762,15417
3578,251,762,15409
3597,248,731,15424
3602,259,723,15416
3594,264,713,15429
3590,270,694,15446
3594,252,705,15449
3605,271,689,15435
3598,268,695,15439
3608,260,681,15451
3626,252,682,15440
3626,256,687,15431
3638,245,703,15414
3644,261,668,15427
3655,265,668,15412
3643,279,665,15413
3661,267,663,15409
3655,283,649,15413
3657,282,662,15399
3651,289,667,15393
3637,299,673,15391
3657,267,684,15392
3662,279,681,15378
3644,269,694,15393
3634,273,688,15405
3659,251,693,15397
3660,240,702,15398
3679,246,682,15393
3676,233,690,15401
3673,241,680,15406
3668,260,649,15423
3662,268,655,15415
3642,273,654,15431
3638,266,657,15439
3659,253,658,15430
3669,241,668,15422
3655,254,669,15422
3651,248,646,15455
3647,227,687,15439
