S,E,I,R
4104,2,4,15890
4139,3,4,15854
4184,3,2,15811
4239,1,2,15758
4280,1,2,15717
4322,1,3,15674
4370,2,3,15625
4415,2,2,15581
4462,1,3,15534
4501,1,3,15495
4547,1,4,15448
4589,2,3,15406
4639,2,3,15356
4672,1,4,15323
4717,1,4,15278
4770,2,4,15224
4819,2,4,15175
4858,2,5,15135
4901,1,4,15094
4944,2,4,15050
4990,3,5,15002
5034,3,4,14959
5073,2,5,14920
5115,4,4,14877
5160,4,5,14831
5205,3,4,14788
5237,2,5,14756
5285,3,5,14707
5320,2,6,14672
5356,2,6,14636
5375,4,6,14615
5424,3,7,14566
5472,3,7,14518
5517,2,7,14474
5563,2,6,14429
5601,3,5,14391
5644,1,5,14350
5686,3,5,14306
5714,4,6,14276
5745,4,8,14243
5786,3,10,14201
5821,5,9,14165
5859,5,10,14126
5898,4,12,14086
5931,3,9,14057
5960,5,8,14027
5998,4,10,13988
6032,4,10,13954
6058,6,9,13927
6092,6,9,13893
6129,7,9,13855
6159,7,12,13822
6200,11,12,13777
6242,11,12,13735
6284,7,15,13694
6310,6,18,13666
6343,9,19,13629
6373,10,19,13598
6404,12,15,13569
6443,9,15,13533
6476,9,15,13500
6516,10,16,13458
6545,11,17,13427
6580,11,16,13393
6621,8,18,13353
6646,7,20,13327
6669,13,23,13295
6698,14,27,13261
6726,19,26,13229
6752,19,31,13198
6782,17,30,13171
6808,17,33,13142
6840,16,34,13110
6880,14,38,13068
6906,16,41,13037
6925,23,39,13013
6942,28,39,12991
6971,23,48,12958
6997,33,47,12923
7021,32,54,12893
7043,31,50,12876
7069,32,48,12851
7090,33,58,12819
7109,33,63,12795
7123,34,64,12779
7144,45,65,12746
7161,44,77,12718
7161,53,88,12698
7165,67,87,12681
7173,76,91,12660
7183,73,110,12634
7193,62,131,12614
7192,77,130,12601
7192,85,133,12590
7194,84,142,12580
7199,83,163,12555
7195,86,169,12550
7191,92,168,12549
7163,132,169,12536
7148,131,188,12533
7126,132,220,12522
7095,131,250,12524
7058,148,266,12528
6998,186,276,12540
6943,201,311,12545
6880,223,329,12568
6807,237,376,12580
6764,239,412,12585
6687,251,458,12604
6581,292,477,12650
6501,292,521,12686
6403,326,551,12720
6292,331,633,12744
6162,361,671,12806
6045,366,721,12868
5907,416,747,12930
5785,431,794,12990
5636,458,840,13066
5508,485,880,13127
5372,485,930,13213
5220,493,974,13313
5062,490,1027,13421
4925,490,1079,13506
4753,497,1133,13617
4618,499,1152,13731
4461,516,1166,13857
4341,510,1183,13966
4171,536,1215,14078
4019,531,1269,14181
3887,514,1282,14317
3748,510,1292,14450
3624,492,1289,14595
3497,490,1283,14730
3373,491,1283,14853
3246,480,1319,14955
3147,455,1340,15058
3050,438,1328,15184
2989,389,1325,15297
2906,398,1277,15419
2815,403,1242,15540
2741,386,1227,15646
2690,349,1197,15764
2615,351,1160,15874
2599,316,1130,15955
2554,308,1089,16049
2530,286,1069,16115
2492,278,1029,16201
2464,259,1002,16275
2450,234,958,16358
2453,221,905,16421
2456,219,862,16463
2467,194,831,16508
2452,188,778,16582
2453,201,751,16595
2468,185,711,16636
2492,157,690,16661
2505,166,646,16683
2529,156,626,16689
2557,148,605,16690
2575,168,550,16707
2592,149,542,16717
2621,145,520,16714
2651,132,516,16701
2678,143,471,16708
2702,132,457,16709
2731,118,446,16705
2770,126,412,16692
2810,121,391,16678
2852,112,389,16647
2876,114,366,16644
2918,109,355,16618
2977,95,335,16593
3038,87,328,16547
3087,87,313,16513
3134,85,309,16472
3179,77,297,16447
3223,84,283,16410
3276,78,272,16374
3313,88,255,16344
3354,94,242,16310
3415,95,246,16244
3462,94,250,16194
3517,102,239,16142
3572,86,243,16099
3637,90,226,16047
3718,76,228,15978
3774,79,238,15909
3826,75,230,15869
3864,79,224,15833
3907,92,221,15780
3949,98,218,15735
3996,90,225,15689
4060,100,218,15622
4112,89,235,15564
4160,100,242,15498
4200,99,255,15446
4249,92,256,15403
4297,83,256,15364
4331,93,257,15319
4389,99,257,15255
4444,107,248,15201
4483,110,264,15143
4516,103,275,15106
4525,126,271,15078
4572,125,272,15031
4622,123,270,14985
4645,124,278,14953
4667,129,286,14918
4711,129,303,14857
4759,116,302,14823
4774,127,311,14788
4818,144,318,14720
4815,147,329,14709
4813,162,341,14684
4821,166,341,14672
4841,173,348,14638
4866,162,387,14585
4896,165,396,14543
4912,174,400,14514
4919,195,395,14491
4940,192,412,14456
4949,197,426,14428
4934,208,436,14422
4914,223,451,14412
4926,213,462,14399
4896,228,472,14404
4901,219,470,14410
4898,224,484,14394
4891,257,494,14358
4862,265,533,14340
4852,266,546,14336
4825,276,574,14325
4794,277,597,14332
4737,285,623,14355
4716,266,664,14354
4652,304,660,14384
4617,297,676,14410
4568,324,678,14430
4541,308,699,14452
4500,319,694,14487
4432,342,717,14509
4377,327,742,14554
4344,329,768,14559
4323,329,788,14560
4278,343,812,14567
4232,342,824,14602
4178,362,818,14642
4140,336,864,14660
4066,351,871,14712
4007,373,879,14741
3949,388,888,14775
3907,372,916,14805
3853,366,940,14841
3797,359,952,14892
3757,349,957,14937
3700,360,927,15013
3646,356,928,15070
3607,357,952,15084
3594,335,964,15107
3554,341,959,15146
3539,339,951,15171
3505,329,962,15204
3463,345,951,15241
3423,350,949,15278
3383,349,951,15317
3366,316,967,15351
3321,340,958,15381
3290,360,948,15402
3257,351,929,15463
3221,320,955,15504
3198,300,969,15533
3179,304,953,15564
3199,292,927,15582
3198,288,898,15616
3212,276,848,15664
3215,288,831,15666
3208,272,832,15688
3209,271,799,15721
3199,259,790,15752
3202,264,787,15747
3199,250,787,15764
3209,258,741,15792
3220,260,720,15800
3229,237,721,15813
3245,223,729,15803
3253,223,719,15805
3279,230,695,15796
3303,229,663,15805
3365,207,645,15783
3409,193,626,15772
3436,214,618,15732
3466,205,605,15724
3495,198,597,15710
3514,196,590,15700
3520,201,580,15699
3561,204,575,15660
3583,207,563,15647
3617,211,570,15602
3657,197,555,15591
3688,205,549,15558
3741,185,550,15524
3762,190,519,15529
3788,199,527,15486
3788,204,529,15479
3810,189,527,15474
3830,182,529,15459
3868,171,531,15430
3898,168,529,15405
3930,193,502,15375
3965,193,515,15327
3991,194,502,15313
4040,179,509,15272
4083,182,504,15231
4105,185,505,15205
4129,192,513,15166
4147,196,522,15135
4186,211,514,15089
4219,210,509,15062
4244,206,526,15024
4244,212,525,15019
4258,227,517,14998
4274,223,525,14978
4286,225,529,14960
4322,227,524,14927
4338,225,530,14907
4369,207,564,14860
4361,223,554,14862
4362,239,546,14853
4363,246,542,14849
4372,239,561,14828
4369,248,553,14830
4354,256,574,14816
4346,255,594,14805
4349,261,613,14777
4349,254,637,14760
4331,273,637,14759
4328,260,653,14759
4316,253,681,14750
4275,292,667,14766
4268,282,699,14751
4246,295,697,14762
4233,286,713,14768
4213,284,708,14795
4205,291,672,14832
4201,283,684,14832
4194,277,696,14833
4190,271,702,14837
4167,270,712,14851
4152,284,711,14853
4134,291,705,14870
4123,291,727,14859
4079,321,713,14887
4047,335,744,14874
3973,334,775,14918
3921,338,805,14936
3885,345,802,14968
3862,344,813,14981
3834,325,838,15003
3772,330,854,15044
3734,325,868,15073
3681,329,862,15128
3683,315,884,15118
3663,315,872,15150
3639,323,877,15161
3614,316,889,15181
3587,326,869,15218
3539,337,877,15247
3503,330,874,15293
3498,297,885,15320
3475,283,879,15363
3460,287,873,15380
3449,281,870,15400
3434,281,866,15419
3429,271,860,15440
3433,270,843,15454
3437,232,848,15483
3424,270,803,15503
3436,260,801,15503
3416,279,767,15538
3412,268,750,15570
3396,266,751,15587
3379,271,732,15618
3360,270,742,15628
3351,291,731,15627
3393,272,740,15595
3385,258,739,15618
3396,242,734,15628
3390,250,728,15632
3379,262,702,15657
3365,258,709,15668
3384,247,704,15665
3401,235,689,15675
3430,202,680,15688
3454,206,673,15667
3461,213,648,15678
3479,217,624,15680
3481,208,632,15679
3474,228,613,15685
3490,220,607,15683
3504,200,605,15691
3517,212,598,15673
3528,207,605,15660
3548,208,590,15654
3536,221,591,15652
3550,217,586,15647
3566,213,578,15643
3579,216,591,15614
3583,210,583,15624
3608,211,587,15594
3604,215,580,15601
3620,205,588,15587
3608,217,584,15591
3626,217,582,15575
3627,220,559,15594
3635,201,557,15607
3652,189,558,15601
3663,194,549,15594
3668,202,541,15589
3701,189,531,15579
3701,187,540,15572
3710,194,529,15567
3711,219,523,15547
3727,197,535,15541
3753,185,538,15524
3764,198,542,15496
3780,176,543,15501
3799,179,546,15476
3792,194,533,15481
3822,201,519,15458
3845,193,531,15431
3857,186,531,15426
3869,209,508,15414
3880,206,525,15389
3893,198,525,15384
3888,207,529,15376
3901,198,532,15369
3900,199,527,15374
3921,188,533,15358
3935,198,528,15339
3939,213,511,15337
3949,203,519,15329
3966,194,531,15309
3961,211,520,15308
3969,208,526,15297
3965,213,526,15296
3953,231,519,15297
3972,219,526,15283
3979,213,543,15265
3976,218,557,15249
3973,215,570,15242
3959,222,564,15255
3942,233,557,15268
3951,220,566,15263
3933,222,567,15278
3936,227,567,15270
3946,231,573,15250
3954,216,574,15256
3961,230,535,15274
3971,227,546,15256
4003,214,569,15214
4007,219,574,15200
4016,226,579,15179
4035,223,593,15149
4047,223,603,15127
4062,231,599,15108
4064,243,592,15101
4059,238,602,15101
4056,225,604,15115
4040,250,589,15121
4040,243,608,15109
4049,227,615,15109
4029,248,595,15128
4021,241,614,15124
4015,239,625,15121
3998,251,607,15144
4011,242,604,15143
4015,246,614,15125
3991,231,636,15142
3965,257,610,15168
3954,252,653,15141
3932,268,659,15141
3912,285,670,15133
3909,265,662,15164
3911,241,678,15170
3885,267,657,15191
3886,256,685,15173
3885,266,671,15178
3874,246,694,15186
3841,267,696,15196
3817,271,686,15226
3810,278,705,15207
3814,297,686,15203
3815,289,715,15181
3801,289,724,15186
3788,295,718,15199
3788,285,731,15196
3751,307,730,15212
3734,302,760,15204
3689,315,776,15220
3628,331,792,15249
3616,314,824,15246
3608,314,799,15279
3604,295,790,15311
3594,285,777,15344
3620,249,778,15353
3625,243,765,15367
3620,263,761,15356
3618,273,746,15363
3629,255,749,15367
3636,245,745,15374
3640,254,748,15358
3640,268,748,15344
3631,273,757,15339
3603,285,753,15359
3607,301,732,15360
3599,301,734,15366
3625,276,738,15361
3593,299,717,15391
3629,290,725,15356
3645,278,727,15350
3651,279,721,15349
3664,275,706,15355
3664,285,702,15349
3650,301,734,15315
3651,287,740,15322
3663,267,744,15326
3657,277,750,15316
3636,291,752,15321
3642,288,771,15299
3635,287,779,15299
3642,291,764,15303
3640,289,770,15301
3666,271,762,15301
3662,275,746,15317
3675,274,739,15312
3675,276,741,15308
3676,258,762,15304
3652,272,738,15338
3654,263,745,15338
3646,264,734,15356
3662,261,717,15360
3664,241,718,15377
3665,267,715,15353
3685,248,719,15348
3694,250,714,15342
3697,251,708,15344
3668,261,710,15361
3673,259,708,15360
3679,264,698,15359
3666,281,675,15378
3673,285,679,15363
3703,268,690,15339
3716,271,685,15328
3721,268,681,15330
3719,276,694,15311
3726,257,724,15293
3743,261,710,15286
3736,276,707,15281
3705,282,720,15293
3688,285,731,15296
3656,291,764,15289
3639,286,756,15319
3643,288,753,15316
3627,297,774,15302
3627,282,781,15310
3614,300,772,15314
3608,311,765,15316
3606,282,772,15340
3599,277,766,15358
3567,300,765,15368
3569,302,760,15369
3551,303,760,15386
3551,286,760,15403
3571,278,762,15389
3584,251,781,15384
3567,278,770,15385
3571,284,751,15394
3571,265,747,15417
3558,277,727,15438
3549,267,727,15457
3544,264,725,15467
3535,255,741,15469
3535,255,746,15464
3538,268,725,15469
3547,259,730,15464
3551,235,734,15480
3548,247,707,15498
3521,283,703,15493
3532,260,730,15478
3570,219,757,15454
3598,242,723,15437
3590,237,716,15457
3626,232,703,15439
3631,240,697,15432
3615,273,673,15439
3620,252,683,15445
3632,247,672,15449
3628,263,687,15422
3637,277,686,15400
3643,255,690,15412
3639,265,663,15433
3659,245,690,15406
3676,249,684,15391
3681,261,681,15377
3697,254,686,15363
3703,248,668,15381
3719,249,666,15366
3725,257,637,15381
3753,217,659,15371
3748,227,655,15370
3738,235,653,15374
3733,248,632,15387
3760,248,634,15358
