S,E,I,R
5528,35,67,14370
5553,28,72,14347
5586,30,70,14314
5615,32,73,14280
5631,33,75,14261
5654,36,74,14236
5677,34,78,14211
5701,44,78,14177
5717,51,91,14141
5728,59,95,14118
5736,66,110,14088
5756,70,118,14056
5777,59,129,14035
5809,68,128,13995
5831,61,138,13970
5841,72,147,13940
5843,90,139,13928
5842,105,140,13913
5845,105,157,13893
5835,119,170,13876
5829,112,192,13867
5827,113,215,13845
5821,122,228,13829
5808,127,238,13827
5784,136,253,13827
5748,151,268,13833
5729,156,298,13817
5704,161,311,13824
5683,156,343,13818
5639,176,346,13839
5591,180,380,13849
5559,175,398,13868
5521,193,406,13880
5475,202,419,13904
5417,240,432,13911
5347,268,444,13941
5305,251,497,13947
5247,266,522,13965
5182,288,546,13984
5124,285,564,14027
5059,282,583,14076
4991,302,594,14113
4915,311,638,14136
4834,351,645,14170
4764,328,689,14219
4675,350,718,14257
4585,352,756,14307
4503,347,799,14351
4429,347,806,14418
4353,346,824,14477
4247,359,838,14556
4154,369,867,14610
4026,412,876,14686
3953,406,917,14724
3869,391,939,14801
3794,398,943,14865
3725,367,970,14938
3678,346,990,14986
3601,321,1009,15069
3505,342,1005,15148
3434,345,988,15233
3364,353,964,15319
3280,354,970,15396
3209,340,969,15482
3146,331,942,15581
3117,297,937,15649
3056,302,930,15712
3004,295,924,15777
2974,264,899,15863
2944,257,874,15925
2886,267,838,16009
2866,240,824,16070
2853,227,811,16109
2857,212,779,16152
2837,216,728,16219
2824,225,729,16222
2833,208,703,16256
2836,213,658,16293
2848,206,625,16321
2857,193,615,16335
2888,188,600,16324
2912,188,568,16332
2937,172,570,16321
2951,175,551,16323
2982,160,531,16327
3001,160,514,16325
3041,152,500,16307
3049,146,493,16312
3086,131,487,16296
3116,126,458,16300
3133,134,447,16286
3163,131,445,16261
3189,132,436,16243
3216,137,414,16233
3248,129,396,16227
3269,137,394,16200
3295,153,377,16175
3320,136,394,16150
3345,134,380,16141
3364,139,383,16114
3389,130,384,16097
3409,122,383,16086
3416,133,371,16080
3455,136,369,16040
3509,127,359,16005
3534,127,346,15993
3574,121,350,15955
3618,110,343,15929
3654,108,333,15905
3701,107,320,15872
3738,109,318,15835
3769,108,314,15809
3798,114,329,15759
3831,124,336,15709
3870,134,327,15669
3902,135,338,15625
3929,129,351,15591
3956,128,341,15575
3995,123,331,15551
4044,107,329,15520
4081,116,326,15477
4120,106,326,15448
4174,107,320,15399
4223,110,318,15349
4249,125,314,15312
4277,137,308,15278
4296,138,321,15245
4319,136,325,15220
4348,126,343,15183
4365,133,358,15144
4392,142,349,15117
4410,152,356,15082
4442,145,371,15042
4457,150,376,15017
4478,149,373,15000
4483,164,375,14978
4501,166,382,14951
4521,173,381,14925
4554,178,381,14887
4559,176,399,14866
4576,186,403,14835
4579,175,423,14823
4584,174,437,14805
4604,194,439,14763
4608,216,437,14739
4604,223,449,14724
4598,232,462,14708
4589,244,463,14704
4577,240,487,14696
4583,233,501,14683
4564,234,530,14672
4540,253,552,14655
4509,258,585,14648
4472,262,608,14658
4452,284,616,14648
4441,296,613,14650
4403,281,642,14674
4371,283,681,14665
4334,296,693,14677
4281,313,713,14693
4233,316,757,14694
4180,318,765,14737
4143,325,798,14734
4103,328,796,14773
4054,334,799,14813
4016,329,820,14835
3958,340,809,14893
3922,337,831,14910
3921,333,829,14917
3875,345,838,14942
3844,329,838,14989
3803,334,840,15023
3764,324,838,15074
3761,318,845,15076
3725,299,828,15148
3704,310,810,15176
3643,328,805,15224
3638,319,827,15216
3607,298,843,15252
3587,287,847,15279
3560,302,848,15290
3547,315,817,15321
3535,306,811,15348
3511,303,816,15370
3482,296,817,15405
3464,302,809,15425
3463,306,802,15429
3447,290,816,15447
3429,307,795,15469
3413,292,786,15509
3397,305,786,15512
3383,298,779,15540
3383,298,782,15537
3382,290,764,15564
3386,265,758,15591
3373,240,772,15615
3377,235,770,15618
3358,257,763,15622
3383,237,771,15609
3380,257,733,15630
3365,255,733,15647
3368,258,717,15657
3384,265,694,15657
3391,259,679,15671
3412,235,692,15661
3446,229,678,15647
3455,223,683,15639
3463,235,664,15638
3489,225,673,15613
3475,240,654,15631
3499,218,669,15614
3504,240,643,15613
3514,230,648,15608
3532,233,644,15591
3544,228,638,15590
3547,230,623,15600
3560,230,606,15604
3570,237,616,15577
3564,238,629,15569
3556,237,621,15586
3573,230,626,15571
3589,222,620,15569
3619,205,620,15556
3617,209,607,15567
3629,217,610,15544
3646,218,619,15517
3652,231,617,15500
3664,236,604,15496
3674,240,597,15489
3699,200,627,15474
3702,219,614,15465
3706,205,632,15457
3726,213,597,15464
3755,225,586,15434
3735,236,578,15451
3756,222,602,15420
3759,217,594,15430
3775,215,587,15423
3786,211,571,15432
3812,224,564,15400
3840,225,559,15376
3856,217,569,15358
3866,224,552,15358
3852,238,553,15357
3888,206,571,15335
3887,218,562,15333
3884,217,577,15322
3906,217,595,15282
3919,233,593,15255
3941,223,599,15237
3929,233,588,15250
3925,238,603,15234
3939,234,613,15214
3952,237,616,15195
3944,245,624,15187
3950,240,620,15190
3947,230,619,15204
3945,242,606,15207
3968,227,632,15173
3950,243,613,15194
3959,239,636,15166
3956,251,653,15140
3947,257,643,15153
3949,245,652,15154
3948,249,649,15154
3941,260,650,15149
3939,277,642,15142
3933,258,656,15153
3898,270,651,15181
3902,269,669,15160
3902,262,672,15164
3850,273,669,15208
3845,282,684,15189
3843,294,675,15188
3839,265,683,15213
3824,274,684,15218
3792,267,703,15238
3756,278,705,15261
3770,262,732,15236
3761,277,711,15251
3741,270,724,15265
3741,256,718,15285
3723,250,725,15302
3701,245,731,15323
3699,256,722,15323
3691,278,697,15334
3689,260,712,15339
3698,254,702,15346
3689,249,706,15356
3672,269,712,15347
3689,252,697,15362
3677,268,696,15359
3662,275,698,15365
3622,291,701,15386
3616,272,706,15406
3595,257,716,15432
3567,263,719,15451
3540,261,723,15476
3534,271,719,15476
3516,253,717,15514
3509,244,720,15527
3508,258,720,15514
3498,261,692,15549
3478,264,706,15552
3497,246,699,15558
3481,254,688,15577
3480,248,677,15595
3467,246,684,15603
3480,236,667,15617
3500,235,650,15615
3484,257,650,15609
3474,241,652,15633
3489,248,641,15622
3494,253,647,15606
3480,261,644,15615
3475,236,660,15629
3508,222,659,15611
3505,232,652,15611
3509,230,641,15620
3507,230,638,15625
3471,246,636,15647
3482,236,639,15643
3491,238,618,15653
3500,234,623,15643
3512,226,621,15641
3544,229,610,15617
3551,219,616,15614
3552,229,615,15604
3575,221,604,15600
3576,222,612,15590
3571,226,636,15567
3564,224,630,15582
3572,221,627,15580
3578,212,625,15585
3572,219,626,15583
3595,207,634,15564
3631,186,623,15560
3620,203,632,15545
3626,198,618,15558
3651,197,618,15534
3642,225,602,15531
3631,221,603,15545
3627,232,593,15548
3635,211,606,15548
3655,196,601,15548
3652,210,589,15549
3670,195,596,15539
3694,200,555,15551
3707,216,543,15534
3732,223,535,15510
3744,214,545,15497
3746,213,541,15500
3767,210,539,15484
3780,206,540,15474
3793,211,546,15450
3794,206,547,15453
3809,198,543,15450
3831,181,547,15441
3856,199,538,15407
3864,195,541,15400
3902,198,524,15376
3911,197,531,15361
3909,213,533,15345
3927,197,557,15319
3938,208,561,15293
3948,218,572,15262
3962,219,559,15260
3980,216,563,15241
4013,217,565,15205
4001,231,554,15214
4035,222,553,15190
3997,242,565,15196
3999,231,585,15185
4006,223,583,15188
4016,207,602,15175
4010,223,589,15178
4024,216,601,15159
4023,215,606,15156
4032,226,589,15153
4035,239,570,15156
4059,236,569,15136
4060,227,591,15122
4043,243,604,15110
4047,241,596,15116
4062,218,600,15120
4050,245,599,15106
4043,252,618,15087
4031,236,636,15097
4025,246,635,15094
4042,242,622,15094
4038,258,601,15103
4033,256,605,15106
4026,268,615,15091
4014,276,625,15085
4002,267,638,15093
3975,282,654,15089
3971,287,662,15080
3948,294,687,15071
3964,261,706,15069
3949,282,703,15066
3908,297,716,15079
3906,283,731,15080
3919,262,726,15093
3910,273,719,15098
3910,291,702,15097
3924,262,709,15105
3925,246,693,15136
3927,237,701,15135
3930,261,693,15116
3942,260,686,15112
3922,276,685,15117
3916,284,682,15118
3912,270,708,15110
3887,272,732,15109
3842,308,723,15127
3839,305,731,15125
3809,313,736,15142
3805,286,762,15147
3817,279,755,15149
3797,277,779,15147
3783,287,778,15152
3747,301,782,15170
3717,297,780,15206
3684,300,770,15246
3688,278,768,15266
3707,280,767,15246
3709,281,756,15254
3711,259,744,15286
3715,252,736,15297
3698,270,718,15314
3706,243,740,15311
3690,259,713,15338
3694,256,712,15338
3724,255,695,15326
3728,267,697,15308
3702,267,720,15311
3714,260,716,15310
3717,254,708,15321
3737,242,700,15321
3733,259,691,15317
3753,249,704,15294
3772,258,680,15290
3790,241,704,15265
3794,257,695,15254
3810,234,698,15258
3782,284,687,15247
3773,283,706,15238
3773,260,725,15242
3761,263,719,15257
3762,240,726,15272
3790,248,687,15275
3785,263,673,15279
3797,251,669,15283
3783,281,660,15276
3775,280,662,15283
3771,266,679,15284
3782,245,704,15269
3779,247,697,15277
3756,276,693,15275
3765,268,693,15274
3760,287,674,15279
3779,264,704,15253
3791,257,698,15254
3800,251,681,15268
3800,267,685,15248
3781,287,690,15242
3777,291,711,15221
3770,289,728,15213
3743,291,743,15223
3755,300,725,15220
3755,301,740,15204
3782,269,747,15202
3793,253,762,15192
3787,270,745,15198
3764,277,757,15202
3772,294,711,15223
3769,313,709,15209
3756,283,743,15218
3725,301,749,15225
3733,292,751,15224
3708,290,761,15241
3649,330,760,15261
3632,333,749,15286
3621,308,772,15299
3600,293,777,15330
3573,307,764,15356
3580,282,773,15365
3557,284,774,15385
3560,280,780,15380
3549,278,776,15397
3531,278,775,15416
3497,297,773,15433
3472,288,799,15441
3455,282,794,15469
3459,296,781,15464
3452,271,813,15464
3468,270,773,15489
3485,274,753,15488
3498,232,772,15498
3538,231,744,15487
3509,270,729,15492
3506,251,739,15504
3499,262,712,15527
3487,268,706,15539
3488,245,736,15531
3487,232,739,15542
3513,221,738,15528
3529,237,719,15515
3530,256,696,15518
3542,243,697,15518
3536,237,686,15541
3522,229,677,15572
3536,217,674,15573
3531,218,649,15602
3535,223,654,15588
3545,229,638,15588
3550,227,631,15592
3572,230,622,15576
3588,227,624,15561
3613,242,611,15534
3629,241,604,15526
3624,243,603,15530
3620,250,601,15529
3606,242,624,15528
3606,241,643,15510
3631,227,633,15509
3665,218,622,15495
3665,233,614,15488
3649,245,612,15494
3648,225,626,15501
3656,221,625,15498
3650,229,613,15508
3640,232,626,15502
3665,230,613,15492
3657,198,636,15509
3635,220,637,15508
3666,220,615,15499
3665,228,610,15497
3693,225,614,15468
3721,224,625,15430
3721,235,612,15432
3711,235,614,15440
3721,216,607,15456
3743,223,601,15433
3750,228,593,15429
3764,244,574,15418
3778,236,587,15399
3795,228,584,15393
3834,209,575,15382
3838,213,588,15361
3857,224,578,15341
3857,243,572,15328
3865,245,581,15309
3873,247,579,15301
3886,237,611,15266
3883,243,610,15264
3894,227,609,15270
3876,246,602,15276
3881,220,635,15264
3893,220,623,15264
3901,233,615,15251
3897,230,610,15263
3887,235,615,15263
3878,234,625,15263
3882,236,629,15253
3873,254,619,15254
3858,253,632,15257
3863,259,640,15238
3857,248,637,15258
3842,251,633,15274
3856,232,650,15262
3845,239,626,15290
3845,248,635,15272
