S,E,I,R
12740,0,0,7260
12767,0,0,7233
12784,0,0,7216
12804,0,0,7196
12828,0,0,7172
12850,0,0,7150
12877,0,0,7123
12901,0,0,7099
12914,0,0,7086
12938,0,0,7062
12970,0,0,7030
12982,0,0,7018
13010,0,0,6990
13027,0,0,6973
13046,0,0,6954
13063,0,0,6937
13075,0,0,6925
13092,0,0,6908
13111,0,0,6889
13131,0,0,6869
13149,0,0,6851
13171,0,0,6829
13195,0,0,6805
13208,0,0,6792
13231,0,0,6769
13248,0,0,6752
13277,0,0,6723
13299,0,0,6701
13315,0,0,6685
13332,0,0,6668
13351,0,0,6649
13364,0,0,6636
13381,0,0,6619
13403,0,0,6597
13420,0,0,6580
13441,0,0,6559
13464,0,0,6536
13489,0,0,6511
13511,0,0,6489
13528,0,0,6472
13540,0,0,6460
13554,0,0,6446
13573,0,0,6427
13586,0,0,6414
13601,0,0,6399
13614,0,0,6386
13638,0,0,6362
13653,0,0,6347
13669,0,0,6331
13684,0,0,6316
13702,0,0,6298
13712,0,0,6288
13733,0,0,6267
13751,0,0,6249
13766,0,0,6234
13780,0,0,6220
13794,0,0,6206
13808,0,0,6192
13826,0,0,6174
13839,0,0,6161
13860,0,0,6140
13881,0,0,6119
13897,0,0,6103
13915,0,0,6085
13930,0,0,6070
13945,0,0,6055
13959,0,0,6041
13974,0,0,6026
13986,0,0,6014
14003,0,0,5997
14026,0,0,5974
14033,0,0,5967
14046,0,0,5954
14063,0,0,5937
14076,0,0,5924
14094,0,0,5906
14110,0,0,5890
14129,0,0,5871
14142,0,0,5858
14158,0,0,5842
14172,0,0,5828
14190,0,0,5810
14210,0,0,5790
14226,0,0,5774
14239,0,0,5761
14257,0,0,5743
14270,0,0,5730
14288,0,0,5712
14307,0,0,5693
14317,0,0,5683
14324,0,0,5676
14335,0,0,5665
14352,0,0,5648
14365,0,0,5635
14383,0,0,5617
14393,0,0,5607
14406,0,0,5594
14423,0,0,5577
14433,0,0,5567
14449,0,0,5551
14464,0,0,5536
14479,0,0,5521
14495,0,0,5505
14511,0,0,5489
14535,0,0,5465
14547,0,0,5453
14564,0,0,5436
14576,0,0,5424
14585,0,0,5415
14601,0,0,5399
14614,0,0,5386
14629,0,0,5371
14645,0,0,5355
14667,0,0,5333
14681,0,0,5319
14692,0,0,5308
14709,0,0,5291
14720,0,0,5280
14736,0,0,5264
14748,0,0,5252
14762,0,0,5238
14783,0,0,5217
14795,0,0,5205
14814,0,0,5186
14825,0,0,5175
14834,0,0,5166
14848,0,0,5152
14868,0,0,5132
14881,0,0,5119
14889,0,0,5111
14910,0,0,5090
14927,0,0,5073
14944,0,0,5056
14953,0,0,5047
14965,0,0,5035
14976,0,0,5024
14986,0,0,5014
14995,0,0,5005
15005,0,0,4995
15029,0,0,4971
15046,0,0,4954
15061,0,0,4939
15076,0,0,4924
15083,0,0,4917
15099,0,0,4901
15111,0,0,4889
15126,0,0,4874
15142,0,0,4858
15157,0,0,4843
15171,0,0,4829
15186,0,0,4814
15193,0,0,4807
15209,0,0,4791
15219,0,0,4781
15230,0,0,4770
15243,0,0,4757
15259,0,0,4741
15276,0,0,4724
15286,0,0,4714
15298,0,0,4702
15312,0,0,4688
15327,0,0,4673
15337,0,0,4663
15350,0,0,4650
15362,0,0,4638
15377,0,0,4623
15385,0,0,4615
15395,0,0,4605
15409,0,0,4591
15420,0,0,4580
15433,0,0,4567
15449,0,0,4551
15463,0,0,4537
15476,0,0,4524
15493,0,0,4507
15514,0,0,4486
15527,0,0,4473
15538,0,0,4462
15549,0,0,4451
15563,0,0,4437
15575,0,0,4425
15583,0,0,4417
15596,0,0,4404
15612,0,0,4388
15627,0,0,4373
15638,0,0,4362
15647,0,0,4353
15654,0,0,4346
15667,0,0,4333
15683,0,0,4317
15697,0,0,4303
15709,0,0,4291
15721,0,0,4279
15731,0,0,4269
15742,0,0,4258
15750,0,0,4250
15767,0,0,4233
15780,0,0,4220
15795,0,0,4205
15814,0,0,4186
15822,0,0,4178
15834,0,0,4166
15847,0,0,4153
15864,0,0,4136
15876,0,0,4124
15885,0,0,4115
15895,0,0,4105
15905,0,0,4095
15917,0,0,4083
15925,0,0,4075
15932,0,0,4068
15947,0,0,4053
15956,0,0,4044
15966,0,0,4034
15974,0,0,4026
15987,0,0,4013
15997,0,0,4003
16006,0,0,3994
16019,0,0,3981
16030,0,0,3970
16039,0,0,3961
16049,0,0,3951
16061,0,0,3939
16073,0,0,3927
16088,0,0,3912
16096,0,0,3904
16118,0,0,3882
16127,0,0,3873
16137,0,0,3863
16142,0,0,3858
16155,0,0,3845
16172,0,0,3828
16181,0,0,3819
16196,0,0,3804
16207,0,0,3793
16218,0,0,3782
16227,0,0,3773
16242,0,0,3758
16251,0,0,3749
16258,0,0,3742
16268,0,0,3732
16277,0,0,3723
16285,0,0,3715
16298,0,0,3702
16310,0,0,3690
16316,0,0,3684
16321,0,0,3679
16329,0,0,3671
16343,0,0,3657
16353,0,0,3647
16362,0,0,3638
16373,0,0,3627
16383,0,0,3617
16391,0,0,3609
16407,0,0,3593
16414,0,0,3586
16423,0,0,3577
16430,0,0,3570
16437,0,0,3563
16456,0,0,3544
16466,0,0,3534
16476,0,0,3524
16486,0,0,3514
16494,0,0,3506
16509,0,0,3491
16513,0,0,3487
16519,0,0,3481
16522,0,0,3478
16528,0,0,3472
16537,0,0,3463
16544,0,0,3456
16552,0,0,3448
16564,0,0,3436
16574,0,0,3426
16584,0,0,3416
16595,0,0,3405
16602,0,0,3398
16608,0,0,3392
16619,0,0,3381
16632,0,0,3368
16638,0,0,3362
16646,0,0,3354
16654,0,0,3346
16661,0,0,3339
16665,0,0,3335
16674,0,0,3326
16680,0,0,3320
16689,0,0,3311
16697,0,0,3303
16704,0,0,3296
16718,0,0,3282
16727,0,0,3273
16740,0,0,3260
16753,0,0,3247
16760,0,0,3240
16769,0,0,3231
16772,0,0,3228
16783,0,0,3217
16793,0,0,3207
16802,0,0,3198
16813,0,0,3187
16826,0,0,3174
16836,0,0,3164
16844,0,0,3156
16852,0,0,3148
16856,0,0,3144
16865,0,0,3135
16875,0,0,3125
16883,0,0,3117
16890,0,0,3110
16900,0,0,3100
16908,0,0,3092
16918,0,0,3082
16927,0,0,3073
16935,0,0,3065
16944,0,0,3056
16947,0,0,3053
16952,0,0,3048
16961,0,0,3039
16969,0,0,3031
16974,0,0,3026
16985,0,0,3015
16994,0,0,3006
16997,0,0,3003
17008,0,0,2992
17018,0,0,2982
17030,0,0,2970
17043,0,0,2957
17051,0,0,2949
17063,0,0,2937
17066,0,0,2934
17070,0,0,2930
17080,0,0,2920
17085,0,0,2915
