S,E,I,R
3806,196,626,15372
3807,203,597,15393
3816,212,582,15390
3802,218,600,15380
3802,229,583,15386
3816,223,587,15374
3828,224,578,15370
3824,243,561,15372
3836,249,579,15336
3838,237,591,15334
3825,247,597,15331
3838,241,614,15307
3844,254,591,15311
3842,263,572,15323
3854,251,611,15284
3847,248,629,15276
3876,217,647,15260
3875,218,642,15265
3874,201,664,15261
3865,224,653,15258
3855,226,652,15267
3871,234,641,15254
3880,255,611,15254
3869,272,608,15251
3871,270,620,15239
3828,281,639,15252
3811,277,668,15244
3781,290,661,15268
3773,264,675,15288
3793,232,698,15277
3789,238,679,15294
3795,233,672,15300
3813,240,674,15273
3799,264,646,15291
3770,270,672,15288
3777,262,679,15282
3776,256,690,15278
3764,266,702,15268
3769,286,664,15281
3751,291,683,15275
3758,287,692,15263
3760,246,710,15284
3738,281,691,15290
3725,263,712,15300
3727,250,732,15291
3710,263,731,15296
3683,283,732,15302
3676,257,744,15323
3662,261,723,15354
3661,241,720,15378
3651,259,693,15397
3644,260,696,15400
3645,268,720,15367
3630,261,708,15401
3643,249,683,15425
3642,249,689,15420
3619,267,667,15447
3617,251,691,15441
3601,274,684,15441
3613,261,679,15447
3610,243,669,15478
3615,246,654,15485
3607,247,661,15485
3621,229,657,15493
3639,224,661,15476
3638,224,674,15464
3630,244,664,15462
3627,252,666,15455
3623,248,656,15473
3648,233,643,15476
3668,223,645,15464
3664,228,653,15455
3671,231,649,15449
3677,245,628,15450
3694,238,633,15435
3677,268,632,15423
3689,245,646,15420
3714,226,639,15421
3713,231,642,15414
3717,224,643,15416
3719,222,627,15432
3716,224,618,15442
3760,213,604,15423
3768,218,589,15425
3789,205,598,15408
3788,202,607,15403
3798,208,593,15401
3806,226,577,15391
3825,220,591,15364
3820,216,579,15385
3824,217,593,15366
3827,233,585,15355
3832,217,613,15338
3856,214,618,15312
3861,223,627,15289
3863,228,619,15290
3849,229,604,15318
3846,229,620,15305
3845,242,612,15301
3847,221,626,15306
3859,238,613,15290
3866,241,592,15301
3878,239,600,15283
3897,227,606,15270
3908,220,611,15261
3930,211,591,15268
3951,207,581,15261
3958,225,563,15254
3954,224,571,15251
3966,233,572,15229
3975,245,571,15209
3995,222,592,15191
4003,223,597,15177
3992,235,596,15177
3973,267,585,15175
3977,248,618,15157
3994,230,630,15146
3973,257,620,15150
3985,236,623,15156
3984,248,623,15145
4000,254,645,15101
3976,277,647,15100
3963,294,660,15083
3956,286,662,15096
3942,284,676,15098
3930,281,692,15097
3910,275,702,15113
3868,288,705,15139
3864,277,701,15158
3876,269,709,15146
3851,297,685,15167
3836,304,691,15169
3820,288,718,15174
3813,280,728,15179
3821,264,715,15200
3785,279,723,15213
3781,280,746,15193
3764,274,759,15203
3738,293,751,15218
3705,285,747,15263
3700,307,727,15266
3675,296,732,15297
3634,293,767,15306
3645,275,738,15342
3658,273,709,15360
3672,264,713,15351
3655,264,720,15361
3639,277,726,15358
3624,268,732,15376
3631,246,726,15397
3620,264,734,15382
3596,274,745,15385
3595,275,751,15379
3597,244,762,15397
3583,258,747,15412
3592,243,748,15417
3590,244,735,15431
3598,235,730,15437
3607,227,731,15435
3593,241,711,15455
3581,258,692,15469
3576,252,691,15481
3602,234,687,15477
3609,239,670,15482
3631,227,678,15464
3623,244,679,15454
3627,257,656,15460
3626,260,677,15437
3623,247,689,15441
3633,249,693,15425
3637,257,685,15421
3636,252,660,15452
3631,250,660,15459
3618,253,662,15467
3606,268,643,15483
3628,263,653,15456
3657,260,667,15416
3670,244,695,15391
3686,253,694,15367
3680,251,689,15380
3690,255,686,15369
3681,248,689,15382
3668,257,669,15406
3693,249,674,15384
3677,269,659,15395
3684,250,671,15395
3668,259,676,15397
3667,279,685,15369
3659,276,690,15375
3678,263,696,15363
3675,238,713,15374
3672,242,704,15382
3652,270,691,15387
3648,265,700,15387
3640,273,690,15397
3641,272,701,15386
3629,278,689,15404
3643,261,700,15396
3671,231,697,15401
3696,228,672,15404
3712,229,665,15394
3717,252,662,15369
3727,271,647,15355
3744,262,645,15349
3750,252,649,15349
3756,257,653,15334
3773,253,644,15330
3785,223,652,15340
3812,199,655,15334
3786,238,639,15337
3793,239,643,15325
3811,253,623,15313
3804,251,624,15321
3816,254,630,15300
3831,247,654,15268
3860,240,656,15244
3846,253,668,15233
3852,242,670,15236
3821,274,667,15238
3822,267,661,15250
3836,256,665,15243
3847,245,684,15224
3830,251,667,15252
3802,285,664,15249
3792,279,691,15238
3806,251,703,15240
3795,261,703,15241
3799,256,721,15224
3812,245,716,15227
3810,238,719,15233
3805,228,726,15241
3797,251,696,15256
3814,241,697,15248
3805,246,696,15253
3817,250,699,15234
3814,252,687,15247
3813,241,683,15263
3775,282,687,15256
3789,266,703,15242
3798,240,712,15250
3813,238,723,15226
3808,267,703,15222
3811,275,704,15210
3800,286,696,15218
3794,280,702,15224
3783,300,693,15224
3773,278,724,15225
3773,253,737,15237
3771,264,711,15254
3761,260,704,15275
3754,267,702,15277
3739,281,694,15286
3754,291,673,15282
3770,293,677,15260
3768,280,674,15278
3773,256,683,15288
3800,247,686,15267
3782,254,685,15279
3799,252,678,15271
3795,266,687,15252
3805,272,680,15243
3792,259,685,15264
3790,262,712,15236
3778,283,705,15234
3763,281,703,15253
3757,296,702,15245
3730,287,707,15276
3731,269,747,15253
3723,244,772,15261
3715,250,782,15253
3692,264,765,15279
3691,252,767,15290
3665,263,763,15309
3651,254,768,15327
3637,259,766,15338
3622,273,729,15376
3632,283,697,15388
3622,262,717,15399
3635,238,709,15418
3639,245,679,15437
3629,243,687,15441
3636,234,691,15439
3636,264,665,15435
3609,273,686,15432
3607,253,693,15447
3628,247,697,15428
3639,249,707,15405
3651,236,679,15434
3662,241,649,15448
3668,251,649,15432
3669,271,635,15425
3680,242,669,15409
3677,258,670,15395
3704,238,672,15386
3717,237,659,15387
3730,222,675,15373
3730,216,661,15393
3712,231,663,15394
3692,256,648,15404
3700,253,647,15400
