S,E,I,R
19963,17,17,3
19946,26,23,5
19928,35,27,10
19903,51,34,12
19874,58,50,18
19843,68,65,24
19780,108,75,37
19711,143,102,44
19633,165,138,64
19522,213,178,87
19375,280,226,119
19189,362,297,152
18919,486,391,204
18585,654,494,267
18159,818,666,357
17580,1094,880,446
16842,1443,1126,589
16000,1773,1451,776
14973,2100,1920,1007
13756,2544,2411,1289
12362,2928,3022,1688
10789,3373,3686,2152
9213,3698,4368,2721
7707,3802,5117,3374
6206,3879,5798,4117
4839,3737,6515,4909
3727,3453,7054,5766
2861,3061,7307,6771
2163,2611,7507,7719
1666,2127,7502,8705
1261,1739,7327,9673
979,1376,7063,10582
786,1103,6705,11406
653,846,6263,12238
572,671,5739,13018
507,538,5212,13743
480,424,4730,14366
450,333,4315,14902
449,273,3895,15383
448,224,3506,15822
434,194,3154,16218
442,169,2814,16575
471,142,2506,16881
508,117,2203,17172
542,105,1960,17393
567,97,1733,17603
589,89,1552,17770
609,83,1357,17951
640,69,1207,18084
683,67,1084,18166
722,75,950,18253
778,64,853,18305
829,69,759,18343
880,55,681,18384
934,41,603,18422
989,42,525,18444
1030,44,465,18461
1088,42,419,18451
1151,40,367,18442
1219,43,326,18412
1268,28,305,18399
1322,30,267,18381
1372,32,250,18346
1440,26,229,18305
1490,28,205,18277
1537,33,175,18255
1588,30,163,18219
1639,20,164,18177
1690,16,142,18152
1757,16,121,18106
1810,13,109,18068
1855,21,89,18035
1908,20,84,17988
1969,17,77,17937
2020,14,67,17899
2092,16,57,17835
2149,15,53,17783
2203,12,48,17737
2256,13,40,17691
2301,15,37,17647
2351,14,35,17600
2391,12,35,17562
2445,10,37,17508
2493,10,36,17461
2541,13,37,17409
2582,9,45,17364
2632,9,38,17321
2697,9,34,17260
2739,7,34,17220
2787,9,31,17173
2837,9,34,17120
2879,11,34,17076
2932,7,33,17028
2977,11,29,16983
3032,7,30,16931
3077,8,27,16888
3137,4,29,16830
3188,6,21,16785
3237,8,16,16739
3287,12,15,16686
3346,9,19,16626
3388,6,20,16586
3435,7,20,16538
3473,9,16,16502
3516,10,17,16457
3558,9,19,16414
3612,8,19,16361
3660,10,19,16311
3705,10,19,16266
3755,8,21,16216
3800,6,21,16173
3843,7,23,16127
3883,7,24,16086
3936,7,23,16034
3967,10,26,15997
4019,10,26,15945
4056,11,25,15908
4088,15,25,15872
4141,12,24,15823
4171,12,23,15794
4218,8,24,15750
4251,10,27,15712
4291,10,26,15673
4336,10,20,15634
4379,8,23,15590
4414,9,25,15552
4450,9,24,15517
4495,10,24,15471
4534,12,26,15428
4579,11,26,15384
4610,13,32,15345
4650,13,31,15306
4689,16,32,15263
4720,18,32,15230
4759,14,37,15190
4791,17,39,15153
4830,17,42,15111
4856,13,47,15084
4887,16,37,15060
4915,24,36,15025
4952,21,33,14994
4991,13,38,14958
5030,14,38,14918
5066,20,33,14881
5110,20,36,14834
5128,23,37,14812
5165,21,40,14774
5195,22,40,14743
5243,19,41,14697
5274,20,45,14661
5296,23,45,14636
5334,22,46,14598
5368,21,48,14563
5404,22,48,14526
5442,26,49,14483
5466,28,55,14451
5505,35,53,14407
5541,38,55,14366
5584,34,59,14323
5613,30,56,14301
5646,27,57,14270
5692,27,61,14220
5721,33,64,14182
5745,32,70,14153
5759,37,74,14130
5784,41,76,14099
5801,49,84,14066
5824,49,93,14034
5859,54,98,13989
5874,61,102,13963
5899,60,114,13927
5917,63,117,13903
5928,73,128,13871
5935,75,142,13848
5944,80,148,13828
5949,90,149,13812
5960,92,162,13786
5957,96,169,13778
5958,95,181,13766
5950,109,186,13755
5949,103,209,13739
5949,103,233,13715
5938,124,238,13700
5916,135,251,13698
5896,135,280,13689
5875,145,289,13691
5849,153,306,13692
5834,150,329,13687
5805,157,341,13697
5774,172,356,13698
5748,187,358,13707
5700,211,362,13727
5646,208,413,13733
5586,236,420,13758
5532,247,467,13754
5500,243,495,13762
5434,245,526,13795
5365,266,528,13841
5308,274,551,13867
5238,268,599,13895
5171,284,615,13930
5088,302,633,13977
5019,303,626,14052
4935,311,640,14114
4867,314,671,14148
4808,324,693,14175
4723,319,736,14222
4623,339,732,14306
4560,350,727,14363
4494,338,764,14404
4406,351,791,14452
4343,336,812,14509
4243,356,815,14586
4193,317,856,14634
4113,336,859,14692
4053,339,876,14732
3974,332,869,14825
3912,340,876,14872
3832,333,904,14931
3766,322,909,15003
3684,343,912,15061
3633,326,893,15148
3549,330,889,15232
3482,332,872,15314
3420,326,881,15373
3359,322,884,15435
3317,300,895,15488
3278,274,893,15555
