S,E,I,R
3434,299,805,15462
3444,300,780,15476
3430,298,771,15501
3441,270,784,15505
3439,277,773,15511
3466,274,781,15479
3454,258,780,15508
3438,261,775,15526
3440,255,765,15540
3459,247,740,15554
3441,253,728,15578
3454,247,713,15586
3465,240,711,15584
3481,244,700,15575
3507,244,682,15567
3511,246,679,15564
3527,238,684,15551
3515,242,696,15547
3520,251,685,15544
3512,258,701,15529
3531,249,701,15519
3520,253,697,15530
3525,245,699,15531
3565,241,688,15506
3559,257,680,15504
3603,243,679,15475
3636,247,659,15458
3638,244,663,15455
3658,252,648,15442
3653,252,657,15438
3667,243,673,15417
3661,255,680,15404
3675,246,678,15401
3684,259,664,15393
3683,244,681,15392
3674,240,682,15404
3682,245,663,15410
3680,249,655,15416
3694,231,653,15422
3708,233,666,15393
3729,243,640,15388
3731,234,636,15399
3742,257,625,15376
3736,269,628,15367
3767,241,649,15343
3778,236,647,15339
3769,249,655,15327
3775,245,672,15308
3791,243,660,15306
3774,263,656,15307
3780,260,654,15306
3790,242,661,15307
3813,232,660,15295
3782,257,658,15303
3789,275,643,15293
3803,261,636,15300
3793,262,650,15295
3774,264,651,15311
3788,241,659,15312
3799,233,638,15330
3803,265,611,15321
3826,246,630,15298
3797,264,639,15300
3808,258,639,15295
3798,264,630,15308
3795,255,648,15302
3800,243,634,15323
3811,234,646,15309
3841,240,629,15290
3861,226,642,15271
3879,222,637,15262
3893,221,626,15260
3893,226,634,15247
3902,236,630,15232
3913,251,621,15215
3895,253,609,15243
3899,241,621,15239
3889,254,620,15237
3889,243,636,15232
3894,243,640,15223
3891,239,643,15227
3915,232,619,15234
3914,248,605,15233
3914,231,628,15227
3896,257,621,15226
3891,252,623,15234
3894,252,642,15212
3860,273,629,15238
3863,259,661,15217
3857,267,659,15217
3854,257,667,15222
3841,268,670,15221
3818,279,677,15226
3786,288,693,15233
3770,264,723,15243
3773,270,710,15247
3767,272,696,15265
3753,244,711,15292
3779,250,691,15280
3773,233,692,15302
3779,240,692,15289
3781,251,673,15295
3788,233,685,15294
3783,235,682,15300
3767,244,688,15301
3759,273,662,15306
3747,271,682,15300
3745,249,703,15303
3719,268,691,15322
3711,261,697,15331
3714,266,695,15325
3703,277,704,15316
3686,282,686,15346
3661,292,665,15382
3652,264,702,15382
3647,264,683,15406
3651,260,688,15401
3652,270,672,15406
3651,264,679,15406
3633,271,658,15438
3640,251,650,15459
3641,257,642,15460
3628,242,637,15493
3636,226,657,15481
3636,242,670,15452
3663,260,649,15428
3667,247,675,15411
3649,256,656,15439
3649,235,666,15450
3647,244,648,15461
3670,236,641,15453
3664,229,630,15477
3658,232,622,15488
3663,246,592,15499
3677,226,600,15497
3696,225,590,15489
3702,221,588,15489
3709,213,596,15482
3705,227,600,15468
3727,205,585,15483
3756,194,570,15480
3757,204,556,15483
3750,210,548,15492
3743,230,534,15493
3760,219,552,15469
3775,202,566,15457
3782,214,557,15447
3795,211,548,15446
3806,219,536,15439
3833,218,530,15419
3845,198,548,15409
3859,212,529,15400
3901,210,516,15373
3925,215,520,15340
3954,196,530,15320
3950,208,541,15301
3978,205,553,15264
3985,195,538,15282
3975,212,527,15286
3987,212,531,15270
3985,216,549,15250
4001,213,540,15246
4005,214,535,15246
4037,206,521,15236
4042,211,522,15225
4052,215,546,15187
4033,240,552,15175
4031,230,579,15160
4046,211,594,15149
4058,204,598,15140
4060,234,575,15131
4065,240,571,15124
4054,248,578,15120
4045,262,565,15128
4031,265,574,15130
4032,248,591,15129
4039,257,594,15110
4041,258,602,15099
4061,245,598,15096
4070,239,601,15090
4059,241,583,15117
4029,261,592,15118
4032,262,595,15111
4033,261,591,15115
4025,272,597,15106
4034,228,637,15101
4021,250,639,15090
4017,249,647,15087
4009,238,652,15101
3994,257,645,15104
4003,257,624,15116
4026,233,644,15097
4062,225,639,15074
4054,246,648,15052
4058,243,647,15052
4018,274,647,15061
3988,291,672,15049
3948,300,677,15075
3953,298,701,15048
3918,296,725,15061
3889,285,750,15076
3856,302,744,15098
3831,294,755,15120
3813,293,766,15128
3803,261,779,15157
3813,264,780,15143
3825,249,764,15162
3806,268,760,15166
3789,286,750,15175
3798,270,738,15194
3779,290,738,15193
3780,279,734,15207
3808,256,725,15211
3793,272,719,15216
3774,290,715,15221
3749,298,714,15239
3761,267,735,15237
3767,250,732,15251
3760,276,730,15234
3743,266,753,15238
3745,255,742,15258
3736,288,712,15264
3701,299,733,15267
3704,291,743,15262
3715,273,730,15282
3702,275,735,15288
3704,259,739,15298
3722,262,743,15273
3721,274,717,15288
3725,288,711,15276
3707,283,731,15279
3713,292,730,15265
3724,276,739,15261
3730,267,726,15277
3739,262,727,15272
3711,274,722,15293
3705,281,725,15289
3687,307,705,15301
3705,277,734,15284
3689,266,730,15315
3719,251,732,15298
3710,266,739,15285
3713,262,718,15307
3725,251,712,15312
3723,258,721,15298
3716,272,700,15312
3724,264,712,15300
3716,271,723,15290
3724,272,719,15285
3740,266,718,15276
3758,257,716,15269
3737,259,699,15305
3737,255,692,15316
3741,263,668,15328
3736,266,678,15320
3738,258,674,15330
3762,234,696,15308
3753,265,685,15297
3753,271,686,15290
3753,284,686,15277
3774,264,696,15266
3770,271,691,15268
3779,264,710,15247
3785,260,719,15236
3795,250,701,15254
3801,247,692,15260
3799,268,658,15275
3788,277,654,15281
3812,263,633,15292
3841,236,642,15281
3854,259,635,15252
3873,270,637,15220
3864,261,643,15232
3881,250,654,15215
3894,240,669,15197
3897,237,674,15192
3885,250,675,15190
3887,267,651,15195
3891,259,634,15216
3897,252,647,15204
3926,252,638,15184
3928,230,657,15185
3919,256,637,15188
3925,252,635,15188
3951,238,633,15178
3958,240,620,15182
3990,241,615,15154
3984,254,624,15138
4022,234,636,15108
4035,243,626,15096
4027,246,643,15084
4033,251,629,15087
4020,272,614,15094
4024,268,611,15097
4032,253,641,15074
4034,242,637,15087
4036,233,648,15083
4028,264,648,15060
4023,272,650,15055
4018,260,680,15042
4007,259,703,15031
4002,266,715,15017
4011,271,691,15027
3993,271,709,15027
3988,274,713,15025
3979,276,692,15053
3957,278,700,15065
3957,265,718,15060
3945,270,706,15079
3912,293,721,15074
3896,282,727,15095
3875,294,706,15125
3864,281,719,15136
3873,268,729,15130
3854,282,719,15145
3846,299,704,15151
3836,284,704,15176
3831,281,705,15183
3821,282,698,15199
3836,265,729,15170
3850,259,720,15171
3815,289,707,15189
3827,267,711,15195
3826,251,725,15198
3828,247,732,15193
3819,258,712,15211
3792,287,694,15227
3811,267,696,15226
3798,276,700,15226
3803,273,696,15228
3787,251,717,15245
3765,265,722,15248
3749,258,704,15289
3760,267,688,15285
3732,276,694,15298
3733,269,682,15316
3736,260,692,15312
3724,273,696,15307
3726,249,713,15312
3716,255,708,15321
3707,268,690,15335
3686,274,689,15351
3659,270,700,15371
3675,270,682,15373
3705,245,686,15364
3715,252,663,15370
3714,241,671,15374
3694,244,674,15388
3689,266,673,15372
3689,270,677,15364
3684,280,674,15362
3701,265,684,15350
3722,245,680,15353
3732,262,663,15343
3739,248,658,15355
3725,270,651,15354
3749,233,658,15360
3740,252,657,15351
3744,249,670,15337
3750,269,653,15328
3779,249,666,15306
