S,E,I,R
5240,24,45,14691
5275,22,50,14653
5312,27,44,14617
5336,33,48,14583
5363,40,49,14548
5393,37,54,14516
5425,33,63,14479
5455,32,70,14443
5476,35,67,14422
5496,31,77,14396
5520,42,76,14362
5540,43,83,14334
5570,43,88,14299
5606,40,93,14261
5636,41,91,14232
5655,46,98,14201
5682,40,105,14173
5694,50,102,14154
5710,50,109,14131
5706,68,105,14121
5724,65,119,14092
5737,62,140,14061
5746,64,143,14047
5747,74,137,14042
5778,69,143,14010
5781,76,150,13993
5790,81,175,13954
5802,88,185,13925
5806,96,191,13907
5789,115,201,13895
5776,114,222,13888
5772,113,224,13891
5762,127,236,13875
5745,142,246,13867
5724,149,265,13862
5699,158,283,13860
5669,161,308,13862
5646,167,318,13869
5604,176,347,13873
5566,202,357,13875
5530,204,362,13904
5486,187,412,13915
5436,217,403,13944
5386,232,425,13957
5335,236,457,13972
5272,247,479,14002
5225,250,491,14034
5163,254,509,14074
5112,264,518,14106
5050,251,563,14136
5008,260,575,14157
4936,260,602,14202
4852,284,624,14240
4781,309,635,14275
4728,312,638,14322
4662,316,671,14351
4600,306,687,14407
4521,317,687,14475
4448,305,743,14504
4404,293,745,14558
4331,290,774,14605
4245,337,761,14657
4198,318,770,14714
4123,324,779,14774
4058,321,795,14826
4001,316,794,14889
3933,334,799,14934
3869,348,792,14991
3835,314,823,15028
3771,333,819,15077
3723,330,825,15122
3658,326,833,15183
3609,338,824,15229
3562,342,830,15266
3518,313,866,15303
3453,326,863,15358
3393,334,856,15417
3372,314,868,15446
3317,297,881,15505
3288,284,848,15580
3227,283,843,15647
3188,286,830,15696
3134,284,814,15768
3126,274,804,15796
3110,260,789,15841
3107,265,766,15862
3091,221,775,15913
3058,235,763,15944
3059,229,732,15980
3055,217,722,16006
3032,236,706,16026
3009,241,695,16055
2980,240,690,16090
2989,214,692,16105
3025,177,668,16130
3039,199,624,16138
3051,186,583,16180
3048,202,580,16170
3066,177,593,16164
3069,188,575,16168
3106,173,551,16170
3119,166,550,16165
3132,186,548,16134
3153,171,539,16137
3161,174,513,16152
3209,165,509,16117
3213,159,509,16119
3223,157,497,16123
3247,157,476,16120
3252,165,471,16112
3291,142,477,16090
3305,148,457,16090
3313,164,445,16078
3324,161,451,16064
3351,147,454,16048
3363,158,455,16024
3409,152,442,15997
3429,157,417,15997
3454,150,411,15985
3483,129,421,15967
3502,136,397,15965
3530,145,403,15922
3552,141,418,15889
3570,147,416,15867
3593,150,421,15836
3623,150,405,15822
3644,150,398,15808
3694,140,393,15773
3717,137,382,15764
3748,138,388,15726
3773,135,382,15710
3815,136,365,15684
3846,133,351,15670
3887,132,343,15638
3941,135,348,15576
3981,143,333,15543
4017,125,336,15522
4048,124,338,15490
4078,145,336,15441
4118,122,359,15401
4155,124,344,15377
4188,124,350,15338
4202,133,351,15314
4229,129,364,15278
4250,140,359,15251
4291,156,338,15215
4316,144,361,15179
4328,166,343,15163
4347,158,370,15125
4382,159,387,15072
4397,168,396,15039
4409,159,412,15020
4416,185,405,14994
4441,177,410,14972
4438,175,402,14985
4467,169,411,14953
4478,172,409,14941
4492,163,421,14924
4469,186,421,14924
4473,192,432,14903
4475,176,455,14894
4501,180,441,14878
4500,185,442,14873
4498,180,450,14872
4507,191,454,14848
4524,188,469,14819
4536,186,467,14811
4526,193,468,14813
4531,209,472,14788
4546,212,473,14769
4530,229,475,14766
4523,232,485,14760
4516,227,515,14742
4510,236,528,14726
4483,242,549,14726
4458,254,568,14720
4416,258,597,14729
4411,262,609,14718
4373,283,614,14730
4347,294,619,14740
4349,290,634,14727
4332,264,665,14739
4324,245,668,14763
4291,254,682,14773
4270,273,688,14769
4256,265,669,14810
4225,253,677,14845
4195,259,667,14879
4184,256,676,14884
4136,281,674,14909
4132,266,703,14899
4103,286,690,14921
4090,285,703,14922
4068,290,707,14935
4042,310,706,14942
4014,301,721,14964
4013,269,733,14985
3979,293,723,15005
3948,308,708,15036
3929,284,724,15063
3882,311,714,15093
3866,308,730,15096
3842,293,740,15125
3826,305,723,15146
3815,287,733,15165
3794,269,761,15176
3789,284,754,15173
3763,277,780,15180
3742,277,777,15204
3702,294,788,15216
3674,295,786,15245
3664,279,806,15251
3661,270,791,15278
3634,282,780,15304
3623,293,780,15304
3609,292,787,15312
3615,277,798,15310
3603,268,811,15318
3603,260,785,15352
3597,256,793,15354
3573,271,800,15356
3549,291,770,15390
3520,305,769,15406
3498,298,772,15432
3471,287,791,15451
3468,275,763,15494
3473,253,763,15511
3454,283,729,15534
3467,263,734,15536
3476,269,715,15540
3497,254,698,15551
3494,239,720,15547
3506,239,698,15557
3493,250,705,15552
3493,257,692,15558
3503,258,682,15557
3499,250,682,15569
3488,246,660,15606
3491,241,656,15612
3488,265,649,15598
3490,249,674,15587
3520,247,672,15561
3533,232,685,15550
3517,222,686,15575
3518,227,666,15589
3538,239,641,15582
3531,234,637,15598
3564,222,645,15569
3585,223,631,15561
3608,223,629,15540
3612,214,626,15548
3638,183,616,15563
3641,199,594,15566
3641,199,594,15566
3686,207,585,15522
3691,201,570,15538
3708,216,551,15525
3736,211,539,15514
3761,220,551,15468
3783,220,550,15447
3793,226,557,15424
3810,239,560,15391
3825,215,556,15404
3848,215,574,15363
3877,243,537,15343
3888,195,572,15345
3889,197,568,15346
3898,203,565,15334
3915,216,554,15315
3926,203,558,15313
3947,236,547,15270
3968,245,534,15253
3997,234,554,15215
3972,250,550,15228
3964,250,563,15223
3968,259,558,15215
3978,256,568,15198
3992,239,598,15171
3985,250,602,15163
3991,240,622,15147
3981,251,622,15146
3969,257,617,15157
3983,240,632,15145
3994,206,647,15153
3990,236,627,15147
3967,274,620,15139
3951,250,646,15153
3973,246,644,15137
3956,278,632,15134
3958,262,655,15125
3950,265,627,15158
3954,245,653,15148
3933,267,654,15146
3914,274,679,15133
3910,255,687,15148
3917,272,679,15132
3890,275,681,15154
3887,262,683,15168
3866,246,698,15190
3867,259,671,15203
3895,246,666,15193
3892,255,667,15186
3896,243,681,15180
3873,257,687,15183
3867,260,694,15179
3829,272,709,15190
3809,271,729,15191
3802,262,720,15216
3802,258,707,15233
3789,254,720,15237
3795,245,726,15234
3782,232,731,15255
3782,265,704,15249
3761,255,724,15260
3768,252,720,15260
3751,275,711,15263
3728,290,713,15269
3721,275,717,15287
3702,265,719,15314
3667,266,721,15346
3658,252,707,15383
3642,261,707,15390
3625,252,715,15408
3613,274,704,15409
3626,240,715,15419
3624,243,695,15438
3619,242,696,15443
3617,224,706,15453
3629,218,682,15471
3631,230,667,15472
3642,246,655,15457
3634,241,660,15465
3633,253,648,15466
3645,238,663,15454
3643,233,667,15457
3629,248,658,15465
3639,252,650,15459
3649,271,611,15469
3655,234,636,15475
3664,233,632,15471
3654,230,652,15464
3646,239,635,15480
3657,229,642,15472
3678,221,643,15458
3674,242,620,15464
3686,224,610,15480
3712,202,623,15463
3710,220,608,15462
3704,232,607,15457
3723,210,605,15462
3732,212,591,15465
3733,205,604,15458
3719,221,583,15477
3730,214,598,15458
3746,213,585,15456
3775,213,588,15424
3769,215,591,15425
3809,205,568,15418
3806,221,562,15411
3825,221,572,15382
3840,220,571,15369
3851,208,575,15366
3843,230,560,15367
3852,212,579,15357
3866,202,588,15344
3856,218,585,15341
3857,230,582,15331
3851,238,561,15350
3848,221,584,15347
3843,221,600,15336
3858,223,569,15350
3860,227,563,15350
3872,234,569,15325
3900,218,584,15298
3921,198,585,15296
3917,229,582,15272
3913,236,571,15280
3922,238,571,15269
3939,203,600,15258
3957,195,603,15245
3944,235,586,15235
3937,270,588,15205
3951,242,598,15209
3967,243,610,15180
3974,244,621,15161
3982,243,606,15169
4007,244,595,15154
4001,241,583,15175
3987,253,584,15176
3977,260,600,15163
3950,273,629,15148
3947,282,628,15143
3940,266,658,15136
3925,278,669,15128
3897,285,671,15147
3889,282,691,15138
3875,265,688,15172
3842,288,693,15177
3821,280,726,15173
3775,295,715,15215
3780,269,729,15222
3769,264,741,15226
3771,257,742,15230
3777,252,731,15240
3754,262,748,15236
3743,265,744,15248
3735,286,747,15232
3723,277,750,15250
3723,264,757,15256
3689,268,738,15305
3678,267,725,15330
3675,289,712,15324
3676,265,714,15345
3673,260,690,15377
3662,276,691,15371
3660,259,686,15395
3672,253,679,15396
3676,263,658,15403
3685,249,676,15390
3674,253,666,15407
3654,252,675,15419
3646,259,655,15440
3667,247,663,15423
3666,241,677,15416
3664,240,667,15429
3662,240,659,15439
3665,250,647,15438
3669,227,672,15432
3674,223,655,15448
3673,237,672,15418
3690,219,670,15421
3669,235,658,15438
3672,251,620,15457
3689,240,613,15458
3697,249,617,15437
3726,233,607,15434
3731,235,613,15421
3757,221,636,15386
3762,227,629,15382
3781,227,617,15375
3796,237,605,15362
3799,231,627,15343
3809,233,614,15344
3809,235,625,15331
3826,232,630,15312
3844,253,581,15322
3854,235,589,15322
3869,218,588,15325
3866,225,584,15325
3887,224,582,15307
3906,214,579,15301
3929,217,558,15296
3931,220,570,15279
3930,239,567,15264
3934,237,584,15245
3940,256,562,15242
3939,235,580,15246
3936,243,587,15234
3970,245,557,15228
3979,222,600,15199
3982,231,597,15190
3986,234,603,15177
4013,222,619,15146
4023,220,636,15121
4029,245,615,15111
4050,216,626,15108
4041,239,632,15088
4048,244,617,15091
4051,245,626,15078
4062,262,620,15056
4046,262,637,15055
4055,257,640,15048
4056,255,646,15043
4044,265,654,15037
4029,281,655,15035
4013,282,669,15036
4008,271,686,15035
3984,283,696,15037
3962,296,696,15046
3954,282,712,15052
3951,273,726,15050
3943,279,718,15060
3909,299,713,15079
3881,305,726,15088
3880,294,750,15076
3862,306,729,15103
3865,291,721,15123
3863,266,734,15137
3858,275,718,15149
3851,272,719,15158
3846,265,742,15147
3834,270,738,15158
3837,268,744,15151
3828,281,726,15165
3837,282,730,15151
3857,262,739,15142
3829,256,768,15147
3822,262,753,15163
3798,266,741,15195
3788,266,729,15217
3765,252,763,15220
3739,265,758,15238
3728,263,737,15272
3741,263,725,15271
3722,263,718,15297
3712,270,713,15305
3702,284,701,15313
3710,263,697,15330
3727,252,696,15325
3743,269,685,15303
3740,278,675,15307
3732,284,677,15307
3729,265,687,15319
3748,264,660,15328
3736,258,679,15327
3729,265,676,15330
3742,268,664,15326
3756,264,665,15315
3772,244,676,15308
3788,238,682,15292
3775,240,699,15286
3753,260,701,15286
3719,281,685,15315
3700,253,719,15328
3696,253,707,15344
3709,257,693,15341
3703,266,693,15338
3685,253,695,15367
3672,255,712,15361
3681,258,710,15351
3677,280,720,15323
3674,266,725,15335
3663,285,715,15337
3661,265,719,15355
3688,237,691,15384
3710,239,672,15379
3707,244,649,15400
3711,232,663,15394
3707,252,649,15392
3687,242,674,15397
3665,259,659,15417
3652,275,663,15410
3657,277,638,15428
3686,251,643,15420
3692,244,655,15409
3697,237,684,15382
3699,238,682,15381
3706,248,669,15377
3707,239,683,15371
3703,262,683,15352
3703,251,692,15354
3696,259,691,15354
3693,262,694,15351
3683,248,705,15364
3690,243,707,15360
3691,239,699,15371
3703,224,689,15384
3718,232,670,15380
3732,207,672,15389
3728,231,652,15389
3726,230,662,15382
3731,218,665,15386
3747,217,648,15388
3732,239,635,15394
3749,252,633,15366
3764,247,636,15353
3757,222,661,15360
3739,241,640,15380
3722,254,636,15388
3710,252,625,15413
3723,243,637,15397
3717,247,626,15410
3702,277,606,15415
3700,256,622,15422
3734,234,600,15432
3742,241,600,15417
3722,264,594,15420
3743,242,589,15426
3777,227,600,15396
3823,229,605,15343
