S,E,I,R
4841,13,31,15115
4877,13,34,15076
4908,13,35,15044
4950,15,36,14999
4980,26,36,14958
5006,26,38,14930
5048,27,45,14880
5073,28,47,14852
5095,28,45,14832
5134,22,53,14791
5163,25,54,14758
5196,23,58,14723
5214,26,61,14699
5239,30,70,14661
5265,33,67,14635
5298,33,71,14598
5337,34,75,14554
5376,32,74,14518
5415,34,77,14474
5435,37,73,14455
5450,47,74,14429
5486,37,86,14391
5514,43,85,14358
5543,41,96,14320
5561,42,105,14292
5584,52,112,14252
5599,61,111,14229
5614,52,130,14204
5634,49,143,14174
5648,67,143,14142
5644,86,133,14137
5663,93,141,14103
5677,92,151,14080
5679,90,167,14064
5695,88,179,14038
5706,88,187,14019
5714,91,189,14006
5721,108,192,13979
5708,114,208,13970
5702,121,220,13957
5696,130,232,13942
5694,134,250,13922
5682,134,272,13912
5663,134,295,13908
5652,127,311,13910
5630,145,316,13909
5592,170,316,13922
5568,169,317,13946
5562,152,332,13954
5539,168,357,13936
5500,187,367,13946
5468,194,377,13961
5414,210,390,13986
5361,214,404,14021
5298,237,434,14031
5250,237,481,14032
5197,235,505,14063
5155,235,512,14098
5097,238,546,14119
5038,261,566,14135
4997,250,579,14174
4954,266,572,14208
4892,271,595,14242
4831,263,627,14279
4765,294,618,14323
4699,302,637,14362
4629,305,677,14389
4577,289,697,14437
4494,322,701,14483
4433,318,720,14529
4362,296,756,14586
4300,291,745,14664
4259,296,743,14702
4182,307,754,14757
4100,326,750,14824
4040,317,776,14867
3997,313,781,14909
3950,307,786,14957
3878,341,770,15011
3843,315,805,15037
3765,320,824,15091
3690,343,844,15123
3645,315,846,15194
3583,307,837,15273
3549,280,841,15330
3498,306,818,15378
3448,291,834,15427
3423,282,833,15462
3385,283,820,15512
3341,289,811,15559
3304,286,788,15622
3250,303,777,15670
3216,293,768,15723
3194,283,774,15749
3179,260,776,15785
3164,248,764,15824
3154,224,774,15848
3139,228,752,15881
3131,235,714,15920
3112,240,704,15944
3119,223,716,15942
3128,216,702,15954
3137,189,689,15985
3137,187,665,16011
3138,202,634,16026
3116,215,622,16047
3127,205,617,16051
3137,196,625,16042
3138,199,599,16064
3151,203,595,16051
3154,195,584,16067
3134,218,549,16099
3146,208,563,16083
3155,196,563,16086
3178,175,569,16078
3187,171,544,16098
3221,166,536,16077
3223,175,524,16078
3233,172,509,16086
3268,160,490,16082
3291,161,474,16074
3330,176,461,16033
3367,164,448,16021
3395,159,443,16003
3423,159,463,15955
3441,155,457,15947
3451,161,436,15952
3467,141,435,15957
3494,144,436,15926
3533,130,429,15908
3550,132,417,15901
3567,158,394,15881
3596,164,391,15849
3642,141,402,15815
3674,139,405,15782
3695,170,395,15740
3713,156,404,15727
3731,147,411,15711
3756,147,426,15671
3780,163,407,15650
3806,170,406,15618
3840,159,396,15605
3870,163,394,15573
3901,150,389,15560
3933,156,387,15524
3981,160,380,15479
4010,164,378,15448
4023,180,380,15417
4052,159,406,15383
4050,156,425,15369
4065,157,429,15349
4085,181,424,15310
4095,178,424,15303
4105,193,419,15283
4138,172,447,15243
4150,175,449,15226
4172,190,455,15183
4190,191,459,15160
4202,179,471,15148
4220,178,481,15121
4220,179,488,15113
4239,166,511,15084
4238,173,502,15087
4237,190,485,15088
4266,180,494,15060
4268,189,493,15050
4274,209,462,15055
4270,221,472,15037
4253,216,481,15050
4273,205,472,15050
4274,198,474,15054
4273,213,478,15036
4272,217,492,15019
4270,221,513,14996
4264,228,507,15001
4257,224,518,15001
4257,218,531,14994
4272,207,535,14986
4254,219,522,15005
4255,214,523,15008
4266,214,543,14977
4210,255,533,15002
4226,244,559,14971
4237,228,577,14958
4213,238,589,14960
4197,247,600,14956
4185,250,602,14963
4172,264,608,14956
4148,266,625,14961
4132,256,654,14958
4123,251,675,14951
4089,277,686,14948
4072,278,697,14953
4048,283,722,14947
4049,265,728,14958
4017,287,728,14968
4008,274,743,14975
3974,303,711,15012
3943,298,729,15030
3938,299,719,15044
3919,301,735,15045
3895,286,744,15075
3878,290,763,15069
3841,305,772,15082
3816,289,791,15104
3771,305,793,15131
3732,314,794,15160
3709,311,803,15177
3702,283,829,15186
3675,306,827,15192
3645,291,829,15235
3604,313,827,15256
3583,314,800,15303
3594,303,809,15294
3543,318,814,15325
3538,303,812,15347
3517,283,799,15401
3526,277,782,15415
3500,268,786,15446
3494,262,772,15472
3486,269,740,15505
3498,261,735,15506
3506,252,740,15502
3507,246,737,15510
3504,239,728,15529
3507,241,722,15530
3506,236,719,15539
3502,243,712,15543
3490,244,700,15566
3493,258,679,15570
3497,257,680,15566
3496,252,667,15585
3495,271,640,15594
3510,262,637,15591
3543,257,649,15551
3572,244,669,15515
3553,246,673,15528
3554,245,680,15521
3561,240,667,15532
3554,228,674,15544
3564,218,669,15549
3579,212,651,15558
3615,198,636,15551
3628,211,625,15536
3638,220,644,15498
3665,217,623,15495
3654,230,612,15504
3665,207,620,15508
3659,233,609,15499
3664,224,626,15486
3687,212,631,15470
3690,213,626,15471
3706,219,610,15465
3727,212,610,15451
3738,219,602,15441
3746,224,610,15420
3755,236,580,15429
3763,246,558,15433
3768,236,567,15429
3789,233,554,15424
3792,219,570,15419
3828,201,587,15384
3830,213,593,15364
3834,230,584,15352
3826,243,596,15335
3842,226,614,15318
3832,234,613,15321
3835,245,585,15335
3866,231,575,15328
3871,215,584,15330
3855,222,604,15319
3879,209,620,15292
3887,220,618,15275
3897,238,612,15253
3901,243,607,15249
3908,234,625,15233
3898,262,606,15234
3892,264,630,15214
3892,250,655,15203
3881,235,687,15197
3887,238,669,15206
3879,243,672,15206
3879,248,683,15190
3857,266,684,15193
3849,282,690,15179
3854,272,687,15187
3805,304,673,15218
3826,297,672,15205
3832,278,684,15206
3811,290,684,15215
3791,273,702,15234
3785,260,700,15255
3798,245,711,15246
3773,250,731,15246
3769,266,725,15240
3766,270,735,15229
3764,258,721,15257
3768,264,717,15251
3732,280,719,15269
3726,279,716,15279
3699,289,707,15305
3693,270,702,15335
3716,269,694,15321
3703,283,688,15326
3693,277,712,15318
3673,272,724,15331
3660,262,720,15358
3653,256,721,15370
3640,259,712,15389
3642,250,715,15393
3651,260,709,15380
3652,273,691,15384
3650,262,666,15422
3629,259,681,15431
3634,238,694,15434
3610,266,684,15440
3590,259,684,15467
3591,253,667,15489
3601,254,670,15475
3590,260,677,15473
3583,266,688,15463
3579,264,686,15471
3573,260,673,15494
3565,261,697,15477
3542,260,709,15489
3554,254,707,15485
3543,242,719,15496
3548,242,732,15478
3550,242,709,15499
3565,246,696,15493
3565,257,671,15507
3553,254,669,15524
3538,248,657,15557
3541,243,660,15556
3553,233,662,15552
3561,221,660,15558
3583,216,649,15552
3610,225,650,15515
3618,233,640,15509
3628,233,634,15505
3642,224,637,15497
3644,227,651,15478
3671,229,634,15466
3690,237,618,15455
3704,212,612,15472
3693,213,613,15481
3709,217,612,15462
3721,202,609,15468
3717,230,580,15473
3745,220,580,15455
3767,211,587,15435
3793,214,587,15406
3805,220,568,15407
3810,219,567,15404
3805,228,556,15411
3822,224,568,15386
3810,234,577,15379
3832,230,588,15350
3851,220,576,15353
3863,215,584,15338
3866,210,571,15353
3850,220,570,15360
3856,228,576,15340
3863,245,554,15338
3868,236,559,15337
3880,233,576,15311
3871,237,578,15314
3858,244,600,15298
3882,244,606,15268
3901,239,603,15257
3920,234,612,15234
3921,237,606,15236
3911,233,612,15244
3908,225,612,15255
3907,224,615,15254
3916,206,641,15237
3916,213,629,15242
3931,208,621,15240
3911,239,608,15242
3915,226,614,15245
3889,237,609,15265
3895,250,609,15246
3897,234,603,15266
3898,243,601,15258
3896,269,601,15234
3906,270,599,15225
3915,248,629,15208
3886,254,635,15225
3873,264,644,15219
3873,273,642,15212
3877,252,658,15213
3860,239,675,15226
3861,236,659,15244
3872,242,645,15241
3859,238,653,15250
3863,235,632,15270
3875,241,617,15267
3869,251,611,15269
3864,251,593,15292
3874,233,624,15269
3878,229,637,15256
3876,242,636,15246
3894,263,637,15206
3897,257,651,15195
3912,231,648,15209
3927,241,617,15215
3901,257,630,15212
3895,258,642,15205
3916,254,641,15189
3923,274,661,15142
3918,254,677,15151
3896,291,681,15132
3894,279,696,15131
3916,261,694,15129
3907,281,704,15108
3876,289,714,15121
3849,292,726,15133
3827,285,729,15159
3793,288,726,15193
3792,270,728,15210
3774,270,740,15216
3755,287,732,15226
3755,266,759,15220
3752,251,770,15227
3740,249,765,15246
3733,271,736,15260
3735,261,737,15267
3719,256,736,15289
3718,268,717,15297
3699,264,741,15296
3704,259,734,15303
3687,271,725,15317
3678,253,712,15357
3666,249,706,15379
3668,255,718,15359
3685,246,717,15352
3686,255,709,15350
3684,247,716,15353
3657,274,704,15365
3663,289,693,15355
3664,276,716,15344
3654,289,708,15349
3662,273,715,15350
3653,266,727,15354
3652,279,732,15337
3669,255,739,15337
3646,281,724,15349
3630,277,740,15353
3656,264,729,15351
3649,262,723,15366
3657,257,750,15336
3645,256,737,15362
3653,243,735,15369
3654,263,721,15362
3660,259,707,15374
3663,259,686,15392
3695,240,670,15395
3693,252,651,15404
3690,270,639,15401
3696,262,648,15394
3701,263,636,15400
3704,242,652,15402
3715,250,649,15386
3747,250,639,15364
3750,261,617,15372
3779,248,629,15344
3777,262,630,15331
3784,266,644,15306
3796,259,649,15296
3778,264,648,15310
3771,289,639,15301
3788,253,662,15297
3802,241,666,15291
3821,232,685,15262
3792,261,671,15276
3778,284,657,15281
3789,255,685,15271
3780,260,692,15268
3774,254,703,15269
3765,270,701,15264
3770,253,719,15258
3742,267,733,15258
3754,269,717,15260
3767,260,716,15257
3759,280,710,15251
3766,282,705,15247
3777,268,702,15253
3786,286,692,15236
3788,277,698,15237
3770,272,703,15255
3769,273,707,15251
3757,296,696,15251
3767,273,706,15254
3765,269,721,15245
3781,258,708,15253
3759,281,695,15265
3748,283,721,15248
3744,266,757,15233
3728,278,754,15240
3731,249,764,15256
3688,264,766,15282
3658,285,770,15287
3657,276,791,15276
3662,291,781,15266
3631,278,775,15316
3619,270,765,15346
3591,266,766,15377
3567,293,740,15400
3566,283,740,15411
3579,256,743,15422
3557,267,740,15436
3575,267,737,15421
3591,268,717,15424
3607,281,714,15398
3624,240,741,15395
3599,274,727,15400
3623,266,732,15379
3593,277,733,15397
3606,264,745,15385
3601,262,721,15416
3604,266,731,15399
3594,253,734,15419
3594,246,760,15400
3617,228,765,15390
3598,257,760,15385
3600,259,737,15404
3592,264,716,15428
3596,251,719,15434
3584,265,725,15426
3603,251,723,15423
3606,261,720,15413
3603,257,713,15427
3593,266,725,15416
3621,233,728,15418
3624,239,717,15420
3625,237,724,15414
3618,245,700,15437
3598,249,716,15437
3602,244,708,15446
3596,251,680,15473
3616,237,685,15462
3631,244,664,15461
3650,228,669,15453
3634,242,653,15471
3646,234,650,15470
3682,223,642,15453
3693,232,633,15442
3695,233,648,15424
3684,250,636,15430
3678,258,642,15422
3692,246,659,15403
3699,222,672,15407
3685,237,667,15411
3702,244,648,15406
3717,225,641,15417
3732,233,626,15409
3750,219,629,15402
3714,242,623,15421
3724,228,616,15432
3736,229,618,15417
3725,249,611,15415
3742,237,625,15396
3742,265,613,15380
3759,245,604,15392
3763,251,605,15381
3794,245,611,15350
3809,229,612,15350
3826,229,620,15325
3852,230,605,15313
3855,243,604,15298
3875,248,603,15274
3860,264,607,15269
3867,270,627,15236
3873,242,629,15256
3906,218,631,15245
3897,240,629,15234
3911,228,632,15229
3914,236,640,15210
3913,254,632,15201
3900,259,635,15206
3886,268,647,15199
3886,248,662,15204
3873,242,668,15217
3872,257,655,15216
3873,244,637,15246
3860,249,643,15248
3870,239,626,15265
3884,226,620,15270
3909,220,618,15253
3919,221,622,15238
3925,227,609,15239
3913,242,591,15254
3921,220,608,15251
