S,E,I,R
5208,147,257,14388
5232,135,286,14347
5230,138,310,14322
5254,150,293,14303
5257,164,308,14271
5237,186,332,14245
5213,201,356,14230
5238,220,367,14175
5235,196,413,14156
5238,191,442,14129
5217,218,467,14098
5177,245,492,14086
5137,272,504,14087
5125,265,522,14088
5114,259,546,14081
5078,272,558,14092
5045,289,572,14094
4996,309,596,14099
4948,313,622,14117
4922,315,652,14111
4886,301,688,14125
4835,313,684,14168
4775,339,690,14196
4725,353,693,14229
4683,324,738,14255
4620,342,759,14279
4572,321,815,14292
4509,354,803,14334
4455,363,837,14345
4392,393,844,14371
4357,366,882,14395
4284,379,904,14433
4224,373,906,14497
4165,392,916,14527
4107,392,927,14574
4045,403,909,14643
3973,400,928,14699
3905,397,939,14759
3857,399,940,14804
3794,413,960,14833
3739,398,991,14872
3691,385,991,14933
3661,366,1006,14967
3609,366,996,15029
3556,381,988,15075
3508,371,987,15134
3485,333,1005,15177
3448,350,999,15203
3429,337,982,15252
3394,350,941,15315
3365,333,963,15339
3341,346,935,15378
3318,354,931,15397
3294,359,922,15425
3280,343,912,15465
3278,306,905,15511
3254,305,897,15544
3267,295,889,15549
3271,277,885,15567
3280,274,867,15579
3277,289,837,15597
3280,280,807,15633
3277,279,801,15643
3261,272,793,15674
3264,272,796,15668
3259,281,788,15672
3274,267,773,15686
3286,265,756,15693
3274,262,744,15720
3275,263,746,15716
3269,236,740,15755
3310,224,721,15745
3326,236,702,15736
3344,212,694,15750
3368,214,673,15745
3389,218,665,15728
3419,231,651,15699
3450,212,643,15695
3474,229,616,15681
3490,239,595,15676
3507,238,597,15658
3535,241,610,15614
3542,229,619,15610
3546,246,614,15594
3564,234,623,15579
3584,215,644,15557
3600,219,631,15550
3598,234,628,15540
3628,225,625,15522
3639,232,609,15520
3657,240,631,15472
3673,236,633,15458
3681,224,649,15446
3711,226,630,15433
3728,250,615,15407
3758,243,607,15392
3775,231,604,15390
3802,225,617,15356
3816,223,625,15336
3819,224,629,15328
3826,235,619,15320
3809,231,626,15334
3839,229,629,15303
3863,242,610,15285
3880,250,588,15282
3874,267,566,15293
3877,265,605,15253
3903,268,609,15220
3898,270,635,15197
3898,257,646,15199
3909,273,651,15167
3915,273,646,15166
3936,253,658,15153
3953,257,670,15120
3955,265,667,15113
3960,276,650,15114
3951,278,671,15100
3976,242,685,15097
3979,257,672,15092
3954,263,686,15097
3942,271,668,15119
3946,279,658,15117
3974,255,682,15089
3951,271,683,15095
3957,258,698,15087
3949,265,715,15071
3962,263,713,15062
3953,284,704,15059
3948,305,694,15053
3937,289,710,15064
3939,276,710,15075
3946,270,715,15069
3952,263,726,15059
3927,284,730,15059
3895,304,723,15078
3881,311,714,15094
3872,296,748,15084
3855,292,763,15090
3834,277,793,15096
3816,284,794,15106
3803,285,790,15122
3773,311,742,15174
3790,291,756,15163
3768,299,739,15194
3762,304,747,15187
3766,279,771,15184
3749,295,762,15194
3764,275,770,15191
3762,269,764,15205
3744,274,772,15210
3728,274,758,15240
3707,283,732,15278
3709,273,736,15282
3711,285,742,15262
3714,274,735,15277
3701,274,750,15275
3702,260,767,15271
3710,280,731,15279
3691,281,739,15289
3666,293,744,15297
3679,280,734,15307
3654,284,740,15322
3657,280,744,15319
3658,267,747,15328
3651,265,756,15328
3661,274,757,15308
3649,275,751,15325
3630,264,749,15357
3625,266,729,15380
3635,270,712,15383
3632,278,711,15379
3613,270,707,15410
3613,262,715,15410
3591,286,690,15433
3589,282,694,15435
3614,241,729,15416
3613,241,729,15417
3611,248,702,15439
3630,237,700,15433
3628,242,692,15438
3622,235,695,15448
3615,245,683,15457
3621,245,694,15440
3622,249,687,15442
3628,246,687,15439
3635,254,650,15461
3662,246,647,15445
3665,261,641,15433
3661,271,652,15416
3667,251,678,15404
3660,265,673,15402
3644,269,661,15426
3623,253,665,15459
3628,257,666,15449
3624,268,644,15464
3639,247,660,15454
3644,226,662,15468
3637,236,658,15469
3609,252,667,15472
3604,252,670,15474
3599,258,664,15479
3606,238,665,15491
3610,253,641,15496
3606,248,643,15503
3611,229,641,15519
3600,237,642,15521
3609,239,635,15517
3622,232,636,15510
3622,231,652,15495
3626,224,655,15495
3614,239,625,15522
3607,239,620,15534
3623,225,621,15531
3594,230,621,15555
3594,210,621,15575
3591,216,618,15575
3602,234,608,15556
3596,230,610,15564
3605,219,606,15570
3611,200,614,15575
3631,193,572,15604
3639,199,549,15613
3656,194,529,15621
3682,187,536,15595
3683,195,537,15585
3694,206,530,15570
3727,183,525,15565
3756,191,525,15528
3777,190,521,15512
3787,201,517,15495
3812,186,517,15485
3834,182,514,15470
3845,197,494,15464
3855,201,491,15453
3883,192,495,15430
3913,189,488,15410
3947,188,488,15377
3935,209,475,15381
3960,217,482,15341
3975,206,504,15315
3961,215,510,15314
3982,199,515,15304
3987,208,513,15292
3993,224,521,15262
4011,221,527,15241
3995,226,541,15238
3993,219,553,15235
4010,210,550,15230
4013,211,552,15224
4022,213,552,15213
3988,240,546,15226
3989,248,555,15208
3979,254,575,15192
3986,233,592,15189
3991,233,569,15207
3982,238,570,15210
3992,240,584,15184
3958,277,582,15183
3970,244,596,15190
3969,238,606,15187
3989,248,602,15161
3977,247,620,15156
3966,268,618,15148
3951,250,643,15156
3963,240,643,15154
3966,249,645,15140
3951,251,656,15142
3934,245,686,15135
3914,263,661,15162
3898,261,662,15179
3873,269,657,15201
3881,250,653,15216
3900,259,647,15194
3902,261,658,15179
3895,267,658,15180
3889,254,677,15180
3889,264,665,15182
3903,266,652,15179
3916,256,650,15178
3901,261,652,15186
3904,243,654,15199
3922,227,636,15215
3918,224,643,15215
3910,241,652,15197
3906,236,650,15208
3897,246,642,15215
3888,244,666,15202
3868,282,645,15205
3854,265,670,15211
3856,272,664,15208
3886,249,668,15197
3866,258,666,15210
3884,239,680,15197
3871,253,668,15208
3873,252,658,15217
3876,256,667,15201
3880,251,676,15193
3880,266,654,15200
3871,265,642,15222
3897,245,644,15214
3879,268,652,15201
3871,255,659,15215
3855,267,659,15219
3866,256,659,15219
3847,273,668,15212
3837,280,671,15212
3846,268,677,15209
3852,245,676,15227
3851,232,683,15234
3868,235,667,15230
3875,236,654,15235
3844,277,647,15232
3848,270,665,15217
3853,267,679,15201
3861,276,680,15183
3860,269,687,15184
3836,280,716,15168
3840,259,742,15159
3808,283,723,15186
3818,265,723,15194
3807,280,719,15194
3815,256,733,15196
3813,254,721,15212
3798,248,723,15231
3797,256,720,15227
3819,262,704,15215
3811,265,711,15213
3788,273,715,15224
3781,292,702,15225
3766,286,727,15221
3774,281,739,15206
3776,268,740,15216
3752,287,721,15240
3772,277,733,15218
3742,308,723,15227
3747,312,734,15207
3761,293,733,15213
3772,269,743,15216
3791,254,756,15199
3793,257,736,15214
3787,251,739,15223
3771,273,733,15223
3769,289,723,15219
3766,272,718,15244
3764,275,710,15251
3761,285,720,15234
3771,272,745,15212
3781,245,768,15206
3782,253,745,15220
3790,260,729,15221
3805,264,710,15221
3817,269,717,15197
3812,256,713,15219
3839,247,683,15231
3860,240,690,15210
3869,252,668,15211
3853,276,676,15195
3853,282,689,15176
3832,297,694,15177
3844,288,692,15176
3846,301,689,15164
3859,300,700,15141
3837,298,730,15135
3833,284,767,15116
3819,297,758,15126
3810,298,750,15142
3793,301,760,15146
3784,295,761,15160
3789,263,765,15183
3765,294,741,15200
3780,271,758,15191
3749,310,753,15188
