S,E,I,R
19955,25,17,3
19940,31,22,7
19926,37,25,12
19907,42,35,16
19873,56,52,19
19807,101,64,28
19739,123,100,38
19654,163,130,53
19521,231,177,71
19363,298,240,99
19160,385,312,143
18933,476,404,187
18590,628,529,253
18147,814,706,333
17621,1036,893,450
16937,1328,1123,612
16053,1683,1472,792
15067,2044,1843,1046
13928,2441,2285,1346
12630,2810,2840,1720
11139,3236,3486,2139
9640,3459,4236,2665
8037,3755,4896,3312
6536,3840,5618,4006
5180,3781,6220,4819
4045,3462,6815,5678
3121,3116,7153,6610
2341,2696,7408,7555
1812,2219,7404,8565
1386,1781,7348,9485
1073,1427,7102,10398
877,1142,6705,11276
719,918,6276,12087
619,710,5792,12879
561,571,5331,13537
494,437,4895,14174
458,356,4431,14755
442,288,3986,15284
428,237,3571,15764
435,178,3192,16195
433,159,2836,16572
440,139,2544,16877
447,129,2259,17165
453,118,1997,17432
495,97,1778,17630
540,86,1563,17811
560,91,1381,17968
588,79,1226,18107
631,79,1035,18255
683,70,926,18321
727,58,836,18379
780,49,750,18421
813,53,677,18457
863,48,601,18488
921,49,518,18512
968,55,461,18516
1030,39,416,18515
1080,38,356,18526
1138,34,306,18522
1212,30,276,18482
1275,35,239,18451
1330,29,217,18424
1393,19,197,18391
1461,26,175,18338
1510,33,160,18297
1558,30,147,18265
1605,29,136,18230
1675,27,131,18167
1735,19,127,18119
1795,15,119,18071
1851,14,101,18034
1932,13,90,17965
1986,16,78,17920
2042,13,71,17874
2092,14,66,17828
2145,12,58,17785
2192,14,57,17737
2249,6,56,17689
2310,12,43,17635
2357,14,37,17592
2411,15,33,17541
2457,16,31,17496
2498,16,24,17462
2552,7,29,17412
2613,4,29,17354
2668,9,26,17297
2708,7,27,17258
2759,7,27,17207
2804,5,24,17167
2858,8,18,17116
2913,6,18,17063
2970,4,18,17008
3021,3,15,16961
3066,3,12,16919
3125,3,11,16861
3178,5,10,16807
3218,6,11,16765
3265,5,13,16717
3313,6,14,16667
3356,5,14,16625
3412,5,16,16567
3459,4,18,16519
3499,5,17,16479
3548,7,14,16431
3594,7,14,16385
3640,8,13,16339
3671,7,13,16309
3707,7,15,16271
3751,5,16,16228
3784,4,18,16194
3829,6,18,16147
3870,4,16,16110
3912,5,15,16068
3954,5,16,16025
3993,8,15,15984
4046,10,14,15930
4090,6,17,15887
4143,7,18,15832
4180,6,16,15798
4214,5,14,15767
4267,3,15,15715
4317,2,14,15667
4362,3,12,15623
4408,5,13,15574
4455,5,11,15529
4496,5,10,15489
4537,5,10,15448
4592,4,8,15396
4641,5,8,15346
4687,5,9,15299
4713,6,9,15272
4764,7,8,15221
4813,8,10,15169
4861,5,13,15121
4908,6,14,15072
4945,10,12,15033
4988,6,14,14992
5022,6,16,14956
5057,7,18,14918
5095,6,19,14880
5127,6,19,14848
5162,8,22,14808
5197,7,24,14772
5241,8,23,14728
5293,10,22,14675
5331,9,22,14638
5381,8,19,14592
5405,11,21,14563
5445,12,24,14519
5496,10,25,14469
5533,10,24,14433
5569,6,26,14399
5603,11,26,14360
5642,12,25,14321
5677,14,24,14285
5721,12,23,14244
5755,8,30,14207
5791,4,34,14171
5827,12,29,14132
5877,16,28,14079
5914,18,32,14036
5938,25,30,14007
5966,20,33,13981
5988,22,36,13954
6021,24,45,13910
6056,24,46,13874
6084,28,44,13844
6119,23,48,13810
6136,28,49,13787
6164,36,46,13754
6187,37,54,13722
6221,37,61,13681
6248,44,66,13642
6273,44,72,13611
6291,50,77,13582
6302,63,87,13548
6320,56,99,13525
6344,42,112,13502
6339,55,109,13497
6354,58,123,13465
6371,66,124,13439
6377,75,131,13417
6392,77,142,13389
6390,93,151,13366
6393,88,163,13356
6391,93,163,13353
6398,100,170,13332
6393,105,188,13314
6384,111,196,13309
6377,114,205,13304
6362,116,217,13305
6327,133,228,13312
