S,E,I,R
5723,20,41,14216
5763,26,43,14168
5782,30,46,14142
5809,26,52,14113
5835,25,56,14084
5870,22,64,14044
5891,33,61,14015
5917,33,67,13983
5948,36,63,13953
5968,41,67,13924
5982,40,71,13907
6009,38,80,13873
6024,47,81,13848
6040,45,97,13818
6051,46,106,13797
6074,61,98,13767
6094,65,101,13740
6112,64,111,13713
6145,57,116,13682
6167,52,124,13657
6174,67,126,13633
6199,62,131,13608
6210,61,137,13592
6221,72,145,13562
6216,82,149,13553
6214,88,154,13544
6217,82,163,13538
6235,81,171,13513
6217,100,175,13508
6225,89,189,13497
6191,110,208,13491
6187,125,202,13486
6159,129,216,13496
6150,137,238,13475
6144,145,234,13477
6125,153,247,13475
6071,178,266,13485
6054,163,300,13483
6012,175,317,13496
5984,168,344,13504
5939,183,364,13514
5892,199,383,13526
5854,217,395,13534
5795,237,410,13558
5744,236,438,13582
5689,238,468,13605
5634,241,502,13623
5566,255,519,13660
5498,275,550,13677
5433,278,577,13712
5345,305,601,13749
5249,329,626,13796
5152,343,665,13840
5074,318,734,13874
4961,369,741,13929
4869,365,798,13968
4753,391,801,14055
4647,389,850,14114
4538,390,890,14182
4420,402,897,14281
4330,382,920,14368
4226,399,931,14444
4132,387,956,14525
4044,391,943,14622
3982,360,976,14682
3887,379,977,14757
3799,380,994,14827
3692,391,1000,14917
3619,385,999,14997
3548,390,1006,15056
3469,382,1003,15146
3399,364,980,15257
3338,356,947,15359
3294,329,945,15432
3230,323,936,15511
3174,311,943,15572
3125,313,933,15629
3092,286,933,15689
3045,292,916,15747
3037,270,877,15816
2995,275,875,15855
2965,257,881,15897
2965,235,870,15930
2926,229,852,15993
2899,250,817,16034
2847,265,809,16079
2843,238,804,16115
2832,221,774,16173
2820,218,753,16209
2812,229,714,16245
2818,218,694,16270
2827,212,659,16302
2851,203,645,16301
2877,180,664,16279
2887,176,642,16295
2908,175,604,16313
2926,168,593,16313
2942,171,560,16327
2953,177,528,16342
2968,167,518,16347
2974,165,517,16344
3003,167,500,16330
3022,154,491,16333
3049,146,482,16323
3104,145,461,16290
3132,140,460,16268
3151,152,442,16255
3198,153,435,16214
3230,155,437,16178
3241,150,446,16163
3253,151,448,16148
3280,149,437,16134
3322,139,417,16122
3343,129,416,16112
3387,132,403,16078
3413,142,380,16065
3453,129,371,16047
3500,133,368,15999
3532,143,363,15962
3547,149,354,15950
3581,144,351,15924
3630,133,345,15892
3671,132,351,15846
3676,138,353,15833
3690,134,357,15819
3724,122,364,15790
3749,127,362,15762
3745,138,361,15756
3786,148,354,15712
3814,151,353,15682
3856,144,364,15636
3878,143,368,15611
3907,133,379,15581
3928,153,360,15559
3932,159,356,15553
3961,152,385,15502
3987,150,378,15485
4008,158,371,15463
4048,145,383,15424
4098,137,379,15386
4125,135,380,15360
4125,144,372,15359
4161,138,385,15316
4186,160,389,15265
4195,158,398,15249
4227,158,394,15221
4243,166,401,15190
4269,169,406,15156
4287,172,407,15134
4262,203,419,15116
4259,200,443,15098
4276,192,450,15082
4277,188,440,15095
4299,182,442,15077
4324,186,431,15059
4331,173,444,15052
4376,170,448,15006
4398,167,448,14987
4379,186,445,14990
4392,183,445,14980
4399,174,461,14966
4411,185,455,14949
4412,184,474,14930
4410,201,478,14911
4425,204,461,14910
4444,218,476,14862
4437,241,485,14837
4432,238,510,14820
4431,222,552,14795
4430,216,568,14786
4421,219,572,14788
4408,248,571,14773
4392,256,597,14755
4381,269,596,14754
4373,263,620,14744
4370,264,616,14750
4331,305,600,14764
4347,269,617,14767
4314,271,659,14756
4275,296,669,14760
4260,295,692,14753
4235,282,729,14754
4197,307,742,14754
4166,322,749,14763
4113,338,776,14773
4068,344,774,14814
4071,302,793,14834
4004,316,792,14888
3966,344,798,14892
3922,318,832,14928
3888,328,837,14947
3868,316,854,14962
3832,322,851,14995
3777,326,853,15044
3749,334,858,15059
3727,316,869,15088
3705,299,880,15116
3683,297,877,15143
3656,286,880,15178
3636,288,863,15213
3622,305,860,15213
3634,286,848,15232
3601,278,829,15292
3589,281,828,15302
3580,254,849,15317
3549,252,835,15364
3547,270,803,15380
3537,273,769,15421
3538,270,758,15434
3513,297,738,15452
3500,296,752,15452
3486,302,752,15460
3459,302,760,15479
3426,300,768,15506
3448,288,766,15498
3435,277,766,15522
3439,276,764,15521
3461,273,742,15524
3440,270,757,15533
3439,268,774,15519
3418,280,763,15539
3422,267,745,15566
3420,256,749,15575
3448,238,745,15569
3477,247,701,15575
3471,247,702,15580
3469,250,687,15594
3488,253,659,15600
3505,249,661,15585
3501,253,667,15579
3522,234,674,15570
3506,236,670,15588
3518,226,650,15606
3539,229,643,15589
3545,233,648,15574
3552,213,647,15588
3551,214,639,15596
3560,218,629,15593
3579,217,620,15584
3579,232,615,15574
3607,210,629,15554
3605,231,609,15555
3607,252,600,15541
3607,241,619,15533
3613,217,631,15539
3652,202,614,15532
3681,201,607,15511
3701,211,592,15496
3713,209,575,15503
3747,204,578,15471
3772,195,561,15472
3775,204,558,15463
3763,225,556,15456
3777,220,569,15434
3801,227,556,15416
3816,234,560,15390
3824,229,582,15365
3826,227,598,15349
3842,214,587,15357
3877,201,571,15351
3896,195,555,15354
3902,214,532,15352
3924,201,547,15328
3940,201,560,15299
3946,213,550,15291
3943,222,546,15289
3937,227,559,15277
3956,206,570,15268
3959,221,579,15241
3954,228,578,15240
3957,238,570,15235
3956,222,578,15244
3971,224,570,15235
3950,253,566,15231
3970,255,557,15218
3994,251,566,15189
4015,248,584,15153
4006,246,593,15155
3992,253,608,15147
3994,240,617,15149
4004,255,627,15114
3993,251,655,15101
3997,260,642,15101
3960,276,650,15114
3959,265,651,15125
3987,243,641,15129
3968,243,646,15143
3967,251,643,15139
3949,256,642,15153
3922,270,657,15151
3891,273,666,15170
3895,248,686,15171
3885,254,678,15183
3880,272,666,15182
3892,253,659,15196
3888,252,657,15203
3869,265,657,15209
3879,247,663,15211
3892,258,668,15182
3883,254,659,15204
3862,255,664,15219
3879,233,668,15220
3882,220,669,15229
3871,242,634,15253
3872,241,646,15241
3874,229,644,15253
3862,237,631,15270
3858,249,615,15278
3868,239,628,15265
3849,233,648,15270
3841,247,647,15265
3833,250,646,15271
3819,252,639,15290
3796,260,647,15297
3785,243,653,15319
3793,243,654,15310
3797,254,652,15297
3791,240,662,15307
3798,227,677,15298
3811,245,664,15280
3798,252,663,15287
3774,277,654,15295
3747,285,653,15315
3748,265,668,15319
3751,261,650,15338
3768,235,689,15308
3758,241,695,15306
3758,243,687,15312
3744,251,693,15312
3763,245,690,15302
3760,242,689,15309
3750,246,662,15342
3739,271,634,15356
3756,257,648,15339
3745,261,636,15358
3762,236,650,15352
3741,265,652,15342
3722,273,665,15340
3715,259,679,15347
3710,249,693,15348
3686,273,700,15341
3675,281,697,15347
3689,286,684,15341
3681,248,716,15355
3675,273,705,15347
3650,286,710,15354
3629,275,725,15371
3640,265,746,15349
3636,248,747,15369
3636,250,744,15370
3626,245,737,15392
3593,254,746,15407
3589,231,734,15446
3566,243,723,15468
3533,261,725,15481
3503,289,724,15484
3511,277,716,15496
3519,248,724,15509
3507,258,716,15519
3498,268,721,15513
3519,243,713,15525
3515,246,687,15552
3508,268,682,15542
3529,247,688,15536
3509,243,684,15564
3506,236,687,15571
3495,259,665,15581
3510,236,676,15578
3516,255,661,15568
3518,255,664,15563
3521,261,660,15558
3529,247,655,15569
3538,236,661,15565
3541,228,682,15549
3538,223,678,15561
3549,231,656,15564
3553,245,637,15565
3553,234,644,15569
3540,254,646,15560
3538,260,646,15556
3551,241,644,15564
3598,215,650,15537
3593,225,629,15553
3590,215,634,15561
3602,214,616,15568
3627,215,588,15570
3652,199,587,15562
3696,200,575,15529
3699,209,563,15529
3697,219,574,15510
3714,210,576,15500
3706,211,573,15510
3701,212,575,15512
3727,202,565,15506
3724,213,561,15502
3727,219,568,15486
3735,233,543,15489
3741,228,555,15476
3754,223,560,15463
3777,241,552,15430
3793,227,575,15405
3806,220,579,15395
3813,218,591,15378
3817,229,597,15357
3855,220,575,15350
3871,215,575,15339
3888,212,574,15326
3897,220,566,15317
3934,196,564,15306
3960,190,557,15293
3982,209,544,15265
3997,210,551,15242
4025,217,549,15209
4017,221,553,15209
4019,223,573,15185
4021,215,580,15184
4007,225,598,15170
4002,241,610,15147
3991,245,615,15149
3970,253,608,15169
3958,271,613,15158
3967,247,632,15154
3966,257,614,15163
3962,258,612,15168
3971,249,621,15159
3968,237,647,15148
3972,240,665,15123
3980,241,654,15125
3976,274,666,15084
3971,272,666,15091
3963,266,662,15109
3950,267,682,15101
3934,270,703,15093
3955,258,700,15087
3965,247,716,15072
3944,249,724,15083
3914,272,728,15086
3900,282,712,15106
3881,289,696,15134
3886,286,722,15106
3850,293,720,15137
3826,302,731,15141
3801,314,721,15164
3785,315,732,15168
3760,305,758,15177
3735,285,784,15196
3740,274,782,15204
3736,274,779,15211
3722,284,768,15226
3699,294,766,15241
3678,307,779,15236
3663,287,781,15269
3692,268,798,15242
3685,278,771,15266
3683,281,771,15265
3670,282,760,15288
3651,275,748,15326
3647,263,733,15357
3654,263,730,15353
3633,270,750,15347
3632,263,752,15353
3630,283,756,15331
3614,269,754,15363
3608,260,759,15373
3609,252,746,15393
3595,257,745,15403
3601,242,744,15413
3605,253,699,15443
3622,240,719,15419
3631,254,687,15428
3615,268,675,15442
3599,259,666,15476
3610,257,671,15462
3628,242,665,15465
3664,218,675,15443
3673,220,671,15436
3662,221,682,15435
3673,245,657,15425
3697,224,678,15401
3706,232,668,15394
3709,240,661,15390
3706,244,664,15386
3741,237,668,15354
3741,241,678,15340
3739,245,673,15343
3753,237,669,15341
3757,250,664,15329
3753,243,664,15340
3767,247,669,15317
3795,234,669,15302
3790,250,673,15287
3780,243,682,15295
3787,234,684,15295
3783,231,697,15289
3805,221,690,15284
3815,234,670,15281
3833,243,647,15277
3799,276,631,15294
3803,266,647,15284
3816,262,650,15272
3840,249,654,15257
3840,234,666,15260
3841,229,660,15270
3860,233,651,15256
3853,253,651,15243
3835,266,683,15216
3821,288,694,15197
3798,291,687,15224
3808,282,682,15228
3841,250,690,15219
3841,254,679,15226
3850,260,675,15215
3840,262,687,15211
3840,249,721,15190
3843,258,714,15185
3830,269,723,15178
3823,263,717,15197
3828,268,713,15191
3831,246,711,15212
3839,243,706,15212
3829,253,724,15194
3812,269,717,15202
3792,271,703,15234
3817,273,705,15205
3813,268,699,15220
3829,249,702,15220
3816,249,694,15241
3797,278,678,15247
3823,246,696,15235
3829,252,667,15252
3828,257,666,15249
3835,261,669,15235
3865,236,672,15227
3865,253,658,15224
3851,259,669,15221
3856,259,680,15205
3830,291,666,15213
3828,291,665,15216
3796,297,683,15224
3773,296,685,15246
3761,287,711,15241
3737,266,728,15269
3732,266,729,15273
3721,260,734,15285
3722,263,727,15288
3708,284,708,15300
3695,275,727,15303
3694,275,737,15294
3694,266,735,15305
3702,263,749,15286
3698,276,739,15287
3708,256,736,15300
3697,253,740,15310
3700,270,725,15305
3706,270,736,15288
3706,264,724,15306
3668,277,726,15329
3664,290,725,15321
3667,279,722,15332
3653,283,735,15329
3641,267,732,15360
3644,248,729,15379
3657,227,727,15389
3665,238,708,15389
3663,247,680,15410
3662,250,677,15411
3675,243,685,15397
3667,264,657,15412
3659,274,648,15419
3684,253,660,15403
