S,E,I,R
3239,128,389,16244
3288,123,376,16213
3340,126,369,16165
3372,129,367,16132
3415,125,362,16098
3447,120,347,16086
3491,112,355,16042
3514,127,356,16003
3548,107,363,15982
3589,115,330,15966
3624,127,328,15921
3670,119,330,15881
3701,137,329,15833
3723,127,326,15824
3759,121,331,15789
3799,115,332,15754
3834,137,300,15729
3866,125,312,15697
3892,125,319,15664
3920,158,310,15612
3954,145,322,15579
3997,141,330,15532
4032,144,335,15489
4044,139,343,15474
4079,138,353,15430
4104,140,336,15420
4145,138,321,15396
4182,142,320,15356
4234,133,316,15317
4245,159,324,15272
4277,158,327,15238
4282,154,343,15221
4297,153,374,15176
4310,165,383,15142
4342,163,395,15100
4347,181,387,15085
4359,186,395,15060
4390,185,407,15018
4395,193,407,15005
4399,193,421,14987
4406,204,420,14970
4403,212,437,14948
4430,213,455,14902
4444,217,464,14875
4456,213,467,14864
4464,193,495,14848
4481,208,501,14810
4483,200,527,14790
4495,212,517,14776
4492,241,516,14751
4487,224,527,14762
4494,219,536,14751
4470,240,545,14745
4482,213,559,14746
4482,202,570,14746
4483,217,566,14734
4465,243,570,14722
4469,248,566,14717
4451,264,576,14709
4404,289,596,14711
4407,283,625,14685
4371,290,634,14705
4342,297,656,14705
4323,302,663,14712
4290,298,661,14751
4294,267,690,14749
4277,278,694,14751
4245,308,709,14738
4198,325,717,14760
4177,313,735,14775
4143,317,752,14788
4094,315,769,14822
4071,326,763,14840
4047,309,790,14854
4022,328,778,14872
3976,341,811,14872
3945,342,812,14901
3908,344,825,14923
3851,362,827,14960
3835,355,835,14975
3803,341,855,15001
3773,351,857,15019
3757,350,877,15016
3708,326,907,15059
3673,348,896,15083
3624,354,899,15123
3615,325,930,15130
3605,304,930,15161
3575,306,911,15208
3530,332,878,15260
3494,333,871,15302
3461,331,865,15343
3447,332,863,15358
3413,318,868,15401
3390,316,857,15437
3354,296,868,15482
3358,306,839,15497
3346,301,819,15534
3338,277,826,15559
3324,274,822,15580
3307,267,823,15603
3318,252,809,15621
3328,261,782,15629
3328,285,749,15638
3353,259,747,15641
3363,243,729,15665
3379,243,710,15668
3371,263,715,15651
3371,273,692,15664
3359,274,695,15672
3382,250,703,15665
3395,232,718,15655
3425,236,711,15628
3444,238,704,15614
3452,233,684,15631
3448,232,679,15641
3454,259,641,15646
3471,234,658,15637
3478,234,645,15643
3498,211,645,15646
3500,234,632,15634
3520,228,626,15626
3524,231,604,15641
3563,218,588,15631
3588,212,586,15614
3618,219,590,15573
3649,226,586,15539
3667,245,597,15491
3697,238,595,15470
3723,239,608,15430
3710,239,622,15429
3722,232,645,15401
3707,241,633,15419
3702,239,651,15408
3711,230,667,15392
3689,246,639,15426
3697,226,645,15432
3698,221,644,15437
3709,230,632,15429
3727,245,631,15397
3741,229,636,15394
3733,244,617,15406
3740,245,606,15409
3740,248,598,15414
3767,224,608,15401
3788,227,600,15385
3801,224,610,15365
3807,227,602,15364
3830,224,600,15346
3859,222,618,15301
3878,228,609,15285
3902,229,623,15246
3912,246,626,15216
3918,239,626,15217
3906,240,637,15217
3932,240,627,15201
3942,250,632,15176
3936,269,627,15168
3946,250,648,15156
3942,236,650,15172
3928,244,646,15182
3915,257,657,15171
3932,253,662,15153
3914,260,669,15157
3908,241,672,15179
3903,258,668,15171
3896,276,666,15162
3924,259,664,15153
3945,241,663,15151
3930,267,645,15158
3918,243,668,15171
3922,242,647,15189
3912,258,649,15181
3917,243,658,15182
3887,277,652,15184
3895,257,681,15167
3882,263,665,15190
3888,257,674,15181
3858,284,669,15189
3854,278,663,15205
3865,275,685,15175
3868,264,692,15176
3889,266,662,15183
3893,267,675,15165
3897,263,648,15192
3885,272,659,15184
3884,269,651,15196
3863,257,669,15211
3877,250,665,15208
3853,293,645,15209
3867,268,669,15196
3888,258,664,15190
3889,257,652,15202
3887,248,650,15215
3879,255,657,15209
3865,250,662,15223
3849,259,659,15233
3857,243,665,15235
3852,262,645,15241
3838,260,668,15234
3838,252,669,15241
3851,239,678,15232
3828,258,651,15263
3843,251,653,15253
3873,229,647,15251
3871,266,635,15228
3870,246,651,15233
3878,246,653,15223
3881,242,653,15224
3894,246,657,15203
3904,222,665,15209
3897,236,671,15196
3908,244,670,15178
3898,275,658,15169
3903,262,658,15177
3893,266,680,15161
3877,275,691,15157
3867,279,688,15166
3864,280,693,15163
3845,281,702,15172
3827,278,710,15185
3827,274,718,15181
3802,304,707,15187
3797,291,711,15201
3820,273,724,15183
3802,281,723,15194
3792,276,724,15208
3764,275,724,15237
3763,273,728,15236
3733,296,735,15236
3728,291,728,15253
3690,285,749,15276
3669,298,731,15302
3645,298,745,15312
3638,282,751,15329
3599,310,747,15344
3592,278,772,15358
3567,291,755,15387
3574,264,754,15408
3580,257,739,15424
3555,265,750,15430
3561,257,740,15442
3551,277,726,15446
3522,271,742,15465
3504,251,749,15496
3500,251,735,15514
3502,252,729,15517
3479,270,723,15528
3462,272,731,15535
3465,265,705,15565
3443,282,690,15585
3439,268,715,15578
3462,264,694,15580
3451,256,694,15599
3428,260,675,15637
3433,257,680,15630
3444,224,693,15639
3434,226,664,15676
3446,197,673,15684
3464,220,640,15676
3466,239,629,15666
3489,231,650,15630
3525,225,633,15617
3519,231,633,15617
3510,217,649,15624
3526,221,608,15645
3538,227,584,15651
3548,232,594,15626
3534,249,586,15631
3529,256,593,15622
3548,248,593,15611
3560,219,618,15603
3554,218,619,15609
3564,207,641,15588
3579,208,638,15575
3571,217,618,15594
3574,203,629,15594
3571,215,592,15622
3589,218,596,15597
3613,213,603,15571
3622,224,588,15566
3645,223,577,15555
3641,212,582,15565
3649,217,569,15565
3654,191,569,15586
3670,199,554,15577
3711,185,547,15557
3723,189,540,15548
3725,199,537,15539
3733,208,536,15523
3754,194,538,15514
3778,198,528,15496
3791,197,516,15496
3818,176,521,15485
3843,169,520,15468
3869,174,510,15447
3899,185,513,15403
3926,194,510,15370
3949,199,505,15347
3962,206,508,15324
3984,208,504,15304
4028,186,532,15254
4051,187,534,15228
4059,190,542,15209
4048,207,532,15213
4061,214,528,15197
4078,212,527,15183
4069,237,537,15157
4057,246,548,15149
4072,243,557,15128
4078,248,567,15107
4059,256,574,15111
4047,273,577,15103
4064,263,599,15074
4040,283,593,15084
4040,264,615,15081
4054,260,625,15061
4072,260,634,15034
4057,264,648,15031
4061,243,674,15022
4059,273,673,14995
4041,283,665,15011
4047,278,664,15011
4023,296,669,15012
3998,291,705,15006
4001,299,700,15000
3995,280,724,15001
3999,287,737,14977
3974,292,750,14984
3955,275,771,14999
3934,290,738,15038
3926,279,746,15049
3920,264,762,15054
3873,308,761,15058
3847,288,783,15082
3830,269,792,15109
3820,276,771,15133
3817,277,746,15160
3820,262,755,15163
3763,302,749,15186
3738,315,751,15196
3740,305,741,15214
3734,263,752,15251
3738,269,744,15249
3725,270,745,15260
3706,270,760,15264
3696,274,762,15268
3705,288,743,15264
3698,280,746,15276
3713,273,742,15272
3708,280,734,15278
3705,286,732,15277
3734,261,739,15266
3738,253,723,15286
3731,260,728,15281
3712,270,701,15317
3722,250,730,15298
3730,239,724,15307
3727,257,703,15313
3733,259,684,15324
3714,268,688,15330
3725,281,689,15305
3726,263,692,15319
3734,259,704,15303
3749,253,708,15290
3741,266,717,15276
3749,254,727,15270
3755,257,715,15273
3750,267,713,15270
3716,305,682,15297
3737,285,712,15266
3731,270,723,15276
3705,293,714,15288
3705,268,707,15320
3715,254,692,15339
3747,240,689,15324
3771,237,676,15316
3774,240,675,15311
3780,236,658,15326
3809,220,667,15304
3832,241,656,15271
3821,272,633,15274
3816,249,658,15277
3837,252,637,15274
3873,243,637,15247
3885,249,635,15231
3878,253,609,15260
3895,269,587,15249
3889,268,609,15234
3893,256,628,15223
3898,248,628,15226
3911,249,641,15199
3906,246,652,15196
3891,260,649,15200
3875,280,641,15204
3884,277,648,15191
3878,276,660,15186
3873,238,676,15213
3868,254,680,15198
3872,262,674,15192
3886,258,677,15179
3874,265,678,15183
3881,265,688,15166
3870,280,704,15146
3859,283,706,15152
3858,278,699,15165
3864,246,709,15181
3862,259,686,15193
3861,259,701,15179
3843,284,696,15177
3835,299,683,15183
3829,282,710,15179
3811,293,706,15190
3796,279,720,15205
3780,285,714,15221
3770,274,756,15200
3766,277,744,15213
3721,307,737,15235
3708,300,744,15248
3706,289,749,15256
3678,291,752,15279
3666,281,772,15281
3665,281,773,15281
3661,275,766,15298
3668,276,765,15291
3659,293,764,15284
3645,290,761,15304
3625,286,760,15329
3616,298,746,15340
3583,303,751,15363
3592,283,757,15368
3582,275,768,15375
3564,279,752,15405
3567,263,750,15420
