S,E,I,R
3855,216,563,15366
3856,219,566,15359
3861,210,580,15349
3865,210,583,15342
3875,217,575,15333
3904,201,558,15337
3903,220,551,15326
3913,221,563,15303
3939,225,563,15273
3952,224,553,15271
3943,234,550,15273
3959,210,571,15260
3965,218,580,15237
3950,205,598,15247
3942,228,573,15257
3942,229,580,15249
3950,221,588,15241
3965,217,590,15228
3956,231,589,15224
3935,244,597,15224
3929,239,593,15239
3927,241,592,15240
3932,223,604,15241
3923,225,605,15247
3937,216,604,15243
3930,232,608,15230
3945,218,620,15217
3941,236,605,15218
3952,235,607,15206
3969,223,616,15192
3959,225,615,15201
3944,235,618,15203
3931,236,622,15211
3935,241,602,15222
3959,234,606,15201
3956,240,600,15204
3959,239,604,15198
3944,233,604,15219
3956,233,619,15192
3965,228,615,15192
3984,216,612,15188
3980,217,611,15192
3986,223,609,15182
3977,233,604,15186
3974,245,603,15178
3976,236,629,15159
3967,242,630,15161
3964,241,643,15152
3956,252,639,15153
3954,246,639,15161
3957,241,647,15155
3958,251,624,15167
3957,259,630,15154
3945,255,642,15158
3916,243,661,15180
3918,237,671,15174
3885,256,645,15214
3897,242,639,15222
3865,260,636,15239
3884,271,630,15215
3900,266,622,15212
3894,257,626,15223
3871,286,621,15222
3862,294,645,15199
3855,285,665,15195
3842,281,680,15197
3833,269,688,15210
3819,249,684,15248
3807,257,680,15256
3816,246,691,15247
3821,241,699,15239
3803,249,686,15262
3781,273,679,15267
3791,251,689,15269
3765,276,677,15282
3775,253,694,15278
3760,275,679,15286
3779,268,666,15287
3758,272,666,15304
3747,270,663,15320
3737,264,680,15319
3754,269,690,15287
3769,247,693,15291
3775,240,704,15281
3776,249,700,15275
3756,243,686,15315
3748,254,684,15314
3723,267,681,15329
3743,259,680,15318
3742,272,684,15302
3714,279,693,15314
3728,252,702,15318
3711,273,674,15342
3709,269,656,15366
3703,276,640,15381
3701,282,641,15376
3702,272,663,15363
3711,245,684,15360
3714,260,683,15343
3723,262,687,15328
3720,249,718,15313
3725,258,698,15319
3728,252,695,15325
3721,259,685,15335
3734,238,694,15334
3708,254,684,15354
3705,257,690,15348
3685,258,696,15361
3677,250,716,15357
3639,274,685,15402
3649,266,679,15406
3654,261,692,15393
3668,248,682,15402
3669,257,665,15409
3680,242,684,15394
3687,236,672,15405
3684,243,680,15393
3705,231,670,15394
3713,244,642,15401
3721,243,654,15382
3719,245,649,15387
3719,261,644,15376
3755,235,648,15362
3767,223,668,15342
3786,213,670,15331
3797,210,651,15342
3800,220,635,15345
3815,218,630,15337
3816,233,617,15334
3817,234,628,15321
3838,221,618,15323
3838,216,623,15323
3834,222,621,15323
3809,242,611,15338
3815,258,606,15321
3827,230,620,15323
3829,237,615,15319
3830,257,610,15303
3848,233,620,15299
3850,238,626,15286
3873,237,628,15262
3863,266,621,15250
3876,248,617,15259
3897,221,620,15262
3910,244,631,15215
3922,219,635,15224
3922,210,651,15217
3955,228,629,15188
3941,242,638,15179
3940,238,648,15174
3915,260,644,15181
3901,245,646,15208
3906,259,646,15189
3884,266,659,15191
3886,253,650,15211
3914,245,652,15189
3895,263,661,15181
3905,238,667,15190
3894,250,654,15202
3891,260,660,15189
3896,254,681,15169
3903,275,653,15169
3936,253,653,15158
3936,247,666,15151
3912,260,673,15155
3900,244,689,15167
3913,245,685,15157
3911,253,683,15153
3916,258,691,15135
3903,255,704,15138
3891,257,712,15140
3880,268,698,15154
3875,267,680,15178
3882,266,683,15169
3885,246,705,15164
3899,259,657,15185
3879,269,664,15188
3840,280,674,15206
3847,272,661,15220
3844,258,677,15221
3862,227,688,15223
3844,245,674,15237
3853,237,684,15226
3837,261,660,15242
3826,278,660,15236
3797,295,683,15225
3809,266,697,15228
3791,266,695,15248
3785,256,723,15236
3760,277,719,15244
3749,253,729,15269
3731,238,727,15304
3695,257,726,15322
3687,280,696,15337
3676,267,690,15367
3685,243,708,15364
3684,236,707,15373
3681,251,706,15362
3706,241,692,15361
3712,240,671,15377
3715,243,667,15375
3730,238,644,15388
3751,232,642,15375
3767,227,642,15364
3777,238,639,15346
3779,250,645,15326
3774,232,653,15341
3766,223,657,15354
3771,231,662,15336
3777,249,643,15331
3768,243,675,15314
3740,276,655,15329
3746,271,652,15331
3750,250,681,15319
3747,246,687,15320
3740,227,668,15365
3716,256,641,15387
3713,255,649,15383
3743,215,672,15370
3747,227,652,15374
3748,234,643,15375
3738,244,632,15386
3747,239,658,15356
3758,236,635,15371
3763,223,654,15360
3760,238,634,15368
3749,256,621,15374
3752,259,625,15364
3759,246,645,15350
3743,262,640,15355
3775,237,640,15348
3766,258,648,15328
3782,233,673,15312
3793,242,670,15295
3773,233,712,15282
3751,267,689,15293
3736,294,690,15280
3703,283,723,15291
3691,271,741,15297
3687,283,742,15288
3665,276,723,15336
3654,291,701,15354
