S,E,I,R
3458,0,6,16536
3496,1,5,16498
3544,1,4,16451
3589,1,3,16407
3630,1,3,16366
3688,1,3,16308
3729,2,3,16266
3774,1,4,16221
3813,1,3,16183
3850,1,3,16146
3904,2,3,16091
3957,1,3,16039
4003,1,3,15993
4034,2,2,15962
4074,0,4,15922
4116,0,4,15880
4160,0,4,15836
4213,0,4,15783
4267,1,2,15730
4331,0,3,15666
4388,0,2,15610
4444,1,2,15553
4479,0,3,15518
4532,0,0,15468
4594,0,0,15406
4637,0,0,15363
4677,0,0,15323
4714,0,0,15286
4747,0,0,15253
4796,0,0,15204
4835,0,0,15165
4863,0,0,15137
4917,0,0,15083
4963,0,0,15037
5005,0,0,14995
5046,0,0,14954
5081,0,0,14919
5138,0,0,14862
5187,0,0,14813
5220,0,0,14780
5271,0,0,14729
5312,0,0,14688
5352,0,0,14648
5396,0,0,14604
5435,0,0,14565
5470,0,0,14530
5505,0,0,14495
5544,0,0,14456
5577,0,0,14423
5611,0,0,14389
5648,0,0,14352
5688,0,0,14312
5730,0,0,14270
5776,0,0,14224
5808,0,0,14192
5837,0,0,14163
5888,0,0,14112
5922,0,0,14078
5978,0,0,14022
6026,0,0,13974
6055,0,0,13945
6094,0,0,13906
6130,0,0,13870
6168,0,0,13832
6206,0,0,13794
6250,0,0,13750
6279,0,0,13721
6324,0,0,13676
6369,0,0,13631
6406,0,0,13594
6452,0,0,13548
6481,0,0,13519
6513,0,0,13487
6544,0,0,13456
6586,0,0,13414
6614,0,0,13386
6652,0,0,13348
6682,0,0,13318
6726,0,0,13274
6753,0,0,13247
6789,0,0,13211
6824,0,0,13176
6857,0,0,13143
6898,0,0,13102
6938,0,0,13062
6974,0,0,13026
7021,0,0,12979
7051,0,0,12949
7095,0,0,12905
7129,0,0,12871
7158,0,0,12842
7198,0,0,12802
7233,0,0,12767
7267,0,0,12733
7300,0,0,12700
7338,0,0,12662
7367,0,0,12633
7407,0,0,12593
7449,0,0,12551
7483,0,0,12517
7514,0,0,12486
7543,0,0,12457
7577,0,0,12423
7599,0,0,12401
7635,0,0,12365
7666,0,0,12334
7702,0,0,12298
7737,0,0,12263
7768,0,0,12232
7804,0,0,12196
7832,0,0,12168
7861,0,0,12139
7891,0,0,12109
7922,0,0,12078
7957,0,0,12043
7987,0,0,12013
8030,0,0,11970
8062,0,0,11938
8098,0,0,11902
8134,0,0,11866
8174,0,0,11826
8208,0,0,11792
8244,0,0,11756
8269,0,0,11731
8299,0,0,11701
8324,0,0,11676
8361,0,0,11639
8397,0,0,11603
8433,0,0,11567
8459,0,0,11541
8487,0,0,11513
8513,0,0,11487
8540,0,0,11460
8568,0,0,11432
8592,0,0,11408
8635,0,0,11365
8664,0,0,11336
8689,0,0,11311
8715,0,0,11285
8739,0,0,11261
8769,0,0,11231
8799,0,0,11201
8828,0,0,11172
8859,0,0,11141
8900,0,0,11100
8935,0,0,11065
8965,0,0,11035
9003,0,0,10997
9029,0,0,10971
9058,0,0,10942
9093,0,0,10907
9121,0,0,10879
9152,0,0,10848
9178,0,0,10822
9216,0,0,10784
9242,0,0,10758
9265,0,0,10735
9298,0,0,10702
9324,0,0,10676
9357,0,0,10643
9392,0,0,10608
9418,0,0,10582
9445,0,0,10555
9465,0,0,10535
9497,0,0,10503
9525,0,0,10475
9556,0,0,10444
9595,0,0,10405
9631,0,0,10369
9662,0,0,10338
9689,0,0,10311
9712,0,0,10288
9742,0,0,10258
9766,0,0,10234
9796,0,0,10204
9824,0,0,10176
9849,0,0,10151
9876,0,0,10124
9898,0,0,10102
9930,0,0,10070
9960,0,0,10040
9982,0,0,10018
10011,0,0,9989
10037,0,0,9963
10072,0,0,9928
10098,0,0,9902
10125,0,0,9875
10155,0,0,9845
10185,0,0,9815
10211,0,0,9789
10239,0,0,9761
10271,0,0,9729
10292,0,0,9708
10317,0,0,9683
10345,0,0,9655
10371,0,0,9629
10391,0,0,9609
10409,0,0,9591
10438,0,0,9562
10458,0,0,9542
10476,0,0,9524
10506,0,0,9494
10536,0,0,9464
10553,0,0,9447
10577,0,0,9423
10601,0,0,9399
10632,0,0,9368
10651,0,0,9349
10674,0,0,9326
10703,0,0,9297
10724,0,0,9276
10744,0,0,9256
10768,0,0,9232
10797,0,0,9203
10834,0,0,9166
10859,0,0,9141
10878,0,0,9122
10904,0,0,9096
10929,0,0,9071
10961,0,0,9039
10994,0,0,9006
11022,0,0,8978
11048,0,0,8952
11076,0,0,8924
11097,0,0,8903
11111,0,0,8889
11136,0,0,8864
11168,0,0,8832
11198,0,0,8802
11222,0,0,8778
11244,0,0,8756
11262,0,0,8738
11290,0,0,8710
11321,0,0,8679
11353,0,0,8647
11371,0,0,8629
11393,0,0,8607
11418,0,0,8582
11437,0,0,8563
11463,0,0,8537
11492,0,0,8508
11514,0,0,8486
11545,0,0,8455
11574,0,0,8426
11595,0,0,8405
11623,0,0,8377
11636,0,0,8364
11655,0,0,8345
11677,0,0,8323
11701,0,0,8299
11716,0,0,8284
11736,0,0,8264
11760,0,0,8240
11785,0,0,8215
11801,0,0,8199
11827,0,0,8173
11854,0,0,8146
11881,0,0,8119
11906,0,0,8094
11922,0,0,8078
11948,0,0,8052
11969,0,0,8031
11993,0,0,8007
12008,0,0,7992
12029,0,0,7971
12049,0,0,7951
12069,0,0,7931
12090,0,0,7910
12113,0,0,7887
12134,0,0,7866
12157,0,0,7843
12175,0,0,7825
12205,0,0,7795
12224,0,0,7776
12246,0,0,7754
12269,0,0,7731
12285,0,0,7715
12310,0,0,7690
12327,0,0,7673
12345,0,0,7655
12364,0,0,7636
12383,0,0,7617
12407,0,0,7593
12427,0,0,7573
12445,0,0,7555
12469,0,0,7531
12489,0,0,7511
12505,0,0,7495
12537,0,0,7463
12558,0,0,7442
12579,0,0,7421
12598,0,0,7402
12617,0,0,7383
12634,0,0,7366
12656,0,0,7344
12681,0,0,7319
12692,0,0,7308
12709,0,0,7291
12722,0,0,7278
12744,0,0,7256
12751,0,0,7249
12763,0,0,7237
12789,0,0,7211
12806,0,0,7194
12824,0,0,7176
12839,0,0,7161
12858,0,0,7142
12882,0,0,7118
12908,0,0,7092
12926,0,0,7074
12942,0,0,7058
12959,0,0,7041
12987,0,0,7013
13008,0,0,6992
13033,0,0,6967
13058,0,0,6942
13079,0,0,6921
13096,0,0,6904
13106,0,0,6894
13126,0,0,6874
13150,0,0,6850
13167,0,0,6833
13186,0,0,6814
13199,0,0,6801
13218,0,0,6782
13237,0,0,6763
13262,0,0,6738
13284,0,0,6716
13292,0,0,6708
13311,0,0,6689
13337,0,0,6663
13361,0,0,6639
13380,0,0,6620
13396,0,0,6604
13417,0,0,6583
13430,0,0,6570
13451,0,0,6549
13465,0,0,6535
13485,0,0,6515
13504,0,0,6496
13513,0,0,6487
13532,0,0,6468
13544,0,0,6456
13561,0,0,6439
13584,0,0,6416
13600,0,0,6400
13616,0,0,6384
13635,0,0,6365
13652,0,0,6348
13670,0,0,6330
13682,0,0,6318
13696,0,0,6304
13714,0,0,6286
13732,0,0,6268
13753,0,0,6247
13770,0,0,6230
13786,0,0,6214
13804,0,0,6196
13815,0,0,6185
13832,0,0,6168
13845,0,0,6155
13864,0,0,6136
13875,0,0,6125
13898,0,0,6102
13914,0,0,6086
13929,0,0,6071
13951,0,0,6049
13967,0,0,6033
13986,0,0,6014
14008,0,0,5992
14025,0,0,5975
14044,0,0,5956
14063,0,0,5937
14087,0,0,5913
14103,0,0,5897
14118,0,0,5882
14131,0,0,5869
14150,0,0,5850
14165,0,0,5835
14181,0,0,5819
14201,0,0,5799
14211,0,0,5789
14223,0,0,5777
14239,0,0,5761
14254,0,0,5746
14272,0,0,5728
14284,0,0,5716
14296,0,0,5704
14309,0,0,5691
14329,0,0,5671
14337,0,0,5663
14347,0,0,5653
14363,0,0,5637
14378,0,0,5622
14395,0,0,5605
14414,0,0,5586
14426,0,0,5574
14440,0,0,5560
14459,0,0,5541
14469,0,0,5531
14490,0,0,5510
14503,0,0,5497
14526,0,0,5474
14544,0,0,5456
14556,0,0,5444
14578,0,0,5422
14593,0,0,5407
14610,0,0,5390
14627,0,0,5373
14640,0,0,5360
14651,0,0,5349
14663,0,0,5337
14677,0,0,5323
14695,0,0,5305
14704,0,0,5296
14722,0,0,5278
14733,0,0,5267
14744,0,0,5256
14756,0,0,5244
14772,0,0,5228
14784,0,0,5216
14799,0,0,5201
14811,0,0,5189
14823,0,0,5177
14841,0,0,5159
14859,0,0,5141
14871,0,0,5129
14882,0,0,5118
14897,0,0,5103
14910,0,0,5090
14920,0,0,5080
14930,0,0,5070
14941,0,0,5059
14956,0,0,5044
14969,0,0,5031
14984,0,0,5016
15002,0,0,4998
15018,0,0,4982
15033,0,0,4967
15051,0,0,4949
15060,0,0,4940
15070,0,0,4930
15080,0,0,4920
15099,0,0,4901
15117,0,0,4883
15130,0,0,4870
15140,0,0,4860
15151,0,0,4849
15167,0,0,4833
15177,0,0,4823
15192,0,0,4808
15208,0,0,4792
15221,0,0,4779
15233,0,0,4767
15245,0,0,4755
15253,0,0,4747
15266,0,0,4734
15280,0,0,4720
15290,0,0,4710
15304,0,0,4696
15317,0,0,4683
15330,0,0,4670
15342,0,0,4658
15356,0,0,4644
15367,0,0,4633
15379,0,0,4621
15390,0,0,4610
15401,0,0,4599
15406,0,0,4594
15419,0,0,4581
15428,0,0,4572
15445,0,0,4555
15460,0,0,4540
15473,0,0,4527
15484,0,0,4516
15499,0,0,4501
15512,0,0,4488
15523,0,0,4477
15532,0,0,4468
15545,0,0,4455
15558,0,0,4442
15566,0,0,4434
15573,0,0,4427
15582,0,0,4418
15604,0,0,4396
15625,0,0,4375
15638,0,0,4362
15645,0,0,4355
15657,0,0,4343
15673,0,0,4327
15684,0,0,4316
15706,0,0,4294
15714,0,0,4286
15728,0,0,4272
15735,0,0,4265
15751,0,0,4249
15765,0,0,4235
15775,0,0,4225
15784,0,0,4216
15797,0,0,4203
15810,0,0,4190
15820,0,0,4180
15828,0,0,4172
15842,0,0,4158
15854,0,0,4146
15867,0,0,4133
15884,0,0,4116
15890,0,0,4110
15896,0,0,4104
15905,0,0,4095
15913,0,0,4087
15922,0,0,4078
15933,0,0,4067
15945,0,0,4055
15959,0,0,4041
15971,0,0,4029
15980,0,0,4020
15995,0,0,4005
16004,0,0,3996
16015,0,0,3985
16029,0,0,3971
16040,0,0,3960
16052,0,0,3948
16061,0,0,3939
16071,0,0,3929
16082,0,0,3918
16084,0,0,3916
16093,0,0,3907
16105,0,0,3895
16117,0,0,3883
16128,0,0,3872
16134,0,0,3866
16146,0,0,3854
16155,0,0,3845
16167,0,0,3833
16178,0,0,3822
16194,0,0,3806
16208,0,0,3792
16215,0,0,3785
16228,0,0,3772
16237,0,0,3763
16255,0,0,3745
16277,0,0,3723
16281,0,0,3719
16297,0,0,3703
16304,0,0,3696
16314,0,0,3686
16321,0,0,3679
16331,0,0,3669
16344,0,0,3656
16354,0,0,3646
16362,0,0,3638
16374,0,0,3626
16383,0,0,3617
16391,0,0,3609
16397,0,0,3603
16408,0,0,3592
16421,0,0,3579
16427,0,0,3573
16435,0,0,3565
16447,0,0,3553
16458,0,0,3542
16466,0,0,3534
16472,0,0,3528
16479,0,0,3521
16497,0,0,3503
16512,0,0,3488
16523,0,0,3477
16538,0,0,3462
16544,0,0,3456
16552,0,0,3448
16561,0,0,3439
16573,0,0,3427
16586,0,0,3414
16591,0,0,3409
16595,0,0,3405
16609,0,0,3391
16615,0,0,3385
16627,0,0,3373
16631,0,0,3369
16640,0,0,3360
16647,0,0,3353
16653,0,0,3347
16662,0,0,3338
16670,0,0,3330
16688,0,0,3312
16694,0,0,3306
16701,0,0,3299
16711,0,0,3289
16717,0,0,3283
16722,0,0,3278
16727,0,0,3273
16733,0,0,3267
16747,0,0,3253
16756,0,0,3244
16769,0,0,3231
16774,0,0,3226
16782,0,0,3218
16788,0,0,3212
16795,0,0,3205
16804,0,0,3196
16816,0,0,3184
16824,0,0,3176
16834,0,0,3166
16843,0,0,3157
16850,0,0,3150
16859,0,0,3141
16867,0,0,3133
16876,0,0,3124
16886,0,0,3114
16892,0,0,3108
16899,0,0,3101
16908,0,0,3092
16916,0,0,3084
16923,0,0,3077
16929,0,0,3071
16937,0,0,3063
16943,0,0,3057
16950,0,0,3050
16959,0,0,3041
16968,0,0,3032
16977,0,0,3023
16985,0,0,3015
16993,0,0,3007
