S,E,I,R
15728,0,0,4272
15741,0,0,4259
15752,0,0,4248
15764,0,0,4236
15769,0,0,4231
15781,0,0,4219
15789,0,0,4211
15800,0,0,4200
15813,0,0,4187
15820,0,0,4180
15838,0,0,4162
15850,0,0,4150
15858,0,0,4142
15870,0,0,4130
15881,0,0,4119
15892,0,0,4108
15898,0,0,4102
15904,0,0,4096
15918,0,0,4082
15931,0,0,4069
15937,0,0,4063
15946,0,0,4054
15959,0,0,4041
15973,0,0,4027
15986,0,0,4014
15995,0,0,4005
16008,0,0,3992
16016,0,0,3984
16040,0,0,3960
16055,0,0,3945
16079,0,0,3921
16087,0,0,3913
16095,0,0,3905
16103,0,0,3897
16113,0,0,3887
16126,0,0,3874
16140,0,0,3860
16146,0,0,3854
16154,0,0,3846
16164,0,0,3836
16179,0,0,3821
16191,0,0,3809
16201,0,0,3799
16214,0,0,3786
16227,0,0,3773
16240,0,0,3760
16253,0,0,3747
16265,0,0,3735
16271,0,0,3729
16285,0,0,3715
16297,0,0,3703
16305,0,0,3695
16314,0,0,3686
16327,0,0,3673
16339,0,0,3661
16352,0,0,3648
16360,0,0,3640
16366,0,0,3634
16372,0,0,3628
16383,0,0,3617
16389,0,0,3611
16393,0,0,3607
16404,0,0,3596
16412,0,0,3588
16422,0,0,3578
16429,0,0,3571
16439,0,0,3561
16446,0,0,3554
16456,0,0,3544
16469,0,0,3531
16477,0,0,3523
16483,0,0,3517
16496,0,0,3504
16510,0,0,3490
16517,0,0,3483
16523,0,0,3477
16534,0,0,3466
16546,0,0,3454
16562,0,0,3438
16572,0,0,3428
16578,0,0,3422
16586,0,0,3414
16598,0,0,3402
16604,0,0,3396
16616,0,0,3384
16629,0,0,3371
16637,0,0,3363
16645,0,0,3355
16662,0,0,3338
16672,0,0,3328
16682,0,0,3318
16695,0,0,3305
16704,0,0,3296
16717,0,0,3283
16723,0,0,3277
16726,0,0,3274
16731,0,0,3269
16740,0,0,3260
16750,0,0,3250
16766,0,0,3234
16779,0,0,3221
16786,0,0,3214
16797,0,0,3203
16808,0,0,3192
16819,0,0,3181
16829,0,0,3171
16844,0,0,3156
16855,0,0,3145
16865,0,0,3135
16876,0,0,3124
16884,0,0,3116
16895,0,0,3105
16906,0,0,3094
16911,0,0,3089
16917,0,0,3083
16928,0,0,3072
16946,0,0,3054
16958,0,0,3042
16964,0,0,3036
16973,0,0,3027
16976,0,0,3024
16988,0,0,3012
16992,0,0,3008
16995,0,0,3005
17002,0,0,2998
17012,0,0,2988
17022,0,0,2978
17025,0,0,2975
17033,0,0,2967
17037,0,0,2963
17044,0,0,2956
17050,0,0,2950
17062,0,0,2938
17074,0,0,2926
17079,0,0,2921
