S,E,I,R
3937,378,942,14743
3859,359,950,14832
3786,345,951,14918
3678,367,956,14999
3596,371,931,15102
3519,379,921,15181
3479,328,931,15262
3425,341,906,15328
3369,332,917,15382
3324,326,911,15439
3259,338,915,15488
3218,308,921,15553
3152,321,892,15635
3092,319,870,15719
3073,299,837,15791
3033,306,827,15834
3011,291,825,15873
2994,260,821,15925
2962,274,814,15950
2927,274,805,15994
2878,279,815,16028
2857,258,814,16071
2856,242,803,16099
2823,255,786,16136
2795,235,768,16202
2794,223,736,16247
2790,206,722,16282
2802,207,681,16310
2799,211,664,16326
2779,207,641,16373
2806,191,641,16362
2807,198,619,16376
2829,160,626,16385
2826,169,601,16404
2831,168,583,16418
2825,179,562,16434
2874,150,554,16422
2918,143,529,16410
2948,148,508,16396
2966,157,488,16389
2987,145,479,16389
3011,138,475,16376
3034,146,457,16363
3074,140,448,16338
3108,128,440,16324
3140,138,422,16300
3173,132,407,16288
3218,132,383,16267
3256,136,378,16230
3300,127,379,16194
3355,131,371,16143
3392,128,356,16124
3430,114,365,16091
3487,117,340,16056
3525,118,329,16028
3563,126,343,15968
3623,122,332,15923
3679,125,326,15870
3712,118,325,15845
3742,122,313,15823
3766,135,310,15789
3799,132,323,15746
3841,126,327,15706
3884,112,328,15676
3927,107,309,15657
3955,123,294,15628
3979,135,296,15590
4022,120,302,15556
4042,140,291,15527
4074,145,305,15476
4076,144,332,15448
4100,140,340,15420
4124,140,344,15392
4162,133,329,15376
4203,121,335,15341
4249,114,331,15306
4268,137,315,15280
4300,124,319,15257
4337,127,306,15230
4352,137,300,15211
4390,128,314,15168
4430,130,307,15133
4463,141,300,15096
4497,137,318,15048
4539,140,324,14997
4563,153,332,14952
4595,161,336,14908
4611,189,334,14866
4623,190,356,14831
4632,186,366,14816
4637,182,393,14788
4639,186,421,14754
4664,184,418,14734
4663,191,421,14725
4674,196,417,14713
4678,212,418,14692
4687,199,445,14669
4690,212,440,14658
4697,206,461,14636
4696,230,475,14599
4713,218,512,14557
4682,237,526,14555
4665,247,529,14559
4624,253,540,14583
4596,269,559,14576
4580,296,563,14561
4566,268,602,14564
4508,298,618,14576
4463,325,639,14573
4447,294,690,14569
4449,273,694,14584
4426,282,701,14591
4416,258,730,14596
4391,282,727,14600
4355,299,721,14625
4327,293,730,14650
4297,293,732,14678
4265,305,740,14690
4235,314,730,14721
4204,328,722,14746
4181,315,731,14773
4163,306,735,14796
4138,290,751,14821
4115,297,750,14838
4082,302,757,14859
4052,302,750,14896
4022,320,751,14907
3991,322,750,14937
3964,325,757,14954
3939,329,769,14963
3949,300,783,14968
3921,299,802,14978
3905,294,812,14989
3868,317,792,15023
3808,317,797,15078
3777,293,822,15108
3716,323,825,15136
3684,321,831,15164
3654,300,827,15219
3660,300,826,15214
3665,270,826,15239
3655,273,827,15245
3668,275,801,15256
3655,272,792,15281
3627,269,818,15286
3607,295,794,15304
3587,299,787,15327
3567,301,784,15348
3550,287,781,15382
3543,294,779,15384
3550,264,789,15397
3551,268,777,15404
3562,257,761,15420
3563,245,754,15438
3580,252,724,15444
3571,255,723,15451
3565,255,726,15454
3578,232,731,15459
3562,238,718,15482
3546,247,706,15501
3556,231,705,15508
3552,241,689,15518
3536,267,663,15534
3543,245,657,15555
3521,255,664,15560
3528,242,655,15575
3534,236,654,15576
3502,252,671,15575
3512,253,664,15571
3503,248,649,15600
3514,246,644,15596
3519,246,641,15594
3548,242,627,15583
3561,240,641,15558
3538,247,648,15567
3526,245,647,15582
3546,241,647,15566
3576,241,645,15538
3575,247,638,15540
3576,240,643,15541
3589,225,650,15536
3581,240,655,15524
3583,241,652,15524
3594,244,642,15520
3612,252,640,15496
3596,254,646,15504
3594,262,658,15486
3595,264,665,15476
3590,255,672,15483
3583,255,677,15485
3585,227,676,15512
3592,223,660,15525
3584,240,644,15532
3610,232,640,15518
3643,230,632,15495
3654,229,638,15479
3665,225,631,15479
3681,228,631,15460
3681,227,627,15465
3700,224,626,15450
3698,254,604,15444
3729,263,574,15434
3748,242,581,15429
3762,232,575,15431
3747,253,575,15425
3777,238,594,15391
3772,240,595,15393
3789,210,623,15378
3765,244,615,15376
3780,247,609,15364
3797,233,616,15354
3798,228,615,15359
3786,249,603,15362
3781,254,616,15349
3816,231,622,15331
3799,253,606,15342
3791,248,617,15344
3800,244,640,15316
3816,242,634,15308
3802,261,614,15323
3785,250,623,15342
3794,245,634,15327
3789,244,650,15317
3796,232,663,15309
3798,245,647,15310
3799,246,642,15313
3812,231,665,15292
3784,262,653,15301
3820,235,644,15301
3815,243,629,15313
3795,249,633,15323
3793,253,659,15295
3802,240,664,15294
3823,238,652,15287
3811,249,669,15271
3807,250,637,15306
3810,240,644,15306
3821,245,629,15305
3800,265,634,15301
3799,262,648,15291
3792,253,677,15278
3763,261,703,15273
3756,260,687,15297
3746,254,706,15294
3751,236,722,15291
3711,265,711,15313
3671,269,725,15335
3659,279,716,15346
3636,292,708,15364
3628,288,730,15354
3615,287,721,15377
3596,286,711,15407
3581,282,717,15420
3568,282,715,15435
3575,269,697,15459
3586,268,689,15457
3589,267,706,15438
3584,263,708,15445
3560,251,714,15475
3533,264,720,15483
3538,268,698,15496
3533,261,702,15504
3528,268,694,15510
3524,247,688,15541
3530,248,678,15544
3516,251,691,15542
3493,264,679,15564
3501,241,678,15580
3503,244,662,15591
3505,239,672,15584
3518,235,677,15570
3511,230,685,15574
3515,245,665,15575
3507,250,667,15576
3498,254,655,15593
3484,253,682,15581
3503,251,661,15585
3506,267,635,15592
3513,244,631,15612
3532,242,633,15593
3550,246,617,15587
3564,226,608,15602
3573,208,615,15604
3600,220,607,15573
3638,213,613,15536
3629,230,624,15517
3634,241,614,15511
3652,214,602,15532
3664,222,603,15511
3668,224,608,15500
3664,223,615,15498
3662,212,624,15502
3678,220,607,15495
3682,214,611,15493
3676,225,622,15477
3682,213,625,15480
3683,196,614,15507
3674,226,590,15510
3699,223,581,15497
3722,208,574,15496
3745,200,567,15488
3751,211,560,15478
3763,208,557,15472
3784,223,533,15460
3801,230,554,15415
3824,228,555,15393
3826,236,556,15382
3822,227,585,15366
3840,212,605,15343
3809,246,612,15333
3835,236,608,15321
3846,227,603,15324
3861,228,591,15320
3867,228,597,15308
3859,235,602,15304
3866,233,604,15297
3886,215,603,15296
3890,230,584,15296
3918,227,577,15278
3912,236,572,15280
3904,245,586,15265
3907,237,590,15266
3907,232,585,15276
3917,240,563,15280
3925,247,564,15264
3925,250,579,15246
3928,238,590,15244
3949,222,589,15240
3962,206,588,15244
3980,201,567,15252
3974,206,578,15242
3968,222,562,15248
3961,219,577,15243
3973,204,588,15235
3992,210,567,15231
4001,209,585,15205
4013,207,587,15193
4026,227,597,15150
4023,229,586,15162
4032,220,577,15171
4053,218,576,15153
4039,245,583,15133
4036,247,592,15125
4045,229,611,15115
4036,228,614,15122
4027,239,610,15124
4028,231,635,15106
4007,255,621,15117
3990,228,628,15154
4015,231,622,15132
4015,243,594,15148
4015,261,583,15141
4049,235,598,15118
4059,232,595,15114
4026,260,583,15131
4012,251,592,15145
4006,234,629,15131
3991,255,622,15132
3978,266,643,15113
3959,269,648,15124
3970,268,655,15107
3953,294,664,15089
3944,288,674,15094
3945,285,661,15109
3950,279,681,15090
3923,297,695,15085
3945,284,713,15058
3938,295,708,15059
3929,287,732,15052
3934,281,713,15072
3913,303,718,15066
3922,269,759,15050
3902,274,764,15060
3871,291,763,15075
3831,301,750,15118
3807,292,770,15131
3821,286,766,15127
3804,279,771,15146
3812,265,786,15137
3792,289,781,15138
3792,302,781,15125
3780,290,774,15156
3779,284,765,15172
3763,285,759,15193
3740,263,780,15217
3761,245,786,15208
3743,272,769,15216
3749,259,760,15232
3722,283,739,15256
3683,307,742,15268
3683,270,757,15290
3683,285,739,15293
3678,294,730,15298
3678,290,735,15297
3670,276,761,15293
3660,289,760,15291
3660,284,769,15287
3666,284,764,15286
3676,273,762,15289
3669,282,746,15303
3669,292,723,15316
3676,276,722,15326
3659,271,728,15342
3677,269,734,15320
3668,263,738,15331
3655,265,742,15338
3669,265,715,15351
3668,265,712,15355
3679,293,691,15337
3690,269,715,15326
3683,258,725,15334
3682,254,719,15345
3703,240,692,15365
3718,232,697,15353
3707,233,675,15385
3700,249,652,15399
3700,267,648,15385
3695,273,643,15389
3700,265,647,15388
3703,277,650,15370
3705,263,663,15369
3692,262,670,15376
3694,251,683,15372
3708,253,676,15363
3721,258,652,15369
3723,254,663,15360
3738,231,670,15361
3750,241,663,15346
3765,227,658,15350
3754,258,645,15343
3755,263,649,15333
3745,277,649,15329
3743,281,654,15322
3759,256,664,15321
3761,271,658,15310
3751,295,661,15293
3750,284,665,15301
3756,266,699,15279
3765,253,692,15290
3780,242,703,15275
3772,255,706,15267
3776,247,716,15261
3778,250,700,15272
3783,263,694,15260
3771,272,699,15258
3775,249,710,15266
3771,263,700,15266
3816,252,706,15226
3816,265,687,15232
3816,243,693,15248
3852,243,676,15229
3843,248,690,15219
3867,258,676,15199
3863,273,667,15197
3848,281,669,15202
3867,264,697,15172
3880,256,686,15178
3868,258,659,15215
3871,242,677,15210
3861,252,685,15202
3860,252,677,15211
3850,254,671,15225
3822,267,686,15225
3801,277,692,15230
3808,271,720,15201
3824,269,708,15199
3816,249,713,15222
3817,250,699,15234
3817,252,682,15249
3800,262,699,15239
3808,267,695,15230
3774,272,685,15269
3769,264,692,15275
3771,250,705,15274
3796,251,709,15244
3794,265,691,15250
3793,254,688,15265
3795,241,708,15256
3768,259,713,15260
3772,251,701,15276
3783,260,686,15271
3771,257,698,15274
3757,265,677,15301
3763,280,662,15295
3772,264,665,15299
3783,274,672,15271
3799,266,690,15245
3811,242,695,15252
3791,268,689,15252
3789,272,683,15256
3785,266,671,15278
3778,269,666,15287
3757,277,664,15302
3752,269,674,15305
3768,265,676,15291
3768,251,707,15274
3772,259,689,15280
3778,262,699,15261
3761,254,708,15277
3744,265,719,15272
3713,287,703,15297
3711,302,699,15288
3693,293,721,15293
3676,292,733,15299
3668,296,736,15300
3636,282,752,15330
3625,291,719,15365
