S,E,I,R
4033,273,639,15055
4026,265,660,15049
4029,263,653,15055
4060,245,662,15033
4043,260,652,15045
4041,255,673,15031
4011,272,672,15045
3977,278,688,15057
3967,270,697,15066
3935,291,697,15077
3908,291,710,15091
3908,270,724,15098
3877,287,726,15110
3863,267,729,15141
3850,278,717,15155
3837,263,735,15165
3804,277,737,15182
3772,280,735,15213
3747,312,716,15225
3732,307,740,15221
3741,295,738,15226
3747,293,735,15225
3742,285,748,15225
3743,283,738,15236
3744,271,753,15232
3757,285,747,15211
3748,287,745,15220
3712,300,763,15225
3664,320,752,15264
3656,280,777,15287
3613,293,793,15301
3610,277,797,15316
3599,278,780,15343
3614,256,781,15349
3607,263,767,15363
3573,294,739,15394
3577,271,739,15413
3575,265,726,15434
3586,264,707,15443
3587,266,708,15439
3623,245,711,15421
3613,255,696,15436
3609,258,697,15436
3617,246,702,15435
3608,261,701,15430
3643,251,689,15417
3649,250,686,15415
3648,245,680,15427
3618,252,671,15459
3650,252,679,15419
3626,261,687,15426
3630,263,692,15415
3625,260,699,15416
3604,276,715,15405
3607,272,733,15388
3581,288,727,15404
3584,274,728,15414
3570,283,739,15408
3556,292,751,15401
3553,265,743,15439
3551,268,753,15428
3540,275,741,15444
3568,266,741,15425
3549,277,739,15435
3545,262,748,15445
3565,244,728,15463
3579,248,715,15458
3588,248,708,15456
3622,235,700,15443
3658,224,690,15428
3644,248,674,15434
3684,203,689,15424
3685,222,662,15431
3668,247,643,15442
3665,267,618,15450
3648,279,602,15471
3644,263,635,15458
3654,265,634,15447
3674,258,615,15453
3688,242,620,15450
3717,228,645,15410
3731,228,645,15396
3734,240,648,15378
3741,249,649,15361
3747,256,651,15346
3758,259,654,15329
3761,253,647,15339
3749,261,666,15324
3735,256,688,15321
3743,243,675,15339
3778,230,696,15296
3792,244,667,15297
3799,275,659,15267
3816,277,655,15252
3826,262,678,15234
3800,285,694,15221
3777,286,713,15224
3778,280,714,15228
3791,280,720,15209
3772,276,738,15214
3764,281,747,15208
3759,278,726,15237
3740,293,711,15256
3723,299,695,15283
3733,272,701,15294
3725,267,718,15290
3752,257,718,15273
3746,255,729,15270
3731,280,720,15269
3730,286,705,15279
3732,258,717,15293
3715,268,697,15320
3723,246,701,15330
3714,267,688,15331
3702,291,686,15321
3694,275,705,15326
3700,262,690,15348
3711,254,698,15337
3713,244,701,15342
3719,247,692,15342
3736,256,677,15331
3746,257,671,15326
3739,257,661,15343
3746,254,677,15323
3761,244,691,15304
3770,253,688,15289
3788,262,671,15279
3800,244,687,15269
3805,253,670,15272
3809,264,648,15279
3814,250,645,15291
3805,233,678,15284
3800,232,661,15307
3824,236,664,15276
3804,247,680,15269
3785,268,670,15277
3789,273,669,15269
3750,297,671,15282
3753,277,705,15265
3759,277,706,15258
3765,262,705,15268
3765,269,689,15277
3751,289,683,15277
3771,274,693,15262
3782,255,715,15248
3748,269,723,15260
3761,268,694,15277
3775,257,706,15262
3776,239,716,15269
3761,263,694,15282
3747,259,694,15300
3753,254,703,15290
3764,250,697,15289
3801,252,659,15288
3770,259,664,15307
3798,271,666,15265
3825,258,658,15259
3800,251,681,15268
3805,234,684,15277
3774,272,680,15274
3781,277,692,15250
3753,283,691,15273
3738,269,692,15301
3748,266,695,15291
3735,273,701,15291
3731,270,700,15299
3747,248,708,15297
3733,265,702,15300
3741,241,707,15311
3721,273,680,15326
3744,269,680,15307
3734,280,675,15311
3724,279,699,15298
3701,262,715,15322
3712,257,732,15299
3670,286,722,15322
3667,283,736,15314
3676,272,745,15307
3656,267,742,15335
3649,275,729,15347
3655,272,725,15348
3664,246,752,15338
3680,243,741,15336
3684,267,712,15337
3680,264,712,15344
3669,274,696,15361
3675,249,716,15360
3703,224,707,15366
3722,232,685,15361
3737,227,683,15353
3748,253,649,15350
3759,260,663,15318
3769,254,657,15320
3760,259,675,15306
3785,244,680,15291
3786,239,669,15306
3764,245,680,15311
3767,256,681,15296
3770,259,683,15288
3792,232,706,15270
3792,250,696,15262
3782,259,655,15304
3773,265,666,15296
3764,275,659,15302
3733,270,695,15302
3745,258,714,15283
3725,260,707,15308
3733,253,715,15299
3700,277,664,15359
3682,280,669,15369
3687,275,648,15390
3681,263,666,15390
3677,287,660,15376
3709,250,673,15368
3703,263,659,15375
3710,246,685,15359
3730,245,664,15361
3734,233,672,15361
