S,E,I,R
3334,6,13,16647
3382,6,12,16600
3423,0,15,16562
3469,1,14,16516
3518,0,14,16468
3575,3,13,16409
3622,3,12,16363
3672,5,10,16313
3711,6,9,16274
3758,5,10,16227
3809,3,11,16177
3874,3,10,16113
3911,2,9,16078
3964,2,8,16026
4005,3,8,15984
4040,4,8,15948
4096,3,9,15892
4156,2,11,15831
4191,7,12,15790
4249,6,12,15733
4290,7,11,15692
4341,5,13,15641
4376,4,13,15607
4429,8,10,15553
4483,6,13,15498
4530,2,16,15452
4574,4,13,15409
4615,4,12,15369
4664,2,12,15322
4694,4,11,15291
4736,3,11,15250
4772,3,9,15216
4806,3,8,15183
4855,5,9,15131
4891,8,9,15092
4918,5,13,15064
4969,6,13,15012
5015,7,15,14963
5052,9,17,14922
5082,8,18,14892
5115,11,21,14853
5139,10,23,14828
5184,10,24,14782
5213,11,27,14749
5253,12,23,14712
5287,12,28,14673
5316,15,23,14646
5352,14,25,14609
5386,15,24,14575
5432,11,29,14528
5467,9,31,14493
5510,8,33,14449
5534,9,34,14423
5557,12,31,14400
5589,13,33,14365
5636,15,30,14319
5673,19,32,14276
5703,14,35,14248
5728,20,35,14217
5761,15,40,14184
5796,14,43,14147
5826,21,46,14107
5849,32,40,14079
5881,31,44,14044
5911,31,40,14018
5948,36,39,13977
5995,32,44,13929
6023,30,49,13898
6052,29,51,13868
6073,34,55,13838
6094,35,59,13812
6107,42,66,13785
6126,47,69,13758
6139,45,84,13732
6152,51,85,13712
6163,44,101,13692
6179,48,115,13658
6191,61,116,13632
6197,61,138,13604
6213,64,149,13574
6232,73,146,13549
6223,82,161,13534
6228,96,166,13510
6228,113,174,13485
6234,118,183,13465
6234,124,194,13448
6220,131,206,13443
6207,123,222,13448
6186,131,241,13442
6154,158,250,13438
6142,153,271,13434
6122,158,280,13440
6091,172,294,13443
6045,196,308,13451
6002,195,360,13443
5957,194,385,13464
5896,219,407,13478
5859,223,440,13478
5777,268,475,13480
5735,250,505,13510
5678,263,514,13545
5590,265,551,13594
5515,273,571,13641
5432,291,616,13661
5344,311,621,13724
5249,343,655,13753
5153,342,708,13797
5046,351,749,13854
4933,363,767,13937
4859,350,799,13992
4785,366,804,14045
4686,367,840,14107
4570,377,846,14207
4480,374,877,14269
4374,397,888,14341
4243,415,915,14427
4126,426,942,14506
4028,432,940,14600
3914,423,977,14686
3799,427,986,14788
3735,402,991,14872
3641,405,997,14957
3579,391,1001,15029
3506,371,1015,15108
3411,369,1005,15215
3331,384,976,15309
3275,353,984,15388
3212,344,979,15465
3159,334,971,15536
3125,312,954,15609
3072,312,941,15675
3035,282,930,15753
2986,282,914,15818
2960,291,894,15855
2973,268,894,15865
2960,259,874,15907
2939,269,851,15941
2921,253,829,15997
2901,252,827,16020
2888,254,804,16054
2896,233,775,16096
2884,222,745,16149
2888,213,741,16158
2900,212,705,16183
2905,225,686,16184
2904,223,674,16199
2893,216,666,16225
2886,220,652,16242
2871,215,640,16274
2898,188,634,16280
2907,181,620,16292
2921,179,606,16294
2923,168,598,16311
2951,166,567,16316
2997,168,539,16296
3031,168,525,16276
3049,171,530,16250
3067,171,527,16235
3087,176,511,16226
3119,180,470,16231
3145,151,485,16219
3176,146,488,16190
3216,156,471,16157
3246,160,456,16138
3287,137,460,16116
3308,141,450,16101
3365,133,439,16063
3385,127,439,16049
3409,137,415,16039
3444,128,409,16019
3475,130,417,15978
3507,131,398,15964
3521,123,388,15968
3553,125,374,15948
3586,127,357,15930
3630,113,366,15891
3670,118,357,15855
3696,123,355,15826
3710,129,360,15801
3747,125,343,15785
3797,116,345,15742
3841,123,337,15699
3885,130,330,15655
3917,132,332,15619
3974,121,338,15567
3987,136,332,15545
4030,122,340,15508
4049,143,321,15487
4075,139,337,15449
4113,130,336,15421
4141,143,331,15385
4192,136,331,15341
4220,137,345,15298
4246,149,355,15250
4273,156,368,15203
4289,157,370,15184
4314,167,368,15151
4323,162,371,15144
4345,154,386,15115
4360,163,392,15085
4394,148,397,15061
4422,140,396,15042
4445,155,385,15015
4483,163,396,14958
4495,166,406,14933
4513,176,414,14897
4534,196,406,14864
4541,196,411,14852
4559,198,417,14826
4545,221,426,14808
4553,225,450,14772
4553,222,469,14756
4533,224,481,14762
4560,195,513,14732
4551,217,503,14729
4547,216,516,14721
4544,221,537,14698
4535,228,539,14698
4523,239,552,14686
4485,272,564,14679
4461,264,588,14687
4444,258,608,14690
4436,256,620,14688
4420,252,635,14693
4403,246,658,14693
4381,255,670,14694
4352,270,680,14698
4328,295,659,14718
4284,321,680,14715
4243,325,708,14724
4183,335,736,14746
4149,341,754,14756
4088,359,777,14776
4050,345,811,14794
4020,346,814,14820
3967,338,836,14859
3925,303,873,14899
3850,324,869,14957
3823,313,877,14987
3793,316,868,15023
3769,317,876,15038
3745,321,864,15070
3704,338,862,15096
3636,362,882,15120
3621,331,903,15145
3592,332,908,15168
3581,298,917,15204
3536,320,889,15255
3494,327,874,15305
3471,333,834,15362
3443,329,860,15368
3444,310,866,15380
3441,289,861,15409
3439,306,838,15417
3423,297,852,15428
3406,315,847,15432
3390,299,843,15468
3379,300,851,15470
3382,308,830,15480
3368,303,829,15500
3364,315,830,15491
3357,284,842,15517
3339,279,845,15537
3352,259,830,15559
3352,248,825,15575
3343,258,820,15579
3359,266,799,15576
3361,280,779,15580
3314,291,789,15606
3305,269,798,15628
3287,282,778,15653
3297,281,773,15649
3305,272,765,15658
3316,255,753,15676
3327,244,747,15682
3338,251,736,15675
3336,255,725,15684
3336,249,728,15687
3388,241,715,15656
3384,241,701,15674
3387,248,697,15668
3421,238,691,15650
3443,252,666,15639
3454,243,676,15627
3489,241,668,15602
3521,232,670,15577
3516,246,664,15574
3518,237,679,15566
3499,245,687,15569
3498,231,678,15593
3528,222,656,15594
3513,244,653,15590
3516,230,661,15593
3541,247,651,15561
3581,236,659,15524
3593,233,643,15531
3583,246,649,15522
3608,228,651,15513
3612,218,665,15505
3632,222,651,15495
3648,225,643,15484
3648,222,655,15475
3651,230,621,15498
3650,234,615,15501
3657,239,608,15496
3667,258,616,15459
3682,253,628,15437
3683,250,634,15433
3694,238,646,15422
3693,255,631,15421
3713,241,630,15416
3727,240,623,15410
3741,224,628,15407
3755,230,625,15390
3789,209,640,15362
3791,213,629,15367
3815,207,617,15361
3810,239,605,15346
3819,225,595,15361
3841,218,597,15344
3867,193,617,15323
3866,214,609,15311
3851,238,627,15284
3848,247,629,15276
3840,242,638,15280
3859,233,631,15277
3825,253,638,15284
3820,251,627,15302
3827,241,629,15303
3822,233,633,15312
3825,252,625,15298
3839,236,644,15281
3838,252,627,15283
3839,225,647,15289
3828,258,631,15283
3847,241,642,15270
3848,238,642,15272
3849,242,624,15285
3851,236,630,15283
3860,240,626,15274
3855,222,627,15296
3838,252,632,15278
3827,245,640,15288
3831,242,645,15282
3827,248,632,15293
3809,249,648,15294
3794,276,650,15280
3802,250,669,15279
3780,258,680,15282
3794,248,677,15281
3785,243,692,15280
3790,247,681,15282
3778,236,672,15314
3775,245,670,15310
3755,261,647,15337
3764,276,631,15329
3758,258,647,15337
3742,278,639,15341
3745,262,645,15348
3753,266,653,15328
3760,264,650,15326
3769,232,684,15315
3761,230,670,15339
3755,238,657,15350
3751,226,669,15354
3744,249,664,15343
3727,230,687,15356
3731,231,655,15383
3745,227,657,15371
3740,239,642,15379
3755,255,624,15366
3771,251,620,15358
3765,252,635,15348
3766,241,641,15352
3767,248,638,15347
3755,269,618,15358
3756,249,634,15361
3773,220,626,15381
3787,232,615,15366
3784,220,626,15370
3787,233,627,15353
3791,244,613,15352
3779,245,607,15369
3813,229,614,15344
3822,238,606,15334
3807,246,614,15333
3819,241,628,15312
3813,234,632,15321
3827,238,642,15293
3835,235,634,15296
3846,250,616,15288
3843,261,619,15277
3851,257,633,15259
3834,280,646,15240
3838,296,654,15212
3826,276,679,15219
3820,271,675,15234
3821,259,688,15232
3828,234,709,15229
3815,245,701,15239
3809,239,709,15243
3778,269,701,15252
3747,257,696,15300
3741,267,675,15317
3747,251,692,15310
3732,262,674,15332
3745,271,655,15329
3750,238,658,15354
3758,231,666,15345
3762,230,667,15341
3750,257,663,15330
3747,264,629,15360
3749,265,636,15350
3756,245,624,15375
3788,222,631,15359
3781,236,634,15349
3799,212,650,15339
3800,216,631,15353
3816,222,634,15328
3829,214,641,15316
3841,210,638,15311
3840,229,628,15303
3854,221,634,15291
3838,230,641,15291
3840,240,630,15290
3870,240,615,15275
3874,244,610,15272
3877,240,628,15255
3871,269,622,15238
3884,259,627,15230
3904,248,636,15212
3899,263,626,15212
3883,259,641,15217
3881,258,663,15198
3863,249,681,15207
3862,259,667,15212
3873,245,668,15214
3874,249,666,15211
3880,254,670,15196
3852,273,671,15204
3849,278,683,15190
3840,271,670,15219
3820,276,686,15218
3822,266,695,15217
3791,291,687,15231
3774,307,695,15224
3757,294,711,15238
3741,292,717,15250
3730,274,735,15261
3717,281,729,15273
3733,270,726,15271
3720,261,736,15283
3704,282,731,15283
3700,284,718,15298
3715,289,703,15293
3729,264,732,15275
3726,256,750,15268
3699,264,753,15284
3676,271,736,15317
3644,276,727,15353
3635,273,712,15380
3627,265,734,15374
3642,266,720,15372
3655,268,703,15374
3660,264,708,15368
3666,272,706,15356
3637,268,704,15391
3661,260,689,15390
3672,259,673,15396
3680,254,676,15390
3660,257,678,15405
3664,248,699,15389
3665,233,710,15392
3683,229,695,15393
3665,254,683,15398
3695,242,681,15382
3706,235,691,15368
3709,233,673,15385
3702,250,672,15376
3704,231,680,15385
3706,249,662,15383
3679,261,670,15390
3660,290,650,15400
3659,289,648,15404
3670,281,677,15372
3662,248,700,15390
3672,246,701,15381
3645,267,693,15395
3642,270,681,15407
3643,261,703,15393
3639,281,701,15379
3630,283,694,15393
3643,282,703,15372
3658,282,695,15365
3653,273,720,15354
3655,260,721,15364
3658,256,714,15372
3654,263,740,15343
3631,278,745,15346
3643,266,735,15356
3636,275,727,15362
3634,250,743,15373
3628,267,721,15384
3654,255,708,15383
3668,259,695,15378
3659,270,686,15385
3667,263,684,15386
3676,264,684,15376
3687,257,675,15381
3685,250,673,15392
3692,247,678,15383
3714,238,702,15346
3717,258,699,15326
3715,259,716,15310
3725,271,699,15305
3717,278,708,15297
3711,296,699,15294
3701,300,716,15283
3702,278,737,15283
3709,253,740,15298
3713,264,710,15313
3718,265,718,15299
3721,260,709,15310
3737,245,699,15319
3713,255,696,15336
3733,266,701,15300
3729,267,722,15282
3706,277,718,15299
3702,264,714,15320
3700,283,708,15309
3702,273,709,15316
3704,269,713,15314
3726,253,701,15320
3751,238,701,15310
3752,256,677,15315
3756,252,661,15331
3795,237,657,15311
3818,236,673,15273
3799,249,675,15277
3828,248,685,15239
3818,260,694,15228
3820,263,696,15221
3824,266,688,15222
3848,259,683,15210
3863,248,694,15195
3855,267,670,15208
3864,275,683,15178
3857,284,692,15167
3850,262,720,15168
3838,266,731,15165
3824,279,719,15178
3823,280,725,15172
3832,292,724,15152
3841,264,723,15172
3840,261,721,15178
3854,266,703,15177
3849,279,708,15164
3846,277,695,15182
3840,290,695,15175
3830,282,711,15177
3806,292,725,15177
3816,283,726,15175
3794,276,716,15214
3780,267,745,15208
3774,283,727,15216
3760,287,738,15215
3745,271,739,15245
3729,290,725,15256
3710,284,725,15281
3692,273,751,15284
3679,272,746,15303
3679,268,736,15317
3672,280,740,15308
3649,300,753,15298
3648,293,745,15314
3645,285,752,15318
3637,258,788,15317
3644,251,796,15309
3645,258,761,15336
3613,267,742,15378
3615,261,747,15377
3592,302,716,15390
3585,282,713,15420
3600,255,731,15414
3615,257,719,15409
3620,260,703,15417
3601,279,698,15422
3599,261,714,15426
3612,262,702,15424
3591,272,717,15420
3596,276,710,15418
3575,271,733,15421
3597,264,735,15404
3579,260,732,15429
3588,257,727,15428
3580,261,722,15437
3580,262,706,15452
3595,245,713,15447
3592,259,708,15441
3615,268,700,15417
3615,273,690,15422
3651,258,699,15392
3640,257,687,15416
3661,256,684,15399
3680,246,672,15402
3701,228,673,15398
3678,235,670,15417
3664,259,679,15398
3688,253,682,15377
3690,246,693,15371
3668,274,665,15393
3653,288,661,15398
3675,260,683,15382
3657,263,684,15396
3653,271,687,15389
3698,251,680,15371
3722,239,682,15357
3706,264,669,15361
3733,254,646,15367
3739,234,655,15372
3733,232,646,15389
3722,234,641,15403
3723,229,650,15398
3731,235,664,15370
3747,243,677,15333
3752,249,666,15333
3738,256,666,15340
3757,244,667,15332
3760,254,657,15329
3780,245,651,15324
