S,E,I,R
3769,265,666,15300
3782,239,664,15315
3781,254,647,15318
3795,249,640,15316
3802,243,652,15303
3827,233,629,15311
3817,250,618,15315
3816,246,633,15305
3824,230,647,15299
3834,239,649,15278
3829,270,660,15241
3847,259,666,15228
3836,260,673,15231
3845,255,667,15233
3836,248,675,15241
3851,263,678,15208
3856,251,675,15218
3832,258,693,15217
3828,266,677,15229
3830,281,658,15231
3824,270,667,15239
3812,266,685,15237
3832,243,697,15228
3818,263,684,15235
3807,267,687,15239
3800,261,684,15255
3781,255,687,15277
3787,261,682,15270
3777,271,673,15279
3767,267,675,15291
3786,266,659,15289
3792,261,661,15286
3766,267,678,15289
3734,252,701,15313
3738,246,684,15332
3744,248,692,15316
3742,233,701,15324
3724,222,713,15341
3714,259,674,15353
3706,267,649,15378
3719,254,645,15382
3716,244,659,15381
3714,241,660,15385
3722,248,642,15388
3708,251,648,15393
3701,248,652,15399
3693,259,645,15403
3700,257,640,15403
3725,245,638,15392
3742,241,639,15378
3744,235,641,15380
3735,245,642,15378
3727,239,653,15381
3730,230,658,15382
3717,235,665,15383
3720,235,676,15369
3723,236,697,15344
3751,232,683,15334
3735,231,687,15347
3744,254,671,15331
3745,252,665,15338
3735,246,683,15336
3734,237,668,15361
3716,239,654,15391
3702,255,649,15394
