S,E,I,R
6225,0,0,13775
6268,0,0,13732
6297,0,0,13703
6327,0,0,13673
6361,0,0,13639
6399,0,0,13601
6443,0,0,13557
6474,0,0,13526
6507,0,0,13493
6543,0,0,13457
6576,0,0,13424
6609,0,0,13391
6646,0,0,13354
6678,0,0,13322
6726,0,0,13274
6761,0,0,13239
6807,0,0,13193
6846,0,0,13154
6882,0,0,13118
6916,0,0,13084
6949,0,0,13051
6979,0,0,13021
7013,0,0,12987
7039,0,0,12961
7083,0,0,12917
7112,0,0,12888
7155,0,0,12845
7190,0,0,12810
7224,0,0,12776
7262,0,0,12738
7302,0,0,12698
7332,0,0,12668
7375,0,0,12625
7419,0,0,12581
7449,0,0,12551
7486,0,0,12514
7525,0,0,12475
7555,0,0,12445
7583,0,0,12417
7626,0,0,12374
7647,0,0,12353
7681,0,0,12319
7717,0,0,12283
7753,0,0,12247
7795,0,0,12205
7834,0,0,12166
7864,0,0,12136
7901,0,0,12099
7929,0,0,12071
7966,0,0,12034
7996,0,0,12004
8030,0,0,11970
8057,0,0,11943
8090,0,0,11910
8114,0,0,11886
8149,0,0,11851
8183,0,0,11817
8212,0,0,11788
8244,0,0,11756
8275,0,0,11725
8316,0,0,11684
8334,0,0,11666
8366,0,0,11634
8404,0,0,11596
8428,0,0,11572
8471,0,0,11529
8505,0,0,11495
8537,0,0,11463
8576,0,0,11424
8600,0,0,11400
8634,0,0,11366
8673,0,0,11327
8701,0,0,11299
8738,0,0,11262
8780,0,0,11220
8811,0,0,11189
8835,0,0,11165
8864,0,0,11136
8899,0,0,11101
8937,0,0,11063
8967,0,0,11033
8984,0,0,11016
9007,0,0,10993
9042,0,0,10958
9069,0,0,10931
9095,0,0,10905
9128,0,0,10872
9154,0,0,10846
9189,0,0,10811
9213,0,0,10787
9232,0,0,10768
9260,0,0,10740
9283,0,0,10717
9309,0,0,10691
9342,0,0,10658
9364,0,0,10636
9399,0,0,10601
9426,0,0,10574
9460,0,0,10540
9492,0,0,10508
9519,0,0,10481
9542,0,0,10458
9564,0,0,10436
9586,0,0,10414
9616,0,0,10384
9641,0,0,10359
9678,0,0,10322
9708,0,0,10292
9733,0,0,10267
9765,0,0,10235
9789,0,0,10211
9818,0,0,10182
9841,0,0,10159
9861,0,0,10139
9879,0,0,10121
9905,0,0,10095
9932,0,0,10068
9970,0,0,10030
9999,0,0,10001
10022,0,0,9978
10042,0,0,9958
10076,0,0,9924
10097,0,0,9903
10120,0,0,9880
10145,0,0,9855
10160,0,0,9840
10191,0,0,9809
10214,0,0,9786
10240,0,0,9760
10262,0,0,9738
10284,0,0,9716
10320,0,0,9680
10341,0,0,9659
10376,0,0,9624
10410,0,0,9590
10434,0,0,9566
10454,0,0,9546
10494,0,0,9506
10524,0,0,9476
10550,0,0,9450
10571,0,0,9429
10600,0,0,9400
10631,0,0,9369
10650,0,0,9350
10690,0,0,9310
10710,0,0,9290
10735,0,0,9265
10751,0,0,9249
10770,0,0,9230
10795,0,0,9205
10817,0,0,9183
10839,0,0,9161
10864,0,0,9136
10890,0,0,9110
10915,0,0,9085
10944,0,0,9056
10969,0,0,9031
10998,0,0,9002
11017,0,0,8983
11043,0,0,8957
11063,0,0,8937
11089,0,0,8911
11112,0,0,8888
11142,0,0,8858
11164,0,0,8836
11189,0,0,8811
11215,0,0,8785
11235,0,0,8765
11259,0,0,8741
11289,0,0,8711
11313,0,0,8687
11340,0,0,8660
11366,0,0,8634
11385,0,0,8615
11398,0,0,8602
11424,0,0,8576
11451,0,0,8549
11475,0,0,8525
11503,0,0,8497
11523,0,0,8477
11545,0,0,8455
11571,0,0,8429
11588,0,0,8412
11610,0,0,8390
11636,0,0,8364
11656,0,0,8344
11676,0,0,8324
11694,0,0,8306
11713,0,0,8287
11734,0,0,8266
11749,0,0,8251
11761,0,0,8239
11785,0,0,8215
11803,0,0,8197
11823,0,0,8177
11847,0,0,8153
11872,0,0,8128
11887,0,0,8113
11910,0,0,8090
11929,0,0,8071
11952,0,0,8048
11971,0,0,8029
11991,0,0,8009
12016,0,0,7984
12042,0,0,7958
12070,0,0,7930
12103,0,0,7897
12133,0,0,7867
12159,0,0,7841
12180,0,0,7820
12201,0,0,7799
12229,0,0,7771
12248,0,0,7752
12270,0,0,7730
12289,0,0,7711
12305,0,0,7695
12324,0,0,7676
12342,0,0,7658
12372,0,0,7628
12391,0,0,7609
12409,0,0,7591
12432,0,0,7568
12450,0,0,7550
12473,0,0,7527
12501,0,0,7499
12527,0,0,7473
12553,0,0,7447
12579,0,0,7421
12598,0,0,7402
12616,0,0,7384
12632,0,0,7368
12645,0,0,7355
12663,0,0,7337
12680,0,0,7320
12700,0,0,7300
12717,0,0,7283
12742,0,0,7258
12761,0,0,7239
12777,0,0,7223
12792,0,0,7208
12809,0,0,7191
12824,0,0,7176
12854,0,0,7146
12870,0,0,7130
12892,0,0,7108
12908,0,0,7092
12930,0,0,7070
12948,0,0,7052
12973,0,0,7027
12994,0,0,7006
13011,0,0,6989
13026,0,0,6974
13045,0,0,6955
13058,0,0,6942
13073,0,0,6927
13097,0,0,6903
13122,0,0,6878
13138,0,0,6862
13158,0,0,6842
13177,0,0,6823
13199,0,0,6801
13221,0,0,6779
13240,0,0,6760
13258,0,0,6742
13276,0,0,6724
13290,0,0,6710
13305,0,0,6695
13321,0,0,6679
13336,0,0,6664
13353,0,0,6647
13369,0,0,6631
13392,0,0,6608
13412,0,0,6588
13425,0,0,6575
13439,0,0,6561
13463,0,0,6537
13481,0,0,6519
13501,0,0,6499
13524,0,0,6476
13539,0,0,6461
13555,0,0,6445
13570,0,0,6430
13591,0,0,6409
13608,0,0,6392
13629,0,0,6371
13641,0,0,6359
13657,0,0,6343
13675,0,0,6325
13688,0,0,6312
13702,0,0,6298
13725,0,0,6275
13747,0,0,6253
13776,0,0,6224
13787,0,0,6213
13802,0,0,6198
13817,0,0,6183
13837,0,0,6163
13852,0,0,6148
13872,0,0,6128
13886,0,0,6114
13902,0,0,6098
13921,0,0,6079
13937,0,0,6063
13954,0,0,6046
13972,0,0,6028
13989,0,0,6011
14003,0,0,5997
14022,0,0,5978
14040,0,0,5960
14053,0,0,5947
14078,0,0,5922
14093,0,0,5907
14112,0,0,5888
14129,0,0,5871
14149,0,0,5851
14163,0,0,5837
14178,0,0,5822
14195,0,0,5805
14215,0,0,5785
14232,0,0,5768
14255,0,0,5745
14274,0,0,5726
14286,0,0,5714
14299,0,0,5701
14315,0,0,5685
14338,0,0,5662
14359,0,0,5641
14375,0,0,5625
14390,0,0,5610
14404,0,0,5596
14420,0,0,5580
14433,0,0,5567
14461,0,0,5539
14477,0,0,5523
14485,0,0,5515
14499,0,0,5501
14516,0,0,5484
14529,0,0,5471
14541,0,0,5459
14552,0,0,5448
14572,0,0,5428
14584,0,0,5416
14597,0,0,5403
14608,0,0,5392
14623,0,0,5377
14629,0,0,5371
14643,0,0,5357
14662,0,0,5338
14675,0,0,5325
14688,0,0,5312
14699,0,0,5301
14714,0,0,5286
14735,0,0,5265
14746,0,0,5254
14756,0,0,5244
14778,0,0,5222
14790,0,0,5210
14799,0,0,5201
14818,0,0,5182
14831,0,0,5169
14845,0,0,5155
14859,0,0,5141
14876,0,0,5124
14890,0,0,5110
14908,0,0,5092
14923,0,0,5077
14945,0,0,5055
14959,0,0,5041
14977,0,0,5023
14990,0,0,5010
15001,0,0,4999
15012,0,0,4988
15031,0,0,4969
15049,0,0,4951
15058,0,0,4942
15072,0,0,4928
15089,0,0,4911
15102,0,0,4898
15114,0,0,4886
15128,0,0,4872
15138,0,0,4862
15161,0,0,4839
15174,0,0,4826
15186,0,0,4814
15197,0,0,4803
15213,0,0,4787
15232,0,0,4768
15254,0,0,4746
15262,0,0,4738
15279,0,0,4721
15291,0,0,4709
15304,0,0,4696
15318,0,0,4682
15331,0,0,4669
15346,0,0,4654
15357,0,0,4643
15368,0,0,4632
15381,0,0,4619
15396,0,0,4604
15407,0,0,4593
15415,0,0,4585
15437,0,0,4563
15448,0,0,4552
15461,0,0,4539
15471,0,0,4529
15479,0,0,4521
15495,0,0,4505
15504,0,0,4496
15516,0,0,4484
15528,0,0,4472
15540,0,0,4460
15551,0,0,4449
15560,0,0,4440
15569,0,0,4431
15580,0,0,4420
15593,0,0,4407
15606,0,0,4394
15624,0,0,4376
15635,0,0,4365
15649,0,0,4351
15658,0,0,4342
15673,0,0,4327
15684,0,0,4316
15694,0,0,4306
15699,0,0,4301
15713,0,0,4287
15727,0,0,4273
15741,0,0,4259
15756,0,0,4244
15767,0,0,4233
15776,0,0,4224
15784,0,0,4216
15797,0,0,4203
15812,0,0,4188
15829,0,0,4171
15845,0,0,4155
15863,0,0,4137
15875,0,0,4125
15883,0,0,4117
15902,0,0,4098
15911,0,0,4089
15923,0,0,4077
15938,0,0,4062
15942,0,0,4058
15956,0,0,4044
15966,0,0,4034
15973,0,0,4027
15985,0,0,4015
15998,0,0,4002
16009,0,0,3991
16018,0,0,3982
16027,0,0,3973
16037,0,0,3963
16059,0,0,3941
16068,0,0,3932
16082,0,0,3918
16098,0,0,3902
16106,0,0,3894
16116,0,0,3884
16129,0,0,3871
16137,0,0,3863
16153,0,0,3847
16163,0,0,3837
16175,0,0,3825
16186,0,0,3814
16197,0,0,3803
16209,0,0,3791
16220,0,0,3780
16231,0,0,3769
16243,0,0,3757
16253,0,0,3747
16261,0,0,3739
16268,0,0,3732
16279,0,0,3721
16289,0,0,3711
16296,0,0,3704
16308,0,0,3692
16315,0,0,3685
16325,0,0,3675
16339,0,0,3661
16346,0,0,3654
16355,0,0,3645
16367,0,0,3633
16375,0,0,3625
16389,0,0,3611
16399,0,0,3601
16406,0,0,3594
16414,0,0,3586
16426,0,0,3574
16439,0,0,3561
16448,0,0,3552
16457,0,0,3543
16467,0,0,3533
16473,0,0,3527
16486,0,0,3514
16500,0,0,3500
16506,0,0,3494
16509,0,0,3491
16514,0,0,3486
16527,0,0,3473
16538,0,0,3462
16548,0,0,3452
16556,0,0,3444
16563,0,0,3437
16575,0,0,3425
16588,0,0,3412
16598,0,0,3402
16615,0,0,3385
16623,0,0,3377
16631,0,0,3369
16641,0,0,3359
16649,0,0,3351
16655,0,0,3345
16662,0,0,3338
16675,0,0,3325
16687,0,0,3313
16692,0,0,3308
16700,0,0,3300
16703,0,0,3297
16713,0,0,3287
16722,0,0,3278
16733,0,0,3267
16742,0,0,3258
16758,0,0,3242
16762,0,0,3238
16768,0,0,3232
16774,0,0,3226
16778,0,0,3222
16788,0,0,3212
16794,0,0,3206
16800,0,0,3200
16814,0,0,3186
16830,0,0,3170
16838,0,0,3162
16844,0,0,3156
16858,0,0,3142
16873,0,0,3127
16884,0,0,3116
16893,0,0,3107
16902,0,0,3098
16919,0,0,3081
16927,0,0,3073
16935,0,0,3065
16939,0,0,3061
16948,0,0,3052
16958,0,0,3042
16963,0,0,3037
16974,0,0,3026
16981,0,0,3019
16994,0,0,3006
17001,0,0,2999
17006,0,0,2994
17016,0,0,2984
17022,0,0,2978
17030,0,0,2970
17033,0,0,2967
17041,0,0,2959
17052,0,0,2948
17059,0,0,2941
17065,0,0,2935
17068,0,0,2932
17074,0,0,2926
17081,0,0,2919
