S,E,I,R
19965,15,18,2
19950,25,16,9
19934,32,20,14
19914,39,31,16
19896,45,38,21
19854,66,54,26
19807,83,77,33
19735,127,95,43
19648,179,118,55
19524,240,157,79
19390,290,225,95
19198,370,295,137
18943,487,385,185
18581,667,499,253
18149,845,670,336
17628,1046,853,473
16946,1282,1167,605
16094,1655,1470,781
15100,2044,1836,1020
13936,2439,2323,1302
12597,2853,2882,1668
11132,3280,3500,2088
9585,3600,4181,2634
8063,3799,4894,3244
6532,3858,5630,3980
5223,3678,6316,4783
4023,3498,6812,5667
3095,3153,7180,6572
2339,2767,7362,7532
1751,2301,7421,8527
1336,1892,7338,9434
1031,1489,7122,10358
834,1149,6824,11193
689,903,6372,12036
592,705,5873,12830
530,547,5375,13548
501,406,4910,14183
475,345,4423,14757
434,307,4018,15241
428,253,3607,15712
435,199,3227,16139
445,167,2858,16530
448,154,2514,16884
460,134,2270,17136
496,94,1991,17419
513,94,1772,17621
546,91,1580,17783
590,84,1389,17937
645,69,1220,18066
688,70,1095,18147
720,70,963,18247
772,62,837,18329
823,56,727,18394
876,54,651,18419
928,61,583,18428
978,61,537,18424
1028,51,472,18449
1073,39,434,18454
1115,44,387,18454
1171,35,348,18446
1220,26,322,18432
1265,28,276,18431
1318,27,253,18402
1361,33,228,18378
1416,33,207,18344
1463,30,191,18316
1505,22,177,18296
1555,19,156,18270
1610,20,137,18233
1664,24,124,18188
1719,20,114,18147
1773,19,100,18108
1818,19,89,18074
1870,21,72,18037
1934,9,70,17987
1977,10,65,17948
2034,9,54,17903
2067,14,48,17871
2119,14,44,17823
2176,10,42,17772
2250,7,38,17705
2319,8,30,17643
2379,6,30,17585
2425,6,27,17542
2464,7,27,17502
2508,3,30,17459
2564,6,25,17405
2611,6,23,17360
2661,3,26,17310
2712,2,28,17258
2766,6,23,17205
2809,6,20,17165
2854,8,15,17123
2900,4,16,17080
2949,6,14,17031
3003,5,14,16978
3064,5,12,16919
3105,5,9,16881
3160,5,9,16826
3204,6,9,16781
3255,6,10,16729
3307,7,10,16676
3371,2,13,16614
3422,1,14,16563
3469,2,13,16516
3520,7,13,16460
3571,3,14,16412
3625,3,14,16358
3677,4,16,16303
3726,6,13,16255
3771,7,13,16209
3806,9,11,16174
3846,9,11,16134
3896,4,16,16084
3935,6,15,16044
3993,3,16,15988
4039,3,16,15942
4078,3,14,15905
4113,6,11,15870
4141,4,13,15842
4191,8,12,15789
4246,6,11,15737
4294,9,6,15691
4342,6,9,15643
4383,4,11,15602
4424,8,12,15556
4458,7,14,15521
4495,5,13,15487
4553,6,12,15429
4601,5,14,15380
4642,8,13,15337
4685,8,17,15290
4717,6,18,15259
4761,7,17,15215
4800,6,21,15173
4832,6,22,15140
4879,6,17,15098
4909,6,12,15073
4938,9,10,15043
4971,7,13,15009
5007,9,13,14971
5045,11,14,14930
5070,12,14,14904
5106,13,15,14866
5143,6,19,14832
5186,7,18,14789
5214,8,18,14760
5241,13,20,14726
5266,14,25,14695
5306,11,25,14658
5331,14,22,14633
5365,13,23,14599
5396,9,23,14572
5443,7,24,14526
5484,11,26,14479
5526,7,27,14440
5580,10,26,14384
5616,11,23,14350
5653,12,24,14311
5678,16,25,14281
5714,17,24,14245
5746,16,28,14210
5771,17,30,14182
5812,14,36,14138
5853,17,39,14091
5887,19,40,14054
5920,14,40,14026
5945,20,41,13994
5975,22,40,13963
6011,24,42,13923
6046,32,42,13880
6071,32,43,13854
6110,23,49,13818
6147,26,56,13771
6187,31,55,13727
6215,37,58,13690
6248,31,65,13656
6276,33,70,13621
6301,36,78,13585
6327,38,80,13555
6345,44,85,13526
6358,44,97,13501
6388,44,108,13460
6416,48,108,13428
6427,56,116,13401
6431,66,119,13384
6429,79,126,13366
6445,81,131,13343
6448,77,152,13323
6436,92,157,13315
6439,95,172,13294
6446,95,188,13271
6429,118,198,13255
6409,123,217,13251
6398,122,233,13247
6387,128,252,13233
6361,154,258,13227
6328,169,286,13217
6294,177,313,13216
6229,213,331,13227
6177,224,358,13241
6148,200,394,13258
6072,240,413,13275
6000,256,437,13307
5938,260,455,13347
5878,263,489,13370
5800,287,512,13401
5747,300,530,13423
5662,311,563,13464
5603,303,611,13483
5514,328,633,13525
5417,355,657,13571
5329,351,711,13609
5224,359,742,13675
5123,359,779,13739
5006,396,799,13799
4875,424,821,13880
4776,416,852,13956
4646,425,875,14054
4528,426,909,14137
4385,463,945,14207
