S,E,I,R
8131,0,0,11869
8179,0,0,11821
8223,0,0,11777
8265,0,0,11735
8298,0,0,11702
8325,0,0,11675
8364,0,0,11636
8406,0,0,11594
8445,0,0,11555
8479,0,0,11521
8507,0,0,11493
8533,0,0,11467
8572,0,0,11428
8607,0,0,11393
8640,0,0,11360
8662,0,0,11338
8693,0,0,11307
8724,0,0,11276
8741,0,0,11259
8778,0,0,11222
8811,0,0,11189
8847,0,0,11153
8874,0,0,11126
8911,0,0,11089
8949,0,0,11051
8984,0,0,11016
9008,0,0,10992
9034,0,0,10966
9060,0,0,10940
9086,0,0,10914
9117,0,0,10883
9142,0,0,10858
9165,0,0,10835
9187,0,0,10813
9227,0,0,10773
9258,0,0,10742
9290,0,0,10710
9329,0,0,10671
9359,0,0,10641
9385,0,0,10615
9415,0,0,10585
9450,0,0,10550
9478,0,0,10522
9505,0,0,10495
9533,0,0,10467
9563,0,0,10437
9592,0,0,10408
9615,0,0,10385
9653,0,0,10347
9687,0,0,10313
9715,0,0,10285
9737,0,0,10263
9758,0,0,10242
9798,0,0,10202
9832,0,0,10168
9863,0,0,10137
9890,0,0,10110
9915,0,0,10085
9943,0,0,10057
9970,0,0,10030
9994,0,0,10006
10013,0,0,9987
10040,0,0,9960
10059,0,0,9941
10097,0,0,9903
10134,0,0,9866
10156,0,0,9844
10183,0,0,9817
10208,0,0,9792
10231,0,0,9769
10253,0,0,9747
10281,0,0,9719
10313,0,0,9687
10338,0,0,9662
10362,0,0,9638
10387,0,0,9613
10421,0,0,9579
10448,0,0,9552
10471,0,0,9529
10491,0,0,9509
10520,0,0,9480
10546,0,0,9454
10580,0,0,9420
10601,0,0,9399
10626,0,0,9374
10651,0,0,9349
10672,0,0,9328
10699,0,0,9301
10731,0,0,9269
10756,0,0,9244
10786,0,0,9214
10816,0,0,9184
10844,0,0,9156
10866,0,0,9134
10883,0,0,9117
10911,0,0,9089
10936,0,0,9064
10960,0,0,9040
10981,0,0,9019
10994,0,0,9006
11023,0,0,8977
11056,0,0,8944
11074,0,0,8926
11089,0,0,8911
11113,0,0,8887
11137,0,0,8863
11163,0,0,8837
11198,0,0,8802
11218,0,0,8782
11237,0,0,8763
11257,0,0,8743
11280,0,0,8720
11297,0,0,8703
11329,0,0,8671
11358,0,0,8642
11380,0,0,8620
11416,0,0,8584
11441,0,0,8559
11468,0,0,8532
11490,0,0,8510
11515,0,0,8485
11535,0,0,8465
11559,0,0,8441
11589,0,0,8411
11619,0,0,8381
11646,0,0,8354
11662,0,0,8338
11682,0,0,8318
11699,0,0,8301
11718,0,0,8282
11741,0,0,8259
11772,0,0,8228
11788,0,0,8212
11796,0,0,8204
11822,0,0,8178
11844,0,0,8156
11864,0,0,8136
11885,0,0,8115
11906,0,0,8094
11925,0,0,8075
11952,0,0,8048
11981,0,0,8019
12007,0,0,7993
12034,0,0,7966
12058,0,0,7942
12076,0,0,7924
12093,0,0,7907
12110,0,0,7890
12134,0,0,7866
12161,0,0,7839
12182,0,0,7818
12206,0,0,7794
12231,0,0,7769
12252,0,0,7748
12275,0,0,7725
12285,0,0,7715
12306,0,0,7694
12322,0,0,7678
12340,0,0,7660
12356,0,0,7644
12377,0,0,7623
12398,0,0,7602
12420,0,0,7580
12438,0,0,7562
12457,0,0,7543
12476,0,0,7524
12504,0,0,7496
12531,0,0,7469
12552,0,0,7448
12582,0,0,7418
12596,0,0,7404
12620,0,0,7380
12642,0,0,7358
12666,0,0,7334
12684,0,0,7316
12707,0,0,7293
12729,0,0,7271
12743,0,0,7257
12766,0,0,7234
12782,0,0,7218
12810,0,0,7190
12832,0,0,7168
12850,0,0,7150
12879,0,0,7121
12896,0,0,7104
12930,0,0,7070
12955,0,0,7045
12966,0,0,7034
12988,0,0,7012
13009,0,0,6991
13030,0,0,6970
13047,0,0,6953
13070,0,0,6930
13084,0,0,6916
13106,0,0,6894
13122,0,0,6878
13140,0,0,6860
13157,0,0,6843
13170,0,0,6830
13194,0,0,6806
13208,0,0,6792
13233,0,0,6767
13259,0,0,6741
13275,0,0,6725
13297,0,0,6703
13313,0,0,6687
13332,0,0,6668
13348,0,0,6652
13363,0,0,6637
13380,0,0,6620
13397,0,0,6603
13419,0,0,6581
13436,0,0,6564
13455,0,0,6545
13479,0,0,6521
13491,0,0,6509
13514,0,0,6486
13526,0,0,6474
13544,0,0,6456
13559,0,0,6441
13572,0,0,6428
13585,0,0,6415
13608,0,0,6392
13626,0,0,6374
13644,0,0,6356
13663,0,0,6337
13681,0,0,6319
13698,0,0,6302
13712,0,0,6288
13736,0,0,6264
13752,0,0,6248
13774,0,0,6226
13792,0,0,6208
13807,0,0,6193
13822,0,0,6178
13838,0,0,6162
13858,0,0,6142
13876,0,0,6124
13895,0,0,6105
13908,0,0,6092
13930,0,0,6070
13946,0,0,6054
13963,0,0,6037
13973,0,0,6027
13990,0,0,6010
14004,0,0,5996
14024,0,0,5976
14042,0,0,5958
14054,0,0,5946
14066,0,0,5934
14082,0,0,5918
14092,0,0,5908
14106,0,0,5894
14123,0,0,5877
14144,0,0,5856
14159,0,0,5841
14187,0,0,5813
14201,0,0,5799
14220,0,0,5780
14242,0,0,5758
14256,0,0,5744
14269,0,0,5731
14287,0,0,5713
14296,0,0,5704
14313,0,0,5687
14328,0,0,5672
14345,0,0,5655
14370,0,0,5630
14388,0,0,5612
14403,0,0,5597
14421,0,0,5579
14435,0,0,5565
14450,0,0,5550
14468,0,0,5532
14482,0,0,5518
14502,0,0,5498
14522,0,0,5478
14543,0,0,5457
14550,0,0,5450
14573,0,0,5427
14583,0,0,5417
14597,0,0,5403
14609,0,0,5391
14622,0,0,5378
14632,0,0,5368
14648,0,0,5352
14661,0,0,5339
14675,0,0,5325
14690,0,0,5310
14708,0,0,5292
14730,0,0,5270
14737,0,0,5263
14747,0,0,5253
14763,0,0,5237
14784,0,0,5216
14795,0,0,5205
14813,0,0,5187
14828,0,0,5172
14842,0,0,5158
14862,0,0,5138
14880,0,0,5120
14894,0,0,5106
14908,0,0,5092
14919,0,0,5081
14933,0,0,5067
14947,0,0,5053
14971,0,0,5029
14982,0,0,5018
14994,0,0,5006
15003,0,0,4997
15019,0,0,4981
15032,0,0,4968
15042,0,0,4958
15056,0,0,4944
15065,0,0,4935
15079,0,0,4921
15090,0,0,4910
15105,0,0,4895
15121,0,0,4879
15131,0,0,4869
15138,0,0,4862
15157,0,0,4843
15172,0,0,4828
15188,0,0,4812
15199,0,0,4801
15207,0,0,4793
15218,0,0,4782
15230,0,0,4770
15243,0,0,4757
15253,0,0,4747
15267,0,0,4733
15281,0,0,4719
15290,0,0,4710
15301,0,0,4699
15315,0,0,4685
15324,0,0,4676
15335,0,0,4665
15343,0,0,4657
15355,0,0,4645
15364,0,0,4636
15379,0,0,4621
15390,0,0,4610
15403,0,0,4597
15410,0,0,4590
15429,0,0,4571
15436,0,0,4564
15449,0,0,4551
15466,0,0,4534
15479,0,0,4521
15494,0,0,4506
15507,0,0,4493
15515,0,0,4485
15525,0,0,4475
15537,0,0,4463
15549,0,0,4451
15569,0,0,4431
15586,0,0,4414
15596,0,0,4404
15599,0,0,4401
15609,0,0,4391
15622,0,0,4378
15629,0,0,4371
15649,0,0,4351
15662,0,0,4338
15673,0,0,4327
15685,0,0,4315
15698,0,0,4302
15712,0,0,4288
15724,0,0,4276
15734,0,0,4266
15741,0,0,4259
15753,0,0,4247
15767,0,0,4233
15782,0,0,4218
15789,0,0,4211
15797,0,0,4203
15805,0,0,4195
15817,0,0,4183
15828,0,0,4172
15842,0,0,4158
15851,0,0,4149
15868,0,0,4132
15885,0,0,4115
15897,0,0,4103
15911,0,0,4089
15922,0,0,4078
15934,0,0,4066
15946,0,0,4054
15960,0,0,4040
15972,0,0,4028
15981,0,0,4019
15986,0,0,4014
15988,0,0,4012
16002,0,0,3998
16010,0,0,3990
16017,0,0,3983
16027,0,0,3973
16041,0,0,3959
16048,0,0,3952
16060,0,0,3940
16069,0,0,3931
16076,0,0,3924
16084,0,0,3916
16096,0,0,3904
16107,0,0,3893
16114,0,0,3886
16125,0,0,3875
16138,0,0,3862
16150,0,0,3850
16162,0,0,3838
16169,0,0,3831
16179,0,0,3821
16184,0,0,3816
16193,0,0,3807
16200,0,0,3800
16215,0,0,3785
16224,0,0,3776
16236,0,0,3764
16247,0,0,3753
16256,0,0,3744
16267,0,0,3733
16273,0,0,3727
16278,0,0,3722
16286,0,0,3714
16295,0,0,3705
16308,0,0,3692
16320,0,0,3680
16327,0,0,3673
16335,0,0,3665
16350,0,0,3650
16356,0,0,3644
16366,0,0,3634
16374,0,0,3626
16382,0,0,3618
16394,0,0,3606
16401,0,0,3599
16414,0,0,3586
16424,0,0,3576
16435,0,0,3565
16443,0,0,3557
16456,0,0,3544
16465,0,0,3535
16474,0,0,3526
16487,0,0,3513
16500,0,0,3500
16509,0,0,3491
16516,0,0,3484
16523,0,0,3477
16531,0,0,3469
16543,0,0,3457
16553,0,0,3447
16562,0,0,3438
16573,0,0,3427
16582,0,0,3418
16590,0,0,3410
16599,0,0,3401
16607,0,0,3393
16618,0,0,3382
16626,0,0,3374
16634,0,0,3366
16644,0,0,3356
16656,0,0,3344
16662,0,0,3338
16673,0,0,3327
16684,0,0,3316
16694,0,0,3306
16700,0,0,3300
16710,0,0,3290
16718,0,0,3282
16723,0,0,3277
16735,0,0,3265
16738,0,0,3262
16746,0,0,3254
16757,0,0,3243
16768,0,0,3232
16775,0,0,3225
16789,0,0,3211
16801,0,0,3199
16808,0,0,3192
16822,0,0,3178
16829,0,0,3171
16839,0,0,3161
16845,0,0,3155
16857,0,0,3143
16864,0,0,3136
16874,0,0,3126
16884,0,0,3116
16898,0,0,3102
16901,0,0,3099
16918,0,0,3082
16924,0,0,3076
16931,0,0,3069
16938,0,0,3062
16951,0,0,3049
16960,0,0,3040
16974,0,0,3026
16983,0,0,3017
16993,0,0,3007
17000,0,0,3000
17010,0,0,2990
17016,0,0,2984
17031,0,0,2969
17036,0,0,2964
17047,0,0,2953
17055,0,0,2945
17058,0,0,2942
17064,0,0,2936
