S,E,I,R
4885,12,9,15094
4931,10,11,15048
4967,10,11,15012
5017,7,16,14960
5051,10,16,14923
5087,11,16,14886
5121,10,19,14850
5167,10,17,14806
5209,9,19,14763
5255,9,19,14717
5284,7,20,14689
5330,8,20,14642
5373,8,25,14594
5410,12,25,14553
5436,13,29,14522
5472,13,31,14484
5514,14,31,14441
5540,17,34,14409
5567,20,34,14379
5605,22,36,14337
5636,30,38,14296
5675,35,35,14255
5708,31,40,14221
5729,30,47,14194
5749,33,59,14159
5779,26,68,14127
5796,26,70,14108
5820,37,68,14075
5836,34,73,14057
5851,35,75,14039
5871,32,81,14016
5898,43,82,13977
5916,44,86,13954
5939,47,79,13935
5957,47,85,13911
5957,53,89,13901
5980,50,99,13871
5995,53,98,13854
6025,52,109,13814
6028,65,117,13790
6035,62,132,13771
6051,63,134,13752
6051,73,142,13734
6045,81,157,13717
6046,88,167,13699
6054,90,179,13677
6066,93,185,13656
6052,111,189,13648
6045,108,205,13642
6035,116,219,13630
6033,113,226,13628
6026,111,224,13639
5993,122,231,13654
5980,151,230,13639
5960,152,250,13638
5965,130,284,13621
5964,131,290,13615
5928,162,306,13604
5922,156,319,13603
5886,186,327,13601
5859,193,362,13586
5824,196,389,13591
5788,203,395,13614
5744,204,410,13642
5686,229,433,13652
5621,249,462,13668
5580,243,499,13678
5521,265,506,13708
5443,277,546,13734
5356,313,569,13762
5282,302,599,13817
5186,320,619,13875
5101,323,663,13913
5033,316,687,13964
4957,332,695,14016
4870,350,708,14072
4773,344,757,14126
4680,357,772,14191
4547,407,792,14254
4437,410,839,14314
4361,377,881,14381
4278,373,907,14442
4189,366,909,14536
4090,376,930,14604
4009,356,933,14702
3924,363,930,14783
3816,384,914,14886
3740,363,937,14960
3661,381,931,15027
3587,369,941,15103
3547,341,933,15179
3474,343,940,15243
3418,346,918,15318
3393,310,949,15348
3326,312,941,15421
3276,306,933,15485
3224,317,916,15543
3168,316,904,15612
3133,294,909,15664
3110,284,898,15708
3085,266,872,15777
3077,260,848,15815
3035,288,796,15881
2999,254,798,15949
2969,241,768,16022
2962,246,746,16046
2939,252,740,16069
2933,221,741,16105
2917,217,744,16122
2897,221,736,16146
2923,204,717,16156
2925,195,698,16182
2903,205,694,16198
2904,205,671,16220
2908,195,633,16264
2918,202,623,16257
2925,199,614,16262
2931,193,603,16273
2951,176,591,16282
2977,180,556,16287
2981,177,533,16309
3021,175,510,16294
3035,162,508,16295
3056,173,469,16302
3078,164,458,16300
3105,163,453,16279
3126,164,439,16271
3159,162,429,16250
3187,162,423,16228
3221,148,399,16232
3256,152,394,16198
3284,138,400,16178
3294,148,399,16159
3328,139,406,16127
3346,133,407,16114
3388,136,396,16080
3440,135,373,16052
3476,128,370,16026
3508,133,358,16001
3561,129,357,15953
3583,141,366,15910
3624,142,356,15878
3670,126,357,15847
3695,139,359,15807
3719,133,368,15780
3768,122,364,15746
3775,151,355,15719
3793,161,357,15689
3819,156,356,15669
3860,146,365,15629
3884,153,350,15613
3902,151,358,15589
3929,147,375,15549
3945,149,377,15529
3985,154,386,15475
4017,144,405,15434
4023,150,416,15411
4043,178,405,15374
4058,162,420,15360
4075,153,423,15349
4090,149,427,15334
4128,156,424,15292
4124,184,419,15273
4138,173,434,15255
4163,167,432,15238
4197,170,433,15200
4220,161,431,15188
4245,173,437,15145
4279,165,457,15099
4295,176,441,15088
4317,189,443,15051
4327,201,441,15031
4350,202,454,14994
4352,215,473,14960
4358,185,503,14954
4372,186,498,14944
4383,202,498,14917
4378,215,504,14903
4373,216,524,14887
4365,218,540,14877
4366,224,543,14867
4355,249,536,14860
4344,243,559,14854
4350,241,584,14825
4331,242,599,14828
4321,257,584,14838
4293,269,587,14851
4285,264,608,14843
4254,277,613,14856
4232,295,618,14855
4203,291,633,14873
4187,289,638,14886
4167,279,658,14896
4156,282,667,14895
4134,287,682,14897
4100,302,688,14910
4084,297,707,14912
4054,310,705,14931
4029,307,717,14947
3991,317,713,14979
3969,294,740,14997
3912,321,761,15006
3880,335,764,15021
3852,322,770,15056
3856,316,772,15056
3842,299,788,15071
3798,305,808,15089
3769,309,811,15111
3735,306,807,15152
3697,305,809,15189
3676,311,785,15228
3662,284,774,15280
3638,281,782,15299
3645,279,776,15300
3622,296,760,15322
3596,291,776,15337
3569,306,762,15363
3542,313,778,15367
3524,292,799,15385
3526,288,783,15403
3508,274,790,15428
3495,285,774,15446
3494,277,786,15443
3460,304,789,15447
3451,303,794,15452
3423,319,788,15470
3415,299,794,15492
3421,284,794,15501
3394,280,815,15511
3407,269,788,15536
3408,270,768,15554
3416,262,765,15557
3414,265,746,15575
3413,254,744,15589
3396,265,719,15620
3412,268,696,15624
3415,234,684,15667
3426,223,668,15683
3425,237,665,15673
3464,224,661,15651
3480,216,656,15648
3491,233,654,15622
3510,234,640,15616
3508,238,640,15614
3507,248,625,15620
3509,245,626,15620
3522,236,656,15586
3539,231,653,15577
3552,233,646,15569
3543,234,645,15578
3550,236,640,15574
3551,241,628,15580
3577,231,622,15570
3607,210,633,15550
3606,206,610,15578
3628,193,605,15574
3650,218,572,15560
3672,215,593,15520
3682,207,601,15510
3705,208,602,15485
3726,213,593,15468
3739,212,592,15457
3781,184,613,15422
3794,211,587,15408
3812,204,583,15401
3849,205,591,15355
3875,209,580,15336
3895,212,571,15322
3924,202,552,15322
3951,194,551,15304
3956,199,543,15302
3948,217,553,15282
3940,240,557,15263
3960,230,567,15243
3995,225,573,15207
4002,233,550,15215
4005,237,559,15199
4033,212,577,15178
4052,212,563,15173
4059,232,534,15175
4082,223,546,15149
4076,237,544,15143
4065,253,540,15142
4067,251,581,15101
4063,234,599,15104
4060,220,617,15103
4037,242,607,15114
4037,233,595,15135
4045,236,588,15131
4076,218,600,15106
4086,210,595,15109
4099,223,614,15064
4080,242,632,15046
4098,215,657,15030
4075,257,640,15028
4090,237,636,15037
4046,274,625,15055
4046,253,639,15062
4008,262,640,15090
3991,263,648,15098
3980,264,633,15123
3978,269,655,15098
3982,257,664,15097
3962,255,673,15110
3951,268,656,15125
3953,254,677,15116
3938,279,671,15112
3932,265,682,15121
3946,247,678,15129
3953,263,649,15135
3971,242,659,15128
3965,256,657,15122
3965,245,654,15136
3955,255,656,15134
3942,255,665,15138
3949,249,655,15147
3949,261,639,15151
3954,252,629,15165
3938,250,635,15177
3923,260,632,15185
3925,257,636,15182
3921,269,647,15163
3903,271,653,15173
3883,283,640,15194
3905,261,660,15174
3904,255,666,15175
3913,244,683,15160
3930,256,660,15154
3910,272,664,15154
3909,264,667,15160
3916,259,659,15166
3919,262,665,15154
3913,255,666,15166
3925,255,664,15156
3923,269,666,15142
3938,270,661,15131
3912,268,679,15141
3918,259,687,15136
3904,255,689,15152
3872,271,694,15163
3856,269,695,15180
3846,259,691,15204
3829,275,694,15202
3810,264,710,15216
3813,257,714,15216
3795,272,717,15216
3780,285,690,15245
3778,260,725,15237
3776,254,752,15218
3780,254,729,15237
3771,284,702,15243
3759,296,707,15238
3755,270,712,15263
3754,259,716,15271
3752,273,697,15278
3740,267,695,15298
3737,258,693,15312
3758,246,692,15304
3755,248,689,15308
3749,255,684,15312
3735,234,698,15333
3713,262,695,15330
3709,272,653,15366
3721,253,667,15359
3698,245,702,15355
3694,233,702,15371
3662,270,706,15362
3687,246,701,15366
3667,261,692,15380
3616,270,704,15410
3600,257,720,15423
3600,239,731,15430
3608,241,711,15440
3593,260,699,15448
3592,248,695,15465
3607,224,702,15467
3607,230,680,15483
3604,240,655,15501
3588,236,658,15518
3583,227,662,15528
3574,233,668,15525
3575,230,645,15550
3578,224,644,15554
3594,216,637,15553
3597,228,621,15554
3596,212,615,15577
3613,214,594,15579
3631,195,597,15577
3647,202,586,15565
3644,206,583,15567
3652,220,573,15555
3668,223,565,15544
3688,211,564,15537
3698,212,567,15523
3712,211,549,15528
3727,229,535,15509
3751,208,556,15485
3767,207,566,15460
3784,213,543,15460
3795,214,543,15448
3810,210,560,15420
3813,216,557,15414
3812,227,573,15388
3832,223,585,15360
3865,203,580,15352
3867,216,562,15355
3883,213,553,15351
3885,214,554,15347
3899,213,549,15339
3897,224,545,15334
3917,226,543,15314
3919,232,552,15297
3926,215,580,15279
3931,232,573,15264
3956,248,558,15238
3992,242,578,15188
3993,240,586,15181
4000,218,601,15181
4029,202,582,15187
4027,207,593,15173
4026,219,577,15178
4032,220,580,15168
4034,225,563,15178
4022,233,555,15190
4008,253,545,15194
4028,242,554,15176
4042,243,560,15155
4049,237,574,15140
4030,259,546,15165
4025,238,587,15150
4031,234,585,15150
4024,244,596,15136
4042,257,587,15114
4061,259,614,15066
4084,243,637,15036
4076,256,617,15051
4076,252,631,15041
4062,251,646,15041
4058,237,658,15047
4062,224,660,15054
4050,249,649,15052
4043,273,650,15034
4024,289,663,15024
4014,285,681,15020
3991,287,686,15036
3969,287,701,15043
3957,283,683,15077
3968,260,684,15088
3979,258,690,15073
3982,260,700,15058
3995,271,691,15043
4007,277,694,15022
4018,266,713,15003
4011,273,711,15005
3993,265,722,15020
3961,274,733,15032
3974,259,742,15025
3954,260,737,15049
3946,282,718,15054
3943,260,738,15059
3965,251,735,15049
3963,264,731,15042
3948,262,720,15070
3949,285,709,15057
3921,311,723,15045
3917,300,763,15020
3930,279,754,15037
3899,281,754,15066
3882,303,711,15104
3903,258,744,15095
3885,290,736,15089
3864,301,734,15101
3854,300,736,15110
3866,293,726,15115
3853,289,714,15144
3865,263,739,15133
3841,285,729,15145
3843,285,757,15115
3815,294,766,15125
3805,297,755,15143
3800,311,749,15140
3764,323,775,15138
3741,301,817,15141
3721,326,793,15160
3697,322,801,15180
3693,299,810,15198
3670,312,814,15204
3669,299,822,15210
3665,308,778,15249
3670,308,736,15286
3651,302,753,15294
3652,302,767,15279
3679,280,767,15274
3675,302,761,15262
3655,318,781,15246
3615,325,805,15255
3600,305,811,15284
3609,290,826,15275
3608,276,825,15291
3599,276,820,15305
3605,280,796,15319
3602,273,771,15354
3605,282,744,15369
3592,289,736,15383
3602,270,751,15377
3604,265,740,15391
3594,277,733,15396
3593,254,744,15409
3613,255,724,15408
3639,251,695,15415
3652,234,705,15409
3670,225,700,15405
3663,251,692,15394
3653,269,689,15389
3645,264,689,15402
3633,264,684,15419
3660,258,673,15409
3653,259,667,15421
3646,274,674,15406
3641,263,702,15394
3636,267,715,15382
3637,281,699,15383
3625,282,695,15398
3636,265,721,15378
3630,262,732,15376
3615,277,711,15397
3607,275,714,15404
3611,272,709,15408
3638,272,689,15401
3618,267,686,15429
3625,258,679,15438
3629,247,680,15444
3623,259,674,15444
3610,256,672,15462
3628,270,670,15432
3649,259,673,15419
3643,234,684,15439
3639,248,673,15440
3634,251,681,15434
3648,246,679,15427
3644,255,678,15423
3630,272,655,15443
3632,264,660,15444
3636,254,652,15458
3665,242,676,15417
3656,246,684,15414
3653,249,683,15415
3644,228,704,15424
3620,270,709,15401
3625,244,720,15411
3632,237,693,15438
3643,249,684,15424
3648,235,691,15426
3640,257,657,15446
3634,245,680,15441
3660,242,659,15439
3666,245,647,15442
3650,261,642,15447
3700,228,654,15418
3703,243,648,15406
3714,232,659,15395
3706,252,626,15416
3714,248,612,15426
3715,244,595,15446
3730,232,604,15434
3726,238,619,15417
3734,231,610,15425
3744,233,598,15425
3751,242,595,15412
3756,232,602,15410
3776,221,598,15405
3784,227,575,15414
3795,230,562,15413
3800,222,566,15412
3823,209,591,15377
3833,212,576,15379
3827,222,581,15370
3840,225,594,15341
3845,233,578,15344
3875,228,580,15317
3916,211,604,15269
3920,228,593,15259
3934,235,584,15247
3916,238,617,15229
3909,261,626,15204
3905,248,625,15222
3908,245,628,15219
3915,269,640,15176
3906,254,657,15183
3899,247,649,15205
3912,245,633,15210
3928,243,634,15195
3916,245,648,15191
3917,228,648,15207
3927,246,654,15173
3910,259,662,15169
3880,273,670,15177
